"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3164	4114	"Ioannina I"	39.7625	20.73056	245	"AWI"	245	8975	11373	10308	3	1	14	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	25	0	126	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	1	0	52	23	0	0	0	714	0	0	2	620	3	0	0	0	0	3	0	0	0	0	0	0	0	0	4	18	26	0	0	1
3164	4114	"Ioannina I"	39.7625	20.73056	250	"AWI"	250	9216	11629	10620	1	2	13	0	0	0	0	18	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	18	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	23	64	0	0	0	559	0	0	0	547	1	0	0	0	0	4	0	1	0	0	0	0	0	0	3	5	19	0	0	3
3164	4114	"Ioannina I"	39.7625	20.73056	260	"AWI"	260	9958	12020	11226	2	2	12	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	14	0	77	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	31	10	0	0	0	607	0	0	0	389	1	0	0	0	0	7	0	0	0	0	0	0	0	0	2	6	17	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	270	"AWI"	270	11250	12382	11760	3	1	3	0	0	0	0	46	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	31	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	3	0	0	0	0	0	0	0	209	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	280	"AWI"	280	11590	13015	12199	13	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	49	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	56	0	0	0	0	245	0	0	0	106	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	290	"AWI"	290	11896	13751	12674	41	2	7	0	0	0	0	163	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	106	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	198	2	0	0	0	324	0	0	0	135	0	0	0	0	0	14	0	1	0	0	0	0	0	0	6	0	6	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	305	"AWI"	305	12380	14895	13392	67	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	116	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	247	3	0	0	0	0	0	0	0	112	0	0	0	0	0	15	0	0	0	0	0	0	0	0	2	1	11	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	315	"AWI"	315	12680	15605	13873	24	2	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	1	0	0	0	0	10	0	77	0	3	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	171	0	0	0	0	608	0	0	0	124	0	0	0	0	0	34	0	0	0	0	0	0	0	0	7	1	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	325	"AWI"	325	12988	16268	14352	22	0	2	0	0	0	0	116	0	0	0	0	11	0	0	1	0	1	0	0	0	0	0	0	0	3	0	60	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	87	0	0	0	0	242	0	0	0	55	0	0	0	0	0	16	0	1	0	0	0	0	0	0	4	1	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	330	"AWI"	330	13133	16641	14593	16	1	2	0	1	5	0	77	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	68	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	56	0	0	0	0	202	0	0	0	55	0	0	0	0	0	10	0	0	0	0	0	0	0	1	8	0	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	336	"AWI"	336	13382	16964	14885	30	0	3	0	0	0	0	86	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	63	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	125	0	0	0	0	185	0	0	0	71	0	0	0	0	0	19	0	0	0	0	0	0	0	0	6	0	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	345	"AWI"	345	13723	17518	15324	62	6	3	0	0	0	0	156	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	2	0	224	2	8	0	0	0	9	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	312	0	0	0	0	272	0	0	0	94	1	0	0	0	0	3	0	0	0	0	0	0	0	0	10	3	4	1	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	350	"AWI"	350	13879	17922	15565	38	1	2	0	1	0	0	204	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	134	2	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	197	1	0	0	0	378	0	0	0	72	0	0	0	0	0	21	0	0	0	0	0	0	0	0	8	2	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	359	"AWI"	359	14223	18378	15994	32	2	3	0	0	0	0	130	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	141	0	0	0	1	296	0	0	0	68	0	0	0	0	0	16	0	0	0	0	0	0	0	0	10	1	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	370	"AWI"	370	14649	19062	16527	17	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	2	0	4	0	171	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	208	0	0	0	0	460	0	0	0	94	1	0	0	0	0	24	0	0	0	0	0	0	0	0	10	2	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	380	"AWI"	380	15014	19629	17035	5	1	1	44	0	0	0	107	0	0	0	0	18	0	0	0	1	1	0	0	0	0	0	0	0	3	0	53	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	28	0	0	0	1	174	0	0	0	38	0	0	0	0	0	11	0	1	0	0	0	0	0	0	8	1	4	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	390	"AWI"	390	15386	20155	17518	11	0	1	0	0	0	0	77	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	208	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	477	0	0	0	51	1	0	0	0	0	14	0	0	0	0	0	0	0	0	7	0	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	405	"AWI"	405	15982	20986	18245	12	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	352	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	283	0	0	1	30	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	1	4	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	420	"AWI"	420	16602	21848	18972	1	1	3	0	0	15	0	160	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	181	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	43	0	0	0	0	439	0	0	0	61	2	0	0	0	0	7	0	1	0	0	0	0	0	0	10	3	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	430	"AWI"	430	17007	22382	19465	9	4	7	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	8	0	329	0	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	73	0	0	0	0	787	0	0	0	147	0	0	0	0	0	37	0	3	0	0	0	0	0	0	13	1	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	440	"AWI"	440	17451	22942	19936	2	1	2	0	0	0	0	166	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4	0	189	0	8	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	73	0	0	0	0	476	0	0	0	67	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	4	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	450	"AWI"	450	17822	23446	20417	4	1	2	0	0	0	0	45	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	57	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	18	0	0	0	0	107	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	465	"AWI"	465	18549	24223	21150	10	3	3	0	0	0	0	111	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	190	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	224	0	0	0	49	1	0	0	0	0	8	0	0	0	0	0	0	0	0	8	1	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	480	"AWI"	480	19127	25002	21892	4	1	7	0	0	20	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	5	0	71	2	9	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	80	0	0	0	0	283	0	0	0	176	2	0	0	0	0	5	0	0	0	0	0	1	0	0	3	3	4	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	490	"AWI"	490	19562	25495	22388	11	1	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	73	3	13	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0	0	66	0	0	0	0	200	0	0	0	120	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3	2	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	505	"AWI"	505	20240	26215	23097	8	1	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	27	0	6	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	111	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	520	"AWI"	520	20858	27050	23835	2	4	3	0	0	0	0	171	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	2	0	9	1	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	128	0	0	0	85	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	535	"AWI"	535	21564	27769	24576	0	2	1	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	1	0	64	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	29	0	0	0	0	0	0	0	0	122	0	0	0	0	0	6	0	0	1	0	0	0	0	0	2	0	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	550	"AWI"	550	22231	28529	25305	5	0	2	0	0	0	0	152	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	1	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	41	0	0	0	0	0	0	0	0	102	1	0	0	0	0	4	0	0	0	0	0	0	0	0	3	3	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	560	"AWI"	560	22694	29026	25817	5	0	1	0	0	0	0	213	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	4	0	50	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	58	0	0	0	0	261	0	0	0	147	0	0	0	0	0	11	0	1	0	0	0	0	0	0	2	1	4	0	0	1
3164	4114	"Ioannina I"	39.7625	20.73056	570	"AWI"	570	23168	29459	26307	6	7	9	0	0	0	0	57	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	7	0	32	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	72	0	0	1	1	155	0	0	0	129	0	0	0	0	0	5	0	2	0	0	0	0	0	0	3	1	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	580	"AWI"	580	23654	29954	26794	5	3	17	51	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	11	0	56	0	6	0	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	1	0	0	0	247	0	0	0	139	0	0	0	0	0	5	0	5	0	0	0	0	0	0	6	3	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	590	"AWI"	590	24137	30473	27291	3	3	10	0	1	0	0	95	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	47	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	42	1	0	0	0	181	0	0	0	103	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	605	"AWI"	605	24874	31180	28009	1	2	14	0	0	0	0	124	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	10	0	57	2	4	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	17	0	0	0	0	203	0	0	0	126	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	5	1	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	610	"AWI"	610	25111	31506	28244	2	4	5	0	0	0	0	163	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	0	56	3	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	43	0	0	0	1	407	0	0	0	150	0	0	0	0	0	8	0	2	0	0	0	0	0	0	6	1	10	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	625	"AWI"	625	25871	32158	29009	2	3	2	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	8	0	158	2	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	540	0	0	0	145	0	0	0	0	0	5	0	1	0	0	0	0	0	0	8	0	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	635	"AWI"	635	26362	32659	29501	0	0	5	0	0	0	0	169	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	8	0	36	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	321	0	0	0	137	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	1	8	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	650	"AWI"	650	27084	33386	30234	1	1	1	0	0	0	0	164	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	61	1	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	407	0	0	0	121	0	0	0	0	0	8	0	3	0	0	0	0	0	0	2	0	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	665	"AWI"	665	27795	34079	30972	4	1	3	0	0	0	0	90	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	3	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	168	0	0	0	85	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	2	1	0	0	0
