"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14454	22623	"Wolbrom"	50.38333	19.76667	201	"AWI"	201	8816	9260	9052	0	2.93159609120521	0	0	0	0.1085776330076	0	0	0	0.1085776330076	0	0	0	0	11.5092290988056	10.0977198697068	0	0	0	0	0	0.977198697068404	0	0	0	0	0	0	0	0	0.760043431053203	59.6091205211726	0	3.90879478827362	0	0	0.217155266015201	3.90879478827362	0	0	0	0.542888165038002	0	0	0	0	0	0.217155266015201	1.41150922909881	3.69163952225842	0
14454	22623	"Wolbrom"	50.38333	19.76667	210	"AWI"	210	9071	9462	9292	0	2.16049382716049	0.102880658436214	0	0	0.308641975308642	0	0	0	0.308641975308642	0	0.102880658436214	0	0	11.6255144032922	8.12757201646091	0	0	0	0	0	0.411522633744856	0	0	0	0	0.102880658436214	0	0	0	1.95473251028807	62.5514403292181	0	3.7037037037037	0	0	0.102880658436214	2.46913580246914	0	0	0	0.720164609053498	0	0	0	0	0	0.102880658436214	1.13168724279835	4.01234567901235	0
14454	22623	"Wolbrom"	50.38333	19.76667	220	"AWI"	220	9161	9820	9557	0	0.376411543287327	0	0	0	0.125470514429109	0	0	0	0	0	0	0	0	7.65370138017566	7.77917189460477	0	0.125470514429109	0	0	0	0.501882057716437	0	0	0	0	0	0	0	0	1.63111668757842	72.0200752823087	0	2.13299874529486	0	0	0.250941028858218	2.38393977415307	0	0	0	0.501882057716437	0	0	0	0.125470514429109	0	0	1.63111668757842	2.63488080301129	0.125470514429109
14454	22623	"Wolbrom"	50.38333	19.76667	230	"AWI"	230	9519	9884	9709	0.117924528301887	0.471698113207547	0.117924528301887	0	0	0.471698113207547	0	0	0	0.117924528301887	0	0	0	0	8.13679245283019	11.0849056603774	0	0	0	0	0.235849056603774	0.589622641509434	0	0	0	0	0	0	0	0	1.53301886792453	67.2169811320755	0	3.30188679245283	0	0	0.471698113207547	1.17924528301887	0	0	0	0.35377358490566	0	0	0	0	0	0	1.29716981132075	3.30188679245283	0
14454	22623	"Wolbrom"	50.38333	19.76667	235	"AWI"	235	9606	9963	9795	0	0.308641975308642	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	2.16049382716049	14.0946502057613	0	0	0	0	0	0.102880658436214	0	0	0	0	0	0	0	0	0.823045267489712	72.3251028806584	0	2.57201646090535	0	0	0	0.102880658436214	0	0	0	0.205761316872428	0	0	0	0	0	0	0.720164609053498	0.925925925925926	0.102880658436214
14454	22623	"Wolbrom"	50.38333	19.76667	240	"AWI"	240	9662	10122	9874	0	0.118764845605701	0	0	0	0.118764845605701	0	4.39429928741093	0	0.118764845605701	0	0	0	0	3.20665083135392	14.1330166270784	0	0	0	0	0	0.118764845605701	0	0	0	0	0	0	0	0	2.96912114014252	69.833729216152	0	1.42517814726841	0	0	0	0.237529691211401	0	0	0.118764845605701	0.475059382422803	0	0	0	0	0	0	0.237529691211401	2.49406175771971	0
14454	22623	"Wolbrom"	50.38333	19.76667	245	"AWI"	245	9715	10152	9915	0	0.251256281407035	0	0	0	0.376884422110553	0	0	0	0	0	0	0	0	1.25628140703518	19.0954773869347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38693467336683	70.4773869346734	0	2.63819095477387	0	0	0	0.125628140703518	0	0	0	0.376884422110553	0	0	0	0	0	0.125628140703518	0.125628140703518	2.76381909547739	0
14454	22623	"Wolbrom"	50.38333	19.76667	249	"AWI"	249	9747	10190	9950	0	0	0.0999000999000999	0	0	0	0	0	0	0	0	0	0	0	1.6983016983017	33.0669330669331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3986013986014	59.040959040959	0	1.8981018981019	0	0	0	0.1998001998002	0	0	0	0.1998001998002	0	0	0	0	0	0	0.1998001998002	2.1978021978022	0
14454	22623	"Wolbrom"	50.38333	19.76667	251	"AWI"	251	9760	10211	9969	0	0.411946446961895	0	0	0	0.205973223480947	0	0	0	0.205973223480947	0	0	0	0	1.13285272914521	22.5540679711638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50154479917611	68.1771369721936	0	1.23583934088568	0	0	0	0.205973223480947	0	0	0	0.102986611740474	0	0	0	0	0	0.102986611740474	0.102986611740474	2.05973223480947	0
14454	22623	"Wolbrom"	50.38333	19.76667	255	"AWI"	255	9781	10260	10001	0	0	0.141043723554302	0	0	0.141043723554302	0	0	0	0.141043723554302	0	0	0	0	0.846262341325811	14.8095909732017	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0	0	0	3.94922425952045	72.2143864598025	0	3.24400564174894	0	0	0	0.423131170662906	0	0	0.141043723554302	0.423131170662906	0	0	0	0	0	0	0.141043723554302	3.24400564174894	0
14454	22623	"Wolbrom"	50.38333	19.76667	260	"AWI"	260	9807	10328	10043	0	0.119331742243437	0	0	0	0.35799522673031	0	0	0	0.835322195704057	0	0	0	0	1.07398568019093	15.5131264916468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14797136038186	72.673031026253	0	3.22195704057279	0	0	0	0.238663484486874	0	0	0	0.35799522673031	0	0	0	0	0	0	0	3.34128878281623	0.119331742243437
