"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"
3205	4163	"Krugloye"	66.37107	37.58162	15	"AWI"	15	2	1780	580	4.19354838709677	0	0.967741935483871	0.645161290322581	55.4838709677419	0	0	5.16129032258065	0.645161290322581	0.645161290322581	6.12903225806452	24.5161290322581	1.29032258064516	0	0	0	0	0.32258064516129	0	0
3205	4163	"Krugloye"	66.37107	37.58162	50	"AWI"	50	1170	3407	2418	6.3953488372093	0	0.872093023255814	0	52.9069767441861	0	0	2.03488372093023	0	0.581395348837209	2.61627906976744	34.0116279069767	0.581395348837209	0	0	0	0	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	80	"AWI"	80	3295	4209	3789	7.95454545454545	0.568181818181818	2.55681818181818	0.284090909090909	47.4431818181818	0	0	1.70454545454545	0.852272727272727	0.568181818181818	4.82954545454545	30.9659090909091	0.568181818181818	0	0	0.568181818181818	0.284090909090909	0	0.284090909090909	0.568181818181818
3205	4163	"Krugloye"	66.37107	37.58162	115	"AWI"	115	4237	5944	4928	6.8452380952381	0	1.19047619047619	0	48.8095238095238	0	0	0.892857142857143	0.595238095238095	0.297619047619048	5.35714285714286	34.2261904761905	0.892857142857143	0	0.297619047619048	0	0.297619047619048	0	0	0.297619047619048
3205	4163	"Krugloye"	66.37107	37.58162	150	"AWI"	150	5124	6876	6084	4.8048048048048	0.600600600600601	0.3003003003003	0	56.7567567567568	0	0.3003003003003	1.2012012012012	0	0.3003003003003	1.8018018018018	31.2312312312312	2.7027027027027	0	0	0	0	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	185	"AWI"	185	6525	7376	7096	6.06936416184971	0.289017341040462	0.578034682080925	0.289017341040462	39.8843930635838	0	0	2.60115606936416	0	0.867052023121387	5.20231213872832	41.0404624277457	2.3121387283237	0	0	0.578034682080925	0	0	0	0.289017341040462
3205	4163	"Krugloye"	66.37107	37.58162	220	"AWI"	220	7092	7812	7508	5.37313432835821	0.298507462686567	1.19402985074627	0	58.8059701492537	0	0.298507462686567	0.895522388059702	1.7910447761194	0.597014925373134	6.26865671641791	23.5820895522388	0.895522388059702	0	0	0	0	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	255	"AWI"	255	7437	8076	7799	5.83090379008746	0	1.74927113702624	0	56.5597667638484	0	0	2.62390670553936	0	0.291545189504373	1.16618075801749	28.5714285714286	2.91545189504373	0	0.291545189504373	0	0	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	290	"AWI"	290	7899	8297	8078	4	0	1.71428571428571	0	60.5714285714286	0.285714285714286	0.285714285714286	3.14285714285714	0.285714285714286	0	2	26.2857142857143	1.14285714285714	0	0	0	0	0	0.285714285714286	0
3205	4163	"Krugloye"	66.37107	37.58162	325	"AWI"	325	8125	8723	8393	4.67836257309941	0.584795321637427	0.87719298245614	0.292397660818713	56.4327485380117	0	0.292397660818713	3.50877192982456	0.584795321637427	0	2.92397660818713	27.7777777777778	2.04678362573099	0	0	0	0	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	360	"AWI"	360	8387	9043	8697	1.4792899408284	0	0.591715976331361	0	58.8757396449704	0	0	4.14201183431953	0	0.591715976331361	0.591715976331361	28.4023668639053	4.73372781065089	0	0	0	0	0	0	0.591715976331361
3205	4163	"Krugloye"	66.37107	37.58162	385	"AWI"	385	8612	9264	8911	2.37388724035608	0	0.593471810089021	0	56.6765578635015	0	0	2.37388724035608	0	0.890207715133531	1.78041543026706	29.673590504451	4.74777448071217	0	0	0.29673590504451	0.29673590504451	0	0	0.29673590504451
3205	4163	"Krugloye"	66.37107	37.58162	420	"AWI"	420	8913	9751	9301	0.636942675159236	0	1.27388535031847	0	64.6496815286624	0.955414012738854	0	2.86624203821656	0.636942675159236	3.18471337579618	1.91082802547771	14.968152866242	7.64331210191083	0	0	0	1.27388535031847	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	455	"AWI"	455	9276	10214	9722	0.890207715133531	0.29673590504451	0	0	66.1721068249258	1.18694362017804	0	4.15430267062314	0.593471810089021	1.18694362017804	1.18694362017804	17.2106824925816	6.52818991097923	0	0	0	0.593471810089021	0	0	0
3205	4163	"Krugloye"	66.37107	37.58162	490	"AWI"	490	9778	10599	10127	0	0.632911392405063	1.58227848101266	0	69.3037974683544	0.632911392405063	0	5.06329113924051	0	0.949367088607595	1.26582278481013	13.6075949367089	5.37974683544304	0	0	0	1.26582278481013	0.316455696202532	0	0
3205	4163	"Krugloye"	66.37107	37.58162	525	"AWI"	525	10320	11566	10900	0	0.3125	0.625	0.3125	75.3125	0.3125	0	2.5	0.625	2.5	0.9375	5	9.375	0	0	0.3125	1.5625	0.3125	0	0
3205	4163	"Krugloye"	66.37107	37.58162	550	"AWI"	550	10615	12274	11411	0	0.613496932515337	0.920245398773006	0	73.9263803680982	0.613496932515337	0	6.44171779141104	0.613496932515337	3.06748466257669	1.22699386503067	3.98773006134969	5.52147239263804	0.306748466257669	0	0	2.45398773006135	0.306748466257669	0	0
