"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"
14565	22835	"Maly Suszek"	53.71617	17.77116	205	"AWI"	205	820	2170	1588	0.0925925925925926	16.6666666666667	0	0	0	0	0	30.9259259259259	0	0	0	0	0	0	0	0	0	4.81481481481481	0.833333333333333	0	0	0	0	0	1.11111111111111	0	0.185185185185185	0	0.185185185185185	0	0	0	0	0	0	6.85185185185185	0	0	29.537037037037	0	0	0	0	0	8.24074074074074	0	0	0	0	0	0.0925925925925926	0	0	0	0	0	0.185185185185185	0.185185185185185	0	0	0.0925925925925926
14565	22835	"Maly Suszek"	53.71617	17.77116	215	"AWI"	215	934	2310	1765	0	13.0797773654917	0	0	0	0.185528756957328	0	38.2189239332096	0	0	0	0	0	0	0	0	0	3.33951762523191	0.556586270871985	0	0	0.742115027829314	0	0	2.04081632653061	0	0.742115027829314	0	0.185528756957328	0	0	0	0	0	0	4.63821892393321	0	0.0927643784786642	26.1595547309833	0	0	0	0	0	8.16326530612245	0	0	0	0	0	0	0	0	0.0927643784786642	0	0	0.742115027829314	0.927643784786642	0	0.0927643784786642	0
14565	22835	"Maly Suszek"	53.71617	17.77116	225	"AWI"	225	1248	2422	1912	0	13.6627906976744	0	0	0	0.193798449612403	0	36.9186046511628	0	0	0	0	0	0	0	0	0	4.65116279069767	0.968992248062015	0	0	0.872093023255814	0	0	1.55038759689922	0	0.872093023255814	0	0.290697674418605	0	0	0	0	0	0	6.1046511627907	0	0	23.6434108527132	0	0	0	0	0	8.91472868217054	0.0968992248062016	0.0968992248062016	0	0	0	0.0968992248062016	0	0	0	0	0	0.581395348837209	0.387596899224806	0.0968992248062016	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	235	"AWI"	235	1642	2510	2057	0	14.638783269962	0.190114068441065	0	0	1.14068441064639	0	29.0874524714829	0	0	0	0	0	0	0	0	0	4.84790874524715	0.380228136882129	0	0	0.570342205323194	0	0	2.28136882129278	0	0.475285171102662	0	0.190114068441065	0	0	0	0	0	0	4.18250950570342	0	0.0950570342205323	28.7072243346008	0.760456273764259	0	0	0	0	11.6920152091255	0	0	0	0	0	0.0950570342205323	0	0	0	0	0	0.190114068441065	0.190114068441065	0.285171102661597	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	245	"AWI"	245	1895	2644	2222	0	14.7769516728625	0.185873605947955	0	0	0.371747211895911	0	30.8550185873606	0	0	0	0	0	0	0	0	0	8.17843866171004	1.11524163568773	0	0	0	0	0	1.11524163568773	0	0.557620817843866	0	0.185873605947955	0	0	0.0929368029739777	0	0	0	4.73977695167286	0	0	26.0223048327138	0	0	0	0	0	11.4312267657993	0	0	0	0.0929368029739777	0	0	0	0	0	0	0	0	0.278810408921933	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	255	"AWI"	255	2014	2865	2386	0	16.9026548672566	0	0	0	2.12389380530973	0	32.0353982300885	0	0	0	0	0	0	0	0	0	6.46017699115044	0.884955752212389	0	0	0.530973451327434	0	0	2.30088495575221	0	0.442477876106195	0	0.265486725663717	0	0	0	0	0	0	4.24778761061947	0	0.176991150442478	20.7079646017699	0.973451327433628	0	0	0	0	11.6814159292035	0	0	0	0.0884955752212389	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	265	"AWI"	265	2144	3039	2536	0	14.5315487571702	0	0	0	0.764818355640535	0	27.7246653919694	0	0	0	0	0	0	0	0	0	7.26577437858509	0.382409177820268	0	0	0	0	0	0.764818355640535	0	0.382409177820268	0	0	0	0	0	0	0	0	7.26577437858509	0	0.0956022944550669	26.5774378585086	0.286806883365201	0	0	0	0	11.8546845124283	0	0	0	0	0	0	0	0	0	0	0.191204588910134	1.1472275334608	0.764818355640535	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	275	"AWI"	275	2236	3172	2688	0.0862068965517241	17.4137931034483	0	0	0	0.344827586206897	0	30.5172413793103	0	0	0	0	0	0	0	0	0	3.96551724137931	0.172413793103448	0	0	1.12068965517241	0	0	1.37931034482759	0	0.862068965517241	0	0.172413793103448	0	0	0	0	0	0	6.12068965517241	0	0	28.5344827586207	0	0	0	0	0	8.53448275862069	0	0	0	0	0	0	0	0	0	0	0	0.258620689655172	0.517241379310345	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	285	"AWI"	285	2296	3350	2835	0	15.050784856879	0	0	0	0.0923361034164358	0	32.6869806094183	0	0	0	0	0	0	0	0	0	4.80147737765466	0.738688827331487	0	0	0	0	0	1.10803324099723	0	0	0	0.277008310249307	0	0	0	0	0	0	5.54016620498615	0	0.277008310249307	26.4081255771006	0	0	0	0	0	12.1883656509695	0	0	0	0	0	0	0	0	0	0	0	0	0.831024930747922	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	295	"AWI"	295	2351	3583	2980	0	15.047619047619	0	0	0	0.380952380952381	0	31.6190476190476	0.0952380952380952	0	0	0	0	0	0	0	0	3.61904761904762	0.571428571428571	0	0	1.04761904761905	0	0	0.761904761904762	0	0.761904761904762	0	0.380952380952381	0	0	0	0	0	0	8	0	0.19047619047619	26.0952380952381	0	0	0	0	0	9.23809523809524	0	0	0	0	0	0.0952380952380952	0	0	0	0	0	1.14285714285714	0.952380952380952	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	305	"AWI"	305	2564	3685	3116	0	17.5551470588235	0	0	0	1.19485294117647	0	30.3308823529412	0	0	0	0	0	0	0	0	0	5.79044117647059	0.735294117647059	0	0	1.65441176470588	0	0	0.367647058823529	0	0.827205882352941	0	0.275735294117647	0	0	0	0	0	0	2.84926470588235	0	0.0919117647058823	27.2058823529412	0	0	0	0	0.0919117647058823	9.375	0	0	0	0	0	0	0	0	0	0	0	1.28676470588235	0.367647058823529	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	315	"AWI"	315	2784	3757	3261	0	18.1003584229391	0	0	0	0.3584229390681	0	28.494623655914	0	0	0	0	0	0	0	0	0	7.52688172043011	0.716845878136201	0	0	1.97132616487455	0	0	0.17921146953405	0.0896057347670251	0.17921146953405	0	0.17921146953405	0	0	0	0	0	0	2.1505376344086	0	0	26.6129032258064	0	0	0	0	0	11.4695340501792	0	0	0	0	0	0.0896057347670251	0	0	0	0	0	1.16487455197133	0.716845878136201	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	325	"AWI"	325	2940	3851	3421	0.175438596491228	16.2280701754386	0	0	0	0	0	22.9824561403509	0	0	0	0	0	0	0	0	0	10.5263157894737	1.05263157894737	0	0	0.789473684210526	0	0	0.350877192982456	0	0.43859649122807	0	0.087719298245614	0	0	0	0	0	0.263157894736842	2.80701754385965	0	0	32.8070175438597	0	0	0	0	0	9.47368421052632	0	0	0	0.175438596491228	0	0.175438596491228	0.175438596491228	0	0.087719298245614	0	0	1.2280701754386	0.175438596491228	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	335	"AWI"	335	3043	4004	3568	0	15.08078994614	0.0897666068222621	0.179533213644524	0	0	0	22.1723518850987	0	0	0	0	0	0	0	0	0	10.6822262118492	0.897666068222621	0	0	0	0	0	0.359066427289048	0	0.807899461400359	0	0.179533213644524	0	0	0	0	0	0	1.79533213644524	0	0.179533213644524	34.6499102333932	0	0	0	0	0	10.3231597845601	0	0	0	0	0	0.0897666068222621	0	0	0	0	0	1.79533213644524	0.538599640933573	0.179533213644524	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	345	"AWI"	345	3258	4091	3691	0	13.1650135256988	0	0	0	0.901713255184851	0	25.6988277727683	0	0	0	0	0	0	0	0	0	10.9107303877367	0.541027953110911	0	0	0	0	0	0.18034265103697	0	0.450856627592426	0	0.36068530207394	0	0	0	0	0	0	1.26239855725879	0	0.36068530207394	30.477908025248	0	0	0	0	0	12.9846708746619	0	0	0	0.0901713255184851	0	0	0	0	0	0	0.0901713255184851	1.44274120829576	1.08205590622182	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	355	"AWI"	355	3433	4171	3810	0	20.0896860986547	0	0	0	1.25560538116592	0	20.4484304932735	0	0	0	0	0	0	0	0	0	15.1569506726457	0.179372197309417	0	0	0.986547085201794	0	0	0	0	0.717488789237668	0	0.269058295964126	0	0	0	0	0	0	0.896860986547085	0	0.269058295964126	22.0627802690583	0	0.0896860986547085	0	0	0	14.8878923766816	0	0	0	0	0	0.0896860986547085	0	0	0	0	0	1.25560538116592	1.0762331838565	0.269058295964126	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	365	"AWI"	365	3528	4308	3929	0	18.0712423979149	0	0	0	0.695047784535187	0	28.9313640312772	0	0	0	0	0	0	0	0	0	15.4648132059079	0.955690703735882	0	0	0	0	0	0	0	0.781928757602085	0	0	0	0	0	0	0	0	2.78019113814075	0	0.0868809730668983	14.2484795829713	0	0	0	0	0	13.640312771503	0.173761946133797	0	0	0	0	0.0868809730668983	0	0	0	0	0.0868809730668983	1.73761946133797	2.25890529973936	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	375	"AWI"	375	3607	4500	4040	0	15.9190853122252	0	0	0	0.79155672823219	0	26.0334212840809	0	0	0	0	0	0	0	0	0	12.4890061565523	0	0	0	0.439753737906772	0	0	0	0	0.615655233069481	0	0.527704485488127	0	0	0	0	0	0	0.703605980650836	0	0	26.9129287598945	0	0	0	0	0	11.6974494283201	0	0	0	0.0879507475813544	0	0.439753737906772	0	0	0	0	0	1.58311345646438	1.75901495162709	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	385	"AWI"	385	3721	4580	4139	0	14.9295774647887	0	0	0	0.187793427230047	0	27.887323943662	0	0	0	0	0	0	0	0	0	12.018779342723	0.375586854460094	0	0	0	0	0	0.187793427230047	0.187793427230047	0.845070422535211	0	0.28169014084507	0	0	0	0	0	0	0.563380281690141	0	0.0938967136150235	26.8544600938967	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0.187793427230047	1.69014084507042	0.375586854460094	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	395	"AWI"	395	3797	4637	4236	0	16.1777777777778	0	0	0	0.177777777777778	0	27.6444444444444	0	0	0	0	0	0	0	0	0	14.2222222222222	0.355555555555556	0	0	0	0	0	0.355555555555556	0	0.711111111111111	0	0.355555555555556	0	0	0	0	0	0	0.355555555555556	0	0.0888888888888889	21.2444444444444	0	0	0	0	0	15.6444444444444	0	0	0	0.0888888888888889	0	0	0	0	0	0	0	1.24444444444444	1.33333333333333	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	405	"AWI"	405	3850	4729	4336	0	16.9741697416974	0	0	0	0.3690036900369	0	21.4022140221402	0	0	0	0	0	0	0	0	0	12.1771217712177	0.55350553505535	0	0	0.830258302583026	0	0	0.18450184501845	0	0.922509225092251	0	0.55350553505535	0	0	0	0	0	0	0.55350553505535	0	0	28.690036900369	0	0	0	0	0	13.6531365313653	0	0	0	0	0	0.0922509225092251	0	0	0	0	0	2.2140221402214	0.830258302583026	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	415	"AWI"	415	3894	4860	4427	0.182481751824818	10.2189781021898	0	0	0	0	0	25.1824817518248	0	0	0	0	0	0	0	0	0	16.0583941605839	0.182481751824818	0	0	1.55109489051095	0	0	0.273722627737226	0	0.456204379562044	0	0.182481751824818	0	0	0	0	0	0	0.273722627737226	0	0.0912408759124088	24.7262773722628	0	0	0	0	0	16.6058394160584	0	0	0	0	0	0.182481751824818	0	0	0	0	0	2.37226277372263	1.45985401459854	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	425	"AWI"	425	4084	4911	4508	0.0904977375565611	12.579185520362	0	0	0	0.542986425339366	0	17.3755656108597	0	0	0	0	0	0	0	0	0	17.1945701357466	0.180995475113122	0	0	0.995475113122172	0	0	0.0904977375565611	0	0.180995475113122	0	0.0904977375565611	0	0	0	0	0	0	0	0	0	31.4027149321267	0	0	0	0	0	15.2036199095023	0	0	0	0.0904977375565611	0	0.0904977375565611	0.0904977375565611	0	0	0	0	2.26244343891403	1.44796380090498	0.0904977375565611	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	435	"AWI"	435	4261	4973	4584	0.164203612479475	13.0541871921182	0.0821018062397373	0	0	0.328407224958949	0	14.7783251231527	0	0	0	0	0	0	0	0	0	14.6141215106732	0.410509031198686	0	0	1.72413793103448	0	0	0.164203612479475	0	0.985221674876847	0	0.410509031198686	0	0	0	0	0	0	0.328407224958949	0	0	34.4006568144499	0.164203612479475	0	0	0	0	13.2183908045977	0	0	0	0.0821018062397373	0	0.246305418719212	0	0	0	0	0	2.62725779967159	2.21674876847291	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	445	"AWI"	445	4405	5057	4666	0	13.2922535211268	0	0	0	0.0880281690140845	0	25.4401408450704	0	0	0	0	0	0	0	0	0	8.89084507042254	0.880281690140845	0	0	1.23239436619718	0	0	0.176056338028169	0	0.96830985915493	0	0	0	0	0	0	0	0	0.616197183098592	0	0.264084507042254	30.5457746478873	0	0	0	0	0	12.2359154929577	0.176056338028169	0	0	0	0	0	0	0	0	0	0.0880281690140845	2.90492957746479	2.11267605633803	0.0880281690140845	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	455	"AWI"	455	4485	5192	4754	0	12.6022913256956	0	0	0	0.16366612111293	0	26.1865793780687	0	0	0	0	0	0	0	0	0	17.1849427168576	0.654664484451719	0	0	1.06382978723404	0	0	0.0818330605564648	0	0.409165302782324	0	1.14566284779051	0	0	0	0	0	0	0	0	0	23.9770867430442	0	0	0	0	0	13.4206219312602	0	0	0	0	0	0.0818330605564648	0	0	0	0	0	1.3911620294599	1.6366612111293	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	465	"AWI"	465	4609	5275	4895	0.0931966449207828	16.4026095060578	0.0931966449207828	0	0	0.186393289841566	0	22.4603914259087	0	0	0	0	0	0	0	0	0	16.4026095060578	1.02516309412861	0	0	0.931966449207828	0	0	0	0	1.11835973904939	0	0.186393289841566	0	0	0	0	0	0	0	0	0.186393289841566	22.8331780055918	0	0	0	0	0	13.9794967381174	0	0	0	0	0	0	0	0	0	0	0	2.14352283317801	1.95712954333644	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	475	"AWI"	475	4681	5411	5037	0	18.8592456301748	0	0	0	0.275988960441582	0	23.0910763569457	0.0919963201471941	0	0	0	0	0	0	0	0	15.3633854645814	0.735970561177553	0	0	0.919963201471941	0	0	0	0.459981600735971	0.919963201471941	0	0.551977920883165	0	0	0	0	0	0	0.183992640294388	0	0	23.5510579576817	0	0	0	0	0	9.3836246550138	0.0919963201471941	0	0	0	0	0	0	0	0	0	0.183992640294388	4.23183072677093	1.10395584176633	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	485	"AWI"	485	4733	5639	5177	0	14.0144665461121	0.0904159132007233	0	0	0.27124773960217	0	24.0506329113924	0	0	0	0	0	0	0	0	0	17.631103074141	0.54249547920434	0	0	1.1754068716094	0	0	0.0904159132007233	0.27124773960217	1.35623869801085	0	0.27124773960217	0	0	0	0	0	0	0	0	0	25.2260397830018	0	0	0	0	0	11.0307414104882	0	0	0	0	0	0	0	0	0	0	0	2.53164556962025	1.44665461121157	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	495	"AWI"	495	4775	5900	5312	0	16.4673413063477	0	0	0	0	0	24.7470101195952	0	0	0	0	0	0	0	0	0	14.3514259429623	0.919963201471941	0	0	1.5639374425023	0	0	0	0.183992640294388	1.10395584176633	0	0.275988960441582	0	0	0	0	0	0	0	0	0.0919963201471941	23.7350505979761	0	0	0	0	0	11.0395584176633	0.0919963201471941	0	0	0	0	0.0919963201471941	0	0	0.0919963201471941	0	0	3.86384544618215	1.28794848206072	0.0919963201471941	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	505	"AWI"	505	5006	5944	5446	0	19.8494825964252	0.188146754468485	0	0	0.188146754468485	0	24.1768579492004	0	0	0	0	0	0	0	0	0	15.2398871119473	0.470366886171214	0	0	0.940733772342427	0	0	0	0.470366886171214	2.06961429915334	0	0	0	0	0	0	0	0	0.0940733772342427	0	0.0940733772342427	19.755409219191	0	0	0	0	0	12.1354656632173	0.188146754468485	0	0	0	0	0.0940733772342427	0	0	0	0	0	2.91627469426152	1.12888052681091	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	515	"AWI"	515	5193	5994	5586	0	18.4340931615461	0	0	0.0991080277502478	0.0991080277502478	0	25.4707631318137	0	0	0	0	0	0	0	0	0	20.416253716551	0.396432111000991	0	0	0.495540138751239	0	0	0.0991080277502478	0	0.991080277502478	0	0	0	0	0	0	0	0	0	0	0	18.0376610505451	0	0	0	0	0	12.0911793855302	0	0	0	0.198216055500496	0	0	0.0991080277502478	0	0	0	0	2.0812685827552	0.991080277502478	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	525	"AWI"	525	5329	6069	5738	0	16.6984732824427	0.190839694656489	0	0	0.286259541984733	0	29.1030534351145	0	0	0	0	0	0	0	0	0	15.3625954198473	0.954198473282443	0	0	0.66793893129771	0	0	0	0.0954198473282443	0.954198473282443	0	0.286259541984733	0	0	0	0	0	0	0.190839694656489	0	0.190839694656489	19.1793893129771	0	0	0	0	0	12.5954198473282	0	0	0	0	0	0	0	0	0	0	0	1.90839694656489	1.33587786259542	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	535	"AWI"	535	5431	6192	5881	0	15.9194876486734	0.182982616651418	0	0	0.182982616651418	0	30.2836230558097	0	0	0	0	0	0	0	0	0	13.9066788655078	1.0064043915828	0	0	0.823421774931381	0.0914913083257091	0	0	0	1.18938700823422	0	0.640439158279963	0	0	0	0	0	0	0	0	0.0914913083257091	17.8408051235133	0	0	0	0	0	13.6322049405306	0.274473924977127	0	0	0	0	0.182982616651418	0.0914913083257091	0	0	0	0	1.55535224153705	2.10430009149131	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	545	"AWI"	545	5572	6237	5956	0.0942507068803016	17.2478793590952	0	0	0.188501413760603	0.754005655042413	0	28.4637134778511	0	0	0	0	0	0	0	0	0	11.5928369462771	0.188501413760603	0	0	0.754005655042413	0	0	0	0.188501413760603	1.88501413760603	0	0.188501413760603	0	0	0	0	0	0	0	0.0942507068803016	0	22.2431668237512	0	0	0	0	0	12.4410933081998	0.188501413760603	0	0	0	0	0.471253534401508	0	0	0	0	0	0.56550424128181	2.45051837888784	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	555	"AWI"	555	5666	6304	6034	0	15.6791248860529	0	0	0	0.638103919781221	0	31.996353691887	0	0	0	0	0	0	0	0	0	9.38924339106654	0.638103919781221	0	0	1.73199635369189	0	0	0	0.273473108477666	1.36736554238833	0	0.364630811303555	0	0	0	0	0	0	0.0911577028258888	0	0	23.6098450319052	0	0	0	0	0	10.7566089334549	0.0911577028258888	0	0	0	0	0.0911577028258888	0	0	0	0	0	1.09389243391067	2.18778486782133	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	565	"AWI"	565	5736	6421	6108	0	15.4118689105403	0	0	0	0	0	30.8237378210806	0	0	0	0	0	0	0	0	0	10.8060230292294	0.70859167404783	0	0	1.77147918511958	0	0	0	0	1.50575730735164	0	0.265721877767936	0	0	0	0	0	0	0.0885739592559787	0	0	21.0806023029229	0	0	0	0	0	12.311780336581	0	0	0	0	0	0.177147918511957	0	0	0	0	0	1.32860938883968	3.72010628875111	0	0	0
