"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Colchicaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	110	"AWI"	110	2172	2658	2387	18	0	24	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	6	0	0	0	0	81	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	120	"AWI"	120	2304	2830	2551	11	0	21	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	1	0	91	0	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	130	"AWI"	130	2400	2968	2664	26	2	25	1	0	0	0	6	0	0	23	0	0	0	0	0	0	0	17	4	0	0	0	0	1	2	0	0	0	0	0	3	0	10	0	0	0	0	186	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	140	"AWI"	140	2439	3181	2767	10	0	0	0	0	0	0	3	0	0	120	0	0	0	0	0	0	0	13	13	0	0	0	0	7	3	0	0	0	0	0	0	1	8	0	0	0	0	77	0	0	0	0	0	0	6	0	0	0	2	2	0	1	0	0	0	0	3	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	150	"AWI"	150	2526	3329	2872	14	2	53	1	0	0	3	5	0	0	99	0	0	0	0	1	0	0	26	30	0	0	18	0	1	7	0	0	0	0	0	172	0	1	0	0	0	0	51	0	0	0	0	0	0	18	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	160	"AWI"	160	2590	3416	2999	10	1	0	0	0	0	0	6	0	0	34	0	1	0	0	0	0	0	21	4	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	33	0	0	0	0	0	0	17	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	170	"AWI"	170	2637	3539	3116	13	1	0	0	0	0	0	2	0	0	17	1	0	0	0	1	0	0	10	0	0	0	0	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	63	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	180	"AWI"	180	2779	3626	3225	18	1	0	0	0	1	0	3	0	0	8	0	1	0	0	0	0	0	13	2	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	82	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	190	"AWI"	190	2920	3671	3352	29	1	30	1	0	0	0	9	0	0	29	0	0	0	0	0	0	0	14	12	0	0	0	0	0	2	3	0	0	0	0	15	0	3	9	0	0	0	115	0	0	0	0	0	0	14	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	200	"AWI"	200	3003	3763	3477	11	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	43	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	210	"AWI"	210	3216	3830	3577	50	1	0	1	0	0	0	6	0	0	4	0	0	0	0	0	0	0	4	6	0	0	0	0	0	3	0	0	0	0	0	0	0	1	3	0	0	0	158	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	220	"AWI"	220	3469	3863	3674	18	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	230	"AWI"	230	3625	3950	3778	34	0	18	1	0	0	0	0	0	0	17	0	0	0	0	1	0	0	5	3	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	36	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	240	"AWI"	240	3716	4100	3895	75	1	0	0	0	0	0	1	0	0	88	0	0	0	0	0	0	0	10	33	0	0	0	0	0	1	0	1	0	0	0	1	2	4	0	0	0	0	17	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	250	"AWI"	250	3754	4334	4006	86	0	47	0	0	0	0	3	0	0	56	0	0	4	0	1	0	0	11	56	0	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	18	80	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	260	"AWI"	260	3789	4603	4111	50	1	0	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	5	18	0	0	0	0	0	2	0	2	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	270	"AWI"	270	3892	4693	4234	63	2	0	2	0	0	1	4	0	0	57	0	0	0	0	0	0	0	5	38	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	280	"AWI"	280	3949	4788	4363	50	1	0	0	0	0	0	3	0	0	120	0	0	0	0	0	0	0	8	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	290	"AWI"	290	4001	4957	4476	123	2	18	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	4	110	1	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	15	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	300	"AWI"	300	4160	5001	4587	58	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	286	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	310	"AWI"	310	4255	5067	4711	26	2	0	0	2	0	0	6	0	0	26	0	0	0	0	0	0	0	2	334	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	0	6	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	320	"AWI"	320	4362	5166	4828	50	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	2	268	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	330	"AWI"	330	4647	5202	4920	58	0	0	0	0	0	0	3	0	0	20	0	0	0	0	0	0	0	1	548	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	340	"AWI"	340	4872	5265	5021	141	1	0	0	0	0	0	14	0	0	102	0	0	0	0	0	0	0	6	363	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	350	"AWI"	350	4925	5429	5130	47	1	0	1	0	0	0	27	0	0	215	1	1	1	0	1	0	0	6	63	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	7	155	0	0	0	0	0	20	0	0	0	2	0	2	0	0	0	0	0	6	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	360	"AWI"	360	4978	5525	5221	106	2	0	0	0	0	0	7	0	0	33	0	0	0	0	1	0	0	15	23	0	0	0	0	0	0	4	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	370	"AWI"	370	5012	5670	5301	140	7	0	0	0	0	0	21	0	0	43	0	1	0	0	0	0	0	11	61	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	380	"AWI"	380	5056	5807	5375	229	7	0	1	0	0	0	16	0	0	47	1	1	0	0	1	0	0	8	15	0	0	0	0	0	3	4	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	390	"AWI"	390	5136	5865	5466	177	3	0	0	0	0	0	11	0	0	57	0	1	1	0	0	0	0	11	18	1	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	31	0	0	0	2	0	4	0	0	0	1	0	12	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	400	"AWI"	400	5185	5950	5556	133	2	0	1	0	0	0	20	0	0	60	0	0	0	0	2	0	0	17	17	0	0	0	0	0	2	2	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	410	"AWI"	410	5247	6052	5634	117	4	0	1	0	0	0	11	0	0	148	0	1	0	0	0	0	0	10	12	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	2	0	16	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	420	"AWI"	420	5320	6101	5717	158	6	0	0	0	0	0	17	0	0	131	0	0	0	0	0	0	0	5	4	0	0	0	0	0	2	1	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	3	0	0	0	2	0	9	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	430	"AWI"	430	5369	6178	5803	142	15	63	0	0	0	1	7	0	0	28	0	0	0	0	2	0	0	8	10	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	1	1	0	2	105	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	440	"AWI"	440	5458	6253	5883	114	10	0	1	0	0	0	10	0	0	8	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	450	"AWI"	450	5574	6291	5970	122	13	0	0	0	0	0	12	0	0	17	0	0	0	0	0	0	0	9	4	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	460	"AWI"	460	5640	6363	6062	157	13	0	2	0	0	0	12	0	0	22	0	0	0	0	0	0	0	7	11	0	0	0	0	0	3	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	470	"AWI"	470	5785	6415	6144	248	2	0	4	0	0	0	14	0	0	86	0	1	0	0	1	0	0	11	33	0	0	0	0	0	6	10	0	0	0	0	1	0	6	0	0	0	0	0	316	0	0	0	0	0	36	0	0	0	0	0	1	0	0	0	1	0	10	1	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	480	"AWI"	480	5977	6455	6214	129	2	0	3	0	0	0	9	0	0	98	0	1	0	0	1	0	0	8	21	0	0	0	0	0	5	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	490	"AWI"	490	6091	6511	6293	172	6	0	0	0	0	0	9	0	0	197	0	1	0	0	0	0	0	9	34	0	0	0	0	0	3	8	0	0	0	0	1	0	2	0	0	0	0	0	142	0	0	0	0	0	26	4	0	0	1	0	4	0	0	0	0	0	13	1	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	500	"AWI"	500	6305	6609	6410	130	3	0	0	0	0	0	7	0	0	50	0	0	0	0	0	0	0	1	18	0	0	0	1	0	6	8	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	2	1	6	0	0	1	0	0	5	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	510	"AWI"	510	6365	6820	6545	241	7	0	1	0	0	0	12	0	0	113	0	4	0	0	0	0	0	10	31	0	0	0	0	0	2	16	0	0	0	0	5	0	5	0	0	0	0	0	199	0	0	0	0	1	28	0	0	0	2	1	1	0	0	0	1	0	21	0	0	1
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	520	"AWI"	520	6398	7152	6665	95	2	0	0	0	0	0	3	0	0	51	1	0	0	0	1	0	0	4	16	0	0	0	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	2	0	12	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	530	"AWI"	530	6497	7292	6823	193	5	0	1	0	0	0	17	0	0	186	1	0	0	0	1	0	0	11	12	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	247	0	0	0	0	1	51	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	540	"AWI"	540	6561	7468	6992	175	2	0	0	0	0	0	5	0	0	33	0	0	0	0	0	0	0	6	27	0	0	0	0	0	0	8	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	550	"AWI"	550	6610	7740	7150	150	5	0	0	0	0	1	6	0	0	64	0	1	0	0	0	0	0	8	10	0	0	0	0	0	1	1	0	0	0	0	0	0	3	2	0	0	0	2	173	0	0	0	0	0	45	3	0	0	0	0	2	0	0	0	0	0	31	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	560	"AWI"	560	6815	7836	7311	95	4	0	0	0	1	0	4	0	0	37	0	0	0	0	1	0	0	8	14	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	32	0	0	0	0	1	1	0	0	0	0	0	9	1	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	570	"AWI"	570	6928	7936	7487	66	6	0	0	0	0	0	3	0	0	31	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	62	0	0	0	0	0	16	0	0	0	1	0	1	0	1	0	1	0	11	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	580	"AWI"	580	6999	8115	7656	50	0	0	0	0	0	0	4	0	0	32	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	590	"AWI"	590	7327	8167	7791	102	6	0	0	0	0	0	18	0	0	155	1	0	0	0	0	0	0	12	21	0	1	0	0	0	1	8	0	0	0	0	1	0	6	1	0	0	0	0	196	0	0	0	0	0	115	0	0	0	1	0	5	0	0	0	1	0	43	0	0	1
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	600	"AWI"	600	7580	8222	7936	91	4	0	2	0	0	0	14	0	0	64	0	2	0	0	1	0	0	15	4	0	0	0	0	0	0	4	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	1	2	5	0	0	0	0	0	31	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	610	"AWI"	610	7757	8321	8096	96	6	0	0	0	0	0	17	0	0	129	0	0	0	0	0	0	0	29	5	0	0	0	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	2	0	0	0	0	0	38	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	620	"AWI"	620	8055	8401	8263	23	5	0	0	0	0	0	4	0	0	223	0	0	0	0	0	0	1	14	10	0	0	0	0	0	0	9	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	2	0	0	0	1	0	21	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	630	"AWI"	630	8157	8760	8425	13	2	0	0	0	0	0	10	0	0	320	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	1	0	3	0	0	0	1	0	11	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	640	"AWI"	640	8245	9129	8577	11	2	0	0	0	0	0	8	0	0	262	1	0	0	0	1	0	1	14	8	0	1	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	1	0	4	0	0	0	3	0	28	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	650	"AWI"	650	8367	9260	8756	0	3	0	1	0	0	0	6	1	0	203	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	63	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	660	"AWI"	660	8438	9467	8928	2	1	0	0	0	0	0	5	0	0	206	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	1	2	0	0	0	3	0	13	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	670	"AWI"	670	8537	9690	9081	0	2	0	0	0	1	0	6	0	0	232	0	0	0	0	0	0	0	42	5	0	0	0	0	0	0	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	1	0	0	1	0	3	0	27	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	680	"AWI"	680	8689	9761	9257	2	1	0	0	0	0	0	6	0	0	321	0	0	0	0	1	0	0	19	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	9	0	0	0	0	0	40	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	690	"AWI"	690	8802	9889	9438	2	2	0	0	0	0	0	8	0	0	121	0	0	0	0	1	0	0	20	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	700	"AWI"	700	8996	10033	9595	2	0	0	2	0	0	0	7	0	0	107	0	0	0	0	1	0	0	19	5	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	60	0	0	0	0	1	4	0	0	0	0	0	16	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	710	"AWI"	710	9329	10086	9738	3	2	0	0	0	0	0	2	0	0	171	2	1	0	0	1	0	0	46	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	720	"AWI"	720	9547	10169	9897	0	0	0	0	0	0	0	10	0	0	174	0	0	0	0	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	1	0	28	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	730	"AWI"	730	9812	10363	10134	0	0	0	1	0	0	0	2	0	0	138	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	740	"AWI"	740	10027	10773	10395	0	1	0	0	0	0	0	6	0	0	286	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	3	3	0	0	0	0	0	18	0	0	0
