"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23786	41201	"Exebridge"	51.01722	-3.51722	62	"AWI"	62	7516	7693	7615	26	0	1	1	0	0	8	0	1	0	0	0	0	0	0	210	0	146	0	0	1	0	0	0	0	0	0	41	0	0	0	0	39	0	0	0	0	5	0	0	0	0	0	0	9	0
23786	41201	"Exebridge"	51.01722	-3.51722	64	"AWI"	64	7534	7727	7640	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	116	0	0	1	0	0	0	0	0	0	21	0	0	0	0	25	0	0	0	0	4	0	0	0	0	0	0	5	0
23786	41201	"Exebridge"	51.01722	-3.51722	72	"AWI"	72	7614	7855	7733	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	106	0	298	0	0	0	0	0	0	0	0	0	30	0	0	0	0	25	1	0	1	0	6	0	0	0	0	0	0	10	0
23786	41201	"Exebridge"	51.01722	-3.51722	80	"AWI"	80	7701	7966	7827	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	42	0	376	0	0	0	0	0	0	0	0	0	29	0	0	0	0	20	0	0	1	0	5	0	0	0	0	0	0	8	0
23786	41201	"Exebridge"	51.01722	-3.51722	88	"AWI"	88	7789	8063	7922	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	67	0	272	0	0	0	0	0	0	0	0	0	47	0	0	0	0	37	1	0	0	0	33	0	0	0	0	0	0	17	0
23786	41201	"Exebridge"	51.01722	-3.51722	96	"AWI"	96	7881	8158	8018	2	0	1	1	0	0	9	0	1	0	0	0	0	0	0	216	0	132	0	0	0	0	0	0	0	0	0	24	0	39	0	0	35	0	0	0	0	3	0	0	0	0	0	2	28	0
23786	41201	"Exebridge"	51.01722	-3.51722	104	"AWI"	104	7976	8246	8114	1	0	1	1	0	0	6	0	0	0	0	0	0	0	0	93	0	307	0	0	0	0	0	0	0	0	0	46	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	14	0
23786	41201	"Exebridge"	51.01722	-3.51722	112	"AWI"	112	8078	8329	8211	2	1	1	0	0	0	3	0	4	0	0	0	0	0	0	37	0	359	0	0	0	0	0	0	0	0	0	31	0	0	0	0	19	1	0	0	1	7	0	0	0	0	0	1	8	0
23786	41201	"Exebridge"	51.01722	-3.51722	120	"AWI"	120	8191	8405	8313	3	1	3	1	0	0	0	1	0	0	0	0	0	0	0	51	6	248	0	0	0	0	0	0	0	0	0	116	0	0	0	0	20	0	0	0	0	2	0	0	0	0	0	0	10	0
23786	41201	"Exebridge"	51.01722	-3.51722	128	"AWI"	128	8273	8507	8395	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	38	0	120	0	0	0	0	0	0	0	0	0	39	0	0	0	0	17	0	0	0	1	5	0	0	0	0	0	0	5	0
23786	41201	"Exebridge"	51.01722	-3.51722	136	"AWI"	136	8366	8604	8479	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	121	0	200	0	0	0	0	0	0	0	0	0	81	0	0	0	0	35	0	0	0	0	8	0	0	0	0	0	0	25	0
23786	41201	"Exebridge"	51.01722	-3.51722	140	"AWI"	140	8415	8655	8522	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	156	0	180	0	0	0	0	0	0	0	0	0	84	0	0	0	0	25	0	0	0	1	8	0	2	0	0	0	0	9	0
23786	41201	"Exebridge"	51.01722	-3.51722	144	"AWI"	144	8455	8715	8571	1	0	0	2	0	0	12	0	0	0	0	0	0	0	0	147	3	157	0	0	0	0	0	0	0	0	0	47	0	0	0	0	46	1	0	0	0	19	0	7	0	0	0	0	21	0
23786	41201	"Exebridge"	51.01722	-3.51722	160	"AWI"	160	8619	8966	8774	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	188	0	131	0	0	3	0	0	0	0	0	0	41	0	0	0	0	37	1	0	0	0	19	0	0	0	0	0	0	12	0
23786	41201	"Exebridge"	51.01722	-3.51722	168	"AWI"	168	8708	9079	8878	1	1	1	1	0	0	12	0	0	0	0	0	0	0	0	242	1	98	0	0	0	0	0	0	0	0	0	41	0	0	0	0	28	0	0	0	0	23	0	0	0	0	0	0	28	0
23786	41201	"Exebridge"	51.01722	-3.51722	176	"AWI"	176	8796	9201	8983	1	0	0	0	0	0	17	0	6	0	0	0	0	0	0	193	8	48	0	0	0	0	0	0	0	0	0	33	0	0	0	0	44	1	0	1	0	5	0	1	0	0	0	0	30	0
23786	41201	"Exebridge"	51.01722	-3.51722	184	"AWI"	184	8887	9323	9088	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	272	0	74	0	0	0	0	0	0	0	0	0	53	0	0	0	0	32	0	0	0	0	23	0	0	0	0	0	0	20	0
23786	41201	"Exebridge"	51.01722	-3.51722	192	"AWI"	192	8978	9430	9191	0	0	1	1	0	0	14	0	5	0	0	0	0	0	0	187	0	96	0	0	0	0	0	0	0	0	0	17	0	0	0	0	23	0	0	0	0	34	0	3	0	0	0	0	17	0
23786	41201	"Exebridge"	51.01722	-3.51722	208	"AWI"	208	9165	9656	9397	1	1	0	2	0	0	4	0	0	0	0	0	0	0	0	171	0	124	0	0	0	0	0	0	0	0	0	59	0	0	0	0	21	0	0	1	0	2	0	0	0	0	0	0	29	0
23786	41201	"Exebridge"	51.01722	-3.51722	216	"AWI"	216	9268	9766	9502	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	159	1	268	0	0	0	0	0	0	0	0	0	19	0	0	0	0	18	0	0	0	0	2	0	0	0	0	0	0	23	0
23786	41201	"Exebridge"	51.01722	-3.51722	224	"AWI"	224	9364	9873	9605	1	0	0	0	0	0	7	0	1	0	0	0	0	0	2	193	1	140	0	0	1	0	0	0	0	2	0	52	0	0	0	0	23	0	0	1	0	12	0	0	0	0	0	0	17	0
23786	41201	"Exebridge"	51.01722	-3.51722	232	"AWI"	232	9463	9986	9708	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	240	1	136	0	0	0	0	0	0	0	0	0	30	0	0	0	0	18	0	0	0	0	12	0	0	0	2	0	0	16	0
23786	41201	"Exebridge"	51.01722	-3.51722	240	"AWI"	240	9561	10093	9813	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	167	0	102	0	0	0	0	0	0	0	0	0	47	0	0	0	0	2	1	0	0	0	36	0	0	0	0	0	0	12	0
23786	41201	"Exebridge"	51.01722	-3.51722	248	"AWI"	248	9661	10200	9916	0	1	2	0	0	0	3	0	2	0	0	0	0	0	0	225	1	64	0	0	0	0	0	0	0	0	0	67	0	0	0	0	17	0	0	1	0	50	0	1	0	0	0	0	21	0
23786	41201	"Exebridge"	51.01722	-3.51722	256	"AWI"	256	9762	10303	10019	0	1	1	0	0	0	12	0	0	0	0	0	0	0	0	121	0	184	0	0	0	0	0	0	0	0	0	52	0	0	0	0	1	0	0	3	0	8	0	0	0	0	0	0	10	0
23786	41201	"Exebridge"	51.01722	-3.51722	264	"AWI"	264	9869	10406	10123	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	131	1	264	0	0	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	1	0	7	0	1	0	0	0	0	2	0
23786	41201	"Exebridge"	51.01722	-3.51722	272	"AWI"	272	9970	10508	10224	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	211	0	100	0	0	0	0	0	0	0	3	0	75	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	5	0
23786	41201	"Exebridge"	51.01722	-3.51722	280	"AWI"	280	10074	10611	10323	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	164	0	241	0	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	0	1	38	0	0	0	0	0	0	3	3
23786	41201	"Exebridge"	51.01722	-3.51722	288	"AWI"	288	10182	10711	10426	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	104	4	241	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	1	0	27	0	4	1	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	296	"AWI"	296	10289	10808	10528	1	2	1	0	0	0	5	0	1	0	0	0	0	0	0	249	0	135	0	0	0	0	2	0	0	1	0	59	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	4	0
23786	41201	"Exebridge"	51.01722	-3.51722	304	"AWI"	304	10402	10903	10628	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	64	0	372	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	3	0	1	0	7	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	312	"AWI"	312	10510	10997	10726	0	1	2	0	0	0	25	0	1	0	0	0	0	0	0	198	0	119	0	0	0	0	0	0	0	0	0	79	0	0	0	0	1	0	0	0	0	25	0	0	0	0	1	1	1	0
23786	41201	"Exebridge"	51.01722	-3.51722	314	"AWI"	314	10538	11021	10748	3	1	0	0	1	0	6	0	1	0	0	0	0	0	0	181	0	102	0	0	0	0	0	0	0	0	0	152	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	1	0
23786	41201	"Exebridge"	51.01722	-3.51722	316	"AWI"	316	10566	11041	10773	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	116	0	146	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	2	0
23786	41201	"Exebridge"	51.01722	-3.51722	318	"AWI"	318	10591	11061	10798	0	0	1	0	0	0	21	0	1	0	0	0	0	1	1	75	1	246	0	0	0	1	0	0	0	0	0	110	0	0	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	320	"AWI"	320	10613	11086	10824	0	2	0	0	1	0	24	0	2	0	0	0	1	0	0	23	0	55	0	0	0	1	0	0	0	0	0	287	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	328	"AWI"	328	10706	11217	10930	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	336	"AWI"	336	10794	11337	11037	4	2	1	0	0	0	60	0	2	0	0	0	0	0	0	54	1	92	0	0	0	0	1	0	0	1	0	143	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	344	"AWI"	344	10884	11455	11139	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	1	9	0	0	0	0	4	0	0	0	0	88	0	0	0	0	0	3	0	1	1	19	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	352	"AWI"	352	10973	11567	11244	1	0	0	0	1	0	17	0	0	0	0	0	0	0	0	4	5	77	0	0	0	0	22	0	0	0	0	203	0	35	0	0	0	0	0	1	0	57	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	360	"AWI"	360	11057	11682	11344	0	1	0	0	0	0	8	0	0	0	0	0	0	1	0	0	2	11	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	4	2	332	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	368	"AWI"	368	11147	11803	11445	1	5	1	0	0	0	7	0	0	0	0	0	1	1	1	0	4	272	5	0	0	0	10	0	2	0	0	21	0	69	0	0	0	1	0	5	3	5	0	0	0	0	1	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	376	"AWI"	376	11237	11911	11547	1	1	0	0	0	0	8	0	0	0	0	0	1	0	0	0	1	149	0	0	0	0	4	0	0	0	0	70	0	0	0	0	3	0	0	3	2	54	0	0	0	0	2	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	384	"AWI"	384	11324	12028	11647	0	0	0	0	1	0	4	0	0	1	0	0	0	2	0	0	0	61	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	5	4	98	0	0	3	0	2	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	392	"AWI"	392	11416	12143	11749	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	155	0	0	0	0	3	0	0	0	0	17	0	0	1	0	3	1	0	10	4	6	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	400	"AWI"	400	11502	12250	11851	0	1	0	0	11	0	7	0	0	24	0	0	21	8	0	0	0	139	0	0	0	0	12	0	0	0	0	37	0	0	0	0	0	2	0	1	0	8	0	0	0	0	2	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	416	"AWI"	416	11683	12470	12053	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
