"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Colchicaceae"	"Cornaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Vitaceae"
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	92	"AWI"	92	1009	1300	1194	0	0	0	8	0	3	0	0	0	74	0	1	0	0	0	0	1	2	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	162	0	0	2	53	2	0	0	2	11	0	0	0	2	0	0	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	96	"AWI"	96	1054	1387	1246	0	3	0	8	0	6	1	1	0	61	0	0	0	0	1	0	1	7	0	0	0	0	3	0	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	169	0	1	0	75	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	104	"AWI"	104	1146	1507	1337	0	6	2	8	0	2	0	0	0	25	0	1	0	1	0	0	2	3	0	0	0	7	2	0	5	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	2	0	0	0	6	0	0	0	131	0	0	0	108	1	0	0	4	7	0	0	0	0	0	0	0	0	4	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	112	"AWI"	112	1246	1640	1429	0	5	0	1	0	4	0	0	0	73	0	1	0	0	1	0	0	0	1	0	0	0	15	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	129	0	0	0	79	2	0	0	1	11	0	0	0	0	0	0	0	1	0	1
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	120	"AWI"	120	1362	1725	1532	0	8	0	3	0	2	1	0	0	10	0	0	0	0	0	0	0	3	0	0	0	2	4	0	5	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	11	0	0	0	161	0	0	0	93	0	0	0	3	8	0	0	0	1	0	1	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	128	"AWI"	128	1455	1896	1660	0	8	1	5	0	5	1	1	0	10	1	0	0	0	0	0	0	4	0	0	0	0	10	0	5	0	0	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	161	0	1	0	87	0	0	0	1	8	0	0	0	0	0	2	1	3	3	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	136	"AWI"	136	1506	2257	1781	0	4	0	2	0	4	0	1	0	28	0	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	14	0	0	0	100	0	0	0	109	0	0	0	3	15	0	0	0	2	0	0	1	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	144	"AWI"	144	1617	2411	1940	0	2	1	1	0	0	0	1	0	49	0	1	0	0	0	0	1	0	0	0	0	3	9	0	5	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	66	0	0	0	0	14	0	0	0	0	0	5	0	3	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	160	"AWI"	160	1800	2792	2246	0	0	0	5	0	1	0	1	0	99	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	90	0	0	0	0	17	0	0	0	0	0	3	1	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	176	"AWI"	176	2019	3139	2548	0	5	0	2	0	1	0	0	0	45	0	0	0	0	0	0	2	0	0	0	1	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	69	1	0	0	1	12	0	0	0	1	0	1	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	192	"AWI"	192	2262	3408	2848	0	7	0	3	0	1	0	0	0	40	0	0	1	0	0	0	2	0	0	0	0	3	21	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	1	107	0	0	0	0	9	0	2	0	0	0	2	1	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	200	"AWI"	200	2426	3521	3003	0	13	0	3	0	4	0	1	0	56	0	0	0	0	0	0	1	0	0	0	0	0	7	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	114	1	0	0	1	17	1	0	1	0	0	2	3	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	208	"AWI"	208	2580	3651	3159	0	3	1	7	0	1	0	0	0	75	0	1	0	0	0	0	1	1	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	37	0	0	0	0	0	0	0	124	1	0	0	0	6	0	0	0	0	0	0	0	0	7	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	224	"AWI"	224	2907	3861	3456	0	3	1	6	0	0	1	0	0	105	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	0	0	0	82	0	0	0	52	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	240	"AWI"	240	3358	4032	3743	0	5	0	4	0	0	0	0	0	83	0	1	0	2	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	35	0	0	0	0	0	0	0	78	1	0	0	0	13	0	0	0	1	0	0	0	1	2	1
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	256	"AWI"	256	3740	4229	3999	0	4	2	7	0	2	0	1	0	137	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	105	1	0	0	0	11	0	0	0	0	0	0	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	272	"AWI"	272	3872	4568	4192	0	8	0	3	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	43	0	0	0	0	0	0	0	94	1	0	0	0	8	0	0	0	1	0	2	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	288	"AWI"	288	4031	4833	4389	0	3	0	3	0	0	0	0	0	89	0	3	0	0	0	0	0	1	0	0	0	0	19	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	34	0	0	0	0	0	0	0	114	2	0	0	1	15	0	0	1	0	0	0	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	304	"AWI"	304	4195	5063	4591	0	2	0	3	0	1	0	0	0	102	0	3	0	1	0	0	0	0	0	0	0	1	18	0	1	0	0	0	0	5	0	0	2	0	0	0	1	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	101	0	0	0	1	8	0	0	0	1	0	0	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	320	"AWI"	320	4358	5272	4787	0	2	0	2	0	1	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	44	0	0	0	0	0	0	0	85	0	0	0	0	7	0	0	0	1	0	1	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	336	"AWI"	336	4535	5464	4987	0	3	0	4	0	0	0	1	0	97	0	1	0	2	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	76	0	0	0	0	0	0	0	94	1	2	0	1	18	1	0	0	0	1	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	352	"AWI"	352	4721	5641	5198	0	8	0	5	0	0	0	0	0	100	0	1	0	1	0	0	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	0	0	1	1	105	0	1	0	0	12	1	0	0	0	0	1	0	1	0	1
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	368	"AWI"	368	4923	5801	5396	0	3	0	6	0	3	0	0	0	92	0	0	0	0	0	0	1	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	108	0	0	0	0	14	1	0	0	0	0	2	0	1	2	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	384	"AWI"	384	5155	5949	5596	0	1	0	4	0	1	0	0	0	113	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	105	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	400	"AWI"	400	5421	6068	5797	0	3	0	4	0	2	0	0	0	143	0	1	0	0	0	0	0	2	0	0	0	5	10	0	1	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	43	0	0	0	0	0	1	0	73	0	1	0	1	2	0	0	0	3	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	416	"AWI"	416	5762	6185	5979	0	3	2	7	1	0	0	0	0	114	0	0	0	0	0	0	2	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	118	0	0	0	0	14	1	0	0	0	0	0	0	2	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	432	"AWI"	432	5982	6754	6244	0	2	1	5	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	60	0	0	0	0	0	4	1	102	0	3	0	1	12	0	0	0	1	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	448	"AWI"	448	6116	7424	6570	0	1	1	4	0	1	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	68	0	0	0	0	0	1	0	99	0	0	0	0	6	1	0	0	0	1	3	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	464	"AWI"	464	6321	7883	6917	0	3	0	3	0	1	0	1	0	103	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	102	1	1	0	1	3	2	0	0	0	0	2	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	480	"AWI"	480	6576	8291	7278	0	0	0	3	0	0	0	0	0	110	0	1	0	0	0	0	0	1	1	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	98	0	1	0	0	3	0	0	0	0	0	3	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	488	"AWI"	488	6695	8482	7471	0	5	0	4	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	147	0	1	0	0	2	2	0	0	0	0	0	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	496	"AWI"	496	6834	8661	7641	0	0	0	5	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	71	0	0	0	0	0	2	0	120	0	2	0	0	5	1	1	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	512	"AWI"	512	7104	8993	8002	0	0	1	4	0	2	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	116	0	0	0	0	0	0	0	154	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	528	"AWI"	528	7381	9391	8370	0	0	0	2	0	0	0	1	0	108	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	66	0	0	0	0	0	1	0	125	0	1	0	0	7	1	0	0	2	0	0	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	544	"AWI"	544	7713	9782	8733	0	0	0	1	0	1	0	0	0	128	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	98	0	2	0	0	4	1	0	0	0	0	0	0	1	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	560	"AWI"	560	8058	10111	9070	0	2	0	3	0	1	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	200	0	0	0	0	8	1	0	0	1	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	576	"AWI"	576	8386	10417	9433	0	0	0	2	0	0	0	0	0	93	1	0	0	0	0	0	1	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	169	0	0	0	1	10	2	0	0	0	0	0	0	0	3	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	592	"AWI"	592	8712	10732	9796	0	0	0	6	0	0	0	1	0	78	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	70	0	1	0	0	0	0	0	172	1	0	0	0	4	0	0	1	1	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	604	"AWI"	604	8979	10983	10065	0	0	0	3	0	1	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	4	2	0	6	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	37	0	0	0	0	0	2	0	188	1	1	0	1	11	0	0	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	624	"AWI"	624	9463	11366	10502	0	0	0	2	0	1	0	0	0	42	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	179	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	640	"AWI"	640	9836	11665	10857	0	0	0	2	0	5	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	128	0	1	0	0	14	2	0	0	2	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	656	"AWI"	656	10300	11917	11211	0	0	0	6	0	3	0	0	0	154	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	61	0	0	0	0	0	1	0	143	0	0	0	0	22	1	0	1	1	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	664	"AWI"	664	10529	12038	11390	0	0	0	7	0	8	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	110	0	0	0	0	23	0	0	0	0	0	0	1	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	672	"AWI"	672	10816	12150	11572	0	0	1	2	0	2	0	0	0	133	0	1	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	48	0	0	0	0	0	1	0	75	1	0	0	0	28	1	0	0	0	0	0	1	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	680	"AWI"	680	11019	12268	11749	0	3	3	5	0	6	0	0	0	49	0	0	0	0	3	0	1	0	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	99	0	0	0	0	0	1	0	46	0	0	0	1	42	2	0	0	2	0	0	0	0	2	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	688	"AWI"	688	11348	12349	11914	0	0	7	7	0	25	0	0	0	25	0	2	0	0	0	0	5	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	130	0	0	2	0	0	0	0	9	0	1	0	1	28	2	0	0	0	0	0	3	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	696	"AWI"	696	11643	12455	12098	0	0	5	3	0	30	0	0	0	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	3	3	0	0	1	19	0	0	4	0	0	0	5	0	4	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	704	"AWI"	704	11940	12781	12378	0	0	5	7	0	19	0	0	0	15	0	2	0	0	0	0	8	2	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	10	1	0	0	1	9	0	0	0	1	0	1	7	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	720	"AWI"	720	12263	13937	12978	0	0	1	8	0	8	0	0	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	205	0	0	0	82	0	0	0	39	0	0	0	1	37	0	1	0	0	1	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	736	"AWI"	736	12773	14768	13750	0	0	2	2	0	6	0	0	0	50	0	0	0	2	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	0	0	1	209	0	0	0	0	0	1	0	45	0	0	0	1	39	1	0	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	744	"AWI"	744	13116	14979	14158	0	0	0	4	0	10	0	0	0	49	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	33	0	0	0	0	29	0	0	0	1	0	0	0	0	0	1
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	748	"AWI"	748	13215	15149	14349	0	0	0	0	0	5	0	1	0	38	0	0	0	0	3	0	0	0	0	0	0	0	1	0	5	0	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	16	0	0	0	2	37	1	0	0	0	0	0	0	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	752	"AWI"	752	13540	15261	14539	0	2	2	3	0	8	0	0	0	79	0	0	0	0	2	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	278	0	0	0	52	0	0	0	9	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	756	"AWI"	756	13848	15328	14726	0	0	0	0	0	13	0	0	0	110	0	0	0	0	12	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	177	0	0	0	0	0	0	0	8	2	0	0	1	41	0	0	0	0	0	0	2	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	760	"AWI"	760	14035	15431	14937	0	0	6	3	0	31	0	0	0	14	0	3	0	0	0	0	10	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	1	4	0	0	2	9	3	0	0	2	0	0	12	0	2	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	764	"AWI"	764	14312	15564	15124	0	0	10	0	0	70	0	0	0	1	0	1	0	1	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	71	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	768	"AWI"	768	14849	15638	15288	0	0	15	2	0	46	0	0	0	5	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	0	0	0	0	1	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	776	"AWI"	776	15328	16121	15659	0	0	13	1	0	79	0	0	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	1	1	0	0	5	6	1	0	0	0	0	1	0	0	0	0
