"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	195	"AWI"	195	4870	5267	5036	11.4228456913828	0.200400801603206	6.4128256513026	0.400801603206413	0	0.200400801603206	0	0	2.20440881763527	0.601202404809619	0.200400801603206	0	0	0	3.80761523046092	0	21.4428857715431	0	0	3.60721442885772	0.400801603206413	0.200400801603206	0	0	0.200400801603206	0	0	0	0.200400801603206	32.8657314629259	0	0	9.4188376753507	0	1.40280561122244	0	0	0	0	0.200400801603206	0.200400801603206	0	0	0.601202404809619	0.400801603206413	3.40681362725451	0	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	200	"AWI"	200	5004	5407	5188	7.28862973760933	0.291545189504373	4.66472303206997	0	0	0	0.583090379008746	0	3.2069970845481	0	0	0	0	0.291545189504373	7.28862973760933	0	13.4110787172012	0	0	2.33236151603499	0	0.291545189504373	0.583090379008746	0	0	0	0	0	0	23.9067055393586	20.1166180758017	0	10.4956268221574	0	1.16618075801749	0	0	0	0	0	0	0	0	0.291545189504373	0.291545189504373	2.91545189504373	0.583090379008746	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	205	"AWI"	205	5143	5547	5333	8.37282780410743	0.157977883096367	5.21327014218009	0.4739336492891	0	0	0	0	2.21169036334913	0	0.157977883096367	0	0	0	5.37124802527646	0	13.1121642969984	0	0	0.947867298578199	0.157977883096367	0	0	0	0	0	0.157977883096367	0.157977883096367	0	24.0126382306477	24.0126382306477	0	9.63665086887836	0	0.789889415481832	0	0	0	0	0.157977883096367	0	0	0	0	1.10584518167457	3.63349131121643	0.157977883096367	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	210	"AWI"	210	5290	5678	5480	6.44391408114559	0	3.81861575178998	0.238663484486874	0	0	0.477326968973747	0	2.14797136038186	0	0	0	0	0	5.72792362768496	0	20.0477326968974	0	0	0.954653937947494	1.19331742243437	0.238663484486874	0.477326968973747	0.238663484486874	0	0	0	0	0	23.3890214797136	21.0023866348449	0	8.35322195704057	0	0.477326968973747	0	0	0.238663484486874	0	0	0	0	0	0.715990453460621	1.19331742243437	2.14797136038186	0.477326968973747	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	215	"AWI"	215	5439	5814	5625	9.33609958506224	0	4.5643153526971	0	0	0	1.03734439834025	0	0.829875518672199	0.622406639004149	0	0	0	0	6.43153526970954	0	13.2780082987552	0	0	3.3195020746888	0.4149377593361	0.4149377593361	0	0	0.20746887966805	0	0	0.20746887966805	0.20746887966805	22.6141078838174	25.9336099585062	0	7.05394190871369	0	0.20746887966805	0	0	0	0	0	0	0	0.4149377593361	0.20746887966805	1.03734439834025	1.6597510373444	0	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	220	"AWI"	220	5589	5950	5769	8.83054892601432	0.477326968973747	6.20525059665871	0.238663484486874	0	0	0.477326968973747	0	1.43198090692124	0	0	0	0	0	5.96658711217184	0	13.126491646778	0	0	0.954653937947494	0.238663484486874	0.238663484486874	0	0	0	0	0	0	0	18.854415274463	25.2983293556086	0	10.7398568019093	0	0.954653937947494	0	0	0	0.954653937947494	0	0	0	0.238663484486874	0.477326968973747	0.954653937947494	2.62529832935561	0.477326968973747	0.238663484486874	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	225	"AWI"	225	5747	6080	5911	8.58778625954199	1.14503816793893	4.9618320610687	0	0	0	0	0	3.81679389312977	0	0	0	0	0	7.06106870229008	0.381679389312977	11.4503816793893	0	0	2.29007633587786	0	0	0.190839694656489	0	0	0	0	0	0	20.8015267175573	26.3358778625954	0	5.91603053435114	0	0.572519083969466	0	0	0.190839694656489	0	0.190839694656489	0	0	0	0.381679389312977	0.381679389312977	5.15267175572519	0.190839694656489	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	230	"AWI"	230	5917	6204	6057	11.9891008174387	0.272479564032698	4.90463215258856	0.272479564032698	0	0	0	0	4.90463215258856	0	0	0	0	0.272479564032698	5.99455040871935	0	12.8065395095368	0	0	1.08991825613079	0.272479564032698	0	0	0	0	0	0	0	0	18.2561307901907	22.8882833787466	0	11.1716621253406	0	1.90735694822888	0	0	0	0	0	0	0	0.272479564032698	0	0.817438692098093	1.90735694822888	0	0	0
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	235	"AWI"	235	6042	6357	6199	12.085308056872	1.18483412322275	0	0	0	0	0.23696682464455	0	2.8436018957346	0	0	0.23696682464455	0	0	33.8862559241706	0	8.29383886255924	0	0	0	0.4739336492891	0	0	0	0	0.23696682464455	0	0	0	0	0	0	11.3744075829384	0	3.08056872037915	0	0	0	0	0	0	0	0.710900473933649	0	3.7914691943128	21.3270142180095	0	0	0.23696682464455
14648	22986	"Feld Alp Holzmatten"	46.65917	8.00417	240	"AWI"	240	6179	6509	6340	2.04918032786885	0	0	0.409836065573771	0	0.204918032786885	0.204918032786885	0	2.66393442622951	0	0	0	0	0	28.4836065573771	0	6.35245901639344	0	0	0	0.204918032786885	0	0.204918032786885	0	0	0.204918032786885	0	0	0	0	25	0.819672131147541	14.1393442622951	0	1.22950819672131	0	0	0	0	0	0	0	0	0.409836065573771	3.48360655737705	13.9344262295082	0	0	0
