"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16331	25344	"Champ Gazon"	47.20333	4.04861	0	"AWI"	0	-137	36	-51	0.584795321637427	0	7.01754385964912	0	0	0.87719298245614	0	0.584795321637427	0	0	16.6666666666667	0	0	0	0	0	0	0	1.75438596491228	0	0	7.30994152046784	0	9.35672514619883	0	0	0	0	0	7.60233918128655	0.292397660818713	0.87719298245614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	0.584795321637427	8.18713450292398	0	0	16.374269005848	0	0	0	0	0	14.0350877192982	0.87719298245614	0	0	0	1.16959064327485	0.87719298245614	0	0	0.292397660818713	0	0	0	0.292397660818713	1.46198830409357	0.292397660818713	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	4	"AWI"	4	-71	325	82	0	0	9.30232558139535	0.332225913621262	0	0.44296788482835	0	0.332225913621262	0	0	13.2890365448505	0	0.221483942414175	0	0	0	0	0	0.553709856035437	0	0	6.42303433001107	0	7.75193798449612	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.110741971207087	0.332225913621262	0	0	0	0	0	0	0	2.6578073089701	0	0.221483942414175	1.21816168327796	0	0	12.1816168327796	0.110741971207087	0	0	0	0	8.97009966777409	0	0	0	0	0.996677740863787	0.332225913621262	0	0	0.110741971207087	0	0	0	0.221483942414175	0.221483942414175	0.221483942414175	0	0.110741971207087
16331	25344	"Champ Gazon"	47.20333	4.04861	8	"AWI"	8	-47	677	207	0.111856823266219	0	10.8501118568233	0.111856823266219	0	0.111856823266219	0	0.671140939597315	0	0	10.6263982102908	0	0.111856823266219	0	0	0	0	0	0.447427293064877	0	0	13.3109619686801	0	5.59284116331096	0	0	0	0	0	22.2595078299776	0	0.223713646532438	0	0	0	0	0	0	0.223713646532438	0.111856823266219	0	0	0	0	0	0.335570469798658	1.23042505592841	0	0.111856823266219	0.671140939597315	0	0	19.5749440715884	0	0	0	0	0	10.738255033557	0.223713646532438	0	0	0.111856823266219	1.78970917225951	0.223713646532438	0	0	0	0	0	0	0	0	0.223713646532438	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	12	"AWI"	12	-27	1040	331	0	0	15.8562367864693	0.211416490486258	0	0.634249471458774	0	0.211416490486258	0	0	12.4735729386892	0	0	0	0	0	0	0	0.845665961945032	0	0	9.30232558139535	0	2.11416490486258	0	0	15.8562367864693	0	0	18.1818181818182	0	0.211416490486258	0	0	0	0	0	0	0.422832980972516	0.211416490486258	0	0	0	0	0	0	1.90274841437632	0	0	0.634249471458774	0	0	9.93657505285412	0	0	0	0	0	9.30232558139535	0.634249471458774	0	0	0	0	0.634249471458774	0	0	0	0	0	0	0.211416490486258	0	0.211416490486258	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	16	"AWI"	16	94	1194	494	0.209863588667366	0	11.0178384050367	0.209863588667366	0	0.209863588667366	0	0.629590766002099	0	0	15.7397691500525	0	0.104931794333683	0	0.104931794333683	0	0	0	0.104931794333683	0	0	7.34522560335782	0	3.98740818467996	0	0	0	0	0	29.485834207765	0	0.209863588667366	0	0	0	0	0	0	0.104931794333683	0.104931794333683	0	0	0	0	0	0.209863588667366	1.57397691500525	0	0	0.839454354669465	0	0	13.8509968520462	0	0	0	0	0	10.598111227702	0.104931794333683	0	0	0.104931794333683	1.78384050367261	0.419727177334732	0	0	0.104931794333683	0	0	0	0.104931794333683	0.524658971668415	0.209863588667366	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	20	"AWI"	20	161	1344	704	0.137174211248285	0	10.0137174211248	0	0	0	0	0	0	0	10.1508916323731	0	0	0	0	0	0	0	0.411522633744856	0	0	11.3854595336077	0	3.29218106995885	0	0	15.2263374485597	0	0	23.5939643347051	0	0.411522633744856	0.137174211248285	0	0	0	0	0	0.274348422496571	0.274348422496571	0	0	0	0	0	0.137174211248285	0.960219478737997	0.137174211248285	0	1.23456790123457	0	0	10.4252400548697	0	0	0	0	0	9.19067215363512	0.137174211248285	0	0	0.137174211248285	1.78326474622771	0.274348422496571	0	0	0.137174211248285	0	0	0	0	0.137174211248285	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	24	"AWI"	24	215	1592	868	0	0	18.7341772151899	0	0	0	0	0.759493670886076	0	0	7.08860759493671	0	0	0	0	0	0	0	0.253164556962025	0	0	14.4303797468354	0	3.0379746835443	0	0	0	0	0	39.746835443038	0.253164556962025	0.759493670886076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0126582278481	0.253164556962025	0	0.253164556962025	0	0	0	0	0	0	0	0	11.3924050632911	0.253164556962025	0	0	0	1.0126582278481	0.506329113924051	0	0	0	0	0	0	0.253164556962025	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	28	"AWI"	28	359	1764	1031	0.127064803049555	0	17.3443456162643	0	0	0.190597204574333	0	0.254129606099111	0	0	6.09911054637865	0	0	0	0	0	0	0	0.127064803049555	0	0	12.1982210927573	0	1.08005082592122	0	0	0	0	0	44.4726810673443	0.0635324015247776	0.317662007623888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09656925031766	0	0.127064803049555	0.889453621346887	0	0	0	0	0	0	0	0	12.8970775095299	0.0635324015247776	0	0	0	0.825921219822109	0.317662007623888	0	0	0.0635324015247776	0	0	0	0.0635324015247776	0.254129606099111	0.127064803049555	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	32	"AWI"	32	533	1867	1219	0.31496062992126	0.15748031496063	7.55905511811024	0	0	0	0	0.15748031496063	0	0	4.09448818897638	0	0	0	0	0	0	0	0	0	0	8.18897637795276	0	1.88976377952756	0	0	0	0	0	54.9606299212598	0	0.62992125984252	0	0	0	0.15748031496063	0	0	0	0.62992125984252	0	0.31496062992126	0.15748031496063	0	0	0.62992125984252	0.15748031496063	0	0	0.78740157480315	0	0	4.88188976377953	0	0	0	0	0	11.1811023622047	0.31496062992126	0	0	0.31496062992126	0.94488188976378	0.47244094488189	0	0	0.15748031496063	0	0	0.15748031496063	0	0.31496062992126	0.47244094488189	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	36	"AWI"	36	661	2016	1403	0	0	9.09090909090909	0	0	0.619834710743802	0	0	0	0	8.88429752066116	0	0	0	0	0	0	0	0	0	0	8.47107438016529	0	2.47933884297521	0	0	0	0	0	52.2727272727273	0	0.206611570247934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413223140495868	0	0	0.206611570247934	0	0	0	0	0	0	0	0	16.5289256198347	0.206611570247934	0	0	0	0.206611570247934	0.206611570247934	0	0	0	0	0	0	0	0.206611570247934	0	0	0
