"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14539	22784	"Lago delle Fate"	44.245914	7.097786	90	"AWI"	90	2954	3507	3216	8.24524312896406	0.211416490486258	0.845665961945032	0	0.211416490486258	0	0	1.05708245243129	0	0.422832980972516	0	0	0	0	0	0.211416490486258	0	4.22832980972516	0	0.422832980972516	0	0.211416490486258	0	0	0	0	0.211416490486258	0.211416490486258	0	0	0	0	1.90274841437632	79.0697674418605	0	0	0	0	0	0.211416490486258	0	0	0	1.90274841437632	0	0	0.211416490486258	0	0	0.211416490486258	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	98	"AWI"	98	3225	4821	3831	8.78186968838527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53257790368272	0	0	0	0	0	0	0	0	0	0.56657223796034	0	0	0	0	2.26628895184136	81.8696883852691	0	0.84985835694051	0	0	0	0	0	0	0	0.56657223796034	0	0	0.56657223796034	0	0	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	106	"AWI"	106	3612	5516	4500	10.5032822757112	0	0	0	0	0.218818380743982	0	0	0	0	0.218818380743982	0	0	0	0	0	0	10.5032822757112	0	0	0	0	0	0.218818380743982	0.218818380743982	0	0	0.437636761487965	0	0	0	0	1.75054704595186	74.835886214442	0	0	0	0	0	0	0	0	0	0.656455142231947	0	0	0	0	0.437636761487965	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	118	"AWI"	118	4270	6232	5484	15.8119658119658	0	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0	0.213675213675214	0	1.92307692307692	0	0.213675213675214	0	0	0	0.213675213675214	0	0	0.213675213675214	0	0	0	0.213675213675214	0	1.28205128205128	75.4273504273504	0	0	0	0	0	0	0	0	0	2.35042735042735	0	0	0	0	0.427350427350427	0.427350427350427	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	130	"AWI"	130	5995	6821	6405	11.090573012939	0	0.184842883548983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69685767097967	0	0	0	0	0	0	0	0	0.184842883548983	0.184842883548983	0.184842883548983	0	0.184842883548983	0	0	83.9186691312384	0	0	0	0	0	0	0	0	0	0.369685767097967	0	0	0	0	0	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	138	"AWI"	138	8890	9315	9076	0.318979266347687	0.159489633173844	0	0	0.159489633173844	0	0	3.50877192982456	0	0.159489633173844	0	0	0	0	0	0.478468899521531	0	0.797448165869218	0	0	0	0	0	0	0.159489633173844	0	0	0	0	0	0	0	0	90.1116427432217	0	0	0	0	0.637958532695375	0	0	0	0	0	0	0	0	0	3.18979266347687	0.318979266347687	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	146	"AWI"	146	9623	10182	9895	0	0	0	0	0	0	0	13.2882882882883	0	0	0	0	0	0	0	0	0	0.225225225225225	0	0	0	0	0	0	0	0	0	0	0	0	0.225225225225225	0	0	83.1081081081081	0	0	0	0	0.225225225225225	0	0	0	0	0.45045045045045	0	0	0	0	2.47747747747748	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	154	"AWI"	154	9791	10369	10085	0	0	0.191204588910134	0	0.382409177820268	0	0	9.56022944550669	0	0	0	0	0	0	0	0.764818355640535	0	1.1472275334608	0	0	0	0	0	0.191204588910134	0	0	0	0	0	0	0	0	0	85.0860420650096	0	0	0	0	0.191204588910134	0	0	0	0	0.382409177820268	0.191204588910134	0	0.191204588910134	0	1.33843212237094	0.382409177820268	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	164	"AWI"	164	10063	10530	10297	0	0.156739811912226	0	0	1.09717868338558	0	0	17.2413793103448	0	0	0	0	0	0	0	2.82131661442006	0	2.19435736677116	0	0	0	0	0	0	0.156739811912226	0	0	0	0	0	0	0.783699059561128	0	66.9278996865204	0	5.4858934169279	0	0	0.156739811912226	0	0	0	0.470219435736677	1.09717868338558	0	0	0	0	0.940438871473354	0.470219435736677	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	168	"AWI"	168	10198	10589	10382	0	0.325732899022801	0.162866449511401	0	0.162866449511401	0	0	43.8110749185668	0	0	0	0	0	0	0	0.325732899022801	0	1.30293159609121	0	0	0	0	0	0	0	0	0	0	0	0	0.651465798045603	0	0	49.185667752443	0	0	0	0	0.162866449511401	0	0	0	0.162866449511401	0.977198697068404	0	0	0	0	2.76872964169381	0	0
