"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13338	19913	"Abborrtjärnen"	63.88333	14.45	648	"AWI"	648	-135	28	-53	0	2.70562770562771	0.216450216450216	0	0.649350649350649	0	29.004329004329	0	0.108225108225108	0	0	0	0.216450216450216	0	0.757575757575758	0	0	0	0.108225108225108	0	0	0	0	0.108225108225108	2.16450216450216	0	0	0	0	0	0	62.8787878787879	0	0	0	0	0	0.108225108225108	0	0	0	0	0.216450216450216	0.324675324675325	0	0	0	0	0.432900432900433	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	650	"AWI"	650	-91	166	9	0	5.2415210688592	0	0.102774922918808	0.102774922918808	0	30.2158273381295	0	0.102774922918808	0	0	0	0.308324768756423	0	2.05549845837616	0	0	0	0	0	0	0	0	0.411099691675231	4.41932168550874	0	0	0	0	0	0	55.601233299075	0	0	0	0.102774922918808	0	0	0	0	0	0	1.13052415210689	0.102774922918808	0	0	0	0	0.102774922918808	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	652	"AWI"	652	-69	370	64	0	6.51340996168582	0	0	0.0957854406130268	0	27.2030651340996	0	0	0	0	0	0.191570881226054	0	1.0536398467433	0	0	0	0	0	0	0	0	0	2.10727969348659	0	0	0	0	0	0	58.0459770114943	0	2.96934865900383	0	0.862068965517241	0	0.0957854406130268	0	0	0	0	0.191570881226054	0.478927203065134	0.0957854406130268	0	0	0.0957854406130268	0	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	654	"AWI"	654	-36	497	133	0	4.15841584158416	0	0	0.297029702970297	0	25.049504950495	0	0.099009900990099	0	0	0	0.396039603960396	0	1.28712871287129	0	0	0	0	0	0	0	0.099009900990099	0.198019801980198	3.86138613861386	0	0	0	0.099009900990099	0	0	60.2970297029703	0	2.57425742574257	0	0	0	0.198019801980198	0	0	0	0	0.396039603960396	0.891089108910891	0	0	0	0	0.099009900990099	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	656	"AWI"	656	-1	586	209	0	3.7243947858473	0	0.0931098696461825	0.0931098696461825	0	24.0223463687151	0.0931098696461825	0.0931098696461825	0	0	0	0.0931098696461825	0	1.48975791433892	0	0	0	0	0	0	0	0	0.0931098696461825	2.79329608938547	0	0	0	0	0	0	64.804469273743	0	1.30353817504655	0	0.0931098696461825	0	0.186219739292365	0	0	0	0	0.186219739292365	0.558659217877095	0.0931098696461825	0	0	0.186219739292365	0	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	658	"AWI"	658	23	761	276	0	3.35753176043557	0	0	0.181488203266788	0	19.2377495462795	0	0.0907441016333938	0	0	0	0.0907441016333938	0	1.81488203266788	0	0	0	0.0907441016333938	0	0	0	0	0.362976406533575	2.54083484573503	0	0	0	0	0	19.7822141560799	51.4519056261343	0	0	0	0.0907441016333938	0	0	0	0	0	0	0.362976406533575	0.362976406533575	0	0	0	0.0907441016333938	0.0907441016333938	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	660	"AWI"	660	87	816	357	0	5.24515393386545	0	0	0	0	22.1208665906499	0	0	0	0	0	0.342075256556442	0	2.28050171037628	0	0	0	0.228050171037628	0	0	0	0	0.228050171037628	1.36830102622577	0	0	0	0	0	0	67.2748004561003	0	0	0	0	0	0.228050171037628	0	0	0	0	0.228050171037628	0.456100342075257	0	0	0	0	0	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	664	"AWI"	664	170	950	505	0	3.80047505938242	0.118764845605701	0	0	0	23.7529691211401	0	0.118764845605701	0	0	0	0	0	1.42517814726841	0	0	0	0	0	0.237529691211401	0	0	0.118764845605701	1.78147268408551	0	0	0	0	0	0	68.1710213776722	0	0	0	0	0	0.118764845605701	0	0	0	0	0.118764845605701	0	0.237529691211401	0	0	0	0	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	668	"AWI"	668	258	1083	651	0	4.81798715203426	0.107066381156317	0	0.214132762312634	0	21.8415417558887	0	0	0	0	0	0.214132762312634	0	0.963597430406852	0	0	0	0	0	0	0	0	0.107066381156317	1.17773019271949	0	0	0.321199143468951	0.107066381156317	0	0	69.3790149892934	0	0	0	0.107066381156317	0	0.214132762312634	0	0	0	0	0	0.321199143468951	0	0	0	0.107066381156317	0	0
13338	19913	"Abborrtjärnen"	63.88333	14.45	672	"AWI"	672	379	1176	789	0	2.3175965665236	0	0	0.0858369098712446	0	17.6824034334764	0	0	0	0	0	0	0	0.772532188841202	0	0	0	0	0	0.0858369098712446	0	0	0	1.71673819742489	0	0	0	0	0	21.8025751072961	54.6781115879828	0	0	0	0.0858369098712446	0	0.0858369098712446	0	0	0	0	0.0858369098712446	0.429184549356223	0	0	0	0	0.171673819742489	0
