"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
26589	46516	"Lake Babinskoye"	59.61457	28.61129	210	"AWI"	210	-45	355	112	15.3623188405797	0.869565217391304	0	0.579710144927536	0.579710144927536	0	0	0	0	0	1.73913043478261	0	0	0	0.579710144927536	0	17.3913043478261	51.5942028985507	7.53623188405797	0	0.869565217391304	1.15942028985507	0.289855072463768	0	0.289855072463768	1.15942028985507	0	0	0
26589	46516	"Lake Babinskoye"	59.61457	28.61129	220	"AWI"	220	-9	473	185	14.957264957265	0	0.213675213675214	0.213675213675214	0	0	0	0	0	0.854700854700855	1.06837606837607	0	0	0	0.427350427350427	0.213675213675214	22.8632478632479	46.1538461538462	4.48717948717949	0	1.92307692307692	0.854700854700855	0.427350427350427	0	0.854700854700855	0.641025641025641	0	1.70940170940171	2.13675213675214
26589	46516	"Lake Babinskoye"	59.61457	28.61129	240	"AWI"	240	90	654	324	11.4558472553699	0	0	0.238663484486874	0	0	0	0	0.238663484486874	0.954653937947494	1.67064439140811	0	0	0	1.19331742243437	0.477326968973747	29.8329355608592	45.1073985680191	1.43198090692124	0	2.62529832935561	0.954653937947494	0.715990453460621	0	0.238663484486874	0.715990453460621	0	0.954653937947494	1.19331742243437
26589	46516	"Lake Babinskoye"	59.61457	28.61129	255	"AWI"	255	166	804	445	12.9464285714286	0.223214285714286	0	0.446428571428571	0	0	0	0	0.223214285714286	1.33928571428571	0.669642857142857	0	0	0	0	0.223214285714286	33.0357142857143	43.3035714285714	0	0	2.90178571428571	0.223214285714286	0.446428571428571	0	0.223214285714286	0.892857142857143	0	0.669642857142857	2.23214285714286
26589	46516	"Lake Babinskoye"	59.61457	28.61129	270	"AWI"	270	255	932	556	20.4887218045113	0.18796992481203	0	0	0	0	0	0	0.18796992481203	1.12781954887218	0.37593984962406	0	0	0.18796992481203	1.31578947368421	0.56390977443609	31.9548872180451	35.1503759398496	0	0	4.13533834586466	1.31578947368421	0.56390977443609	0	0	0.93984962406015	0	0.93984962406015	0.56390977443609
26589	46516	"Lake Babinskoye"	59.61457	28.61129	290	"AWI"	290	418	1066	704	18.125	0.416666666666667	0	0.208333333333333	0	0	0.208333333333333	0	0	0.625	0.833333333333333	0	0	0	0.625	0.208333333333333	37.7083333333333	35.625	0	0	2.29166666666667	1.04166666666667	0.208333333333333	0	0	0.208333333333333	0	0.625	1.04166666666667
26589	46516	"Lake Babinskoye"	59.61457	28.61129	305	"AWI"	305	524	1166	811	19.1441441441441	0	0.45045045045045	0.675675675675676	0	0	0	0	0	2.92792792792793	0.675675675675676	0	0	0	1.12612612612613	0.225225225225225	28.1531531531532	36.4864864864865	2.92792792792793	0	2.92792792792793	0.45045045045045	0.225225225225225	0	0	0.45045045045045	0	1.57657657657658	1.57657657657658
26589	46516	"Lake Babinskoye"	59.61457	28.61129	320	"AWI"	320	683	1258	916	20.1456310679612	0	0	0.242718446601942	0	0	0	0	0	0.242718446601942	1.69902912621359	0	0	0	1.21359223300971	0.242718446601942	36.1650485436893	35.6796116504854	0	0	2.18446601941748	0	0.970873786407767	0	0	0	0	0.485436893203883	0.728155339805825
26589	46516	"Lake Babinskoye"	59.61457	28.61129	340	"AWI"	340	822	1595	1138	20.2298850574713	0	0	0	0	0	0.229885057471264	0	0.229885057471264	3.44827586206897	0.459770114942529	0	0	0	0.689655172413793	0	37.4712643678161	27.3563218390805	0	0	3.44827586206897	0.229885057471264	0.919540229885057	0	0.229885057471264	1.14942528735632	0	0.689655172413793	3.2183908045977
26589	46516	"Lake Babinskoye"	59.61457	28.61129	360	"AWI"	360	966	1962	1382	29.0581162324649	0	0	0.400801603206413	0	0	0.601202404809619	0.200400801603206	0	2.40480961923848	1.00200400801603	0	0	0	0	0.400801603206413	37.0741482965932	20.8416833667335	0	0	2.60521042084168	0.400801603206413	0.200400801603206	0	0	0.400801603206413	0	1.40280561122244	3.0060120240481
26589	46516	"Lake Babinskoye"	59.61457	28.61129	375	"AWI"	375	1097	2198	1556	24.2489270386266	0.214592274678112	0.214592274678112	0.214592274678112	0	0	0	0	0	2.36051502145923	0.429184549356223	0	0	0	1.28755364806867	0.214592274678112	31.9742489270386	27.0386266094421	0	0	6.00858369098712	1.50214592274678	0.429184549356223	0	0	0.643776824034335	0	1.50214592274678	1.71673819742489
26589	46516	"Lake Babinskoye"	59.61457	28.61129	390	"AWI"	390	1211	2446	1730	23.9080459770115	0	0	0.919540229885057	0	0	0	0	0.229885057471264	3.44827586206897	0.689655172413793	0	0	0	1.37931034482759	0.689655172413793	27.5862068965517	27.1264367816092	0	0	8.50574712643678	1.83908045977011	0	0	0	0	0	0.689655172413793	2.98850574712644
26589	46516	"Lake Babinskoye"	59.61457	28.61129	405	"AWI"	405	1341	2663	1918	22.3360655737705	0	0.204918032786885	0.409836065573771	0	0	0	0	0	3.89344262295082	1.84426229508197	0	0	0	0.819672131147541	0.409836065573771	22.3360655737705	32.7868852459016	0	0	6.76229508196721	0.819672131147541	1.02459016393443	0	0	1.63934426229508	0	2.25409836065574	2.45901639344262
26589	46516	"Lake Babinskoye"	59.61457	28.61129	420	"AWI"	420	1476	2872	2106	31.6037735849057	0	0	0.707547169811321	0	0	0.235849056603774	0	0	3.5377358490566	0.707547169811321	0	0	0	0.707547169811321	0.235849056603774	20.7547169811321	30.188679245283	0	0	5.89622641509434	0.471698113207547	0	0	0	0.943396226415094	0	1.88679245283019	2.12264150943396
26589	46516	"Lake Babinskoye"	59.61457	28.61129	440	"AWI"	440	1664	3174	2360	28.0241935483871	0	0	0	0	0	0	0	0	5.64516129032258	0.806451612903226	0	0	0	1.61290322580645	0.201612903225806	26.8145161290323	25.8064516129032	0	0	3.83064516129032	0.201612903225806	0.201612903225806	0	0	0.604838709677419	0	2.62096774193548	3.62903225806452
26589	46516	"Lake Babinskoye"	59.61457	28.61129	455	"AWI"	455	1827	3381	2547	25.1063829787234	0	0	0.212765957446809	0	0	0.212765957446809	0	0	3.40425531914894	0.212765957446809	0	0	0	0	0.212765957446809	31.063829787234	28.936170212766	0	0	2.97872340425532	0.212765957446809	0.425531914893617	0	0	0.638297872340425	0	2.34042553191489	4.04255319148936
26589	46516	"Lake Babinskoye"	59.61457	28.61129	470	"AWI"	470	1964	3542	2713	30.1775147928994	0	0	0	0	0	1.18343195266272	0	0	5.32544378698225	1.18343195266272	0	0	0	0.591715976331361	0	25.4437869822485	20.7100591715976	0	0	5.32544378698225	0.591715976331361	0.591715976331361	0	0	0	0	2.9585798816568	5.91715976331361
26589	46516	"Lake Babinskoye"	59.61457	28.61129	490	"AWI"	490	2189	3823	2949	21.2435233160622	0	0.172711571675302	0.172711571675302	0	0	0	0	0	2.93609671848014	1.55440414507772	0	0	0	2.76338514680484	0.172711571675302	34.5423143350604	22.4525043177893	0	0	5.69948186528497	0.690846286701209	0.690846286701209	0	0	0.518134715025907	0	1.72711571675302	4.66321243523316
26589	46516	"Lake Babinskoye"	59.61457	28.61129	505	"AWI"	505	2366	3973	3147	30.7522123893805	0.442477876106195	0	0.221238938053097	0	0	0	0	0	4.20353982300885	0.442477876106195	0	0	0	1.99115044247788	0.221238938053097	22.3451327433628	23.0088495575221	0	0	7.30088495575221	0.663716814159292	0.442477876106195	0	0	0.221238938053097	0	1.76991150442478	5.97345132743363
26589	46516	"Lake Babinskoye"	59.61457	28.61129	510	"AWI"	510	2418	4022	3197	32.3467230443975	0	0	0.845665961945032	0	0	0	0	0	3.17124735729387	0.845665961945032	0	0	0	2.32558139534884	0	21.1416490486258	23.8900634249471	0	0	6.553911205074	1.05708245243129	0.634249471458774	0	0	0.211416490486258	0	2.32558139534884	4.65116279069767
26589	46516	"Lake Babinskoye"	59.61457	28.61129	520	"AWI"	520	2527	4147	3317	33.4061135371179	0	0	0.655021834061135	0	0	0	0	0	8.07860262008734	0.873362445414847	0	0	0	1.74672489082969	0	21.8340611353712	17.9039301310044	0	0	6.55021834061135	0.655021834061135	0	0	0	0.655021834061135	0	2.18340611353712	5.45851528384279
26589	46516	"Lake Babinskoye"	59.61457	28.61129	525	"AWI"	525	2577	4217	3374	27.9317697228145	0.213219616204691	0	0.213219616204691	0	0	0	0	0	5.33049040511727	0.213219616204691	0	0	0	1.70575692963753	0	26.226012793177	23.6673773987207	0	0	6.39658848614073	0.852878464818763	0.639658848614073	0	0	0.213219616204691	0	2.13219616204691	4.26439232409382
26589	46516	"Lake Babinskoye"	59.61457	28.61129	535	"AWI"	535	2687	4319	3503	5.26315789473684	0	0	0.478468899521531	0	0	0	0	0	11.9617224880383	3.34928229665072	0	0	0	1.43540669856459	0.478468899521531	22.9665071770335	30.1435406698565	0	0	6.69856459330144	0	2.87081339712919	0	0.478468899521531	2.39234449760766	0	2.87081339712919	8.61244019138756
26589	46516	"Lake Babinskoye"	59.61457	28.61129	545	"AWI"	545	2832	4445	3629	25.3932584269663	0	0	0.224719101123596	0	0	0	0	0.224719101123596	6.74157303370786	0.449438202247191	0	0	0	1.57303370786517	0	24.9438202247191	26.5168539325843	0	0	3.82022471910112	0.449438202247191	0.224719101123596	0	0	0.449438202247191	0	3.37078651685393	5.61797752808989
26589	46516	"Lake Babinskoye"	59.61457	28.61129	555	"AWI"	555	2949	4555	3763	33.1742243436754	0	0	0.238663484486874	0	0	0	0	0	9.30787589498807	0.238663484486874	0	0	0	1.43198090692124	0	18.1384248210024	23.3890214797136	0	0	5.25059665871122	0	0.238663484486874	0	0.238663484486874	0.715990453460621	0	1.43198090692124	6.20525059665871
26589	46516	"Lake Babinskoye"	59.61457	28.61129	565	"AWI"	565	3074	4661	3894	30.3030303030303	0.189393939393939	0	0.189393939393939	0	0	0.378787878787879	0	0	8.14393939393939	0.189393939393939	0	0	0	0	0	21.0227272727273	25.5681818181818	0	0	3.97727272727273	0.378787878787879	1.13636363636364	0	0.189393939393939	0.378787878787879	0	3.40909090909091	4.54545454545455
26589	46516	"Lake Babinskoye"	59.61457	28.61129	580	"AWI"	580	3257	4832	4090	31.2625250501002	0	0	0.200400801603206	0	0	0	0.200400801603206	0	9.61923847695391	0	0	0	0	3.0060120240481	0.200400801603206	19.438877755511	20.6412825651303	0	0	7.21442885771543	0	0	0	0	0.200400801603206	0	1.60320641282565	6.4128256513026
