"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23896	41448	"Lauenensee"	46.39684	7.33143	0	"AWI"	0	-109	85	-29	0	2.18978102189781	36.4963503649635	2.18978102189781	0	0	0	2.18978102189781	0	0	2.18978102189781	0	0	0.72992700729927	0	0	7.2992700729927	0	0	2.18978102189781	27.7372262773723	0	0	0	4.37956204379562	1.45985401459854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91970802919708	0	0	0	0	0.72992700729927	2.18978102189781	3.64963503649635	0	0	0	0	0	0.72992700729927	0.72992700729927	0
23896	41448	"Lauenensee"	46.39684	7.33143	6	"AWI"	6	-81	111	6	0	0.328947368421053	11.1842105263158	0	0	0	0	0.986842105263158	0	0	0.328947368421053	0	0	0	0	0	0.986842105263158	0	0	0.328947368421053	16.7763157894737	0	0	0	0.657894736842105	0	0	0	0	0.328947368421053	0	0.657894736842105	0	0	0	0	0.328947368421053	54.6052631578947	0	0	6.57894736842105	0	0	0.657894736842105	0	0	0.328947368421053	0	0	3.61842105263158	0.657894736842105	0	0.328947368421053	0	0	0	0	0	0.328947368421053
23896	41448	"Lauenensee"	46.39684	7.33143	14	"AWI"	14	-61	156	53	0	0.613496932515337	26.9938650306748	0.613496932515337	0	0	0	0	0	0	1.22699386503067	0	0	1.22699386503067	0	0	6.13496932515337	0	0	3.68098159509202	25.1533742331288	0	0	0	5.52147239263804	1.22699386503067	0	0	0	0	0	0	0	0	0.613496932515337	0	0.613496932515337	0	0	0	7.97546012269939	0	0	1.22699386503067	0	0	0	0	1.22699386503067	6.13496932515337	1.22699386503067	0	1.22699386503067	0	0.613496932515337	0	1.22699386503067	5.52147239263804	0
23896	41448	"Lauenensee"	46.39684	7.33143	30	"AWI"	30	-35	289	147	0	0.602409638554217	19.2771084337349	0	0	0	0	0.602409638554217	0	0	1.20481927710843	0	0.602409638554217	6.62650602409639	0	0	6.62650602409639	0	0	0.602409638554217	20.4819277108434	0	0	0	2.40963855421687	0.602409638554217	0	0	0	5.42168674698795	0	0	0	0	0	0	0	0	0	0	12.0481927710843	0	0	2.40963855421687	6.62650602409639	0	0	0	0	6.62650602409639	1.80722891566265	0	0.602409638554217	0.602409638554217	0	0	0.602409638554217	3.6144578313253	0
23896	41448	"Lauenensee"	46.39684	7.33143	46	"AWI"	46	-18	441	237	0	1.24610591900312	11.214953271028	0.311526479750779	0	0	0	0.623052959501558	0	0	0.623052959501558	0	0	1.86915887850467	0	0	0.311526479750779	0	0	0.934579439252336	8.09968847352025	0	0	0	2.80373831775701	0.934579439252336	0	0	0	1.55763239875389	0	0	0	0	0.311526479750779	0	0	49.5327102803738	0	0	6.85358255451713	0	0	1.86915887850467	4.3613707165109	0	0	0	0	3.11526479750779	0.934579439252336	0	0.623052959501558	0.311526479750779	0	0	0	1.55763239875389	0
23896	41448	"Lauenensee"	46.39684	7.33143	62	"AWI"	62	313	525	469	0	0.324675324675325	13.961038961039	0.974025974025974	0	0	0	2.92207792207792	0	0	0.324675324675325	0	0.324675324675325	4.54545454545455	0	0	0.974025974025974	0	0	2.27272727272727	8.44155844155844	0	0	0	4.22077922077922	0.324675324675325	0	0.324675324675325	0	1.94805194805195	0	0	0	0	0	0	0.974025974025974	0	0	0	7.14285714285714	33.4415584415584	0.324675324675325	2.27272727272727	9.09090909090909	0	0	0	0	2.92207792207792	0.324675324675325	0	0.324675324675325	0	0	0	0.324675324675325	0.974025974025974	0
23896	41448	"Lauenensee"	46.39684	7.33143	78	"AWI"	78	338	961	656	0	0	15.4385964912281	0.350877192982456	0	0	0	2.45614035087719	0	0	0.701754385964912	0	0	14.3859649122807	0	0	2.10526315789474	0	0	1.75438596491228	4.21052631578947	0	0	0.701754385964912	5.26315789473684	0	0	0	0	0.701754385964912	0	0	0	0	0	0	1.05263157894737	34.7368421052632	0	0	9.12280701754386	0	0	1.75438596491228	0	0	0	0	0	2.45614035087719	0	0	0.701754385964912	0	0	0.350877192982456	0	1.75438596491228	0
23896	41448	"Lauenensee"	46.39684	7.33143	94	"AWI"	94	410	1369	884	0	0	21.1442786069652	0.995024875621891	0	0	0	4.22885572139304	0	0	0.248756218905473	0	0	2.7363184079602	0	0	0.746268656716418	0	0	3.73134328358209	5.22388059701492	0	0	0.995024875621891	8.70646766169154	0.248756218905473	0	0	0	1.24378109452736	0	0	0	0	0	0	1.24378109452736	42.5373134328358	0	0	0	0	0	1.24378109452736	0	0	0	0	0	3.23383084577114	0	0	0	0.497512437810945	0	0	0.497512437810945	0.497512437810945	0
23896	41448	"Lauenensee"	46.39684	7.33143	110	"AWI"	110	827	1571	1194	0	0.269541778975741	28.3018867924528	0	0	0	0	1.61725067385445	0	0	0	0	0	0.539083557951483	0	0	0.539083557951483	0	0	4.04312668463612	3.23450134770889	0	0	0.539083557951483	12.6684636118598	0.269541778975741	0	0	0	0.269541778975741	0	0	0	0	0	0	1.34770889487871	41.5094339622642	0	0	0	0	0	3.77358490566038	0	0	0	0	0.269541778975741	0.269541778975741	0	0	0.269541778975741	0	0	0	0.269541778975741	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	126	"AWI"	126	1235	1825	1532	0	0.274725274725275	35.1648351648352	0	0	0	0	1.64835164835165	0	0	0	0	0	0	0	0	0.824175824175824	0	0	2.74725274725275	1.92307692307692	0	0	0	13.4615384615385	0.824175824175824	0	0	0	1.37362637362637	0	0	0	0	0.549450549450549	0	1.0989010989011	29.6703296703297	0	0	0	0	0	4.94505494505495	3.02197802197802	0	0	0	0	0	0.549450549450549	0	0	0	0	0	1.64835164835165	0.274725274725275	0
