"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	20	"AWI"	20	-144	18	-67	2.65957446808511	0	9.04255319148936	0	0	0	0	1.06382978723404	0	0	0	0	0	1.06382978723404	0	0	0.531914893617021	0	0	0	4.78723404255319	0	4.78723404255319	0	0	0.531914893617021	0	0	0	0	3.19148936170213	0	0	0	0	0	0.531914893617021	36.1702127659575	0	9.57446808510638	23.936170212766	0	1.06382978723404	0	0	0	0	0	0	0	0	0	0	0	0.531914893617021	0	0.531914893617021	0	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	30	"AWI"	30	133	928	493	8.48708487084871	0.3690036900369	12.9151291512915	0	0	0	0	4.0590405904059	0	0	0.3690036900369	0	0	1.1070110701107	0	0	0	0	0	0	1.8450184501845	0	7.01107011070111	0.3690036900369	0	0	0	0	0	0	0.738007380073801	0	0.3690036900369	0	0	0.3690036900369	0	38.3763837638376	0	0	21.7712177121771	0	0	0	0	0	0	0.3690036900369	0	0.3690036900369	0	0	0	0	0	0	0.738007380073801	0.3690036900369	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	43	"AWI"	43	1027	1593	1321	10.6761565836299	0	19.9288256227758	0	0	0	0.355871886120996	1.06761565836299	0	0	0.355871886120996	0	0	0.355871886120996	0	0	0.355871886120996	0	0	0	6.04982206405694	0	1.77935943060498	0	0	0	0.355871886120996	0	0	0	1.77935943060498	0	0	0	0	0	0	44.4839857651246	0	0	9.25266903914591	0	1.42348754448399	0	0	0	0	0	0	0.355871886120996	0	0	0	0	0	0	1.06761565836299	0.355871886120996	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	46	"AWI"	46	1237	1879	1517	6.45161290322581	0	27.0967741935484	0.645161290322581	0	0	0	2.58064516129032	0	0	1.93548387096774	0	0	0	0	0	0	0	0	0	3.87096774193548	0	7.09677419354839	0	0	0.645161290322581	0	0	0	0	1.93548387096774	0	0.645161290322581	0	0	0	0	44.5161290322581	0	0	0	0	1.29032258064516	0	0	0	0	0	0	0.645161290322581	0	0	0	0	0	0	0	0.645161290322581	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	55.5	"AWI"	55.5	1628	2728.5	2085.5	14.4927536231884	0.72463768115942	30.4347826086957	0	0	0	0	2.89855072463768	0	0	1.44927536231884	0	0	0	0	0	0	0	0	0	6.52173913043478	0	5.07246376811594	0	0	0	0	0	0	0	1.44927536231884	0	0	0	0	0	0	32.6086956521739	0	0	0	0	1.44927536231884	0	0	0	0	0.72463768115942	0	0	0	0	0.72463768115942	0	0.72463768115942	0	0	0.72463768115942	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	60	"AWI"	60	1827	3009	2334	17.741935483871	0	18.5483870967742	0.403225806451613	0	0	0	2.41935483870968	0	0	0.806451612903226	0	0.403225806451613	0	0	0	0	0	0	0	3.62903225806452	0	2.82258064516129	0	0	0	0.403225806451613	0	0	0	1.20967741935484	0	0	0	0	0	0	49.1935483870968	0	0	0	0	0.806451612903226	0	0	0	0	0	0	0	0	0	0	0	0.403225806451613	0	0.403225806451613	0.806451612903226	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	66	"AWI"	66	2063	3435	2708	15.8371040723982	0.452488687782805	20.3619909502262	0.452488687782805	0	0	0	4.52488687782805	0	0	0.904977375565611	0	0	0	0	0	0	0	0	0	6.78733031674208	0	0.452488687782805	0	0	0	0	0	0	0.452488687782805	0.452488687782805	0	0.452488687782805	0	0	0	0	42.5339366515837	0	0	0	0	3.61990950226244	0	0	0	0	0	0	0.452488687782805	0	0	0	0.452488687782805	0	0	1.80995475113122	0	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	70	"AWI"	70	2260	3628	2947	21.0526315789474	0.404858299595142	23.8866396761134	0	0	0	0	2.02429149797571	0	0	0.404858299595142	0	0.404858299595142	0	0	0	0	0	0	0	6.88259109311741	0	2.42914979757085	0.404858299595142	0	0	0	0	0	0	1.61943319838057	0	0	0	0	0	0	36.4372469635627	0	0	0	0	2.02429149797571	0	0	0	0	0	0	0	0	0	0	0	0.404858299595142	0.404858299595142	1.21457489878543	0	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	76	"AWI"	76	2583	3891	3294	15.5709342560554	0.346020761245675	28.719723183391	0	0	0	0	2.42214532871972	0	0	0.69204152249135	0	0	0	0	0	0	0	0	0.346020761245675	6.9204152249135	0	0.69204152249135	0	0	0	1.03806228373702	0	0	0	2.07612456747405	0	0.346020761245675	0	0	0	0	37.3702422145329	0	0	0	0	1.03806228373702	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0.346020761245675	0	1.3840830449827	0.346020761245675	0	0
16675	26520	"Lac  Superieur de Fully"	46.17667	7.09361	81	"AWI"	81	2901	4146	3598	24.5283018867925	0.943396226415094	22.6415094339623	0.943396226415094	0	0	0	3.30188679245283	0	0	0.943396226415094	0	0	0	0	0	0	0	0	0	8.9622641509434	0	0.943396226415094	0	0	0	0	0.471698113207547	0	0	1.41509433962264	0	1.88679245283019	0	0	0	0	27.3584905660377	0	0	0	0	3.77358490566038	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0
