"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"
3198	4154	"Kluki"	54.70694	17.28472	50	"AWI"	50	371	830	618	0	0	25.2252252252252	0.128700128700129	0.128700128700129	0	0.643500643500644	0	23.1660231660232	0	0	0	0	0	0.900900900900901	2.83140283140283	0	0	0	5.01930501930502	0.128700128700129	0.128700128700129	0	0	0	0	1.67310167310167	4.5045045045045	0.386100386100386	25.2252252252252	0	0	0	0.257400257400257	0	8.88030888030888	0	0.257400257400257	0	0	0	0.257400257400257	0	0	0	0.257400257400257	0
3198	4154	"Kluki"	54.70694	17.28472	55	"AWI"	55	515	858	685	0	0	17.5384615384615	0.153846153846154	0	0	0.153846153846154	0	15.3846153846154	0.153846153846154	0	0	0	0	0.615384615384615	4.15384615384615	0	0	0	5.38461538461539	0.153846153846154	0	0	0	0	0	0.461538461538462	1.84615384615385	1.23076923076923	37.6923076923077	0	0	0	0	0.307692307692308	13.0769230769231	0	0.461538461538462	0	0	0	0.461538461538462	0	0	0	0.615384615384615	0.153846153846154
3198	4154	"Kluki"	54.70694	17.28472	60	"AWI"	60	601	910	759	0	0	14.0914709517923	0.123609394313968	0.247218788627936	0	0.370828182941904	0	21.6316440049444	0.123609394313968	0	0	0	0	1.48331273176761	7.04573547589617	0.123609394313968	0	0	3.70828182941904	0.247218788627936	0.123609394313968	0	0	0	0	0	2.10135970333745	0.865265760197775	37.4536464771323	0.741656365883807	0	0	0	0	8.77626699629172	0	0	0	0	0	0.370828182941904	0	0	0	0.370828182941904	0
3198	4154	"Kluki"	54.70694	17.28472	65	"AWI"	65	715	991	853	0	0	4.10958904109589	0	0	0	0.60882800608828	0	22.0700152207001	0	0	0	0	0	1.06544901065449	4.26179604261796	0	0	0	2.58751902587519	0	0.15220700152207	0	0	0	0	0	1.36986301369863	0.45662100456621	54.4901065449011	0	0	0	0.15220700152207	0	8.06697108066971	0	0	0	0.30441400304414	0	0	0	0	0	0.30441400304414	0
3198	4154	"Kluki"	54.70694	17.28472	70	"AWI"	70	752	1155	945	0	0	6.47887323943662	0.0938967136150235	0	0	0.563380281690141	0	34.1784037558685	0.0938967136150235	0	0	0	0	1.40845070422535	2.53521126760563	0	0	0	7.04225352112676	0	0.28169014084507	0	0	0	0	1.12676056338028	5.44600938967136	0.375586854460094	28.8262910798122	0	0	0	0.28169014084507	0	9.57746478873239	0	0.845070422535211	0	0.0938967136150235	0	0.0938967136150235	0	0	0	0.563380281690141	0.0938967136150235
3198	4154	"Kluki"	54.70694	17.28472	75	"AWI"	75	894	1210	1055	0.103842159916926	0	7.16510903426791	0	0	0	0.415368639667705	0	25.6490134994808	0.103842159916926	0	0	0	0	0.934579439252336	10.5919003115265	0	0	0.103842159916926	6.74974039460021	0	0.207684319833853	0	0.103842159916926	0	0	0.519210799584631	4.46521287642783	0.311526479750779	30.0103842159917	0.623052959501558	0	0	0.103842159916926	0	10.9034267912773	0	0	0	0.207684319833853	0	0.311526479750779	0	0	0	0.311526479750779	0.103842159916926
3198	4154	"Kluki"	54.70694	17.28472	80	"AWI"	80	957	1317	1171	0.0672947510094213	0	17.2274562584118	0	0	0	0.403768506056528	0	12.8532974427995	0.134589502018843	0	0	0	0	1.07671601615074	21.2651413189771	0	0	0	6.66218034993271	0.0672947510094213	0.201884253028264	0	0.0672947510094213	0	0	0.605652759084791	9.28667563930014	0.942126514131898	18.2368775235532	0	0	0	0	0	9.42126514131898	0	0	0	0.134589502018843	0.201884253028264	0.53835800807537	0	0	0	0.403768506056528	0.201884253028264
3198	4154	"Kluki"	54.70694	17.28472	85	"AWI"	85	1075	1360	1235	0	0.101936799184506	12.3343527013252	0	0	0	0.305810397553517	0	9.78593272171254	0.101936799184506	0	0	0	0	1.52905198776758	31.9062181447503	0	0	0.101936799184506	3.77166156982671	0.101936799184506	0	0	0	0	0	0.407747196738022	6.72782874617737	0.611620795107034	22.8338430173293	0	0	0	0.101936799184506	0	8.66462793068298	0	0	0	0.203873598369011	0	0.101936799184506	0	0	0	0.305810397553517	0
3198	4154	"Kluki"	54.70694	17.28472	90	"AWI"	90	1133	1447	1305	0	0.107181136120043	12.2186495176849	0.107181136120043	0	0	0.107181136120043	0	7.82422293676313	0.321543408360129	0	0	0	0	0.964630225080386	16.5058949624866	0	0	0	3.21543408360129	0	0.214362272240086	0	0	0	0	0	5.89496248660236	0.643086816720257	39.4426580921758	0	0	0	0	0	11.5755627009646	0	0	0	0.107181136120043	0	0	0	0	0	0.643086816720257	0.107181136120043
3198	4154	"Kluki"	54.70694	17.28472	95	"AWI"	95	1224	1474	1350	0	0	10.1485148514851	0	0	0	0.165016501650165	0	12.1287128712871	0.66006600660066	0	0	0	0	0.66006600660066	20.8745874587459	0	0	0	3.05280528052805	0	0	0	0.0825082508250825	0	0	0	4.45544554455445	0.742574257425743	34.5709570957096	0	0	0	0.165016501650165	0	11.5511551155116	0	0	0	0.0825082508250825	0	0.0825082508250825	0	0	0	0.577557755775578	0
3198	4154	"Kluki"	54.70694	17.28472	100	"AWI"	100	1276	1519	1397	0.091324200913242	0.091324200913242	7.48858447488584	0.091324200913242	0.091324200913242	0	0.45662100456621	0	14.7945205479452	0.45662100456621	0	0	0	0	0.45662100456621	21.9178082191781	0	0	0	1.64383561643836	0	0.182648401826484	0	0.091324200913242	0	0	0	3.37899543378995	0.639269406392694	42.648401826484	0	0	0	0.182648401826484	0	4.93150684931507	0	0	0	0.182648401826484	0	0	0	0	0	0.182648401826484	0
3198	4154	"Kluki"	54.70694	17.28472	105	"AWI"	105	1345	1557	1451	0	0	10.3726082578046	0	0	0	0.604229607250755	0	19.6374622356495	0.604229607250755	0	0	0	0	1.10775427995972	0	0	0	0	2.21550855991944	0	0.100704934541793	0	0	0.201409869083585	0	0	3.82678751258812	0.906344410876133	52.2658610271903	0	0	0	0.201409869083585	0	6.94864048338369	0	0	0	0.604229607250755	0	0.201409869083585	0	0	0	0.201409869083585	0
3198	4154	"Kluki"	54.70694	17.28472	110	"AWI"	110	1374	1645	1505	0	10.3626943005181	16.580310880829	0	0	0	1.03626943005181	0	3.62694300518135	0	0	0	0	2.59067357512953	2.07253886010363	11.3989637305699	0	0	0	0	0	0	0	0	0	0	0	0	0.518134715025907	45.5958549222798	0	0	0	0	0	4.14507772020725	0	0	0	1.03626943005181	0	0	0	0	0	1.03626943005181	0
3198	4154	"Kluki"	54.70694	17.28472	115	"AWI"	115	1448	1671	1552	0	0	8.8379705400982	0.16366612111293	0	0	0.654664484451719	0	17.2667757774141	0.409165302782324	0	0	0	0	1.55482815057283	23.8952536824877	0	0	0	0.981996726677578	0	0.0818330605564648	0	0	0	0	0	1.47299509001637	0.327332242225859	33.5515548281506	0	0	0	0.0818330605564648	0	9.00163666121113	0	0	0.409165302782324	0.818330605564648	0	0.327332242225859	0	0	0	0.16366612111293	0
3198	4154	"Kluki"	54.70694	17.28472	120	"AWI"	120	1482	1729	1603	0	0	10.125260960334	0.104384133611691	0	0	0.730688935281837	0	14.0918580375783	0.939457202505219	0.104384133611691	0	0	0	1.25260960334029	27.4530271398747	0	0	0	1.04384133611691	0	0	0.104384133611691	0.104384133611691	0	0	0	0.939457202505219	0.730688935281837	33.0897703549061	0	0	0	0.208768267223382	0	6.57620041753653	0	0	0.417536534446764	1.1482254697286	0	0.417536534446764	0	0	0	0.313152400835073	0.104384133611691
3198	4154	"Kluki"	54.70694	17.28472	130	"AWI"	130	1575	1914	1717	0	0	11.2847222222222	0.347222222222222	0	0	0.694444444444444	0	9.02777777777778	0.347222222222222	0	0	0	0	1.04166666666667	14.0625	0	0	0	0	0	0	0	0	0	0	0	0.868055555555556	0.694444444444444	48.4375	0	0	0	0	0	10.7638888888889	0	0	0	1.90972222222222	0	0	0	0	0	0.520833333333333	0
3198	4154	"Kluki"	54.70694	17.28472	140	"AWI"	140	1637	2061	1829	0	0	11.1258278145695	0	0	0	0.264900662251656	0	13.2450331125828	0	0	0	0	0	1.98675496688742	10.1986754966887	0	0	0	0.529801324503311	0	0.132450331125828	0	0	0	0	0	2.11920529801325	0.927152317880795	52.1854304635762	0	0	0	0	0	6.62251655629139	0	0	0	0	0	0.132450331125828	0	0	0	0.397350993377483	0.132450331125828
3198	4154	"Kluki"	54.70694	17.28472	150	"AWI"	150	1716	2168	1937	0	0	28.8697788697789	0	0	0	1.35135135135135	0	19.4103194103194	0	0	0	0	0	2.82555282555283	2.94840294840295	0	0	0	0.737100737100737	0.122850122850123	0	0	0	0	0	0.122850122850123	3.31695331695332	0.245700245700246	34.7665847665848	0	0	0	0.122850122850123	0	4.79115479115479	0	0.122850122850123	0	0	0	0	0	0	0	0.245700245700246	0
3198	4154	"Kluki"	54.70694	17.28472	160	"AWI"	160	1820	2264	2051	0	0	17.9582712369598	0.14903129657228	0	0	0.968703427719821	0	13.6363636363636	0	0	0	0	0	2.6080476900149	0.22354694485842	0	26.0059612518629	0	0.670640834575261	0.0745156482861401	0	0	0	0	0.0745156482861401	0.14903129657228	1.71385991058122	0.22354694485842	31.2965722801788	0	0	0	0.0745156482861401	0.14903129657228	3.80029806259314	0	0	0	0	0	0	0	0	0	0.22354694485842	0
3198	4154	"Kluki"	54.70694	17.28472	170	"AWI"	170	1932	2450	2165	0.0946969696969697	0	13.2575757575758	0	0.0946969696969697	0	0.568181818181818	0	11.4583333333333	0.0946969696969697	0	0.0946969696969697	0	0	2.65151515151515	0.946969696969697	0	0	0	0	0	0.0946969696969697	0	0	0	0	0.568181818181818	1.60984848484848	0	62.3106060606061	0.473484848484849	0	0	0	0	5.20833333333333	0	0	0	0	0	0	0	0	0	0.473484848484849	0
3198	4154	"Kluki"	54.70694	17.28472	180	"AWI"	180	2139	2902	2446	0	0.0953288846520496	15.7292659675882	0.0953288846520496	0.0953288846520496	0	0.857959961868446	0	17.4451858913251	0	0	0	0	0	5.62440419447092	0.953288846520496	0	1.52526215443279	0	0.476644423260248	0	0.0953288846520496	0	0	0	0	2.47855100095329	1.81124880838894	0.190657769304099	45.6625357483317	0	0	0	0	0	5.24308865586273	0	0	0	0.667302192564347	0	0.0953288846520496	0	0	0	0.857959961868446	0
3198	4154	"Kluki"	54.70694	17.28472	190	"AWI"	190	2846	3339	3156	0	0	12.9554655870445	0	0.134952766531714	0	0.269905533063428	0	13.9001349527665	0	0	0	0	0	4.31848852901484	16.7341430499325	0	0	0.134952766531714	0.404858299595142	0	0.134952766531714	0	0	0	0	2.29419703103914	0.944669365721997	0	32.9284750337382	0.269905533063428	0	0	0	0	13.4952766531714	0	0	0	0.134952766531714	0	0	0	0	0	0.944669365721997	0
3198	4154	"Kluki"	54.70694	17.28472	200	"AWI"	200	3077	3773	3407	0	0	5.3030303030303	0	0.108225108225108	0	0.108225108225108	0	14.7186147186147	0	0	0	0	0	2.92207792207792	37.7705627705628	0	0	0	0.324675324675325	0	0.108225108225108	0	0	0	0	0.649350649350649	0.865800865800866	0.324675324675325	25.5411255411255	0	0	0	0	0	9.41558441558442	0	0	0	0.649350649350649	0	0.216450216450216	0	0	0	0.974025974025974	0
3198	4154	"Kluki"	54.70694	17.28472	210	"AWI"	210	3273	4005	3626	0	0	10	0.126582278481013	0.126582278481013	0	0	0	60.8860759493671	0	0	0	0	0	3.67088607594937	2.27848101265823	0	0	0	0.126582278481013	0	0	0	0	0	0	0.759493670886076	0.632911392405063	0.253164556962025	11.0126582278481	0.506329113924051	0	0	0	0	7.34177215189873	0	0	0	0.253164556962025	0	0	0	0	0	2.0253164556962	0
3198	4154	"Kluki"	54.70694	17.28472	220	"AWI"	220	3471	4220	3844	0	8.75331564986737	9.15119363395226	0.13262599469496	0	0	0.13262599469496	0	0.663129973474801	0.397877984084881	0	0	0	8.35543766578249	0	26.9230769230769	0	0	0	0	0.13262599469496	0	0	0	0	0	0	0	0.663129973474801	29.8408488063661	0	0	0	0.13262599469496	0	13.5278514588859	0	0	0	0.397877984084881	0	0.13262599469496	0	0	0	0.663129973474801	0
3198	4154	"Kluki"	54.70694	17.28472	230	"AWI"	230	3649	4382	4056	0.136986301369863	0	13.8356164383562	0	0	0	0.136986301369863	0	7.94520547945206	0.136986301369863	0	0	0	0	4.24657534246575	22.6027397260274	0	0	0	0	0	0.273972602739726	0	0	0	0	0.684931506849315	0.273972602739726	0.410958904109589	33.8356164383562	0	0	0	0.273972602739726	0	13.972602739726	0	0	0	0.136986301369863	0	0	0	0	0	1.0958904109589	0
3198	4154	"Kluki"	54.70694	17.28472	240	"AWI"	240	3955	4507	4240	0.171526586620926	0	14.4082332761578	0	0	0	0.343053173241852	0	14.5797598627787	0	0	0	0	0	11.8353344768439	9.94854202401372	0	0	0	0	0	0.171526586620926	0	0	0	0	0	0.171526586620926	1.88679245283019	24.5283018867925	0	0	0	0	0	20.926243567753	0	0	0	0	0	0	0	0	0	1.02915951972556	0
3198	4154	"Kluki"	54.70694	17.28472	250	"AWI"	250	4192	4911	4488	0.123915737298637	0	6.69144981412639	0	0	0	0.123915737298637	0	6.07187112763321	0	0	0	0	0	4.58488228004957	29.7397769516729	0	0	0	0	0	0	0	0	0	0	0.123915737298637	0	0.619578686493185	31.1028500619579	0	0	0	0	0	13.5068153655514	0	0	0	0.123915737298637	0	0	0	0	0	7.18711276332094	0
3198	4154	"Kluki"	54.70694	17.28472	260	"AWI"	260	4384	5182	4751	0	0.346620450606586	6.93240901213172	0	0	0	0	0	16.6377816291161	0.346620450606586	0	0	0	0	5.37261698440208	20.103986135182	0	0	0	0	0	0.173310225303293	0	0	0	0	0	0	1.03986135181976	35.0086655112652	0	0	0	12.4783362218371	0	0	0.346620450606586	0	0	0.519930675909879	0	0.693240901213172	0	0	0	0	0
3198	4154	"Kluki"	54.70694	17.28472	270	"AWI"	270	4655	5371	5056	0	0	15.2136752136752	0	0	0	0.170940170940171	0	8.54700854700855	0	0	0	0	0	9.74358974358974	8.88888888888889	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	1.02564102564103	37.4358974358974	0	0	0	0.170940170940171	0	14.017094017094	0	0	0	0.170940170940171	0	0.341880341880342	0	0.683760683760684	0	2.73504273504274	0
3198	4154	"Kluki"	54.70694	17.28472	280	"AWI"	280	4957	5497	5256	0	0	15.6171284634761	0.251889168765743	0.503778337531486	0	0.503778337531486	0	3.27455919395466	0	0	0	0	0	11.3350125944584	9.31989924433249	0	0	0	0	0	0.251889168765743	0.251889168765743	0	0	0	0	0	1.25944584382872	46.3476070528967	0	0	0	0.503778337531486	0	8.81612090680101	0	0	0	0	0	0	0	0	0	1.7632241813602	0
3198	4154	"Kluki"	54.70694	17.28472	290	"AWI"	290	5073	5581	5387	0	0.217391304347826	18.695652173913	0	1.52173913043478	0	0	0	13.695652173913	0	0	0	0	0	10.8695652173913	4.1304347826087	0	0	0	0	0	0	0	0	0	0	0	0	0.434782608695652	38.4782608695652	0	0	0	0	0	8.69565217391304	0.652173913043478	0	0	0	0	0.217391304347826	0	0	0	2.39130434782609	0
3198	4154	"Kluki"	54.70694	17.28472	300	"AWI"	300	5203	5662	5483	0	0.115340253748558	14.0715109573241	0	0.115340253748558	0	0	0	4.61361014994233	0	0	0.230680507497116	0	0	7.84313725490196	26.5282583621684	0	0	0	0	0	0.230680507497116	0	0	0	0	0	0	0.461361014994233	35.7554786620531	0	0	0	0	0	7.38177623990773	0	0	0	0.346020761245675	0	0.576701268742791	0	0	0	1.73010380622837	0
3198	4154	"Kluki"	54.70694	17.28472	310	"AWI"	310	5330	5726	5584	0	0	7.83216783216783	0	0.13986013986014	0	0	0	4.33566433566433	0.13986013986014	0	0	0	0	2.93706293706294	29.2307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0.559440559440559	47.2727272727273	0	0	0	0.13986013986014	0.13986013986014	5.45454545454545	0	0	0	0.41958041958042	0	0.13986013986014	0	0	0	1.25874125874126	0
3198	4154	"Kluki"	54.70694	17.28472	320	"AWI"	320	5436	5797	5661	0	0	9.66010733452594	0	0	0	0.178890876565295	0	5.36672629695885	0	0	0	0	0	6.44007155635063	0.178890876565295	0	0	0	0	0	0.178890876565295	0	0	0	0	0	0	1.25223613595707	62.7906976744186	0	0	0	0.178890876565295	0	9.30232558139535	0	0	0	0	0	0	0	0	2.68336314847943	1.78890876565295	0
3198	4154	"Kluki"	54.70694	17.28472	330	"AWI"	330	5533	5857	5729	0	0	7.52688172043011	0	0.3584229390681	0	0	0	3.2258064516129	0	0	0	0	0	2.1505376344086	11.1111111111111	0	0	0	0	0	0.716845878136201	0	0	0	0	0	0	0.3584229390681	68.8172043010753	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0.3584229390681	0	0	0	2.1505376344086	0
3198	4154	"Kluki"	54.70694	17.28472	335	"AWI"	335	5610	5872	5767	0.201612903225806	0	14.9193548387097	0.201612903225806	0.403225806451613	0	0	0	3.2258064516129	0	0	0	0	0	3.0241935483871	8.46774193548387	0	0	0.201612903225806	0	0	0.604838709677419	0	0	0	0	0	0	0	58.2661290322581	0	0	0	0	0	5.64516129032258	0	0	0	0.201612903225806	0	0.201612903225806	0	0	0	4.23387096774194	0.201612903225806
3198	4154	"Kluki"	54.70694	17.28472	345	"AWI"	345	5694	5941	5849	0	0	14.3344709897611	0.511945392491468	0.341296928327645	0.170648464163823	0.170648464163823	0	3.7542662116041	0	0	0	0	0	5.97269624573379	12.9692832764505	0	0	0	0	0	0.68259385665529	0	0	0	0	0	0.170648464163823	0.68259385665529	52.901023890785	0	0	0	0	0.170648464163823	3.24232081911263	0	0	0	0.170648464163823	0	0	0	0	0	3.7542662116041	0
3198	4154	"Kluki"	54.70694	17.28472	355	"AWI"	355	5772	6075	5929	4.32692307692308	2.40384615384615	0	0.240384615384615	0.240384615384615	0	0	0	0	0.240384615384615	0	0	0	3.36538461538462	0	18.0288461538462	0	0	0	0	0.240384615384615	0	0	0	0	0	0	0	0.480769230769231	61.0576923076923	0	0	0	0	0	5.04807692307692	0	0	0	0.721153846153846	0	0	0	0	0	3.60576923076923	0
3198	4154	"Kluki"	54.70694	17.28472	360	"AWI"	360	5801	6160	5971	0	0	9.67741935483871	0.124069478908189	0	0.124069478908189	0.124069478908189	0	3.2258064516129	0	0	0	0	0	4.46650124069479	35.4838709677419	0	0	0	0	0	0.744416873449132	0	0	0	0.124069478908189	0	0	0.372208436724566	39.0818858560794	0	0	0	0	0	4.09429280397022	0	0	0	0	0	0.248138957816377	0	0	0	2.10918114143921	0
3198	4154	"Kluki"	54.70694	17.28472	370	"AWI"	370	5878	6238	6059	0	0	6.92124105011933	0.119331742243437	0	0	0.119331742243437	0	3.46062052505967	0.119331742243437	0	0	0	0	4.77326968973747	38.7828162291169	0	0	0	0	0.119331742243437	0.35799522673031	0	0	0	0	0	0	0.35799522673031	37.8281622911695	0	0	0	0	0	3.69928400954654	0	0	0	0.119331742243437	0	0.238663484486874	0	0	0	2.98329355608592	0
3198	4154	"Kluki"	54.70694	17.28472	375	"AWI"	375	5940	6278	6106	0	0	7.32600732600733	0	0	0	0.366300366300366	0	2.1978021978022	0	0	0	0	0	2.93040293040293	27.8388278388278	0	0	0	0	0	0.732600732600733	0	0	0	0	0	0	0.366300366300366	47.2527472527472	0	0	0	0.366300366300366	0	7.32600732600733	0	0	0	0.732600732600733	0	0	0	0	0	2.56410256410256	0
3198	4154	"Kluki"	54.70694	17.28472	380	"AWI"	380	5972	6337	6148	0	0	3.81578947368421	0	0	0	0	0	2.5	0	0	0	0	0	2.76315789473684	40	0	0	0	0	0	0	0	0	0	0	0	0	0.263157894736842	46.4473684210526	0	0	0	0	0	2.36842105263158	0	0	0	0	0	0	0	0	0	1.84210526315789	0
3198	4154	"Kluki"	54.70694	17.28472	390	"AWI"	390	6069	6548	6278	0	0	6.65701881331404	0	0	0	0	0	3.18379160636758	0	0	0	0	0	2.17076700434153	23.0101302460203	0	0	0	0	0	0.144717800289436	0	0	0	0	0	0	0.289435600578871	58.6107091172214	0	0	0	0	0	2.17076700434153	0	0	0	0.289435600578871	0	0	0	0	0	3.32850940665702	0.144717800289436
3198	4154	"Kluki"	54.70694	17.28472	400	"AWI"	400	6180	6781	6447	0	0	7.61670761670762	0	0.368550368550369	0	0	0	8.10810810810811	0	0	0	0	0	3.56265356265356	28.992628992629	0	0	0	0	0	0.85995085995086	0	0	0.245700245700246	0.245700245700246	0	0	0.122850122850123	40.9090909090909	0	0	0	0	0	6.26535626535627	0	0	0	0.245700245700246	0	0.245700245700246	0	0	0	2.21130221130221	0
3198	4154	"Kluki"	54.70694	17.28472	410	"AWI"	410	6292	6946	6600	0	0	4.70324748040314	0	0.111982082866741	0	0	0	4.25531914893617	0	0	0	0	0	1.67973124300112	40.4255319148936	0	0	0	0	0	0.223964165733483	0	0	0	0	0	0	0.223964165733483	43.4490481522956	0	0	0	0	0	3.02351623740202	0	0	0	0.335946248600224	0	0	0	0	0	1.56774916013438	0
