"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"
14554	22817	"Tegeler See"	52.58583	13.25694	18	"AWI"	18	63	586	278	0	0.214362272240086	0	0.214362272240086	0	0	0	0.7502679528403	0	0	0	12.433011789925	0	0.857449088960343	0.321543408360129	0.214362272240086	0	0	0	0	0	0	0	2.89389067524116	0	2.57234726688103	0	0	0	0	0	0	1.07181136120043	0	0.214362272240086	0	0	0	0	0.214362272240086	0	0.107181136120043	0	0	1.60771704180064	0	0.107181136120043	61.0932475884244	0	0	0	0.7502679528403	0.214362272240086	11.6827438370847	0	0	0	0.321543408360129	0	1.17899249732047	0	0	0	0	0.214362272240086	0	0	0	0	0.7502679528403	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	22	"AWI"	22	90	637	354	0.0982318271119843	0	0	0.0982318271119843	0	0	0	1.47347740667976	0	0	0	13.6542239685658	0	0.294695481335953	0	1.37524557956778	0	0	0	0	0	0	0	3.24165029469548	0	3.33988212180747	0	0	0	0	0	0	1.47347740667976	0	0.491159135559921	0.294695481335953	0	0	0	0.196463654223969	0	0	0	0	1.57170923379175	0	0.982318271119843	58.9390962671906	0	0	0	0.294695481335953	0	9.03732809430256	0	0	0	0	0	1.37524557956778	0.0982318271119843	0	0.294695481335953	0	0	0	0.196463654223969	0	0	0.785854616895874	0.392927308447937	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	27	"AWI"	27	151	727	438	0.099601593625498	0	0	0.099601593625498	0	0	0	0.99601593625498	0	0	0	11.4541832669323	0	0.697211155378486	0	0.896414342629482	0	0	0	0.099601593625498	0	0	0	1.79282868525896	0	3.18725099601594	0	0	0	0	0	0	1.69322709163347	0.099601593625498	0.398406374501992	0.099601593625498	0.099601593625498	0	0	0.298804780876494	0	0	0	0	1.09561752988048	0	1.29482071713147	63.9442231075697	0	0	0	0.49800796812749	0	8.86454183266932	0	0	0	0	0	1.79282868525896	0	0	0	0	0	0	0	0	0	0.398406374501992	0.099601593625498	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	32	"AWI"	32	246	769	525	0.212539851222104	0	0	0.106269925611052	0	0	0	2.23166843783209	0	0	0	18.0658873538788	0	0.743889479277364	0	0.850159404888417	0	0	0	0	0	0	0	2.33793836344315	0	2.4442082890542	0	0	0	0	0	0	2.23166843783209	0.212539851222104	0.53134962805526	0	0	0	0	0	0	0	0	0	1.91285866099894	0	0.53134962805526	49.4155154091392	0	0	0	0.53134962805526	0	12.5398512221041	0	0	0	0	0	2.97555791710946	0.106269925611052	0	0.106269925611052	0.106269925611052	0.106269925611052	0	0.106269925611052	0.106269925611052	0	1.16896918172157	0.318809776833156	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	37	"AWI"	37	297	832	617	0.1001001001001	0	0	0.4004004004004	0	0.1001001001001	0	2.4024024024024	0	0	0	16.7167167167167	0	0.3003003003003	0	1.4014014014014	0	0	0	0	0	0	0	2.9029029029029	0	4.2042042042042	0	0	0	0	0	0	1.5015015015015	0.1001001001001	0.4004004004004	0.1001001001001	0	0	0	0.1001001001001	0	0	0	0	1.3013013013013	0	0.700700700700701	55.3553553553553	0	0	0	0.1001001001001	0	9.10910910910911	0	0	0	0	0	1.7017017017017	0	0	0	0	0	0.2002002002002	0	0.1001001001001	0	0.600600600600601	0.1001001001001	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	42	"AWI"	42	457	875	691	0.0914913083257091	0	0	0.365965233302836	0	0	0	2.10430009149131	0	0	0	16.4684354986276	0	0.457456541628545	0	2.28728270814273	0	0	0.0914913083257091	0	0	0	0	1.82982616651418	0	4.0256175663312	0	0	0	0	0	0	1.73833485818847	0	0.640439158279963	0	0.0914913083257091	0	0	0	0	0.0914913083257091	0	0	1.92131747483989	0	0.365965233302836	56.4501372369625	0	0	0	0.182982616651418	0	6.95333943275389	0	0	0	0.457456541628545	0	1.82982616651418	0	0	0	0	0	0	0.274473924977127	0.0914913083257091	0	0.640439158279963	0.548947849954254	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	47	"AWI"	47	634	908	768	0.302724520686176	0	0	0.403632694248234	0	0	0	0.70635721493441	0	0	0	17.6589303733602	0	0.403632694248234	0	1.81634712411705	0	0	0.100908173562059	0	0	0	0	2.01816347124117	0	3.73360242179617	0	0	0	0	0	0	1.91725529767911	0	0.100908173562059	0	0	0	0	0.302724520686176	0	0	0	0	1.51362260343088	0	0.908173562058527	56.7103935418769	0	0	0	0	0	8.57719475277498	0	0	0	0.201816347124117	0	1.51362260343088	0	0	0	0	0	0	0	0.201816347124117	0	0.807265388496468	0.100908173562059	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	52	"AWI"	52	716	982	847	0	0.102040816326531	0	0.510204081632653	0	0	0	1.53061224489796	0	0	0	18.6734693877551	0	0.408163265306122	0	1.53061224489796	0	0	0	0	0	0	0	2.75510204081633	0	2.75510204081633	0	0	0	0	0	0	2.85714285714286	0	0.816326530612245	0	0.102040816326531	0	0	0.102040816326531	0	0	0	0	2.3469387755102	0	0.306122448979592	53.1632653061225	0	0	0	0	0	9.48979591836735	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0.306122448979592	0	0	0.408163265306122	0.408163265306122	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	58	"AWI"	58	757	1153	922	0.612244897959184	0	0	0.204081632653061	0	0	0	0.714285714285714	0	0	0	18.469387755102	0	0.204081632653061	0	1.93877551020408	0	0	0.102040816326531	0	0	0	0	1.83673469387755	0	3.36734693877551	0	0	0	0	0	0	3.97959183673469	0	0.714285714285714	0	0	0	0	0	0	0	0	0	2.24489795918367	0	0.612244897959184	51.2244897959184	0	0	0	0.204081632653061	0	8.57142857142857	0	0	0	0.714285714285714	0	2.3469387755102	0.102040816326531	0	0.102040816326531	0	0	0.306122448979592	0	0	0	1.02040816326531	0.408163265306122	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	62	"AWI"	62	770	1296	965	0.0986193293885602	0.0986193293885602	0	0.19723865877712	0	0	0	1.28205128205128	0.0986193293885602	0	0	21.7948717948718	0	0.29585798816568	0	0.986193293885602	0	0	0	0	0	0	0	2.36686390532544	0	1.67652859960552	0	0	0	0	0	0	4.63510848126233	0	0.19723865877712	0	0	0	0	0	0	0.0986193293885602	0	0	3.55029585798817	0	0.0986193293885602	44.6745562130178	0	0	0	0.394477317554241	0	13.4122287968442	0	0	0	0.19723865877712	0	1.57790927021696	0.19723865877712	0	0.0986193293885602	0	0	0.19723865877712	0	0.29585798816568	0	1.28205128205128	0.19723865877712	0	0
