"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thymelaeaceae"	"Tilia"	"Ulmus"
3255	4223	"Luganskoe"	43.72186	40.70077	0.5	"AWI"	0.5	-129.5	52.5	-46.5	32.1917808219178	0	3.65296803652968	2.05479452054794	2.73972602739726	1.14155251141552	0	2.05479452054794	1.36986301369863	0.228310502283105	0	1.36986301369863	0.228310502283105	0	0.45662100456621	5.25114155251141	0	1.36986301369863	0	0	0	0	0	0	0	0	13.6986301369863	29.6803652968037	0	0	0	1.59817351598174	0	0.684931506849315	0	0	0	0	0.228310502283105	0
3255	4223	"Luganskoe"	43.72186	40.70077	10	"AWI"	10	-40	893	267	25.4480286738351	0	6.81003584229391	0.716845878136201	11.8279569892473	0.3584229390681	0	0.716845878136201	1.0752688172043	0.3584229390681	0	0.716845878136201	0.3584229390681	0	0.716845878136201	2.1505376344086	0	1.0752688172043	0.3584229390681	0	0	0	0.3584229390681	0	0	0	9.31899641577061	24.3727598566308	0	0	9.67741935483871	1.7921146953405	0	1.4336917562724	0	0	0	0	0.3584229390681	0
3255	4223	"Luganskoe"	43.72186	40.70077	20	"AWI"	20	108	1589	614	6.14754098360656	0	6.76229508196721	0.204918032786885	6.55737704918033	1.63934426229508	0	2.25409836065574	1.4344262295082	0.204918032786885	0	1.22950819672131	0	0	1.84426229508197	23.7704918032787	1.63934426229508	0.409836065573771	0	0	0	0	1.02459016393443	0	0	0	0.204918032786885	21.7213114754098	1.4344262295082	0	13.7295081967213	3.68852459016393	0.614754098360656	3.07377049180328	0	0	0	0	0.409836065573771	0
3255	4223	"Luganskoe"	43.72186	40.70077	30	"AWI"	30	278	1909	1031	4.39770554493308	0	3.63288718929254	2.48565965583174	4.20650095602294	4.39770554493308	0	0.764818355640535	0	0	0	0.764818355640535	1.52963671128107	0	0.191204588910134	10.7074569789675	0.764818355640535	3.82409177820268	0	0	0	0.191204588910134	0.764818355640535	0	0	0	0.382409177820268	52.5812619502868	0	0	4.97131931166348	1.7208413001912	0.191204588910134	1.52963671128107	0	0	0	0	0	0
3255	4223	"Luganskoe"	43.72186	40.70077	35	"AWI"	35	415	2114	1219	2.23325062034739	0.248138957816377	5.4590570719603	1.73697270471464	10.9181141439206	4.46650124069479	0	2.97766749379653	1.73697270471464	1.98511166253102	0	1.24069478908189	1.24069478908189	0	0.992555831265509	19.8511166253102	0.248138957816377	2.23325062034739	0	0	0	0.248138957816377	1.24069478908189	0	0.496277915632754	0.744416873449132	0	19.3548387096774	1.24069478908189	0	8.6848635235732	3.97022332506203	0.248138957816377	4.46650124069479	0	0.744416873449132	0	0	0.744416873449132	0.248138957816377
3255	4223	"Luganskoe"	43.72186	40.70077	45	"AWI"	45	761	2346	1634	1.45985401459854	0	5.10948905109489	1.94647201946472	2.18978102189781	1.45985401459854	0	1.70316301703163	0.24330900243309	0	0	0	0.72992700729927	0	0.72992700729927	15.5717761557178	0	7.2992700729927	0	0	0	0	0	0	0	0	0	59.1240875912409	1.21654501216545	0	0	0	0	0.97323600973236	0	0	0	0	0	0.24330900243309
3255	4223	"Luganskoe"	43.72186	40.70077	55	"AWI"	55	1270	2621	2011	5.48926014319809	0	7.87589498806683	2.62529832935561	2.86396181384248	2.14797136038186	0	1.19331742243437	0	1.90930787589499	0	0.238663484486874	0.954653937947494	0	0.715990453460621	22.9116945107399	0	5.48926014319809	0	0	0	0	0	0	0	0	0.238663484486874	34.6062052505967	0	0	6.44391408114559	1.19331742243437	0.238663484486874	2.86396181384248	0	0	0	0	0	0
3255	4223	"Luganskoe"	43.72186	40.70077	65	"AWI"	65	1756	2847	2397	8.43672456575682	0	5.4590570719603	0.992555831265509	0.992555831265509	3.2258064516129	0	1.24069478908189	0.744416873449132	0.744416873449132	0	1.73697270471464	0.992555831265509	0	0.744416873449132	31.0173697270471	0	2.97766749379653	0	0	0	0	0	0	0	0	0.248138957816377	26.5508684863524	0.496277915632754	0	7.69230769230769	1.98511166253102	0.248138957816377	3.47394540942928	0	0	0	0	0	0
3255	4223	"Luganskoe"	43.72186	40.70077	70	"AWI"	70	1876	2968	2517	3.05882352941176	0	10.3529411764706	3.52941176470588	5.64705882352941	4.94117647058823	7.52941176470588	1.41176470588235	0.705882352941177	0.705882352941177	0	1.17647058823529	2.11764705882353	0	0	23.0588235294118	0.941176470588235	0.941176470588235	0	0	0	0	0.705882352941177	0	1.17647058823529	0	0.470588235294118	14.8235294117647	0	0	10.1176470588235	2.58823529411765	0.470588235294118	2.58823529411765	0	0	0	0.235294117647059	0.705882352941177	0
3255	4223	"Luganskoe"	43.72186	40.70077	75	"AWI"	75	1979	3058	2607	7.2093023255814	0	17.2093023255814	3.48837209302326	9.53488372093023	7.44186046511628	0	0.697674418604651	0.465116279069767	1.16279069767442	0	1.3953488372093	1.3953488372093	0	1.62790697674419	16.7441860465116	1.16279069767442	1.16279069767442	0	0.232558139534884	0	0	0.697674418604651	0	0	0.930232558139535	0.232558139534884	13.4883720930233	0	0	5.81395348837209	3.25581395348837	0.465116279069767	3.72093023255814	0	0	0	0	0.465116279069767	0
3255	4223	"Luganskoe"	43.72186	40.70077	85	"AWI"	85	2130	3329	2775	3.67231638418079	0	1.41242937853107	2.54237288135593	9.03954802259887	5.64971751412429	14.4067796610169	1.12994350282486	2.54237288135593	0	0	2.25988700564972	1.9774011299435	0.282485875706215	0.564971751412429	20.3389830508475	0.282485875706215	3.38983050847458	0.847457627118644	0	0	0.282485875706215	1.9774011299435	0	0.282485875706215	0	0.282485875706215	12.9943502824859	0	0.282485875706215	2.54237288135593	4.51977401129944	0.847457627118644	4.51977401129944	0	0	0	0.282485875706215	0.282485875706215	0.564971751412429
3255	4223	"Luganskoe"	43.72186	40.70077	95	"AWI"	95	2344	3471	2962	17.5226586102719	0	2.41691842900302	0.604229607250755	5.74018126888217	0.906344410876133	12.0845921450151	0.906344410876133	2.11480362537764	0.302114803625378	0	2.11480362537764	0.604229607250755	0	0.302114803625378	15.4078549848943	1.51057401812689	5.13595166163142	0.604229607250755	0	0	0.302114803625378	0.604229607250755	0	0	0	0.604229607250755	22.6586102719033	0	0	0	1.20845921450151	0.604229607250755	5.4380664652568	0	0	0	0	0.302114803625378	0
3255	4223	"Luganskoe"	43.72186	40.70077	105	"AWI"	105	2556	3655	3139	5.96026490066225	0	7.28476821192053	1.98675496688742	8.27814569536424	3.97350993377483	8.94039735099338	3.3112582781457	1.65562913907285	1.32450331125828	0	3.97350993377483	3.3112582781457	0	0.662251655629139	8.27814569536424	2.64900662251656	4.63576158940397	0.33112582781457	0	0	0	0	0	0	0	2.31788079470199	16.5562913907285	0	0	6.29139072847682	3.97350993377483	0.993377483443709	2.98013245033113	0	0	0	0	0.33112582781457	0
3255	4223	"Luganskoe"	43.72186	40.70077	115	"AWI"	115	2733	3819	3321	8.9171974522293	0	8.28025477707006	1.59235668789809	6.05095541401274	0.636942675159236	4.77707006369427	1.59235668789809	0	0.955414012738854	0	0	2.54777070063694	0	0.318471337579618	15.2866242038217	0	5.4140127388535	0	0	0	0	0	0	0	0	0.318471337579618	26.7515923566879	0	0	6.36942675159236	2.54777070063694	0.318471337579618	7.00636942675159	0	0	0	0	0	0.318471337579618
3255	4223	"Luganskoe"	43.72186	40.70077	125	"AWI"	125	3028	3953	3497	3.59712230215827	0	5.75539568345324	4.31654676258993	10.7913669064748	2.87769784172662	6.47482014388489	3.23741007194245	0	0.359712230215827	0	0.359712230215827	3.23741007194245	0	0.719424460431655	25.1798561151079	0.359712230215827	4.31654676258993	0	0	0	0	0	0	0	0	0.719424460431655	21.5827338129496	0	0	0	2.51798561151079	0.719424460431655	2.51798561151079	0	0	0	0	0.359712230215827	0
3255	4223	"Luganskoe"	43.72186	40.70077	135	"AWI"	135	3244	4106	3674	4.8582995951417	0	9.7165991902834	2.02429149797571	6.47773279352227	1.61943319838057	0	6.88259109311741	0.404858299595142	0	0	0	2.02429149797571	0	1.21457489878543	20.2429149797571	0.809716599190283	8.50202429149797	0	0	0	0	0.404858299595142	0	0	0	0.404858299595142	26.3157894736842	0	0	0	0.809716599190283	0	5.66801619433198	0	0	0	0	1.61943319838057	0
3255	4223	"Luganskoe"	43.72186	40.70077	145	"AWI"	145	3482	4260	3862	7.08955223880597	0	3.73134328358209	0.746268656716418	16.4179104477612	0.373134328358209	0	2.98507462686567	5.97014925373134	0	0	5.97014925373134	0.373134328358209	0	0.373134328358209	2.61194029850746	3.35820895522388	1.49253731343284	0	0	0	0	4.47761194029851	0.373134328358209	0	0	0.373134328358209	17.1641791044776	0	0	0	17.1641791044776	0.373134328358209	8.2089552238806	0	0	0	0	0.373134328358209	0
3255	4223	"Luganskoe"	43.72186	40.70077	150	"AWI"	150	3535	4398	3955	6.0377358490566	0.377358490566038	2.64150943396226	0.377358490566038	11.3207547169811	1.13207547169811	9.81132075471698	4.90566037735849	4.52830188679245	0	0	0.754716981132076	0.377358490566038	0	0.754716981132076	6.41509433962264	4.90566037735849	3.39622641509434	0.754716981132076	0	0	0	5.28301886792453	0.377358490566038	0	0	0.754716981132076	16.6037735849057	0	0	0	6.79245283018868	0.754716981132076	9.43396226415094	0	0	0	0	0.754716981132076	0.754716981132076
3255	4223	"Luganskoe"	43.72186	40.70077	160	"AWI"	160	3711	4503	4130	7.16723549488055	0	2.38907849829352	1.02389078498294	4.43686006825939	6.14334470989761	4.43686006825939	7.50853242320819	1.36518771331058	0	0	0	2.38907849829352	0	1.36518771331058	20.8191126279863	0.341296928327645	5.11945392491468	0	0	0	0	0.68259385665529	0	0	0	0.68259385665529	20.8191126279863	0	0	6.8259385665529	0	1.02389078498294	3.07167235494881	0.68259385665529	0	0.341296928327645	0	0.341296928327645	1.02389078498294
3255	4223	"Luganskoe"	43.72186	40.70077	170	"AWI"	170	3883	4669	4297	3.19148936170213	0	1.77304964539007	1.41843971631206	4.9645390070922	6.73758865248227	3.54609929078014	8.51063829787234	1.77304964539007	0.354609929078014	0	1.06382978723404	0.709219858156028	0	1.41843971631206	37.9432624113475	0	1.41843971631206	0	0	0	0	0	0	0	0	1.06382978723404	18.0851063829787	0	0	0	0.354609929078014	1.06382978723404	2.83687943262411	0	0	0	0	0.709219858156028	1.06382978723404
3255	4223	"Luganskoe"	43.72186	40.70077	180	"AWI"	180	4087	4795	4466	2.6431718061674	0	2.6431718061674	2.6431718061674	1.76211453744493	6.16740088105727	3.08370044052863	9.2511013215859	0	0	0	0.440528634361234	1.3215859030837	0	0.440528634361234	35.6828193832599	0	3.52422907488987	0	0	0	0	0	0	0	0	0.440528634361234	23.7885462555066	0	0	0	0.881057268722467	1.3215859030837	1.76211453744493	0	0	0	0	1.3215859030837	0.881057268722467
