"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15909	24495	"Ilot Sully"	47.2225	-1.55139	475	"AWI"	475	550	870	679	0	5.5363321799308	1.73010380622837	4.84429065743945	0	1.3840830449827	0	0	16.9550173010381	0.69204152249135	0.346020761245675	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0.346020761245675	0	0	0	0	0	0	0	0	0.346020761245675	0	0	0.346020761245675	0	0	0	0.346020761245675	0	0.346020761245675	0	0	0	0	0	2.7681660899654	24.5674740484429	0	0	0	0.346020761245675	0	30.4498269896194	0	0	0	0.346020761245675	0	2.42214532871972	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	485	"AWI"	485	564	1023	725	0	2.54957507082153	0.84985835694051	2.8328611898017	0	0	0	0	7.93201133144476	0.56657223796034	0	0	0	0	0	0	0	0	0	0	1.98300283286119	0	0	0	0	0	0.56657223796034	0	0	0	0	0	0	0	0.28328611898017	0.28328611898017	0	0	0	1.98300283286119	0	0	0	0	0	0.28328611898017	0	4.24929178470255	41.9263456090652	0	0	0	0	0	29.1784702549575	0	0	0	0.56657223796034	3.11614730878187	0.56657223796034	0.28328611898017	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	505	"AWI"	505	643	1272	887	0	2.84697508896797	1.42348754448399	3.55871886120996	0	0.355871886120996	0.355871886120996	0	6.04982206405694	1.06761565836299	0.355871886120996	0	0	0	0	0	0	0	0.355871886120996	0	3.20284697508897	0	0	0.355871886120996	0.355871886120996	0	0	0.355871886120996	0	0	0	0.355871886120996	0	0	0	0	0	0	0	0.711743772241993	0	0	0	0	0	0.355871886120996	0	8.18505338078292	41.6370106761566	0	0	0	0.355871886120996	0	24.1992882562278	0	0	0	1.06761565836299	1.06761565836299	1.06761565836299	0	0	0	0.355871886120996	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	530	"AWI"	530	694	1833	1078	0	6.32183908045977	0.574712643678161	6.89655172413793	0	0	0	4.88505747126437	8.62068965517241	1.14942528735632	0	0	0	0	0	0	0	0	0	0	1.4367816091954	0	0	0	0	0	0.574712643678161	0	0	0	0	0	0.574712643678161	0	0	0.28735632183908	0	0	0	0.28735632183908	0.574712643678161	0.574712643678161	0.28735632183908	0	0	0	0	7.75862068965517	43.3908045977011	0	0	0	0.28735632183908	0	14.0804597701149	0	0	0	0.574712643678161	0.28735632183908	0.28735632183908	0.28735632183908	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	550	"AWI"	550	727	2330	1218	1.80505415162455	5.41516245487365	3.24909747292419	3.6101083032491	0	0	0.36101083032491	0	7.5812274368231	0	0	0	0	0	0	0	0	0	0	0.36101083032491	7.22021660649819	0	0	0.36101083032491	0	0.36101083032491	0.36101083032491	0	0	0	0	0	0.36101083032491	0	0	0	0	0	0.72202166064982	1.08303249097473	0	0	0	0	0	1.08303249097473	0	0	44.043321299639	0.36101083032491	0	0	0	0	19.1335740072202	0	0.72202166064982	0	0.72202166064982	0.36101083032491	0.36101083032491	0	0	0	0.36101083032491	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	575	"AWI"	575	882	2495	1457	1.01010101010101	2.69360269360269	1.01010101010101	5.38720538720539	0.336700336700337	0.336700336700337	1.34680134680135	0	9.42760942760943	1.01010101010101	0	0	0	0	0	0	0	0	0	0.336700336700337	3.7037037037037	0	0	0.673400673400673	0.336700336700337	0	0.673400673400673	0	0	0	0	0	0.336700336700337	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0.336700336700337	0	11.4478114478114	41.0774410774411	0	0.336700336700337	0	0	0	15.4882154882155	0	0	0	0.336700336700337	0.336700336700337	1.01010101010101	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	595	"AWI"	595	946	2735	1639	0.309597523219814	4.3343653250774	1.23839009287926	3.71517027863777	0	0	0	0	7.73993808049536	0.309597523219814	0.309597523219814	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0.309597523219814	0.619195046439629	0	0	0	0	0	0	0	0	0	0	0	0.309597523219814	0.309597523219814	0	0.309597523219814	0	0	0	0.309597523219814	0	11.1455108359133	34.984520123839	0	0	0	0	0	27.2445820433437	0	0	0	0	0	1.23839009287926	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	620	"AWI"	620	1081	3043	1861	0.900900900900901	2.7027027027027	1.8018018018018	1.5015015015015	0	0	0	0	14.7147147147147	0.900900900900901	0	0	0	0	0	0	0	0	0	0	2.1021021021021	0	0	0	0	0.3003003003003	1.5015015015015	0	0	0	0	0	0	0	0.600600600600601	0	0	0	0	0.600600600600601	0	0	0	0	0	0.3003003003003	0	6.00600600600601	33.9339339339339	0	0	0	0	0	29.7297297297297	0	0	0	0.600600600600601	0	1.5015015015015	0.3003003003003	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	640	"AWI"	640	1224	3168	2054	0	4.10557184750733	2.05278592375367	4.69208211143695	0.293255131964809	0.879765395894428	0.586510263929619	0	5.27859237536657	0	0	0	0	0	0	0	0	0	0	0.293255131964809	2.93255131964809	0	0	0.293255131964809	0	0	0.586510263929619	0	0	0	0	0.293255131964809	0.293255131964809	0	0	0	0	0	0	0.879765395894428	0	0	0	0	0	0.586510263929619	0	7.91788856304985	49.266862170088	0	0	0	0.879765395894428	0	17.3020527859238	0	0	0	0.293255131964809	0	0.293255131964809	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	665	"AWI"	665	1352	3414	2312	0.319488817891374	3.19488817891374	0.638977635782748	5.11182108626198	0.319488817891374	0.638977635782748	0	0	13.7380191693291	0.319488817891374	0.319488817891374	0	0	0	0	0	0	0	0	0	3.83386581469649	0	0	0	0	0.319488817891374	0.319488817891374	0	0.319488817891374	0	0	0	0	0	0.319488817891374	0	0.319488817891374	0	0.319488817891374	3.83386581469649	0	0.319488817891374	0	0	0	1.2779552715655	0	8.94568690095847	38.0191693290735	0	0	0	0	0	16.6134185303514	0	0	0	0.319488817891374	0	0.319488817891374	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	680	"AWI"	680	1453	3577	2445	0.323624595469256	3.23624595469256	2.9126213592233	3.23624595469256	0	0	0.323624595469256	0	13.915857605178	0	0	0.323624595469256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323624595469256	0.647249190938511	0	0	0	0	0	0.323624595469256	0.323624595469256	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47249190938511	36.8932038834951	0	0	0	0	0.323624595469256	28.1553398058252	0	0	0	0.323624595469256	0	1.94174757281553	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	685	"AWI"	685	1499	3599	2488	0	3.84615384615385	2.88461538461538	7.69230769230769	0	0.32051282051282	0.641025641025641	0	5.76923076923077	0	0	0	0	0	0	0	0	0	0	0.32051282051282	0	0	0	0.641025641025641	0	0	0.641025641025641	0	0	0	0	0	0	0	0.32051282051282	0	0	0	0	0	0	0	0	0	0	0	0	8.97435897435897	50.9615384615385	0	0	0	0	0	16.025641025641	0	0	0	0.32051282051282	0	0.641025641025641	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	705	"AWI"	705	1660	3717	2674	0	4.74683544303798	0.632911392405063	3.16455696202532	0	0.632911392405063	0.632911392405063	0	7.59493670886076	0.632911392405063	0	0	0	0	0	0	0	0	0	0	3.16455696202532	0	0	0.316455696202532	0	0	0.949367088607595	0	0	0	0	0	0.316455696202532	0	0	0	0	0	0	0.632911392405063	0	0	0	0	0	0.632911392405063	0	11.0759493670886	47.1518987341772	0.316455696202532	0	0	0	0	15.1898734177215	0	0	0	0.632911392405063	0	1.26582278481013	0	0	0.316455696202532	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	720	"AWI"	720	1740	3843	2809	0.304878048780488	2.13414634146341	1.21951219512195	2.13414634146341	0.304878048780488	0.609756097560976	0	0	54.5731707317073	0.304878048780488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6219512195122	18.2926829268293	0.304878048780488	0	0	0	0	9.45121951219512	0	0	0	0.304878048780488	0	2.4390243902439	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	725	"AWI"	725	1765	3902	2857	0	7.30897009966777	0.996677740863787	7.64119601328904	0	0	0	0	7.30897009966777	0	0	0	0	0	0	0	0	0	0	0	1.99335548172757	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0.332225913621262	0	0	0	0	0	0.332225913621262	0.332225913621262	0	0	0	0	0	0.332225913621262	0	13.953488372093	40.1993355481728	0	0.332225913621262	0	0	0	16.9435215946844	0	0	0	0	0.332225913621262	1.32890365448505	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	745	"AWI"	745	1917	4107	3034	0	6.64652567975831	0.604229607250755	8.76132930513595	0	0	0	0	8.45921450151057	0.604229607250755	0.302114803625378	0	0	0	0	0	0	0	0	0	1.81268882175227	0	0	0.302114803625378	0	0	1.20845921450151	0	0	0	0	0	0	0	0	0.302114803625378	0	0	0.302114803625378	0	0	0	0	0	0	0.302114803625378	0	12.9909365558912	40.4833836858006	0	0	0	0	0.302114803625378	13.2930513595166	0.302114803625378	0	0	0.604229607250755	0	2.41691842900302	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	755	"AWI"	755	2035	4154	3122	0	3.64238410596026	1.65562913907285	9.27152317880795	0	0	0.33112582781457	0	8.94039735099338	0.33112582781457	0	0	0	0	0	0	0	0	0	0.33112582781457	2.98013245033113	0	0	0.33112582781457	0	0.662251655629139	1.98675496688742	0	0	0	0	0	0.33112582781457	0	0	0	0	0	0	0	0	0	0	0	0	0.33112582781457	0	2.98013245033113	40.3973509933775	0	0	0	0	0	20.1986754966887	0.662251655629139	0	0.33112582781457	1.32450331125828	0	1.98675496688742	0.993377483443709	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	770	"AWI"	770	2153	4232	3264	0	2.9045643153527	2.0746887966805	7.46887966804979	0	0	0	0	8.71369294605809	1.2448132780083	0	0.4149377593361	0	0	0	0	0	0	0	0	0	0	0	0.4149377593361	0.829875518672199	0.829875518672199	1.2448132780083	0	0	0	0	0	1.2448132780083	0	0	0	0	0.4149377593361	0	0	0	0	0	0	0	2.9045643153527	0	6.22406639004149	34.8547717842324	0	0	0	0	0	26.1410788381743	0	0	0	2.0746887966805	0	0	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	775	"AWI"	775	2191	4258	3316	0	6.51340996168582	3.06513409961686	8.42911877394636	0	0	0.383141762452107	0	8.42911877394636	1.53256704980843	0	0	0	0	1.91570881226054	0	0	0	0	0	0	0	0	1.14942528735632	0	0	1.53256704980843	0	0	0.383141762452107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66283524904215	40.9961685823755	0	0	0	0.383141762452107	0	15.7088122605364	0	0	0	0.383141762452107	0	1.53256704980843	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	795	"AWI"	795	2312	4429	3489	0	4.16666666666667	0.347222222222222	6.94444444444444	0	0	0.347222222222222	0	6.25	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0.347222222222222	0	0.347222222222222	0	0	0	0	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	1.73611111111111	0	11.1111111111111	44.4444444444444	0	0	0	0	0	18.4027777777778	0	0	0	0	0	1.73611111111111	0	0.347222222222222	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	800	"AWI"	800	2337	4481	3532	0	5.17799352750809	0.970873786407767	5.50161812297735	0	0	0.647249190938511	0	12.621359223301	0.323624595469256	0	0	0	0.647249190938511	0	0	0	0	0	0	0	0	0	0	0	0	0.323624595469256	0	0	0	0	0	0	0	0.647249190938511	0	0	0	0.323624595469256	0	0	0.323624595469256	0	0	0	1.61812297734628	0	10.6796116504854	40.7766990291262	0	0	0	0	0	17.1521035598706	0	0	0	0.323624595469256	0	1.29449838187702	0.323624595469256	0	0	0	0.323624595469256
15909	24495	"Ilot Sully"	47.2225	-1.55139	815	"AWI"	815	2560	4529	3653	0	5.95238095238095	0.297619047619048	6.8452380952381	0	0.297619047619048	0.297619047619048	0	7.44047619047619	0.595238095238095	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	0	0.892857142857143	0.297619047619048	0	0.892857142857143	0	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0.297619047619048	0.297619047619048	14.2857142857143	37.202380952381	0	0.297619047619048	0	0	0	15.4761904761905	0	0	0.297619047619048	0.297619047619048	0	2.67857142857143	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	845	"AWI"	845	2896	4663	3923	0	5.79710144927536	1.44927536231884	6.95652173913043	0	0.289855072463768	0.579710144927536	0	6.66666666666667	0.579710144927536	0	0	0	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0.289855072463768	0.289855072463768	0	0	0.289855072463768	0	0	0	0	0.289855072463768	0	0	0	0	0	0	0	0	0	0	1.44927536231884	0	10.7246376811594	46.0869565217391	0	0	0	0	0	11.5942028985507	0	0	0	0.289855072463768	0	1.44927536231884	0.289855072463768	0	0.289855072463768	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	865	"AWI"	865	3056	4808	4105	0	4.0625	1.5625	11.5625	0	0	0	0	9.0625	0.9375	0	0	0	0	0	0	0	0	0	0	1.875	0	0	0	0.3125	0	0.625	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0.3125	0	4.6875	49.6875	0	0	0	0	0	12.5	0	0	0.3125	0.3125	0	1.875	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	890	"AWI"	890	3429	4877	4317	0	3.75	1.25	11.5625	0	0.625	0.625	0	10.3125	0	0	0	0	0	0	0	0	0	0	0	0.9375	0	0	0	0.3125	0	0.9375	0	0.3125	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0.625	0	8.4375	44.6875	0	0	0	0	0	12.5	0	0	0	0.625	0	2.1875	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	910	"AWI"	910	3634	4963	4508	0	0.917431192660551	1.22324159021407	6.11620795107034	0	0.305810397553517	0	0	11.6207951070336	0.611620795107034	0	0	0	0	0	0	0	0	0	0	1.8348623853211	0	0	0.611620795107034	0.611620795107034	0	0.917431192660551	0	0	0	0	0	0	0	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0	9.48012232415902	50.7645259938838	0	0	0	0	0	13.7614678899083	0	0	0	0	0	0.917431192660551	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	935	"AWI"	935	3960	5107	4704	0	3.43642611683849	1.3745704467354	7.56013745704467	0	1.03092783505155	0.343642611683849	0	9.96563573883162	0.343642611683849	0	0	0	0	0	0	0	0	0	0	3.78006872852234	0	0	0.343642611683849	0	0	1.71821305841924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40549828178694	0	12.0274914089347	45.0171821305842	0	0	0	0	0.343642611683849	8.59106529209622	0	0	0	0	0	1.71821305841924	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	955	"AWI"	955	4367	5150	4821	0.293255131964809	2.63929618768328	0.879765395894428	7.91788856304985	0	0.586510263929619	0.293255131964809	0	8.79765395894428	0.879765395894428	0	0	0	0	0	0	0	0	0	0	5.27859237536657	0	0	0.586510263929619	0	0	1.46627565982405	0	0	0	0	0	0	0	0.293255131964809	0	0	0	0	0	0	0	0	0	0	0.586510263929619	0	11.7302052785924	35.7771260997067	0	0	0	0	0	18.7683284457478	0	0	0	0.293255131964809	0	2.63929618768328	0.293255131964809	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	980	"AWI"	980	4703	5261	4980	0	9.28571428571429	0.357142857142857	9.28571428571429	0	0	0	0	8.92857142857143	0.357142857142857	0	0	0	0	0	0	0	0.357142857142857	0	0	1.78571428571429	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0	0	2.14285714285714	0	0	0	0	0	0	0	0	0	0	0.357142857142857	0	12.1428571428571	42.1428571428571	0.357142857142857	0	0	0	0	10.3571428571429	0	0	0	0	0	1.78571428571429	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1000	"AWI"	1000	4788	5385	5080	0	5.05050505050505	1.34680134680135	6.73400673400673	0	0	0	0	9.42760942760943	1.01010101010101	0	0	0	0	0	0	0	0	0	0.673400673400673	2.02020202020202	0	0	0.336700336700337	0	0	0.673400673400673	0	0.336700336700337	0	0	0	0.673400673400673	0	0.336700336700337	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	11.1111111111111	43.4343434343434	0	0	0	0	0	14.1414141414141	0	0	0	0	0	1.34680134680135	0	0	0.336700336700337	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1025	"AWI"	1025	4870	5541	5168	0.37593984962406	1.8796992481203	0.75187969924812	6.76691729323308	0	0.37593984962406	0.37593984962406	0	9.3984962406015	1.50375939849624	0	0	0	0	0	0	0	0	0	0	1.50375939849624	0	0	0.75187969924812	0	0	0.37593984962406	0	0	0	0	0	0.75187969924812	0	0.37593984962406	0	0	0	0	0	0	0	0.37593984962406	0	0	0.37593984962406	0	12.406015037594	44.3609022556391	0.37593984962406	0	0	0	0.37593984962406	12.406015037594	0	0	0.37593984962406	0.37593984962406	0	3.38345864661654	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1045	"AWI"	1045	4912	5705	5231	0.309597523219814	4.64396284829721	1.23839009287926	10.2167182662539	0	0.619195046439629	0.619195046439629	0	9.59752321981424	0.928792569659443	0	0	0	0.309597523219814	0	0	0	0	0	0.309597523219814	1.85758513931889	0	0	0	0	0	0.309597523219814	0	0	0	0	0	0	0	0.619195046439629	0.309597523219814	0	0	0	0	0	0	0	0	0	0	0	9.28792569659443	46.749226006192	0.619195046439629	0	0	0	0	7.73993808049536	0	0	0	0	0	3.40557275541796	0	0	0.309597523219814	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1065	"AWI"	1065	4964	5790	5299	0	6.32911392405063	1.26582278481013	10.7594936708861	0	0	0.316455696202532	0	13.6075949367089	0	0	0	0	0	0	0	0	0	0	0	2.53164556962025	0	0	0	0.316455696202532	0	1.58227848101266	0	0	0	0	0.316455696202532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316455696202532	0	4.74683544303798	43.0379746835443	0.316455696202532	0	0	0	0.316455696202532	12.9746835443038	0	0	0	0	0	1.26582278481013	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1090	"AWI"	1090	5015	5909	5390	0	5.26315789473684	1.21457489878543	6.47773279352227	0	0	0	0	11.7408906882591	0	0.404858299595142	0	0	0	0	0	0	0	0	0.404858299595142	1.61943319838057	0	0	1.61943319838057	0	0	1.61943319838057	0	0	0	0	0	0	0	0.809716599190283	0	0	0	0	0	0	0	0	0	0	1.21457489878543	0	7.69230769230769	45.748987854251	0	0	0	0	0	12.5506072874494	0	0	0	0	0	1.61943319838057	0	0	0	0	0
