"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Malvaceae"	"Myrica"	"Nartheciaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
9691	14276	"Ballyduff"	53.081188	-7.994152	20	"AWI"	20	-22	251	81	0	0	6	0	0	1	0	0	19	1	0	0	0	0	0	12	14	147	0	0	14	7	0	0	0	0	3	0	0	0	0	3	92	17	0	0	9	4	0	0	0	1	0	0	0	0	0	1	0
9691	14276	"Ballyduff"	53.081188	-7.994152	22	"AWI"	22	-12	269	96	0	1	6	0	0	1	1	0	22	1	0	0	0	0	0	20	28	0	0	0	5	9	3	0	0	0	3	0	0	0	0	0	50	52	0	0	5	2	0	0	0	2	0	1	0	0	0	7	0
9691	14276	"Ballyduff"	53.081188	-7.994152	24	"AWI"	24	-4	295	110	0	0	4	1	0	4	2	0	23	0	0	0	0	0	0	20	43	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	33	39	0	0	4	3	0	0	0	1	0	0	0	0	0	4	0
9691	14276	"Ballyduff"	53.081188	-7.994152	26	"AWI"	26	8	317	124	0	0	6	1	0	2	1	0	25	1	0	0	0	0	0	29	22	122	0	0	12	12	0	0	0	0	2	0	0	0	0	0	28	58	0	0	17	2	0	0	0	2	0	0	0	1	0	7	0
9691	14276	"Ballyduff"	53.081188	-7.994152	28	"AWI"	28	27	334	138	0	0	3	2	0	4	2	0	26	2	0	0	0	0	0	20	15	0	0	0	22	11	0	0	0	0	1	1	0	0	0	1	77	65	0	0	10	3	0	0	10	2	0	0	0	1	1	7	0
9691	14276	"Ballyduff"	53.081188	-7.994152	30	"AWI"	30	43	350	152	2	0	5	2	0	2	0	0	11	0	0	2	0	0	0	45	34	0	0	0	11	13	0	0	0	0	0	0	0	0	0	0	45	71	0	0	13	1	0	0	0	0	0	0	1	0	1	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	32	"AWI"	32	56	374	169	0	1	3	0	0	2	0	0	6	1	0	0	0	0	0	25	27	0	0	0	24	24	3	0	0	0	0	0	0	0	0	0	36.5	86	0	0	9	6	0	0	0	1	0	0	0	0	0	12	1
9691	14276	"Ballyduff"	53.081188	-7.994152	34	"AWI"	34	72	398	188	0	0	5	1	0	3	1	0	24	0	0	0	0	0	0	18	57	29	0	0	14	14	0	0	0	0	0	0	0	0	0	0	25	64	1	0	13	5	0	0	0	2	0	0	0	0	4	2	1
9691	14276	"Ballyduff"	53.081188	-7.994152	36	"AWI"	36	171	413	262	0	0	17	2	0	2	0	0	16	0	0	2	0	0	0	56	41	0	0	0	11	15	0	0	0	0	0	0	0	0	0	0	45	80	0	0	14	3	0	1	0	2	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	38	"AWI"	38	265	428	334	0	0	19	1	0	0	0	0	13	0	0	1	0	0	2	110	38	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0	38	46	0	0	12	0	0	0	0	0	0	0	0	1	0	7	0
9691	14276	"Ballyduff"	53.081188	-7.994152	40	"AWI"	40	339	463	405	1	0	12	1	0	1	3	0	12	1	0	0	0	0	0	140	22	129	0	0	2	8	0	0	0	0	0	1	0	0	0	0	40	58	0	0	17	1	0	0	0	1	0	0	0	0	0	12	0
9691	14276	"Ballyduff"	53.081188	-7.994152	42	"AWI"	42	396	554	471	0	0	24	1	0	0	1	0	21	0	0	0	0	0	0	180	20	111	0	0	0	10	0	0	0	0	0	0	0	0	0	0	20	27	0	0	26	1	0	0	0	3	0	0	0	0	0	12	0
9691	14276	"Ballyduff"	53.081188	-7.994152	44	"AWI"	44	468	600	528	0	0	36	0	0	0	0	0	25	0	0	0	0	0	0	186	19	0	0	0	1	10	2	0	0	0	0	0	0	0	2	0	1.5	34	0	0	25	4	0	0	0	5	0	0	0	2	0	18	0
9691	14276	"Ballyduff"	53.081188	-7.994152	46	"AWI"	46	542	640	585	0	0	33	0	0	0	0	0	43	0	0	0	0	0	0	183	20	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	20	0	0	30	2	0	0	0	3	0	0	0	3	0	11	0
9691	14276	"Ballyduff"	53.081188	-7.994152	48	"AWI"	48	595	688	644	0	0	18	0	0	0	0	0	18	0	0	1	0	0	0	233	22	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	31	0	0	28	9	0	0	0	1	0	0	0	0	0	10	0
9691	14276	"Ballyduff"	53.081188	-7.994152	50	"AWI"	50	643	751	700	0	0	34	0	0	3	0	0	14	0	0	1	0	0	0	230	27	0	0	0	1	10	0	0	0	0	2	0	0	0	0	0	0	14	0	0	46	4	0	0	0	2	0	0	0	1	0	9	0
9691	14276	"Ballyduff"	53.081188	-7.994152	53	"AWI"	53	677	790	739	0	0	29	0	0	0	0	0	33	0	0	0	0	0	0	213	10	0	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	18	0	0	22	5	0	0	0	1	0	1	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	55	"AWI"	55	694	800	756	0	0	19	0	0	1	1	0	19	0	0	1	0	0	0	220	14	44	0	0	0	13	0	0	0	0	3	0	0	0	0	0	1	23	0	0	37	9	0	0	0	3	0	1	0	0	0	8	2
9691	14276	"Ballyduff"	53.081188	-7.994152	57	"AWI"	57	709	818	771	0	0	34	1	0	0	0	0	22	0	0	0	0	0	0	207	18	0	0	0	1	12	0	0	0	0	8	0	0	0	0	0	3	12	0	0	37	9	0	0	0	4	0	0	0	0	0	19	1
9691	14276	"Ballyduff"	53.081188	-7.994152	59	"AWI"	59	720	839	786	0	0	24	1	0	1	0	0	25	1	0	0	0	0	0	210	11	24	0	0	0	30	0	0	0	0	16	0	0	0	0	0	2	27	0	0	30	4	0	0	0	2	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	61	"AWI"	61	739	846	796	0	0	24	0	0	1	2	0	9	0	0	0	0	0	0	217	19	0	0	0	1	18	0	0	0	0	20	0	0	1	0	0	0	10	0	0	58	16	0	0	0	0	0	0	0	0	0	4	0
9691	14276	"Ballyduff"	53.081188	-7.994152	63	"AWI"	63	756	852	807	0	0	40	1	0	1	0	0	16	1	0	0	0	0	0	275	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	5	0	0	31	5	0	0	0	0	0	0	0	0	0	11	0
9691	14276	"Ballyduff"	53.081188	-7.994152	64	"AWI"	64	764	855	813	0	0	39	0	0	3	0	0	3	0	0	1	0	0	0	250	30	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	14	0	0	39	1	0	0	0	2	0	0	0	0	0	6	0
9691	14276	"Ballyduff"	53.081188	-7.994152	65	"AWI"	65	773	859	819	0	0	45	1	0	2	0	0	9	0	0	1	0	0	0	265	0	0	0	0	1	8	0	0	0	0	7	0	0	0	0	0	0	12	0	0	42	5	0	0	0	0	0	0	0	0	0	4	0
9691	14276	"Ballyduff"	53.081188	-7.994152	67	"AWI"	67	786	869	830	0	0	34	1	0	2	0	0	17	0	0	0	0	0	0	271	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	5	0	0	41	10	0	0	0	1	0	0	0	0	1	6	0
9691	14276	"Ballyduff"	53.081188	-7.994152	69	"AWI"	69	797	877	838	0	0	32	1	0	2	1	0	15	0	0	0	0	0	0	286	0	0	0	0	1	3	0	0	0	0	4	0	0	0	0	0	0	4	0	0	33	11	0	0	0	1	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	71	"AWI"	71	805	882	847	0	0	25	0	0	2	1	0	9	1	0	2	0	0	0	280	0	0	0	0	1	4	0	0	0	0	2	0	0	0	0	0	1	10	0	0	33	9	0	0	0	1	0	0	0	0	0	5	0
9691	14276	"Ballyduff"	53.081188	-7.994152	73	"AWI"	73	810	890	855	0	0	25	0	0	0	0	0	12	0	0	0	0	0	0	270	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	14	0	0	56	12	0	0	0	1	0	0	0	0	0	5	0
9691	14276	"Ballyduff"	53.081188	-7.994152	75	"AWI"	75	813	898	864	0	0	42	0	0	4	2	0	13	0	0	0	0	0	0	253	7	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	10	0	0	24	6	0	0	0	0	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	77	"AWI"	77	819	906	872	0	0	56	0	0	3	1	0	13	2	0	0	0	0	0	230	11	0	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	5	0	0	30	8	0	0	0	3	0	0	0	0	0	24	0
9691	14276	"Ballyduff"	53.081188	-7.994152	79	"AWI"	79	826	910	880	0	0	27	1	0	2	0	0	11	0	0	0	0	0	0	231	25	0	0	0	0	22	1	0	0	0	2	0	0	0	0	0	0	3	0	0	60	10	0	0	0	2	0	0	0	0	0	18	0
9691	14276	"Ballyduff"	53.081188	-7.994152	80	"AWI"	80	829	914	885	0	0	37	0	0	4	0	0	11	0	0	0	0	0	0	236	18	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	9	0	0	43	9	0	0	0	0	0	0	0	0	0	15	0
9691	14276	"Ballyduff"	53.081188	-7.994152	81	"AWI"	81	831	918	890	0	0	23	0	0	2	1	0	9	1	0	0	0	0	0	266	18	0	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	4	0	0	40	8	0	0	0	0	0	0	0	0	0	15	0
9691	14276	"Ballyduff"	53.081188	-7.994152	83	"AWI"	83	835	928	898	0	0	28	0	0	1	0	0	9	0	0	0	0	0	0	230	17	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	10	0	0	58	11	0	0	0	0	0	0	0	0	0	15	0
9691	14276	"Ballyduff"	53.081188	-7.994152	85	"AWI"	85	843	943	906	0	0	37	0	0	1	0	0	18	0	0	0	0	0	0	227	16	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	1	11	0	0	40	19	0	0	0	0	0	0	0	0	0	18	0
9691	14276	"Ballyduff"	53.081188	-7.994152	87	"AWI"	87	861	969	917	0	0	46	0	0	1	0	0	18	1	0	0	0	0	0	232	28	0	0	0	0	28	1	0	0	0	8	0	0	0	0	0	0	9	0	0	16	11	0	0	0	2	0	0	0	0	0	19	0
9691	14276	"Ballyduff"	53.081188	-7.994152	89	"AWI"	89	875	1002	928	0	0	35	0	0	1	0	0	18	0	0	0	0	0	0	260	7	0	0	0	0	31	0	0	0	0	4	0	0	0	0	0	0	1	0	0	37	5	0	0	0	3	2	0	0	0	0	13	0
9691	14276	"Ballyduff"	53.081188	-7.994152	90	"AWI"	90	880	1020	932	0	0	55	0	0	1	1	0	19	0	0	0	0	0	0	212	6	9	0	0	0	6	1	0	2	0	0	0	0	0	0	0	1	16	0	0	41	5	0	0	0	1	0	0	0	0	0	24	0
9691	14276	"Ballyduff"	53.081188	-7.994152	92	"AWI"	92	888	1060	942	0	0	57	0	0	1	0	0	32	0	0	0	0	0	0	264	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	10	1	0	15	0	0	0	0	1	0	0	0	0	0	13	0
9691	14276	"Ballyduff"	53.081188	-7.994152	94	"AWI"	94	908	1084	959	0	0	35	0	0	0	1	0	15	0	0	0	0	0	0	254	7	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	0	40	1	0	0	0	1	0	0	0	0	0	20	1
9691	14276	"Ballyduff"	53.081188	-7.994152	96	"AWI"	96	933	1097	985	0	0	44	0	0	5	0	0	26	0	0	0	0	0	0	187	16	0	0	0	0	36	1	0	0	0	0	0	0	0	0	0	0	12	0	0	90	2	0	0	0	0	0	0	0	0	0	10	0
9691	14276	"Ballyduff"	53.081188	-7.994152	98	"AWI"	98	946	1117	1011	0	0	29	0	0	1	3	0	28	0	0	0	0	0	0	232	9	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	5	0	0	67	0	0	0	0	1	0	0	0	0	0	4	0
9691	14276	"Ballyduff"	53.081188	-7.994152	100	"AWI"	100	957	1146	1036	0	0	46	0	0	0	1	0	32	0	0	0	0	0	0	243	3	0	0	0	0	14	1	0	0	0	1	0	0	0	0	0	0	15	0	0	47	1	0	0	0	1	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	102	"AWI"	102	970	1182	1060	0	0	43	1	0	3	2	0	38	0	0	1	0	0	0	203	15	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	14	0	0	48	1	0	0	0	4	0	0	0	3	0	11	0
9691	14276	"Ballyduff"	53.081188	-7.994152	104	"AWI"	104	994	1193	1084	0	0	39	0	0	1	0	0	29	0	0	0	0	0	0	222	5	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	17	0	0	42	0	0	0	0	3	0	0	0	0	0	6	0
9691	14276	"Ballyduff"	53.081188	-7.994152	112	"AWI"	112	1069	1257	1186	0	0	19	0	0	3	2	0	7	0	0	0	0	0	0	315	7	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	8	0	0	23	1	0	0	0	0	0	0	0	0	0	4	0
9691	14276	"Ballyduff"	53.081188	-7.994152	120	"AWI"	120	1162	1333	1280	0	0	33	0	0	3	0	0	33	0	0	0	0	0	0	236	9	0	0	0	0	24	2	0	0	0	0	0	0	0	0	0	1	0	0	0	45	1	0	0	0	1	0	0	0	0	0	20	0
9691	14276	"Ballyduff"	53.081188	-7.994152	128	"AWI"	128	1227	1476	1363	0	0	46	0	0	2	2	0	19	0	0	0	0	0	0	270	10	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	6	0	0	17	2	0	0	0	4	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	136	"AWI"	136	1302	1577	1438	0	0	24	0	0	0	1	0	16	0	0	0	0	0	0	306	4	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	3	0	0	38	1	0	0	0	2	0	0	0	0	0	13	0
9691	14276	"Ballyduff"	53.081188	-7.994152	144	"AWI"	144	1382	1657	1508	0	0	8	0	0	3	0	0	13	0	0	0	0	0	0	291	8	0	0	0	0	25	2	0	0	0	2	0	0	0	0	0	1	0	0	0	18	6	0	0	0	0	0	0	0	0	0	44	0
9691	14276	"Ballyduff"	53.081188	-7.994152	152	"AWI"	152	1452	1718	1589	0	0	18	0	0	2	0	0	17	0	0	0	0	0	0	270	10	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	4	1	0	0	31	2	0	0	0	0	0	0	1	0	0	24	0
9691	14276	"Ballyduff"	53.081188	-7.994152	160	"AWI"	160	1516	1791	1665	0	0	9	0	0	0	0	0	12	0	0	0	0	0	0	339	2	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0.5	0	0	0	11	1	0	0	0	0	0	0	0	0	0	20	0
9691	14276	"Ballyduff"	53.081188	-7.994152	168	"AWI"	168	1633	1850	1746	0	0	20	0	0	2	0	0	15	0	0	1	0	0	0	320	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1	0	0	0	0	0	15	0
9691	14276	"Ballyduff"	53.081188	-7.994152	176	"AWI"	176	1742	1917	1824	0	0	10	0	0	2	0	0	20	0	0	0	0	0	0	283	0	0	0	0	0	34	1	0	0	0	3	0	0	0	0	0	0	0	0	0	13	1	0	0	0	2	0	0	0	0	0	29	0
9691	14276	"Ballyduff"	53.081188	-7.994152	183.5	"AWI"	183.5	1803.5	1969.5	1884.5	0	0	30	0	0	0	0	0	22	0	0	0	0	0	0	278	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	0	2	0	0	7	2	0	0	0	2	0	0	0	0	0	32	0
9691	14276	"Ballyduff"	53.081188	-7.994152	192	"AWI"	192	1894	2070	1987	0	0	17	0	0	5	0	0	17	0	0	0	0	0	0	337	0	0	0	0	0	29	1	0	0	0	12	0	0	0	0	0	1	4	0	0	18	2	0	0	0	1	0	0	0	0	0	10	0
9691	14276	"Ballyduff"	53.081188	-7.994152	200	"AWI"	200	1989	2193	2086	0	0	16	0	0	0	0	0	8	0	0	0	0	0	0	324	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	14	0	0	16	1	0	0	0	0	1	0	0	5	0	3	1
9691	14276	"Ballyduff"	53.081188	-7.994152	208	"AWI"	208	2078	2283	2169	0	0	22	0	0	1	0	0	16	0	0	1	0	0	0	273	12	0	0	0	0	43	0	0	0	0	11	0	0	0	0	0	1	6	0	0	25	2	0	0	0	0	0	0	0	0	0	23	0
9691	14276	"Ballyduff"	53.081188	-7.994152	216	"AWI"	216	2159	2342	2249	0	0	19	0	0	0	0	0	8	0	0	0	0	0	0	276	10	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	30	3	0	0	0	1	0	0	0	1	0	28	0
9691	14276	"Ballyduff"	53.081188	-7.994152	224	"AWI"	224	2239	2430	2318	0	0	28	0	0	0	0	0	16	0	0	0	0	0	0	277	10	0	0	0	0	29	0	0	0	0	4	0	0	0	0	0	0	9	0	0	25	10	0	0	0	0	0	0	0	0	0	15	0
9691	14276	"Ballyduff"	53.081188	-7.994152	232	"AWI"	232	2325	2491	2383	0	0	25	0	0	0	1	0	12	0	0	0	0	0	0	259	5	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	3	0	0	41	2	0	0	0	2	0	0	0	1	0	38	0
9691	14276	"Ballyduff"	53.081188	-7.994152	240	"AWI"	240	2370	2580	2467	0	0	31	0	0	1	0	0	25	0	0	0	0	0	0	324	9	0	0	0	0	16	0	0	0	0	6	0	0	0	0	0	0	4	0	0	22	1	0	0	0	0	0	0	0	0	0	10	0
9691	14276	"Ballyduff"	53.081188	-7.994152	242	"AWI"	242	2379	2595	2489	0	0	24	0	0	1	0	0	6	1	0	1	0	0	0	266	15	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	2	16	0	0	34	1	0	0	0	0	0	0	0	0	0	11	1
9691	14276	"Ballyduff"	53.081188	-7.994152	244	"AWI"	244	2387	2616	2507	0	0	41	0	0	3	0	0	8	2	0	0	0	0	0	271	21	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	1	8	0	0	37	0	0	0	0	0	0	0	0	0	0	18	0
9691	14276	"Ballyduff"	53.081188	-7.994152	246	"AWI"	246	2397	2642	2523	0	0	19	0	0	1	0	0	13	0	0	0	0	0	0	278	17	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	13	0	0	42	0	0	0	0	0	0	0	0	0	0	10	0
9691	14276	"Ballyduff"	53.081188	-7.994152	248	"AWI"	248	2415	2648	2537	0	0	23	0	0	0	0	0	8	0	0	1	0	0	0	271	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	17	0	0	45	0	0	0	0	0	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	250	"AWI"	250	2428	2657	2552	0	0	28	0	0	2	0	0	10	0	0	0	0	0	0	275	11	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	16	0	0	31	2	0	0	0	1	0	0	0	0	0	9	0
9691	14276	"Ballyduff"	53.081188	-7.994152	252	"AWI"	252	2438	2669	2566	0	0	40	0	0	0	0	0	16	0	0	0	0	0	0	252	0	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	2	14	0	0	42	3	0	0	0	2	0	0	0	0	0	4	0
9691	14276	"Ballyduff"	53.081188	-7.994152	254	"AWI"	254	2445	2682	2580	0	0	23	1	0	1	0	0	8	2	0	0	0	0	0	287	7	0	0	0	0	13	1	0	0	0	2	0	0	0	0	0	0	8	0	0	37	3	0	0	0	0	0	0	0	0	0	7	0
9691	14276	"Ballyduff"	53.081188	-7.994152	256	"AWI"	256	2466	2688	2595	0	0	28	0	0	1	0	0	11	0	0	0	0	0	0	253	10	0	0	0	0	10	0	0	0	0	13	0	0	0	0	0	0	15	0	0	24	11	0	0	0	3	0	0	0	0	0	13	0
9691	14276	"Ballyduff"	53.081188	-7.994152	258	"AWI"	258	2482	2694	2610	0	0	36	0	0	1	0	0	10	1	0	0	0	0	0	245	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	25	0	0	41	3	0	0	0	0	0	0	0	0	0	1	0
9691	14276	"Ballyduff"	53.081188	-7.994152	260	"AWI"	260	2494	2705	2627	0	0	40	0	0	0	0	0	18	0	0	0	0	0	0	270	10	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	11	0	0	37	5	0	0	0	0	0	0	0	0	0	5	0
9691	14276	"Ballyduff"	53.081188	-7.994152	262	"AWI"	262	2503	2719	2645	0	0	26	0	0	0	0	0	23	0	0	0	0	0	0	251	14	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	2	17	0	0	48	6	0	1	0	2	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	264	"AWI"	264	2528	2727	2660	0	0	29	0	0	1	0	0	12	1	0	0	0	0	0	285	15	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	1	13	0	0	31	2	0	0	0	0	0	0	0	0	0	14	0
9691	14276	"Ballyduff"	53.081188	-7.994152	266	"AWI"	266	2546	2733	2675	0	0	39	0	0	2	0	0	15	1	0	0	0	0	0	259	16	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	19	0	0	50	2	0	0	0	0	0	0	0	0	0	3	0
9691	14276	"Ballyduff"	53.081188	-7.994152	268	"AWI"	268	2562	2742	2690	0	0	25	0	0	1	0	0	19	0	0	0	0	0	0	282	13	0	0	0	0	20	0	0	0	0	2	0	0	0	0	0	1	10	0	0	36	2	0	0	0	0	0	0	0	0	0	12	0
9691	14276	"Ballyduff"	53.081188	-7.994152	270	"AWI"	270	2572	2755	2705	0	0	28	0	0	2	0	0	28	1	0	0	0	0	0	230	24	0	0	0	0	39	0	0	0	0	5	0	0	0	0	0	1	23	0	0	39	5	0	0	0	0	0	0	0	0	0	8	0
9691	14276	"Ballyduff"	53.081188	-7.994152	272	"AWI"	272	2605	2772	2725	0	0	25	0	0	2	0	0	41	0	0	0	0	0	0	249	23	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	16	0	0	31	0	0	0	0	3	0	0	0	0	0	5	0
9691	14276	"Ballyduff"	53.081188	-7.994152	274	"AWI"	274	2661	2794	2748	0	0	44	0	0	4	0	0	33	1	0	0	0	0	0	219	33	0	0	0	0	24	0	0	0	0	4	0	0	0	0	0	0	15	0	0	21	2	0	0	0	2	0	0	0	0	0	13	0
9691	14276	"Ballyduff"	53.081188	-7.994152	276	"AWI"	276	2711	2825	2769	0	0	56	0	0	5	0	0	50	0	0	0	0	0	0	199	31	0	0	0	0	22	0	0	0	0	3	0	0	0	0	0	0	10	0	0	18	5	0	0	0	1	0	0	0	0	0	11	0
9691	14276	"Ballyduff"	53.081188	-7.994152	278	"AWI"	278	2747	2861	2793	0	0	48	0	0	4	1	0	82	0	0	0	0	0	0	174	17	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	1	16	0	0	19	5	0	0	0	3	0	0	0	0	0	5	1
