"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tofieldiaceae"	"Urticaceae"
3400	4405	"Särkikangas"	65.91702	29.18661	2	"AWI"	2	-51	224	64	2.15208034433286	0	0.143472022955524	0.430416068866571	0	36.7288378766141	0	0.143472022955524	0	16.3558106169297	0	0	0.430416068866571	0	0	11.1908177905308	32.1377331420373	0	0	0	0	0	0	0.286944045911047	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	4	"AWI"	4	-19	460	156	2.5260029717682	0.148588410104012	0.148588410104012	0.742942050520059	0	34.9182763744428	0	0.148588410104012	0	19.1679049034175	0	0	0.891530460624071	0	0	5.94353640416047	35.0668647845468	0	0	0	0	0	0.148588410104012	0.148588410104012	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	6	"AWI"	6	43	611	253	1.86246418338109	0	0	0.143266475644699	0.143266475644699	33.2378223495702	0	0.143266475644699	0	17.3352435530086	0	0	0.573065902578797	0	0	10.0286532951289	36.3896848137536	0	0	0	0	0	0	0.143266475644699	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	8	"AWI"	8	106	699	358	1.96078431372549	0	0.163398692810458	0.490196078431373	0	27.2875816993464	0.163398692810458	0	0	19.6078431372549	0	0	0.326797385620915	0	0	9.96732026143791	33.9869281045752	0	5.88235294117647	0	0	0	0	0.163398692810458	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	10	"AWI"	10	152	837	456	0.974025974025974	0.162337662337662	0	0.162337662337662	0	31.6558441558442	0	0.162337662337662	0	17.3701298701299	0	0.162337662337662	0.487012987012987	0	0	12.8246753246753	35.8766233766234	0	0	0	0	0	0.162337662337662	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	12	"AWI"	12	315	911	561	1.35135135135135	0	0	0.193050193050193	0.193050193050193	26.8339768339768	0	0	0	22.7799227799228	0	0	0	0	0	11.5830115830116	36.4864864864865	0.193050193050193	0	0	0	0	0	0.193050193050193	0	0	0	0.193050193050193
3400	4405	"Särkikangas"	65.91702	29.18661	16	"AWI"	16	583	1172	819	1.13851992409867	0.189753320683112	0	0.189753320683112	0	34.5351043643264	0	0	0	21.2523719165085	0	0	1.13851992409867	0	0	8.15939278937381	33.2068311195446	0	0	0	0	0	0	0	0	0	0	0.189753320683112
3400	4405	"Särkikangas"	65.91702	29.18661	20	"AWI"	20	783	1888	1186	1.19284294234592	0	0	0.198807157057654	0	31.610337972167	0	0	0.198807157057654	25.6461232604374	0	0	0.596421471172962	0	0	9.34393638170974	30.8151093439364	0	0	0	0	0	0	0.198807157057654	0.198807157057654	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	24	"AWI"	24	1063	2421	1672	1.07361963190184	0	0	0.153374233128834	0.153374233128834	32.361963190184	0	0	0	18.8650306748466	0	0	0.613496932515337	0	0	11.9631901840491	33.2822085889571	0	0	0	0	0	0.153374233128834	1.22699386503067	0	0	0	0.153374233128834
3400	4405	"Särkikangas"	65.91702	29.18661	28	"AWI"	28	1480	2830	2171	2.88248337028825	0	0	0.443458980044346	0	43.4589800443459	0	0	0	6.65188470066519	0	0	0	0	0.221729490022173	8.86917960088692	37.2505543237251	0	0	0	0	0	0	0.221729490022173	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	30	"AWI"	30	1627	3083	2426	1.78372352285396	0	0	0.111482720178372	0	31.6610925306577	0.111482720178372	0	0	3.01003344481605	0	0	0.111482720178372	0.111482720178372	0	5.57413600891862	23.4113712374582	0	34.0022296544036	0	0	0	0	0	0	0	0	0.111482720178372
3400	4405	"Särkikangas"	65.91702	29.18661	32	"AWI"	32	2088	3173	2642	3.41578327444052	0	0	0.117785630153121	0.588928150765607	44.5229681978799	0	0	0	4.47585394581861	0	0	0.588928150765607	0.117785630153121	0	9.4228504122497	36.2779740871614	0	0	0	0	0.117785630153121	0.353356890459364	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	33	"AWI"	33	2266	3227	2757	6.86274509803922	0	0	0.980392156862745	0	47.5490196078431	0	0	0	11.7647058823529	0	0	0	0	0	19.1176470588235	13.7254901960784	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	36	"AWI"	36	2668	3463	3088	2.29166666666667	0	0	0	0.208333333333333	37.5	0	0	0	11.875	0	0	0.416666666666667	0	0	10	36.25	0	0	0	0	0	0	1.45833333333333	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	39	"AWI"	39	2907	3877	3367	4.50928381962865	0	0	0.530503978779841	0	33.9522546419098	0	0	0	13.5278514588859	0	0	0	0	0	9.54907161803713	37.9310344827586	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	40	"AWI"	40	2947	4080	3452	3.81558028616852	0.158982511923688	0	0.317965023847377	0.158982511923688	35.9300476947536	0	0	0	9.37996820349762	0	0	0.158982511923688	0	0	11.2877583465819	38.79173290938	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	44	"AWI"	44	3245	4368	3809	2.46913580246914	0	0	0.154320987654321	0	32.8703703703704	0	0.154320987654321	0	21.141975308642	0	0	0.154320987654321	0	0	8.95061728395062	33.9506172839506	0	0	0	0	0	0	0	0	0	0.154320987654321	0
3400	4405	"Särkikangas"	65.91702	29.18661	48	"AWI"	48	3666	4656	4147	3.58744394618834	0	0	0.149476831091181	0	40.3587443946188	0	0	0	12.1076233183857	2.98953662182362	0	0.149476831091181	0	0	8.81913303437967	31.8385650224215	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	52	"AWI"	52	4002	5094	4523	3.81282495667244	0	0	0	0.173310225303293	68.1109185441941	0	0	0	5.19930675909879	0	0	0	0	0	1.21317157712305	21.4904679376083	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	54	"AWI"	54	4102	5537	4703	2.78099652375435	0.115874855156431	0	0	0	69.7566628041715	0	0	0	5.09849362688297	0	0	0.231749710312862	0	0.231749710312862	0.579374275782155	21.2050984936269	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	56	"AWI"	56	4224	5934	4892	2.80528052805281	0.0825082508250825	0	0	0	78.5478547854785	0	0	0	2.72277227722772	0	0	0.0825082508250825	0	0	0.495049504950495	15.016501650165	0	0	0	0	0.0825082508250825	0	0.0825082508250825	0	0.0825082508250825	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	60	"AWI"	60	4431	6708	5273	4.18943533697632	0	0	0	0	82.2404371584699	0	0	0	1.91256830601093	0	0	0	0	0.182149362477231	0.273224043715847	11.2021857923497	0	0	0	0	0	0	0	0	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	64	"AWI"	64	4680	7317	5681	4.364694471387	0	0	0	0	85.838991270611	0	0	0	0.5819592628516	0.484966052376334	0	0	0.0969932104752667	0.387972841901067	0	7.95344325897187	0	0	0.0969932104752667	0	0	0	0.0969932104752667	0.0969932104752667	0	0	0
3400	4405	"Särkikangas"	65.91702	29.18661	68	"AWI"	68	4923	7914	6084	4.642166344294	0	0	0	0	85.8800773694391	0	0	0	0.676982591876209	0	0	0	0	0.290135396518375	0	8.51063829787234	0	0	0	0	0	0	0	0	0	0	0
