"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"
2969	3869	"Plan du Laus"	44.24167	6.70222	260	"AWI"	260	6485	7541	6982	140	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	200	0	0	0	7	1	0	0	0	0	0	0	0	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	270	"AWI"	270	6674	7708	7220	72	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	105	0	0	0	6	1	0	0	0	0	0	0	0	0	0	1	1
2969	3869	"Plan du Laus"	44.24167	6.70222	280	"AWI"	280	6886	7920	7432	80	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	290	"AWI"	290	7101	8047	7654	82	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
2969	3869	"Plan du Laus"	44.24167	6.70222	300	"AWI"	300	7336	8174	7830	40	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	203	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	310	"AWI"	310	7485	8353	8000	17	0	0	1	0	0	0	6	0	0	0	1	0	0	4	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	320	"AWI"	320	7565	8456	8086	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	330	"AWI"	330	7657	8593	8172	6	0	0	0	1	0	0	7	0	0	0	0	1	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	10	0	0	0	1	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	340	"AWI"	340	7762	8691	8261	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	116	0	0	0	4	0	0	0	0	0	0	1	0	0	2	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	345	"AWI"	345	7797	8753	8304	0	0	0	0	1	0	0	5	0	0	2	0	1	0	1	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	230	0	0	0	6	0	0	0	1	0	0	0	0	0	3	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	355	"AWI"	355	7897	8837	8394	66	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	17	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	160	0	0	0	3	2	0	0	0	0	0	2	0	1	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	400	"AWI"	400	8334	9245	8798	23	0	2	0	1	2	0	4	0	0	3	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	180	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	410	"AWI"	410	8430	9319	8885	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	110	0	3	0	10	0	0	0	0	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	420	"AWI"	420	8542	9396	8974	21	0	0	0	0	0	0	2	0	0	1	1	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	126	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	430	"AWI"	430	8629	9489	9064	1	0	0	0	2	0	0	1	2	0	0	0	0	0	9	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	210	0	0	0	8	0	0	0	1	0	0	14	0	0	0	4	0
2969	3869	"Plan du Laus"	44.24167	6.70222	440	"AWI"	440	8770	9547	9153	1	1	0	0	2	1	0	25	0	0	1	1	2	0	5	0	26	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	185	0	0	0	30	2	0	0	0	0	0	5	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	450	"AWI"	450	8867	9634	9239	0	0	0	0	0	0	0	9	1	0	1	0	0	0	2	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	15	1	0	0	0	0	0	2	1	0	2	0	1
2969	3869	"Plan du Laus"	44.24167	6.70222	475	"AWI"	475	9100	9828	9418	1	1	0	0	1	0	0	13	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	154	0	0	0	6	1	0	0	0	0	0	1	0	0	2	1	1
2969	3869	"Plan du Laus"	44.24167	6.70222	485	"AWI"	485	9174	9914	9492	0	0	0	1	0	2	0	10	0	0	0	0	0	0	2	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	7	2	0	0	0	0	0	0	0	0	3	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	492	"AWI"	492	9235	9973	9549	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	29	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	495	"AWI"	495	9253	9999	9572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	505	"AWI"	505	9344	10085	9654	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	9	1	0	0	0	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	515	"AWI"	515	9419	10180	9738	1	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	525	"AWI"	525	9506	10254	9820	0	0	0	0	1	1	0	4	0	0	0	0	0	0	1	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	6	0	0	0	0	1	0	2	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	535	"AWI"	535	9570	10360	9901	2	0	0	0	0	1	0	4	1	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	4	0	0	0	0	0	0	1	0	0	2	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	545	"AWI"	545	9619	10442	9979	0	0	0	0	1	0	0	5	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	11	2	0	0	0	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	555	"AWI"	555	9674	10542	10054	2	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	200	0	0	0	8	0	0	0	0	0	0	1	0	0	1	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	565	"AWI"	565	9725	10652	10133	2	0	0	0	0	1	0	7	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	235	0	0	0	6	0	0	0	0	0	0	1	0	0	1	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	580	"AWI"	580	9820	10790	10243	1	0	0	0	3	1	0	16	2	0	2	0	0	0	3	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	192	0	0	0	21	0	0	0	0	0	0	3	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	585	"AWI"	585	9844	10845	10282	0	0	0	0	2	0	0	4	0	0	1	0	1	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	13	1	0	0	0	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	595	"AWI"	595	9923	10960	10372	0	0	0	0	2	1	0	6	0	0	0	0	1	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	10	0	0	0	0	0	0	3	0	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	605	"AWI"	605	9988	11083	10456	2	0	0	0	1	1	0	11	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	200	0	0	0	12	0	0	0	2	0	0	1	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	615	"AWI"	615	10049	11183	10543	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	185	0	0	0	7	0	0	0	0	0	0	0	0	0	1	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	625	"AWI"	625	10114	11282	10634	0	0	0	0	1	1	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	635	"AWI"	635	10178	11393	10722	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	210	0	0	0	8	1	0	0	0	0	0	1	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	645	"AWI"	645	10253	11492	10811	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	650	"AWI"	650	10285	11548	10858	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	201	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	660	"AWI"	660	10357	11658	10943	0	0	0	2	0	0	0	18	0	0	1	0	3	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	200	0	0	0	11	0	0	0	0	0	0	1	0	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	670	"AWI"	670	10424	11780	11034	0	0	0	1	0	3	0	21	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	190	0	0	0	10	1	0	0	0	1	0	0	0	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	680	"AWI"	680	10498	11874	11124	0	0	0	4	1	1	0	18	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	15	2	0	0	0	0	0	1	0	0	1	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	690	"AWI"	690	10556	11986	11213	0	0	0	0	4	3	0	32	0	0	3	0	0	0	7	0	5	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	210	0	0	0	28	0	0	0	0	2	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	700	"AWI"	700	10628	12072	11304	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	230	0	0	0	22	1	0	0	1	0	0	1	0	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	705	"AWI"	705	10657	12114	11345	0	0	0	3	2	3	0	31	0	0	0	0	0	0	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	15	1	0	0	0	0	0	1	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	715	"AWI"	715	10749	12218	11436	0	0	0	0	3	4	0	10	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	190	0	0	0	16	0	0	0	0	1	0	0	1	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	725	"AWI"	725	10821	12317	11521	0	0	0	1	0	2	0	12	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	735	"AWI"	735	10910	12418	11614	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	745	"AWI"	745	10978	12514	11703	0	0	0	0	0	1	0	12	0	0	0	0	1	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	1	2	0	0	1	0	0	0	0	0	1	1	0
2969	3869	"Plan du Laus"	44.24167	6.70222	755	"AWI"	755	11045	12602	11789	0	0	0	1	0	1	0	15	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	765	"AWI"	765	11121	12695	11876	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	150	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
2969	3869	"Plan du Laus"	44.24167	6.70222	775	"AWI"	775	11192	12804	11967	1	0	0	2	2	0	6	4	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	200	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
