"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26577	46479	"Klukva peatland"	53.83472	36.2525	1	"AWI"	1	-114	53	-31	0	1.98915009041591	1.26582278481013	0.54249547920434	4.15913200723327	0	48.2820976491863	0	0	0	0	0.180831826401447	0	0.723327305605787	0.723327305605787	0	0.904159132007233	0	0	0	0	0.180831826401447	0	0	13.9240506329114	15.9132007233273	0	3.25497287522604	0	0	6.14828209764919	0.361663652802893	0	0	0	0.180831826401447	0.180831826401447	0	0	0	1.08499095840868	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	8	"AWI"	8	-46	401	149	0	2.23642172523962	1.2779552715655	0	1.2779552715655	0	50.7987220447284	0	0	0	0	0	0	0.958466453674121	0.319488817891374	0	2.87539936102236	0	0	0	0	0	0	0	10.223642172524	18.2108626198083	0	3.83386581469649	0	0	7.3482428115016	0	0	0.319488817891374	0	0	0	0	0	0	0.319488817891374	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	11	"AWI"	11	-30	566	225	0	3.2258064516129	1.0752688172043	0	2.1505376344086	0	44.0860215053763	0	0	0	0	0	0	1.0752688172043	4.3010752688172	0	2.1505376344086	0	0	0	0	0	0	0	1.0752688172043	23.6559139784946	0	6.45161290322581	0	0	9.67741935483871	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	15	"AWI"	15	-13	791	328	0	4.82897384305835	0.603621730382294	0	2.01207243460765	0	40.2414486921529	0	0	0	0	0	0	4.22535211267606	1.40845070422535	0	1.00603621730382	0	0	0	0	0	0	0	0.402414486921529	20.7243460764588	0	2.61569416498994	0	0	15.0905432595573	0	0	0.201207243460765	0	0.201207243460765	0.201207243460765	0	0.201207243460765	0	6.03621730382294	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	21	"AWI"	21	209	861	496	0	5.35372848948375	0.764818355640535	0.191204588910134	2.48565965583174	0	45.697896749522	0.191204588910134	0	0	0	0.382409177820268	0	4.78011472275335	0	0	0	0	0	0	0.573613766730402	0	0	0	0.191204588910134	1.52963671128107	0	1.52963671128107	0	0	28.1070745697897	0	0	0.382409177820268	0	0	0.191204588910134	0	0.573613766730402	0	7.07456978967495	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	26	"AWI"	26	337	939	649	0	7.93650793650794	0.396825396825397	0.198412698412698	2.18253968253968	0	44.6428571428571	0	0	0	0	0	0	0.595238095238095	0	0	0	0	0	0	0.793650793650794	0.396825396825397	0.198412698412698	0	0.198412698412698	1.38888888888889	0	0	0	0	25.7936507936508	0	0	0.198412698412698	0	0	0.198412698412698	0	0	0	14.8809523809524	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	30	"AWI"	30	415	1062	761	0	2.68199233716475	0.191570881226054	0.191570881226054	1.91570881226054	0	62.0689655172414	0	0	0	0	0	0	1.53256704980843	0	0	0	0	0	0	0	0	0	0	0.383141762452107	2.68199233716475	0	0	0	0	19.3486590038314	0	0	0.766283524904214	0.191570881226054	0	0	0.191570881226054	0.191570881226054	0	7.66283524904215	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	35	"AWI"	35	785	1214	971	0.200400801603206	7.61523046092184	0.400801603206413	0.400801603206413	3.0060120240481	0	46.2925851703407	0	0	0	0.200400801603206	0.200400801603206	0.200400801603206	2.80561122244489	0	0	0	0	0	0	0.400801603206413	0	0	0	0	1.60320641282565	0	0.400801603206413	0	0	28.4569138276553	0	0	0.200400801603206	0	0	0.400801603206413	0	0.200400801603206	0	7.01402805611222	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	40	"AWI"	40	891	1543	1192	0.165562913907285	3.47682119205298	0.33112582781457	0.33112582781457	2.1523178807947	0	36.4238410596026	0	0	0	0	0	0	2.81456953642384	0.165562913907285	0	0	0	0	0	0.165562913907285	0	0	0	0.33112582781457	5.96026490066225	0	0.827814569536424	0	0	27.317880794702	0	0	0.662251655629139	0	0	0.165562913907285	0	0.165562913907285	9.93377483443709	8.60927152317881	0	0
26577	46479	"Klukva peatland"	53.83472	36.2525	45	"AWI"	45	953	2013	1402	0	6.25	0.986842105263158	0	2.13815789473684	0	44.7368421052632	0	0	0	0	0.164473684210526	0	3.45394736842105	0.328947368421053	0	0	0	0	0	0	0	0	0	0.328947368421053	3.94736842105263	0	0	0	0	17.7631578947368	0	0	0	0.164473684210526	0	0	0	0	12.5	7.23684210526316	0	0
