"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	65	"AWI"	65	58	815	353	0.212314225053079	0.424628450106157	21.2314225053079	0	0	0.212314225053079	1.06157112526539	0	0	1.91082802547771	0.636942675159236	0	0	0	0	0.212314225053079	0	0	0	0	3.18471337579618	0	33.1210191082803	0	0	0	0.424628450106157	0	4.24628450106157	0	0	0	0	2.54777070063694	0	0	0	0	0	0	0	0	10.1910828025478	5.09554140127389	0	0	0	0	0	13.8004246284501	0	0	0	0.424628450106157	0.636942675159236	0.212314225053079	0	0	0	0	0	0	0	0.212314225053079
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	85	"AWI"	85	108	944	503	0.374531835205993	0	22.0973782771536	0	0	0	0	0	0	0.749063670411985	0.749063670411985	0	0	0	0	0.749063670411985	0	0	0	0	10.1123595505618	0	17.2284644194757	0	0	0	0.749063670411985	0	5.2434456928839	0.374531835205993	0	0	0	3.74531835205993	0	0	0.374531835205993	0	0.374531835205993	0	0	0	4.49438202247191	5.61797752808989	0	0	0	0	0	24.3445692883895	0	0	0	0	1.87265917602996	0.749063670411985	0	0	0	0	0	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	105	"AWI"	105	225	1071	640	0	0.851063829787234	0	0	0	0.425531914893617	0.851063829787234	0	0	2.97872340425532	0.851063829787234	0.851063829787234	0	0	0	0.425531914893617	0	0	0	0	14.468085106383	0	20.4255319148936	0	0	0	0	0	5.53191489361702	0	0	0.425531914893617	0	10.2127659574468	0	0	0.851063829787234	0	0	0	0.425531914893617	0	6.38297872340426	6.38297872340426	0	0	0	0	0	22.9787234042553	0	0	0	0	3.82978723404255	0.425531914893617	0.425531914893617	0	0	0	0	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	125	"AWI"	125	333	1146	784	0	0	19.3832599118943	0	0	0	0	0	0.440528634361234	1.3215859030837	0	0	0	0	0	0.881057268722467	0	0	0	0	10.1321585903084	0	22.0264317180617	0	0	0	0	0	8.37004405286344	0	0	0	0	9.2511013215859	0	0	0	0	0	0	0	0	7.04845814977974	2.20264317180617	0	0	0	0	0	15.4185022026432	1.76211453744493	0.440528634361234	0	1.3215859030837	0	0	0	0	0	0	0	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	145	"AWI"	145	449	1257	917	0.269541778975741	0	17.2506738544474	0.269541778975741	0	0	0	0	0	3.77358490566038	0.539083557951483	0	0	0	0	0.539083557951483	0	0	0	0	9.43396226415094	0	25.3369272237197	0	0	0	0	0	11.8598382749326	0.269541778975741	0	0	0	9.1644204851752	0	0	0.269541778975741	0	0	0	0	0	2.42587601078167	6.46900269541779	0	0	0	0	0	11.5902964959569	0	0	0	0	0.539083557951483	0	0	0	0	0	0	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	165	"AWI"	165	727	1312	1034	2.34741784037559	0	14.0845070422535	0	0	0	0.938967136150235	0	0	3.52112676056338	0.469483568075117	0	0	0	0	0	0	0.234741784037559	0	0	17.8403755868545	0	17.8403755868545	0	0	0	0	0	7.51173708920188	0	0	0	0	9.15492957746479	0	0	1.64319248826291	0	0	0	0	0.234741784037559	4.46009389671362	5.16431924882629	0	0	0	0	0.704225352112676	11.7370892018779	0	0	0	0.469483568075117	0.234741784037559	1.17370892018779	0	0	0	0	0.234741784037559	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	185	"AWI"	185	915	1418	1168	3.2258064516129	0.645161290322581	18.0645161290323	0.645161290322581	0	0	1.93548387096774	0	0	3.2258064516129	0.645161290322581	0	0	0	0	0.645161290322581	0.645161290322581	0.645161290322581	0.645161290322581	0	8.38709677419355	0	19.3548387096774	0	0	0	0	0	13.5483870967742	1.93548387096774	0	0.645161290322581	0	3.87096774193548	0	0	0	0	0	0	0	0	3.87096774193548	5.16129032258065	0	0	0	0	0	8.38709677419355	0	0	0	0	1.29032258064516	1.93548387096774	0	0	0	0	0.645161290322581	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	205	"AWI"	205	1019	1610	1300	8.76494023904383	0	0	0	0	0	1.59362549800797	0	0	1.99203187250996	0	0	0	0	0	0.398406374501992	0	0.796812749003984	0	0	12.7490039840637	0	17.9282868525896	0	0	0	0	0	17.9282868525896	0	0	0	0	9.16334661354582	0	0	1.19521912350598	0.398406374501992	0	0	0	0	7.56972111553785	7.56972111553785	0	0	0	0	0	10.7569721115538	0	0	0	0	0.398406374501992	0	0.398406374501992	0	0	0	0.398406374501992	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	225	"AWI"	225	1075	1913	1419	5.48780487804878	0	0	0	0	0	2.4390243902439	0	0	2.4390243902439	0	0	0	0	0	0.609756097560976	0	0	0	0	34.1463414634146	0	9.14634146341463	0	0	0	0	0	22.5609756097561	0	0	0	0	3.65853658536585	0	0	0.609756097560976	0	0.609756097560976	0	0	0	1.21951219512195	4.26829268292683	0	0	0	0	0	12.8048780487805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18834	32260	"Etang de Luissel Bex"	46.23378	7.01911	245	"AWI"	245	1164	2168	1553	7.55555555555556	0	8	0	0	0	2.22222222222222	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	25.3333333333333	0.444444444444444	8	0	0	0	0	0	20	0.888888888888889	0	0	0	1.77777777777778	0	0	0.444444444444444	0	0	0	0.444444444444444	0	13.3333333333333	3.55555555555556	0	0	0	0	0	5.33333333333333	0	0	0	0.444444444444444	0	0	0	0	0	0	0	0	0.888888888888889	0
