"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3410	4418	"Lac de Siguret"	44.61361	6.55694	316	"AWI"	316	3279	7858	5929	24.390243902439	1.21951219512195	0	0	2.4390243902439	0	0	15.8536585365854	0	0	0	0	0	0	0	1.21951219512195	0	6.09756097560976	1.21951219512195	0	0	0	0	0	3.65853658536585	0	0	6.09756097560976	1.21951219512195	0	1.21951219512195	0	0	0	0	0	1.21951219512195	0	0	0	0	0	0	0	0	30.4878048780488	0	1.21951219512195	0	0	0	0	1.21951219512195	0	0	0	0	0	0	0	1.21951219512195	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	318	"AWI"	318	3548	7951	6117	5.17799352750809	0	0	0	0	0	0	4.53074433656958	0	0	0	0	0	0	0	0	0	1.61812297734628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.789644012945	0	0	0	0	0	0	0	3.88349514563107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	319	"AWI"	319	3689	8018	6207	26	0	0	0	2	0	0	28	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	320	"AWI"	320	3822	8067	6314	7.57575757575758	0	0	0	0	0	0	8.08080808080808	0	0	0	0	0	0	0	0	0	2.52525252525253	0.505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.2525252525252	0	0	0	0	0	0	0	6.06060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	321	"AWI"	321	3934	8120	6407	6.81114551083591	0	0	0.309597523219814	0	0.619195046439629	0	17.6470588235294	0	0	0	0	0	0	0	0	0	1.23839009287926	0	0	0	0	0	0	0	0	0	0	0	0.309597523219814	0	0	0	0	0	0.309597523219814	0	62.2291021671827	0	0	0	0	0	0	0	7.73993808049536	0	0	0	0	0	0	0.928792569659443	0	0	0	0	0	0	0	1.85758513931889	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	322	"AWI"	322	4015	8214	6493	11.9718309859155	0	0	0	0	1.40845070422535	0	57.0422535211268	0	0	0	0	0	0	0	0	0	4.92957746478873	1.40845070422535	0	0	0	0	0	0	0	0	2.8169014084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6056338028169	0	0	0	0	0	0	0.704225352112676	0	0	0	0.704225352112676	0.704225352112676	0	0	0.704225352112676	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	324	"AWI"	324	4421	8338	6677	30.5084745762712	0	0	1.69491525423729	0	3.38983050847458	0	16.9491525423729	0	0	0	0	0	0	0	0	0	10.1694915254237	1.69491525423729	0	0	0	0	0	0	1.69491525423729	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.8135593220339	0	0	0	0	1.69491525423729	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	326	"AWI"	326	4772	8439	6858	1.8348623853211	1.8348623853211	0	0	0	4.58715596330275	0	25.6880733944954	0	0	0	0	0	0	0	0	0	4.58715596330275	8.25688073394496	0	0	0	0	0	0	0	0	4.58715596330275	0	0	0	0	0	0	0	0.917431192660551	0	0	0	0	0	0	0	0	0	40.3669724770642	0	0	0	0	0	0	0.917431192660551	0	0	1.8348623853211	2.75229357798165	0.917431192660551	0	0	0.917431192660551	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	328	"AWI"	328	5025	8594	7046	6.58682634730539	0.29940119760479	0	0	0	0	0	3.2934131736527	0	0	0	0	0	0	0	0	0	0.598802395209581	1.49700598802395	0.598802395209581	0	0	0	0	0	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0	0	0	0	0	0	0	77.2455089820359	0	0	0	0	0	0	0	8.68263473053892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29940119760479	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	330	"AWI"	330	5310	8765	7239	26.9230769230769	0	0	0	0	0	0	14.4230769230769	0	0	0	0	0	0	0	0	0	1.92307692307692	2.88461538461538	0.961538461538462	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.2692307692308	0	0.961538461538462	0	0	0.961538461538462	0.961538461538462	0	0	0	0	0	0	0	0.961538461538462	3.84615384615385	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	332	"AWI"	332	5753	8861	7394	4.28571428571429	0	0	0	0	1.14285714285714	0	6	0	0	0	0	0	0	0	0	0	1.71428571428571	1.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714285714286	0	71.7142857142857	0	0	0	0	0	0	0	12.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571428571428571	0.285714285714286	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	334	"AWI"	334	6236	8976	7545	32.183908045977	1.14942528735632	0	0	0	5.74712643678161	0	16.0919540229885	0	0	0	0	0	0	0	0	0	5.74712643678161	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	2.29885057471264	0	0	0	0	0	0	0	2.29885057471264	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	338	"AWI"	338	6845	9257	7895	12.7272727272727	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2.72727272727273	2.72727272727273	0	0	0	0	0	0	1.81818181818182	0	0.909090909090909	0	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	2.72727272727273	0	0	0	52.7272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72727272727273	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	340	"AWI"	340	7129	9393	8117	8.82352941176471	1.47058823529412	0	0	1.47058823529412	0	0	13.2352941176471	0	0	0	0	0	0	0	0	0	8.82352941176471	2.94117647058824	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	0	1.47058823529412	0	0	0	0	0	0	0	0	0	41.1764705882353	0	0	0	0	0	0	1.47058823529412	0	0	1.47058823529412	0	0	0	5.88235294117647	8.82352941176471	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	344	"AWI"	344	7479	10009	8561	4.22535211267606	0	0	0	0	2.8169014084507	0	16.9014084507042	0	0	0	0	0	0	0	0	0	2.8169014084507	1.40845070422535	0	0	0	0	0	0	0	0	1.40845070422535	0	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40845070422535	0	53.5211267605634	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	7.04225352112676	5.63380281690141	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	346	"AWI"	346	7658	10348	8777	1.38888888888889	0	0	0	0	1.38888888888889	0	16.6666666666667	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.9444444444444	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0	1.38888888888889	2.77777777777778	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	348	"AWI"	348	7853	10556	9026	0.740740740740741	0	0	0	0.740740740740741	0.740740740740741	0	22.962962962963	0	0	0	0	0	0	0	0	0	3.7037037037037	2.22222222222222	0	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	0	0	0	0	0.740740740740741	0	0	0	0	0	0	54.8148148148148	0.740740740740741	0	0	0	0	0.740740740740741	0	0.740740740740741	0	0	0	0	0	1.48148148148148	7.40740740740741	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	350	"AWI"	350	8003	10814	9273	0	0	0	2.85714285714286	0	16.1904761904762	0	20	0	0	0	0	0	0	0	0	0	0	1.9047619047619	0.952380952380952	0	0	0	0	0	0	0	49.5238095238095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80952380952381	0	0	0	0	0.952380952380952	0.952380952380952	0.952380952380952	0	0	0	0	1.9047619047619	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	352	"AWI"	352	8125	11166	9509	0	0	0	0	2.7027027027027	32.4324324324324	0	8.10810810810811	0	0	0	0	0	0	0	0	0	2.7027027027027	0	2.7027027027027	0	0	0	0	0	0	0	48.6486486486487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	354	"AWI"	354	8343	11409	9745	0	0	0	5	0	16.6666666666667	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	3.33333333333333	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	356	"AWI"	356	8582	11559	9993	0	0	0	0	1.19047619047619	16.6666666666667	0	20.2380952380952	0	0	0	0	0	1.19047619047619	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0	0	0	0	0	3.57142857142857	0	0	0	0	0	2.38095238095238	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	358	"AWI"	358	8758	11743	10233	0	0	0	3.06122448979592	1.02040816326531	8.16326530612245	0	23.469387755102	0	0	0	0	0	0	0	0	0	0	0	1.02040816326531	0	0	0	0	0	0	0	51.0204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2040816326531	0	0	0	1.02040816326531	0	0	0	0	0	0	1.02040816326531	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	360	"AWI"	360	8902	12015	10471	0	0	0	3.125	0	18.75	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	362	"AWI"	362	9178	12206	10704	0	0	0	2.72727272727273	3.63636363636364	16.3636363636364	0	30	0	0	0	0	0	0	0	0.909090909090909	0	0	0.909090909090909	3.63636363636364	0	0	0	0	0	0	0	38.1818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909090909090909	0	0	0.909090909090909	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	364	"AWI"	364	9425	12346	10939	0	0	0	3.17460317460317	3.17460317460317	20.6349206349206	0	23.8095238095238	0	0	0	0	0	1.58730158730159	0	1.58730158730159	0	0	1.58730158730159	6.34920634920635	0	0	0	0	0	0	0	34.9206349206349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	1.58730158730159	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	366	"AWI"	366	9589	12545	11206	0	0	0	1.36986301369863	0	16.4383561643836	0	20.5479452054795	0	0	0	0	0	0	0	1.36986301369863	0	0	1.36986301369863	4.10958904109589	0	0	0	0	0	0	0	41.0958904109589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	1.36986301369863	1.36986301369863	5.47945205479452	0	1.36986301369863	0	0	2.73972602739726	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	368	"AWI"	368	9724	12829	11452	0	0	0	7.4468085106383	2.12765957446809	22.3404255319149	0	21.2765957446809	0	0	0	0	0	0	0	0	0	0	3.19148936170213	0	0	0	0	0	0	0	0	35.1063829787234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0	0	2.12765957446809	0	0	0	0	2.12765957446809	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	370	"AWI"	370	10101	12902	11667	0	0	0	6.77966101694915	1.69491525423729	30.5084745762712	0	10.1694915254237	0	0	0	0	0	0	0	1.69491525423729	0	0	1.69491525423729	3.38983050847458	0	0	0	0	0	0	0	38.9830508474576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38983050847458	1.69491525423729	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	374	"AWI"	374	10554	13162	12108	0	0	0	0	1.8018018018018	30.6306306306306	0	14.4144144144144	0	0	0	0	0	0	0	0.900900900900901	0	0	0	1.8018018018018	0	0	0	0	0	0	0	40.5405405405405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5045045045045	0	0	0	0	0.900900900900901	0	0	0	0	0	0	4.5045045045045	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	376	"AWI"	376	10730	13418	12304	0	0	0	1.28205128205128	3.84615384615385	25.6410256410256	0	15.3846153846154	0	0	0	0	0	1.28205128205128	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	26.9230769230769	1.28205128205128	0	0	0	0	0	0	0	0	0	0	0	0	20.5128205128205	0	0	0	0	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	378	"AWI"	378	10920	13566	12455	0	0	0	2.40963855421687	0	8.43373493975904	0	20.4819277108434	0	0	0	0	0	0	0	1.20481927710843	0	0	1.20481927710843	0	0	0	0	0	0	0	0	39.7590361445783	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6626506024096	0	0	0	1.20481927710843	0	0	0	0	1.20481927710843	1.20481927710843	1.20481927710843	0	0	0	0	6.02409638554217	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	380	"AWI"	380	11037	13732	12601	0	0	0	0.617283950617284	0	2.46913580246914	0	1.54320987654321	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	3.08641975308642	0	0	0	0	0	0	0	0	0	91.358024691358	0	0	0	0	0	0	0	0	0	0.308641975308642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	382	"AWI"	382	11153	13994	12743	0	0	0	11.9047619047619	0	9.52380952380952	0	19.047619047619	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	0	47.6190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	2.38095238095238	0	0	0	2.38095238095238	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	384	"AWI"	384	11303	14199	12875	0	0	0	8.88888888888889	4.44444444444444	20	0	24.4444444444444	0	0	0	0	0	2.22222222222222	0	0	0	0	2.22222222222222	2.22222222222222	0	0	0	0	0	0	0	31.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	386	"AWI"	386	11475	14344	13017	0	0	0	2	0	24	0	26	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	2	0	0	2	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	388	"AWI"	388	11605	14506	13160	0	0	0	2.27272727272727	0	21.5909090909091	0	7.95454545454545	0	0	0	0	0	0	0	3.40909090909091	0	0	0	0	0	0	0	0	0	0	0	57.9545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13636363636364	0	0	0	0	1.13636363636364	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	390	"AWI"	390	11708	14716	13308	0	0	0	3.92156862745098	1.96078431372549	27.4509803921569	0	15.6862745098039	0	0	0	0	0	0	0	1.96078431372549	0	0	0	1.96078431372549	0	0	0	0	0	0	0	41.1764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92156862745098	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	392	"AWI"	392	11866	14857	13435	0	0	0	3.07692307692308	1.53846153846154	15.3846153846154	0	20	0	0	0	0	0	0	0	1.53846153846154	0	0	1.53846153846154	0	0	0	0	0	0	0	0	47.6923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61538461538462	0	0	0	0	0	0	1.53846153846154	0	0	0	0	3.07692307692308	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	394	"AWI"	394	12033	14970	13574	0	0	0	9.63855421686747	1.20481927710843	19.2771084337349	0	15.6626506024096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.578313253012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0	0	1.20481927710843	2.40963855421687	0	0	0	0	0	3.6144578313253	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	396	"AWI"	396	12156	15134	13723	0	0	0	10	0	30	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	10	3.33333333333333	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	6.66666666666667	0	0	0	0	0	3.33333333333333	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	398	"AWI"	398	12265	15289	13863	0	0	0	3.26086956521739	1.08695652173913	20.6521739130435	0	7.60869565217391	0	0	0	0	0	0	0	1.08695652173913	0	1.08695652173913	5.43478260869565	1.08695652173913	0	0	0	0	0	0	0	26.0869565217391	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0869565217391	0	0	0	3.26086956521739	0	0	0	0	1.08695652173913	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	399	"AWI"	399	12344	15340	13931	0	0	0	14.7058823529412	0	29.4117647058824	0	23.5294117647059	0	0	0	0	0	0	0	0	0	0	2.94117647058824	5.88235294117647	0	0	0	0	0	0	0	8.82352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82352941176471	0	0	0	0	0	0	2.94117647058824	0	0	0	0	2.94117647058824	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	400	"AWI"	400	12497	15383	14006	0	0	0	2.85714285714286	2.85714285714286	20	0	20	0	0	0	0	0	0	0	5.71428571428571	0	0	11.4285714285714	5.71428571428571	0	0	0	0	0	0	0	25.7142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	2.85714285714286	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	402	"AWI"	402	12642	15495	14158	0	0	0	0	0	0	0	1.26984126984127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9047619047619	0	0	0	0	0	0	0	0	0	95.5555555555556	0	0	0	0	0	0	0	0.634920634920635	0	0	0	0	0	0	0.634920634920635	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	404	"AWI"	404	12792	15596	14320	0	0	0	0.306748466257669	0	1.22699386503067	0	2.14723926380368	0	0	0	0	0	0	0	0	0	0	0.306748466257669	0	0	0	0	0	0	0	0	1.84049079754601	0	0	0	0	0	0	0	0	0	92.3312883435583	0	0	0	0	0	0	0	1.22699386503067	0	0	0	0	0	0.306748466257669	0	0	0	0	0	0.306748466257669	0	0	0	0	0
