"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16656	26435	"Egelsee"	47.61312	12.17047	130	"AWI"	130	670	1693	1250	24	1	118	0	1	0	0	0	107	0	0	0	0	0	1	0	0	1	68	0	37	0	0	0	0	298	0	3	0	0	0	3	42	0	4	0	0	0	0	0	101	0	0	102	0	0	84	0	0	0	1	18	1	0	0	0	0	0	0	1	1	4	0
16656	26435	"Egelsee"	47.61312	12.17047	140	"AWI"	140	729	1785	1357	27	1	131	1	0	0	3	0	92	0	0	0	0	0	1	0	0	0	87	0	61	0	0	0	0	374	0	1	0	0	0	2	67	0	5	1	0	0	0	0	76	0	0	106	0	0	88	0	0	0	0	12	6	1	0	0	1	0	0	0	1	10	0
16656	26435	"Egelsee"	47.61312	12.17047	150	"AWI"	150	963	1854	1479	27	1	139	1	2	0	0	0	110	0	1	0	1	0	1	0	0	0	98	0	50	0	0	0	0	517	1	0	0	0	0	2	74	0	5	0	0	0	0	0	72	0	0	125	0	0	108	0	0	0	2	13	6	0	0	0	0	0	0	1	1	13	0
16656	26435	"Egelsee"	47.61312	12.17047	160	"AWI"	160	1291	1919	1607	20	1	129	0	1	0	3	0	112	0	2	1	0	0	0	0	0	0	87	0	40	0	0	0	0	417	1	3	0	0	0	1	58	0	3	0	0	0	0	0	58	57	0	90	0	0	78	0	0	0	1	18	6	0	0	0	0	0	0	0	3	7	0
16656	26435	"Egelsee"	47.61312	12.17047	161	"AWI"	161	1316	1926	1619	10	0	74	0	3	0	1	0	69	0	0	0	0	0	0	0	0	0	54	0	15	0	0	0	0	219	0	1	0	0	0	2	32	0	2	0	0	0	0	0	31	39	0	42	0	0	40	0	0	0	0	10	4	0	0	0	0	0	1	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	170	"AWI"	170	1515	2029	1747	23	0	126	0	3	0	1	0	117	0	2	1	0	0	0	0	0	0	105	0	39	1	0	0	0	482	0	1	0	0	0	3	59	0	4	0	0	0	0	0	52	0	0	104	0	0	70	0	0	0	0	24	13	0	0	0	0	0	1	0	3	8	0
16656	26435	"Egelsee"	47.61312	12.17047	171	"AWI"	171	1526	2050	1761	11	1	59	1	2	0	1	0	57	0	1	0	0	0	0	0	0	0	50	0	9	1	0	0	0	243	0	3	0	0	0	0	32	0	1	0	0	0	0	0	25	0	0	51	0	0	25	0	2	0	2	11	5	0	0	0	0	0	1	0	2	2	0
16656	26435	"Egelsee"	47.61312	12.17047	180	"AWI"	180	1611	2276	1888	73	7	268	0	3	0	3	0	56	0	0	1	0	0	2	0	0	0	98	0	15	0	0	0	0	677	0	35	0	0	0	2	11	0	0	0	0	0	0	0	82	0	0	82	0	0	30	0	0	0	0	6	5	0	0	0	0	0	0	5	24	6	0
16656	26435	"Egelsee"	47.61312	12.17047	190	"AWI"	190	1659	2605	2017	115	2	222	0	2	1	1	0	97	0	0	1	0	0	1	0	0	0	69	0	20	0	0	0	0	517	3	70	0	0	0	0	5	0	0	1	0	0	0	18	64	0	0	0	0	0	36	0	0	0	3	0	4	1	0	0	3	0	0	4	28	5	0
16656	26435	"Egelsee"	47.61312	12.17047	200	"AWI"	200	1790	2805	2193	78	6	232	0	2	0	4	0	131	0	0	0	0	0	0	0	0	0	98	0	34	0	0	0	0	563	0	27	0	0	0	0	5	0	0	0	0	0	0	0	46	0	0	0	0	0	45	0	0	0	1	1	3	1	0	0	0	0	1	6	26	1	0
16656	26435	"Egelsee"	47.61312	12.17047	210	"AWI"	210	1880	3019	2397	78	1	269	1	1	0	1	0	53	0	0	0	0	0	0	0	0	0	108	0	34	0	0	0	0	645	3	20	0	0	0	0	4	0	0	0	0	0	0	0	29	0	0	0	0	1	60	0	0	0	2	0	5	1	0	0	0	0	0	1	11	4	0
16656	26435	"Egelsee"	47.61312	12.17047	220	"AWI"	220	1942	3317	2586	109	6	243	1	3	0	2	0	97	0	1	0	0	0	0	0	0	0	129	0	36	0	0	0	0	402	3	43	0	0	0	0	12	0	0	0	0	0	0	0	201	46	0	0	0	0	57	0	0	0	2	1	4	0	0	0	1	0	0	2	6	12	0
16656	26435	"Egelsee"	47.61312	12.17047	230	"AWI"	230	1995	3675	2760	39	3	273	0	1	0	1	0	215	0	0	0	0	0	0	0	0	0	158	0	9	0	0	0	0	499	0	19	0	0	0	0	3	0	0	0	0	0	0	0	19	0	0	0	0	0	36	0	0	0	0	2	3	0	0	0	0	0	1	0	10	1	0
16656	26435	"Egelsee"	47.61312	12.17047	240	"AWI"	240	2046	4061	2931	34	0	160	1	2	0	3	0	71	0	2	0	0	0	0	0	0	0	86	0	11	0	0	0	0	677	2	5	0	0	0	0	6	0	0	0	0	1	0	0	33	0	0	0	0	0	21	0	0	0	2	6	1	0	0	0	0	0	0	0	12	2	0
16656	26435	"Egelsee"	47.61312	12.17047	246	"AWI"	246	2203	4096	3035	66	1	181	0	3	0	3	0	63	0	0	0	0	0	0	0	0	0	68	0	21	0	0	0	0	600	2	15	0	0	0	0	5	0	0	0	0	0	0	0	46	28	0	0	0	0	23	0	0	0	2	4	3	0	0	0	2	0	0	3	8	3	0
16656	26435	"Egelsee"	47.61312	12.17047	260	"AWI"	260	2446	4191	3276	82	1	239	0	1	0	7	0	70	0	0	0	0	0	0	0	0	0	114	0	14	0	0	0	0	443	5	21	0	0	0	0	6	0	0	0	0	0	0	0	86	0	0	0	0	0	37	0	0	0	1	0	1	1	0	0	1	0	0	13	18	2	0
16656	26435	"Egelsee"	47.61312	12.17047	270	"AWI"	270	2565	4290	3463	83	2	271	0	1	0	8	0	74	0	0	0	0	0	0	0	0	0	80	0	26	0	0	0	0	639	1	15	0	0	0	0	2	0	0	0	0	0	0	0	96	0	0	0	0	0	23	0	0	0	0	2	4	1	0	0	0	0	0	1	13	7	0
16656	26435	"Egelsee"	47.61312	12.17047	280	"AWI"	280	2662	4413	3646	133	1	253	0	2	1	6	0	52	0	0	0	0	0	0	0	0	0	110	0	33	0	0	0	0	465	2	9	0	0	0	0	5	0	1	0	0	1	0	0	108	42	0	0	0	0	34	0	0	0	2	1	1	0	0	0	0	0	0	7	5	3	0
16656	26435	"Egelsee"	47.61312	12.17047	290	"AWI"	290	2853	4562	3838	112	8	272	0	1	0	5	0	90	0	1	0	0	0	0	0	0	0	96	0	36	0	0	0	0	536	0	21	0	0	0	0	16	0	2	0	0	0	0	0	83	33	0	0	0	0	22	0	0	0	0	5	4	0	0	0	1	0	0	14	25	2	0
16656	26435	"Egelsee"	47.61312	12.17047	300	"AWI"	300	3434	4637	4097	156	2	224	0	2	0	3	0	34	0	0	0	0	0	0	0	0	0	104	0	31	0	0	0	0	536	1	19	0	0	0	0	27	0	0	0	0	0	0	0	70	38	0	0	0	0	12	0	0	0	0	2	4	0	0	0	0	0	0	5	19	0	0
16656	26435	"Egelsee"	47.61312	12.17047	310	"AWI"	310	3960	4745	4353	132	3	174	1	1	2	1	0	14	0	2	0	1	0	0	0	0	0	60	0	20	0	0	0	0	462	5	29	0	0	0	0	2	0	0	0	0	0	0	0	63	20	0	0	0	0	23	0	0	0	0	0	3	0	0	0	1	28	0	14	25	2	0
16656	26435	"Egelsee"	47.61312	12.17047	320	"AWI"	320	4262	5013	4629	269	3	196	0	3	0	1	0	49	0	1	0	0	0	0	0	0	0	53	0	23	0	0	0	0	365	1	37	0	0	0	0	5	0	0	0	0	0	0	0	99	31	0	0	0	0	19	0	0	0	0	1	2	0	0	0	0	41	0	13	17	5	0
16656	26435	"Egelsee"	47.61312	12.17047	330	"AWI"	330	4380	5495	4893	221	5	209	0	2	0	1	0	48	0	0	0	0	0	0	0	0	0	80	0	28	0	0	0	0	468	1	22	0	0	0	0	4	0	0	0	0	0	0	0	119	25	0	0	0	0	41	0	0	0	1	0	3	0	0	0	0	57	0	15	21	1	0
16656	26435	"Egelsee"	47.61312	12.17047	340	"AWI"	340	4639	5869	5181	223	7	234	1	1	0	1	0	58	0	0	0	0	0	0	3	0	0	88	0	47	0	0	0	0	460	3	57	0	0	0	0	9	0	0	0	0	0	0	0	105	28	0	0	0	0	32	0	0	0	1	0	2	0	0	0	1	47	0	25	43	2	0
16656	26435	"Egelsee"	47.61312	12.17047	350	"AWI"	350	5145	5976	5518	142	2	327	0	1	0	1	0	38	0	0	0	0	0	0	0	0	0	105	0	23	0	0	0	0	339	3	11	0	0	0	0	2	0	0	0	0	0	0	0	71	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	9	0	16	12	0	0
16656	26435	"Egelsee"	47.61312	12.17047	360	"AWI"	360	5555	6137	5859	138	2	155	0	2	0	4	0	68	0	0	0	0	0	0	0	0	0	69	0	35	0	0	0	0	463	1	38	0	0	0	0	5	0	0	0	0	0	0	0	112	0	0	0	0	0	31	0	0	0	1	0	1	0	0	0	0	12	0	18	24	0	0
16656	26435	"Egelsee"	47.61312	12.17047	370	"AWI"	370	5816	6501	6187	102	15	253	0	6	0	6	0	60	0	1	0	0	0	0	0	0	0	181	0	21	0	0	0	0	73	2	80	0	0	0	0	1	0	0	0	0	0	0	0	310	136	0	0	0	0	47	0	0	0	0	2	0	0	0	0	0	12	0	51	80	1	0
16656	26435	"Egelsee"	47.61312	12.17047	380	"AWI"	380	5991	7019	6511	10	12	169	0	2	0	1	0	46	0	0	0	0	0	0	0	0	0	382	0	21	0	0	0	0	7	0	98	0	0	0	0	1	0	0	0	0	0	0	0	145	43	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	3	0	73	106	0	0
16656	26435	"Egelsee"	47.61312	12.17047	389	"AWI"	389	6149	7390	6782	5	14	297	0	2	0	1	0	82	0	1	0	0	0	0	0	0	0	371	0	13	0	0	2	0	4	3	86	0	0	0	0	1	0	0	0	0	0	0	0	181	25	0	0	0	0	79	0	0	0	1	0	1	0	0	0	1	0	0	54	145	1	0
16656	26435	"Egelsee"	47.61312	12.17047	397	"AWI"	397	6272	7745	6985	0	11	179	0	6	1	1	0	62	0	0	0	0	0	0	0	0	0	251	0	39	0	0	0	0	4	0	68	0	0	0	0	0	0	1	0	0	0	0	0	210	64	0	0	0	0	57	0	0	0	0	2	2	0	0	0	0	0	1	76	179	0	0
16656	26435	"Egelsee"	47.61312	12.17047	410	"AWI"	410	6400	8509	7295	0	4	97	0	0	4	3	0	64	0	0	0	0	0	0	0	0	0	490	0	21	1	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	160	84	0	0	0	0	68	0	0	0	0	0	2	0	0	0	0	0	0	72	268	0	0
16656	26435	"Egelsee"	47.61312	12.17047	420	"AWI"	420	6464	9171	7526	0	11	87	0	2	3	2	0	77	0	0	0	0	0	0	0	0	0	640	0	29	0	0	0	0	0	0	52	0	0	0	0	0	0	1	0	0	0	0	0	86	130	0	0	0	0	45	0	0	0	0	0	4	0	0	0	0	0	0	96	219	0	0
16656	26435	"Egelsee"	47.61312	12.17047	430	"AWI"	430	6522	9830	7758	0	15	93	0	10	0	1	0	58	0	0	1	1	0	0	0	0	0	362	0	33	0	0	0	0	1	0	75	0	0	0	0	2	0	1	0	0	0	0	0	237	89	0	0	0	0	94	0	0	0	1	0	5	0	0	0	0	1	1	64	193	0	0
16656	26435	"Egelsee"	47.61312	12.17047	440	"AWI"	440	6771	10070	8026	0	7	123	0	1	1	2	0	51	0	0	0	0	0	0	0	0	0	511	0	37	0	0	0	0	1	1	59	0	0	0	0	1	0	0	0	0	0	0	0	155	66	0	0	0	5	49	0	0	0	0	1	3	0	0	0	1	0	0	98	234	0	0
16656	26435	"Egelsee"	47.61312	12.17047	450	"AWI"	450	6948	10237	8317	2	12	82	1	4	1	2	0	44	0	0	0	0	0	0	0	0	0	424	0	29	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	139	54	0	0	0	2	49	0	0	0	1	1	1	0	0	0	0	0	1	71	267	0	0
16656	26435	"Egelsee"	47.61312	12.17047	460	"AWI"	460	7069	10434	8618	0	27	118	1	3	1	2	0	54	0	0	0	0	0	0	0	0	0	542	0	30	0	0	0	0	0	3	87	0	0	0	0	0	0	0	0	0	0	0	0	241	79	0	0	0	0	112	0	0	0	0	1	4	0	0	0	0	0	3	77	302	1	0
16656	26435	"Egelsee"	47.61312	12.17047	472	"AWI"	472	7210	10771	8958	0	6	136	0	1	0	0	0	41	0	0	1	0	0	0	0	0	0	547	0	22	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	35	46	0	0	0	0	61	0	0	0	0	0	4	0	1	0	0	0	1	75	144	0	0
16656	26435	"Egelsee"	47.61312	12.17047	480	"AWI"	480	7282	11099	9178	0	7	81	0	1	0	0	0	52	0	0	0	0	0	0	0	0	0	607	0	29	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	0	39	54	0	0	0	0	63	0	0	0	0	1	3	0	0	0	0	0	1	61	160	1	0
16656	26435	"Egelsee"	47.61312	12.17047	490	"AWI"	490	7700	11201	9461	0	5	87	0	1	1	1	0	68	0	0	1	0	0	0	0	1	0	730	0	23	0	0	0	0	0	0	36	0	0	0	0	3	0	0	0	0	0	0	0	51	53	0	0	0	0	52	0	0	0	2	2	3	0	0	0	1	0	1	89	129	0	0
16656	26435	"Egelsee"	47.61312	12.17047	500	"AWI"	500	8005	11311	9771	0	11	128	0	2	1	8	0	60	0	0	0	0	0	0	0	0	0	996	0	27	1	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	0	0	0	46	90	0	0	0	0	82	0	0	0	1	1	2	0	0	0	0	0	1	105	157	0	0
16656	26435	"Egelsee"	47.61312	12.17047	510	"AWI"	510	8205	11465	10089	0	9	97	0	1	1	0	0	46	0	0	0	0	0	0	0	0	0	676	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	18	98	0	0	0	0	87	0	0	0	0	0	2	0	1	0	0	0	0	61	161	0	0
16656	26435	"Egelsee"	47.61312	12.17047	520	"AWI"	520	8433	11646	10410	0	17	75	0	2	0	1	0	65	0	0	0	0	0	0	0	0	0	612	0	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18	107	0	0	0	0	88	0	0	0	0	1	0	0	0	0	0	0	1	73	144	0	3
16656	26435	"Egelsee"	47.61312	12.17047	530	"AWI"	530	8704	11876	10700	0	7	83	0	2	1	2	0	65	0	0	0	0	0	0	0	0	0	665	0	25	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	12	104	0	0	0	0	63	0	0	0	1	0	1	0	0	0	0	0	1	81	193	0	1
16656	26435	"Egelsee"	47.61312	12.17047	540	"AWI"	540	9366	11930	10928	0	0	112	0	3	0	1	0	138	0	0	0	0	0	0	0	0	0	698	0	27	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	73	0	0	0	0	2	5	0	0	0	0	0	1	107	239	0	1
16656	26435	"Egelsee"	47.61312	12.17047	550	"AWI"	550	10018	11998	11154	0	2	104	0	1	0	2	0	70	0	0	0	0	0	0	0	0	0	565	0	11	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	5	112	0	0	0	0	64	0	0	0	0	0	4	0	0	0	0	0	1	60	161	0	0
16656	26435	"Egelsee"	47.61312	12.17047	560	"AWI"	560	10649	12106	11392	0	1	114	0	5	1	2	0	253	0	0	0	0	0	0	0	0	0	348	0	28	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	3	365	0	0	0	0	36	0	0	0	1	0	4	0	0	0	0	0	5	87	288	0	0
16656	26435	"Egelsee"	47.61312	12.17047	570	"AWI"	570	11127	12254	11655	0	0	71	0	1	0	2	0	486	0	0	0	0	0	0	0	0	0	21	0	17	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	675	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	13	0	0
16656	26435	"Egelsee"	47.61312	12.17047	575	"AWI"	575	11285	12394	11802	0	0	45	0	1	0	3	0	428	0	0	1	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	0	2	0	2	0	0
16656	26435	"Egelsee"	47.61312	12.17047	580	"AWI"	580	11580	12525	12019	0	0	15	3	1	0	10	0	125	0	0	0	0	0	0	0	0	0	3	0	11	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0
16656	26435	"Egelsee"	47.61312	12.17047	585	"AWI"	585	11822	12697	12262	0	0	3	4	4	0	12	0	82	0	0	1	0	0	0	0	0	0	2	0	30	2	0	0	0	0	0	0	0	0	0	0	34	0	0	0	1	0	0	0	0	1056	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	2	2	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	589	"AWI"	589	11943	12888	12465	0	0	2	2	5	0	13	0	73	0	0	0	0	0	0	0	3	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1140	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	6	1	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	595	"AWI"	595	12068	13227	12790	0	0	5	11	5	0	35	0	118	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1016	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	600	"AWI"	600	12152	13562	13057	0	0	4	0	4	0	6	0	362	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	798	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1
16656	26435	"Egelsee"	47.61312	12.17047	605	"AWI"	605	12228	13914	13325	0	0	1	1	5	0	13	0	38	0	0	0	0	0	0	0	1	0	0	0	30	2	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	1211	0	0	0	0	2	0	0	0	1	0	7	0	0	0	3	0	1	0	1	0	0
16656	26435	"Egelsee"	47.61312	12.17047	610	"AWI"	610	12286	14293	13589	0	0	1	0	4	0	8	0	321	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1005	0	0	0	0	0	0	0	0	0	2	4	0	0	0	2	0	1	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	620	"AWI"	620	12409	15070	14101	0	0	0	2	7	0	13	0	150	0	0	0	1	0	0	0	2	0	0	0	220	2	0	0	0	1	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	38	0	0	0	0	0	6	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	630	"AWI"	630	12513	15438	14363	0	0	0	5	0	0	34	0	20	0	1	0	0	0	0	0	10	0	0	0	73	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	3	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	640	"AWI"	640	12597	15555	14453	0	0	0	6	0	0	28	0	2	0	0	0	0	0	0	0	6	0	0	0	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	5	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	650	"AWI"	650	12693	15715	14545	0	0	13	69	8	0	456	0	137	0	3	0	0	0	0	0	125	0	1	0	347	1	4	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	6	38	0	0	0	0	0	45	0	0	1	0
16656	26435	"Egelsee"	47.61312	12.17047	660	"AWI"	660	12768	15871	14638	0	0	18	71	10	0	190	0	35	0	5	0	0	0	0	0	16	0	7	0	217	1	11	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	16	5	17	0	0	7	3	0	8	1	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	670	"AWI"	670	12833	16070	14712	0	0	0	2	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	680	"AWI"	680	12927	16184	14801	0	0	1	6	2	0	8	0	4	0	0	0	0	0	0	0	1	0	2	0	11	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	685	"AWI"	685	12976	16222	14842	0	0	11	11	0	0	105	0	21	0	0	0	0	0	0	0	0	0	12	0	28	1	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	7	0	0	0	0	0	7	0	3	0	0
16656	26435	"Egelsee"	47.61312	12.17047	690	"AWI"	690	13025	16278	14890	0	0	3	1	2	0	15	0	10	0	2	0	0	0	0	0	2	0	1	0	16	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	695	"AWI"	695	13069	16337	14930	0	0	15	30	2	0	44	0	13	0	9	1	0	0	0	0	7	0	7	0	71	0	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	6	0	0	1	0
