"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Montiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24268	42714	"Großer Krebssee"	52.845046	14.09915	450	"AWI"	450	3498	3943	3721	0	0	33.8823529411765	0	0	0	0.235294117647059	0	0	0	0	0	0	0	0	0	12.9411764705882	0	0	0	0	0	0	1.64705882352941	0	0.235294117647059	0	0	0	0	0	0	0	0	0	0	0	4.23529411764706	0	0.235294117647059	21.1764705882353	0	0	0	0	0	21.8823529411765	0	0	0	0	0	0	0	0	0	3.52941176470588	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	458	"AWI"	458	3546	3986	3769	0	0.2710027100271	27.10027100271	0	0	0	0	0	0	0.5420054200542	0	0	0	0	0	0	14.3631436314363	0.5420054200542	0	0	0	0	0	2.9810298102981	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	26.2872628726287	0	0	0	0	0	21.4092140921409	0	0	0	0	0	0	0	0	0	4.0650406504065	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	466	"AWI"	466	3591	4031	3817	0	0	15.3526970954357	0	0	0	0.20746887966805	0	0	0.20746887966805	0	0.20746887966805	0	0	0	0	12.8630705394191	1.03734439834025	0	0	0	0	0	2.9045643153527	0	0.20746887966805	0	0	0.20746887966805	0	0	0	0	0	0	0	0	4.5643153526971	0	0.622406639004149	40.8713692946058	0	0	0	0	0	19.2946058091286	0	0	0	0	0	0	0	0	0	1.45228215767635	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	474	"AWI"	474	3649	4071	3870	0.337837837837838	0	9.62837837837838	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44594594594595	0.337837837837838	0	0	0	0	0	2.36486486486486	0	0.337837837837838	0	0	0	0	0	0	0	0	0.168918918918919	0	0	3.20945945945946	0	0	62.3310810810811	0	0	0	0	0	11.4864864864865	0	0	0	0	0	0	0	0	0	1.35135135135135	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	482	"AWI"	482	3704	4113	3921	0.225563909774436	0	8.1203007518797	0	0.075187969924812	0	0.225563909774436	0	0	0	0	0	0	0	0	0	3.98496240601504	0.75187969924812	0	0	0	0	0	0.902255639097744	0	0.300751879699248	0	0	0	0	0.075187969924812	0	0	0	0	0	0	1.80451127819549	0	0.526315789473684	72.8571428571428	0	0	0	0	0	8.7218045112782	0	0	0	0	0	0	0	0	0	1.42857142857143	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	490	"AWI"	490	3788	4146	3965	0.17825311942959	0	27.9857397504456	0.17825311942959	0	0	1.42602495543672	0	0	0	0	0	0	0	0	0	13.7254901960784	0.71301247771836	0	0	0	0	0	0.89126559714795	0	1.42602495543672	0	0	0	0	0.71301247771836	0	0	0	0	0	0	1.24777183600713	0	0	38.5026737967914	0	0	0	0	0	11.5864527629234	0	0	0	0	0	0	0	0	0	1.42602495543672	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	494	"AWI"	494	3813	4168	3988	0	0	15.7608695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3260869565217	0	0	0	0	0	0	0.543478260869565	0	0.543478260869565	0	0	0	0	0	0	0	0	0	0	0	2.71739130434783	0	0	60.3260869565217	0	0	0	0	0	8.69565217391304	0	0	0	0	0	0	0	0	0	1.08695652173913	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	498	"AWI"	498	3835	4187	4005	0	0.145137880986938	19.3033381712627	0.145137880986938	0	0	1.01596516690856	0	0	0	0	0	0	0	0	0	11.9013062409289	1.01596516690856	0	0	0	0	0	1.59651669085631	0	0.725689404934688	0	0	0	0	0.145137880986938	0	0	0	0	0	0	3.33817126269956	0	0	46.1538461538462	0	0	0	0	0	13.2075471698113	0	0	0	0	0	0	0	0	0	1.30624092888244	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	502	"AWI"	502	3853	4203	4021	0	0.144508670520231	26.0115606936416	0.144508670520231	0	0	1.58959537572254	0	0	0	0	0.144508670520231	0	0	0	0	8.95953757225434	1.01156069364162	0	0	0	0	0	1.01156069364162	0	1.01156069364162	0	0	0	0	0	0	0	0	0	0	0	3.17919075144509	0	0.433526011560694	43.0635838150289	0	0	0	0	0	10.9826589595376	0	0	0	0	0	0	0	0	0.867052023121387	1.44508670520231	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	506	"AWI"	506	3873	4219	4042	0	0	30.1556420233463	0	0	0.194552529182879	2.72373540856031	0	0	0	0	0	0	0	0	0	15.9533073929961	1.36186770428016	0	0	0	0	0	0.972762645914397	0	0.972762645914397	0	0	0	0	0.389105058365759	0	0	0	0	0	0	1.94552529182879	0	0.194552529182879	23.3463035019455	0	0	0	0	0	18.4824902723735	0	0	0	0	0	0	0	0	0	2.72373540856031	0.583657587548638
