"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16348	25384	"Montbé"	47.21472	4.10694	40	"AWI"	40	824	1599	1278	0	0	292	0	0	0	0	1	0	580	0	0	0	0	0	0	0	0	0	137	21	0	0	0	182	1	4	0	0	1	0	0	0	0	0	0	0	13	0	0	4	0	0	0	0	0	86	3	0	0	1	6	9	0	0	0	0	0	0	0	1	0	2	6	0
16348	25384	"Montbé"	47.21472	4.10694	44	"AWI"	44	991	1666	1410	1	0	98	1	0	0	0	1	0	83	1	0	0	0	0	0	0	0	0	29	14	0	0	0	83	0	2	0	0	0	0	1	1	0	0	0	0	2	0	0	2	0	0	0	0	0	58	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
16348	25384	"Montbé"	47.21472	4.10694	48	"AWI"	48	1180	1731	1539	1	0	117	0	0	0	0	0	0	86	1	1	0	0	0	0	0	0	0	11	32	0	0	0	88	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	34	4	0	0	1	1	6	0	0	0	1	0	5	0	0	0	1	1	0
16348	25384	"Montbé"	47.21472	4.10694	52	"AWI"	52	1426	1799	1661	1	0	112	0	0	0	0	2	0	120	1	0	0	0	0	0	1	0	0	39	27	0	0	0	94	1	3	0	0	0	0	0	1	0	0	0	0	4	0	0	2	0	0	0	0	0	45	5	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	3	0
16348	25384	"Montbé"	47.21472	4.10694	56	"AWI"	56	1623	1869	1762	0	0	175	1	0	0	0	1	0	95	1	1	0	0	2	0	0	0	0	39	37	0	0	0	106	0	2	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	0	0	0	0	71	6	0	0	3	7	14	0	0	0	1	1	0	0	0	2	0	3	0
16348	25384	"Montbé"	47.21472	4.10694	60	"AWI"	60	1680	1985	1835	2	0	143	0	0	0	0	1	0	82	0	0	0	0	0	0	0	0	0	35	64	0	0	0	133	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	67	12	0	0	2	3	7	0	0	0	0	0	1	0	0	0	3	1	0
16348	25384	"Montbé"	47.21472	4.10694	64	"AWI"	64	1750	2056	1901	2	0	219	0	0	0	0	1	0	169	0	0	0	0	0	0	0	0	0	40	84	0	0	0	131	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	41	15	0	0	1	3	11	0	0	0	0	0	5	0	0	0	1	1	0
16348	25384	"Montbé"	47.21472	4.10694	68	"AWI"	68	1812	2128	1968	1	0	161	2	0	0	0	0	0	156	0	0	0	0	0	0	0	1	0	48	57	0	0	0	107	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	37	10	0	0	3	2	1	0	0	0	0	0	0	0	0	0	1	0	0
16348	25384	"Montbé"	47.21472	4.10694	72	"AWI"	72	1878	2195	2035	1	0	251	0	0	0	0	1	0	303	1	0	0	0	0	0	0	0	0	39	69	0	0	0	105	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	40	16	0	0	2	3	6	0	0	0	1	0	3	0	0	0	2	2	0
16348	25384	"Montbé"	47.21472	4.10694	76	"AWI"	76	1948	2248	2099	1	0	173	1	0	0	0	0	0	691	0	0	0	0	0	0	0	0	0	31	75	0	1	0	129	1	1	0	0	0	412	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	47	14	0	0	2	4	3	0	0	0	0	0	6	0	0	0	1	1	0
16348	25384	"Montbé"	47.21472	4.10694	80	"AWI"	80	2012	2299	2161	0	0	170	0	0	0	0	1	0	204	0	0	0	0	0	0	1	0	1	40	51	0	0	0	100	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	43	11	0	0	0	3	11	0	0	0	0	0	2	0	0	0	0	1	0
16348	25384	"Montbé"	47.21472	4.10694	84	"AWI"	84	2067	2365	2219	1	0	152	0	0	0	1	3	0	186	0	0	0	0	0	0	0	0	0	27	77	0	0	0	108	0	1	0	0	0	0	0	0	0	2	0	32	2	0	0	2	0	0	0	0	0	36	12	0	0	2	6	6	0	0	0	0	0	2	0	0	0	1	2	0
16348	25384	"Montbé"	47.21472	4.10694	88	"AWI"	88	2117	2428	2275	1	0	128	1	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	30	61	0	0	0	101	0	2	0	0	0	40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	6	0	0	0	1	4	0	0	0	0	0	4	0	0	0	0	0	0
16348	25384	"Montbé"	47.21472	4.10694	92	"AWI"	92	2161	2488	2329	1	1	341	0	0	0	0	2	0	536	1	0	0	0	0	0	0	0	0	69	147	0	0	0	233	1	5	0	0	0	77	0	0	0	0	0	26	1	0	1	1	0	0	0	0	0	73	12	0	0	2	2	15	0	0	0	0	0	4	0	1	0	5	3	0
16348	25384	"Montbé"	47.21472	4.10694	96	"AWI"	96	2205	2542	2384	1	1	217	1	0	0	0	1	0	254	0	0	0	0	2	0	0	1	0	56	211	0	0	0	142	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	56	9	0	0	0	0	17	0	0	0	3	0	2	0	0	0	4	2	0
16348	25384	"Montbé"	47.21472	4.10694	98.5	"AWI"	98.5	2234.5	2569	2419.5	7	0	96	1	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	46	200	0	0	0	231	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	10	0	0	2	2	4	0	0	0	1	0	0	0	1	0	1	3	0
16348	25384	"Montbé"	47.21472	4.10694	102	"AWI"	102	2275	2606	2468	3	0	154	1	0	0	0	2	0	204	0	0	0	0	0	0	0	0	0	31	185	0	0	0	176	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	31	38	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2	0
16348	25384	"Montbé"	47.21472	4.10694	104	"AWI"	104	2297	2627	2497	4	2	254	0	0	0	1	1	0	221	0	0	0	0	0	0	0	0	0	34	352	2	0	0	202	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	47	58	0	0	0	0	3	0	0	0	0	0	1	0	0	1	1	0	0
16348	25384	"Montbé"	47.21472	4.10694	108	"AWI"	108	2345	2658	2559	5	0	125	1	0	0	2	0	0	184	0	0	0	0	3	0	0	0	0	20	80	0	0	0	126	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	36	24	0	0	2	2	2	0	0	0	0	0	0	0	0	1	2	0	0
16348	25384	"Montbé"	47.21472	4.10694	112	"AWI"	112	2411	2693	2618	3	0	198	1	0	0	0	1	0	147	0	0	0	0	0	0	0	0	0	51	295	0	1	0	202	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	4	0	0	0	0	0	63	22	0	0	2	3	2	0	0	0	0	0	1	0	1	1	4	0	0
16348	25384	"Montbé"	47.21472	4.10694	116	"AWI"	116	2481	2766	2678	3	0	98	0	0	0	0	0	0	78	1	0	0	0	0	0	0	0	0	27	125	0	0	0	163	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0
16348	25384	"Montbé"	47.21472	4.10694	120	"AWI"	120	2553	2846	2732	1	1	112	0	0	0	0	2	0	178	0	0	0	0	0	0	0	0	0	45	111	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	43	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
16348	25384	"Montbé"	47.21472	4.10694	124	"AWI"	124	2706	2897	2787	2	0	64	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	15	229	0	0	0	122	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	28	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	2	0
16348	25384	"Montbé"	47.21472	4.10694	128	"AWI"	128	2784	2995	2864	2	0	170	1	0	0	0	1	0	24	1	1	0	0	3	0	0	0	0	29	226	0	0	0	212	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	41	3	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0
16348	25384	"Montbé"	47.21472	4.10694	132	"AWI"	132	2826	3138	2946	3	0	696	1	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	56	34	0	0	0	173	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	49	8	0	0	0	1	2	0	0	0	2	0	2	0	0	2	3	1	1
16348	25384	"Montbé"	47.21472	4.10694	136	"AWI"	136	2871	3263	3030	1	0	583	0	0	0	0	3	0	99	0	0	0	0	0	0	0	0	0	52	35	0	0	0	170	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	49	29	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0
16348	25384	"Montbé"	47.21472	4.10694	140	"AWI"	140	2925	3374	3121	2	2	646	0	0	0	1	1	0	94	0	0	0	0	3	0	0	0	0	65	45	0	0	0	179	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	50	34	0	0	1	1	1	0	0	0	0	0	4	0	0	2	2	0	0
16348	25384	"Montbé"	47.21472	4.10694	144	"AWI"	144	2998	3452	3214	7	0	552	0	0	0	0	2	0	69	0	0	0	0	6	0	0	0	0	45	47	0	0	0	231	1	4	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	73	46	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0
16348	25384	"Montbé"	47.21472	4.10694	148	"AWI"	148	3070	3530	3306	1	0	305	0	0	0	0	1	0	92	0	0	0	0	4	0	0	0	0	45	78	0	0	0	203	0	5	0	0	0	0	0	0	0	0	1	16	0	0	0	6	0	0	0	0	0	50	33	0	0	1	1	1	0	0	0	0	0	1	0	0	1	3	0	0
16348	25384	"Montbé"	47.21472	4.10694	152	"AWI"	152	3156	3605	3392	2	1	543	0	0	0	1	0	0	34	1	0	0	0	3	0	0	0	0	60	105	0	0	0	197	0	7	0	0	0	0	0	0	0	6	0	0	0	2	0	1	0	0	0	0	0	79	70	0	0	2	1	2	0	0	0	0	0	1	0	0	2	7	0	0
16348	25384	"Montbé"	47.21472	4.10694	156	"AWI"	156	3245	3677	3479	1	0	276	0	0	0	1	0	0	102	0	0	0	0	0	0	0	0	0	49	12	0	0	0	134	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	43	80	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0
16348	25384	"Montbé"	47.21472	4.10694	160	"AWI"	160	3335	3748	3567	2	2	464	1	0	0	0	0	0	67	0	0	0	0	5	0	0	0	0	69	20	0	0	0	202	1	4	0	0	0	0	0	1	0	10	0	0	0	0	0	5	0	0	0	0	0	73	142	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
16348	25384	"Montbé"	47.21472	4.10694	164	"AWI"	164	3460	3791	3651	1	0	386	0	0	0	1	2	0	9	0	0	0	0	0	0	0	0	0	71	19	0	0	0	203	0	7	0	0	0	0	0	0	0	1	0	5	0	0	0	6	0	0	0	0	1	104	48	0	0	0	1	1	0	0	0	0	0	0	0	0	10	3	0	0
16348	25384	"Montbé"	47.21472	4.10694	168	"AWI"	168	3571	3849	3726	1	0	554	0	0	0	1	1	0	10	0	0	0	0	5	0	0	0	0	84	7	0	0	0	139	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	97	33	0	0	1	0	0	0	0	0	0	0	5	0	0	16	1	0	0
16348	25384	"Montbé"	47.21472	4.10694	172	"AWI"	172	3626	3951	3799	2	1	996	1	0	0	0	0	0	9	1	0	0	0	0	0	0	1	0	184	12	0	0	0	65	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	127	93	0	0	1	0	1	0	0	2	1	0	4	0	0	27	3	1	0
16348	25384	"Montbé"	47.21472	4.10694	176	"AWI"	176	3675	4088	3860	2	0	1166	0	0	0	1	3	0	2	1	0	0	0	6	0	0	0	0	192	7	0	0	0	21	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	11	0	0	0	0	0	177	121	0	0	1	1	2	0	1	0	0	0	1	0	0	89	3	0	0
16348	25384	"Montbé"	47.21472	4.10694	180	"AWI"	180	3724	4214	3926	2	1	830	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	148	5	0	0	0	2	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	83	56	0	0	0	0	1	0	1	0	0	0	1	0	0	72	10	0	1
16348	25384	"Montbé"	47.21472	4.10694	182	"AWI"	182	3749	4252	3959	0	0	1487	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	163	8	0	0	0	2	0	8	0	0	0	0	0	1	0	1	0	0	0	0	0	9	0	0	0	0	0	148	76	0	0	0	1	3	0	1	0	0	0	2	0	0	62	2	0	0
