"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Urticaceae"	"Viburnum"
15801	24284	"Murifeld Bern"	46.9365	7.473	-90	"AWI"	-90	11165	12898	12258	0.113507377979569	0	0	0.908059023836549	0	19.2962542565267	0	0	0	0	0	0	0	8.05902383654938	0	0	0	0	0.227014755959137	0	0	0	70.3745743473326	0	0	0	0	0	0.227014755959137	0	0	0.340522133938706	0	0.454029511918275	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-87	"AWI"	-87	11377	12938	12348	0	0	0	1.67910447761194	0	24.2537313432836	0	0	0	0	0	0	0	8.2089552238806	0	0	0	0	0	0	0	0	64.5522388059701	0	0	0	0	0.186567164179104	0.559701492537313	0	0	0	0	0.186567164179104	0	0	0.373134328358209	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-83	"AWI"	-83	11625	13008	12477	0.14792899408284	0	0	0.591715976331361	0	22.6331360946746	0	0	0	0	0	0	0	8.57988165680473	0	0	0	0	0.29585798816568	0	0	0	66.5680473372781	0	0	0	0.14792899408284	0	0	0	0	0	0	0.739644970414201	0	0	0.29585798816568	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-80	"AWI"	-80	11740	13091	12583	0	0	0	0.664010624169987	0	19.1235059760956	0.132802124833997	0	0	0	0	0	0.265604249667995	9.03054448871182	0.265604249667995	0	0	0	0.265604249667995	0	0	0	68.2602921646746	0	0	0	0.265604249667995	0	0	0	0	0.132802124833997	0	1.19521912350598	0	0	0.398406374501992	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-77	"AWI"	-77	11990	13126	12666	0	0	0	1.16959064327485	0	20.0779727095517	0	0	0	0	0	0	0	7.99220272904483	0.194931773879142	0	0	0	0.779727095516569	0	0.194931773879142	0	61.0136452241715	0	6.62768031189084	0	0	0.194931773879142	0	0	0	0.194931773879142	0	1.16959064327485	0	0	0.389863547758285	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-73	"AWI"	-73	12253	13192	12778	0	0	0	0.943396226415094	0	20.5188679245283	0	0	0	0	0	0	0	5.18867924528302	0.235849056603774	0	0	0	0	0	0	0	69.811320754717	0	0	0	0.471698113207547	0	0	0	0	0	0	1.88679245283019	0	0	0.943396226415094	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-70	"AWI"	-70	12382	13272	12873	0	0	0	1.17924528301887	0	18.1603773584906	0	0	0	0	0	0	0	8.9622641509434	0	0	0	0.235849056603774	0	0	0	0	70.0471698113208	0	0	0	0.235849056603774	0.235849056603774	0.235849056603774	0	0	0.235849056603774	0	0.471698113207547	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-67	"AWI"	-67	12496	13303	12913	0	0	0	0.67476383265857	0	23.8866396761134	0.134952766531714	0	0	0	0	0	0	7.82726045883941	0	0	0	0	0.134952766531714	0	0	0	66.3967611336032	0	0	0	0	0	0.134952766531714	0	0	0.134952766531714	0	0.539811066126856	0	0	0.134952766531714	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-63	"AWI"	-63	12624	13346	12970	0.135135135135135	0	0	0.675675675675676	0	19.4594594594595	0	0	0	0	0	0	0	5.67567567567568	0	0	0	0	0.135135135135135	0	0	0	72.4324324324324	0	0	0	0	0	0	0	0	0.27027027027027	0	0.945945945945946	0	0	0.27027027027027	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-60	"AWI"	-60	12699	13386	13013	0	0	0	0	0	21.1640211640212	0	0	0	0	0	0	0	6.17283950617284	0	0	0	0	0.881834215167548	0	0	0	70.0176366843034	0	0	0	0	0.17636684303351	0	0	0	0.17636684303351	0	1.41093474426808	0	0	0	0	0
