"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Liliaceae"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16356	25404	"Anneray"	49.15944	-0.05944	275	"AWI"	275	809	1870	1380	0.606060606060606	0.606060606060606	0.606060606060606	1.81818181818182	0	1.21212121212121	11.5151515151515	0	7.27272727272727	0	13.9393939393939	13.3333333333333	1.21212121212121	0	0.606060606060606	1.21212121212121	3.03030303030303	31.5151515151515	0	5.45454545454545	0	3.63636363636364	1.21212121212121	1.21212121212121	0	0	0
16356	25404	"Anneray"	49.15944	-0.05944	300	"AWI"	300	1178	2197	1716	0	2.61437908496732	2.61437908496732	0.65359477124183	0	3.26797385620915	5.88235294117647	0.65359477124183	4.57516339869281	0	7.18954248366013	30.0653594771242	1.96078431372549	0.65359477124183	0	0.65359477124183	0	19.6078431372549	0	8.49673202614379	0	7.18954248366013	2.61437908496732	0.65359477124183	0	0.65359477124183	0
16356	25404	"Anneray"	49.15944	-0.05944	325	"AWI"	325	1541	2492	2049	0	7.38255033557047	2.68456375838926	0.671140939597315	0	1.34228187919463	4.02684563758389	1.34228187919463	4.02684563758389	0.671140939597315	12.751677852349	24.1610738255034	1.34228187919463	0	0	0	8.05369127516778	16.1073825503356	2.01342281879195	7.38255033557047	0	0.671140939597315	1.34228187919463	2.68456375838926	0.671140939597315	0.671140939597315	0
16356	25404	"Anneray"	49.15944	-0.05944	400	"AWI"	400	2650	3427	3060	0	16.6666666666667	2.77777777777778	0	0	1.85185185185185	0	1.85185185185185	2.77777777777778	0	21.2962962962963	16.6666666666667	0.925925925925926	5.55555555555556	0	0	4.62962962962963	21.2962962962963	0	1.85185185185185	0	0.925925925925926	0.925925925925926	0	0	0	0
16356	25404	"Anneray"	49.15944	-0.05944	430	"AWI"	430	3106	3783	3467	0	14.5299145299145	3.41880341880342	0	0	1.70940170940171	3.41880341880342	0	4.27350427350427	0	12.8205128205128	18.8034188034188	0	2.56410256410256	0	0	3.41880341880342	21.3675213675214	0	8.54700854700855	0	1.70940170940171	1.70940170940171	0.854700854700855	0	0.854700854700855	0
16356	25404	"Anneray"	49.15944	-0.05944	455	"AWI"	455	3493	4077	3803	0	27.810650887574	0.591715976331361	0	0.591715976331361	1.77514792899408	5.91715976331361	2.36686390532544	0.591715976331361	0.591715976331361	7.69230769230769	14.2011834319527	0.591715976331361	0	0.591715976331361	0	5.32544378698225	16.5680473372781	0	7.69230769230769	0	0.591715976331361	1.18343195266272	2.9585798816568	0	2.36686390532544	0
16356	25404	"Anneray"	49.15944	-0.05944	475	"AWI"	475	3817	4303	4072	0	46.2121212121212	0	0	0	0	0	0	0	0	8.33333333333333	15.9090909090909	0	0.757575757575758	0	0	6.81818181818182	12.8787878787879	0	3.03030303030303	0	0	0	0.757575757575758	2.27272727272727	2.27272727272727	0.757575757575758
16356	25404	"Anneray"	49.15944	-0.05944	490	"AWI"	490	4056	4465	4277	0	61.6113744075829	0	0	1.4218009478673	0	0	0.947867298578199	0	0	10.9004739336493	0	0	0	0	0	4.2654028436019	3.3175355450237	0	12.3222748815166	0	0	0	0	4.2654028436019	0.947867298578199	0
16356	25404	"Anneray"	49.15944	-0.05944	530	"AWI"	530	4579	5074	4816	0	2.56410256410256	0	0	0	0	3.41880341880342	0.854700854700855	0	0	23.9316239316239	3.41880341880342	0	0	0	0	44.4444444444444	17.0940170940171	0	1.70940170940171	0	0.854700854700855	0	0.854700854700855	0	0.854700854700855	0
16356	25404	"Anneray"	49.15944	-0.05944	550	"AWI"	550	4822	5375	5085	0	9.82142857142857	0	0	0	0	0	0.892857142857143	0	0	39.2857142857143	9.82142857142857	0	0.892857142857143	0	0	14.2857142857143	10.7142857142857	0	8.92857142857143	0	0	0	2.67857142857143	1.78571428571429	0.892857142857143	0
16356	25404	"Anneray"	49.15944	-0.05944	572	"AWI"	572	5094	5704	5385	0	14.6551724137931	1.72413793103448	0	0	0	0	0.862068965517241	0.862068965517241	0	35.3448275862069	4.31034482758621	0	0	0	0	18.1034482758621	12.9310344827586	0	5.17241379310345	0	0	0	0.862068965517241	2.58620689655172	2.58620689655172	0
16356	25404	"Anneray"	49.15944	-0.05944	600	"AWI"	600	5448	6106	5763	0	13.1147540983607	2.45901639344262	0	0	0.819672131147541	0	0	0	0	45.9016393442623	3.27868852459016	0	0	0	0	17.2131147540984	7.37704918032787	0	4.0983606557377	0	0.819672131147541	0	0	1.63934426229508	3.27868852459016	0
16356	25404	"Anneray"	49.15944	-0.05944	625	"AWI"	625	5774	6451	6105	0	11.8811881188119	0.99009900990099	0	0	0	0	0	0	0	42.5742574257426	9.9009900990099	0	0	0	0	9.9009900990099	12.8712871287129	0	7.92079207920792	0	0	0	0	2.97029702970297	0.99009900990099	0
16356	25404	"Anneray"	49.15944	-0.05944	652	"AWI"	652	6128	6827	6471	0	6.33802816901408	0.704225352112676	0	0	0.704225352112676	0	0	0.704225352112676	0	42.2535211267606	7.04225352112676	0	0	0	0	15.4929577464789	7.04225352112676	0	14.0845070422535	0	0.704225352112676	0.704225352112676	2.11267605633803	2.11267605633803	0	0
16356	25404	"Anneray"	49.15944	-0.05944	680	"AWI"	680	6504	7201	6850	0	5.6	0	0	0	0	0	0	0	0	24.8	14.4	0	0	0	0	25.6	15.2	0	8.8	0	0	0	0	4	1.6	0
16356	25404	"Anneray"	49.15944	-0.05944	730	"AWI"	730	7188	7873	7532	0	13.1578947368421	0	0	0	0.87719298245614	2.63157894736842	1.75438596491228	0	0	26.3157894736842	5.26315789473684	0	0	0	0	14.0350877192982	11.4035087719298	0	14.9122807017544	0	1.75438596491228	0	0	3.50877192982456	4.3859649122807	0
16356	25404	"Anneray"	49.15944	-0.05944	770	"AWI"	770	7758	8384	8075	0	3.94736842105263	0	0	0	1.31578947368421	0	0	0	0	31.5789473684211	9.21052631578947	0	0	0	0	21.0526315789474	13.1578947368421	0	15.7894736842105	0	0	0	1.31578947368421	2.63157894736842	0	0
16356	25404	"Anneray"	49.15944	-0.05944	840	"AWI"	840	8822	9256	9026	0	3.87096774193548	1.29032258064516	0	0	0	0	1.93548387096774	0	0	41.2903225806452	15.4838709677419	1.29032258064516	0	0	0	16.1290322580645	10.3225806451613	0	4.51612903225806	1.29032258064516	0	0.645161290322581	0	1.29032258064516	0.645161290322581	0
