"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Malvaceae"	"Nartheciaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Tamaricaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	0	"AWI"	0	-113	51	-32	0.488997555012225	0.244498777506112	5.62347188264059	0.244498777506112	0	0	0	0.244498777506112	0	0	7.8239608801956	0	0.733496332518337	0	0.97799511002445	0	0	0	0	0	0	3.42298288508557	30.5623471882641	0	0	0	0	0	0	6.11246943765281	0.488997555012225	0.97799511002445	0	0	0	0	0.488997555012225	1.22249388753056	0	0	0	0	0	0	0	0	0.97799511002445	17.8484107579462	13.9364303178484	0	0	0	0	0	0.244498777506112	0	3.9119804400978	0	0	0	0.488997555012225	1.9559902200489	0.733496332518337	0	0	0	0	0	0	0	0	0	0	0	0.244498777506112	0	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	10	"AWI"	10	-32	740	172	1.86915887850467	0.233644859813084	6.54205607476635	0.934579439252336	0	0	0	1.16822429906542	0	0	2.80373831775701	0	0.233644859813084	0	0	0	0	0.233644859813084	0	0	0	5.60747663551402	23.5981308411215	0	0	0	0	0	0	5.14018691588785	0	0.700934579439252	0	0	0.233644859813084	0	0.233644859813084	1.4018691588785	0	0	0	0	0	0	0.233644859813084	0	1.63551401869159	14.9532710280374	24.0654205607477	2.57009345794392	0	0	0	0	0.233644859813084	0	2.80373831775701	0	0	0	0.700934579439252	1.16822429906542	0.233644859813084	0	0	0	0	0	0	0	0.233644859813084	0	0	0	0.233644859813084	0	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	20	"AWI"	20	58	1203	400	2.2	0	11.6	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	1.6	53	0	0	0	0.2	0	0	15.4	0.2	0.8	0	0	0	0	0.2	0.4	0	0	0	0	0	0	0	0	1.2	5.6	3	0	0	0	0	0	0	0	1.2	0	0	0	0	0.6	0.4	0.2	0	0	0	0	0	0	0.2	0	0	0	0.2	0.2	0.2
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	30	"AWI"	30	131	1495	652	1.41414141414141	0	22.2222222222222	0	0	0	0	0	0	0	4.84848484848485	0	0.404040404040404	0	0	0	0	0.202020202020202	0	0	0	7.07070707070707	24.8484848484848	0	0	0	0	0	0	19.1919191919192	0	3.43434343434343	0	0	0	0	0.202020202020202	1.01010101010101	0	0	0	0	0	0	0	0	2.62626262626263	4.64646464646465	3.83838383838384	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0.202020202020202	0	0.202020202020202	0	0	0	0	0	0	0	0	0	0	0	0.404040404040404	0	0.202020202020202
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	40	"AWI"	40	296	1791	907	0.214592274678112	0	7.93991416309013	0	0	0	0	0	0	0	4.29184549356223	0	0	0	0	0	0	0	0	0	0	6.22317596566524	60.0858369098712	0	0	0	0	0	0	7.08154506437768	0.214592274678112	0.858369098712446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71673819742489	2.78969957081545	5.15021459227468	0	0	0	0	0	0	0	2.57510729613734	0	0	0	0	0	0.429184549356223	0	0	0	0	0	0	0	0.214592274678112	0	0	0	0.214592274678112	0	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	50	"AWI"	50	453	2101	1181	0.184842883548983	0.184842883548983	23.2902033271719	0	0	0	0	0.184842883548983	0	0	5.5452865064695	0	0	0	0	0	0	0	0	0	0	7.94824399260628	41.9593345656192	0	0	0	0	0	0	6.09981515711645	0.184842883548983	2.77264325323475	0	0	0	0	0	0.739371534195933	0	0	0	0	0	0	0	0	1.66358595194085	2.40295748613678	1.47874306839187	0	0	0	0	0	0	0	4.25138632162662	0	0	0	0	0.184842883548983	0.369685767097967	0	0	0	0.369685767097967	0	0	0	0	0	0	0	0.184842883548983	0	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	60	"AWI"	60	576	2487	1450	0.995024875621891	0	4.14593698175788	0	0	0	0	0.165837479270315	0	0	1.16086235489221	0	0	0	0	0	0	0	0	0	0	1.99004975124378	77.7777777777778	0	0	0	0	0	0	3.48258706467662	0	1.82421227197347	0	0	0	0	0	0.497512437810945	0	0	0	0	0	0	0	0	0.165837479270315	3.15091210613599	1.82421227197347	0	0	0	0	0	0	0	1.82421227197347	0	0	0	0.165837479270315	0.33167495854063	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	70	"AWI"	70	823	2661	1693	2.16049382716049	0	6.17283950617284	0	0	0	0	0.771604938271605	0	0	0.771604938271605	0	0	0	0	0	0	0	0	0	0	2.00617283950617	57.7160493827161	0	0	0	0	0	0	10.6481481481481	0	0.771604938271605	0	0	0	0	0	0.154320987654321	0	0	0	0.154320987654321	0	0	0	0	0.308641975308642	2.77777777777778	2.46913580246914	1.23456790123457	0	0	0.154320987654321	0	0	0	10.0308641975309	0	0	0	0	0.771604938271605	0.154320987654321	0.154320987654321	0	0	0	0	0	0	0	0	0	0	0.154320987654321	0.308641975308642	0.154320987654321
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	80	"AWI"	80	1054	2865	1946	1.05485232067511	0.210970464135021	5.90717299578059	0	0	0	0	0	0	0	0.632911392405063	0	0	0	0.210970464135021	0	0	0	0	0	0	2.74261603375527	58.6497890295359	0	0	0	0	0	0	11.1814345991561	0	0.210970464135021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210970464135021	1.26582278481013	0.421940928270042	1.47679324894515	0	0	0	0	0	0	13.5021097046413	0	0	0	0.421940928270042	0.843881856540084	0.632911392405063	0	0	0	0	0	0	0	0.210970464135021	0	0	0	0.210970464135021	0	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	90	"AWI"	90	1201	3109	2203	2.67857142857143	0	7.14285714285714	0.223214285714286	0	0	0	0	0	0	2.45535714285714	0	0	0	0.223214285714286	0	0	0	0	0	0	8.92857142857143	54.4642857142857	0	0	0	0	0	0	3.79464285714286	0	0.446428571428571	0	0	0	0	0	0.446428571428571	0	0	0	0	0	0	0	0	0.446428571428571	5.13392857142857	6.25	0	0	0	0	0	0	0	5.80357142857143	0	0	0	0	0.892857142857143	0.223214285714286	0.223214285714286	0	0	0	0	0	0	0	0	0	0	0	0.223214285714286	0
23494	40566	"Nussbaumer Seen"	47.61335	8.83094	100	"AWI"	100	1382	3323	2428	0.77120822622108	0	14.6529562982005	0.38560411311054	0	0	0	0	0	0	4.4987146529563	0	0.12853470437018	0	0.6426735218509	0	0	0	0	0.25706940874036	0	9.6401028277635	53.3419023136247	0	0	0	0	0	0	1.2853470437018	0	0.51413881748072	0	0	0	0	0	1.02827763496144	0	0	0	0	0	0	0	0	0.77120822622108	4.75578406169666	3.34190231362468	0	0	0	0	0	0	0	2.5706940874036	0	0	0	0.12853470437018	0.6426735218509	0.51413881748072	0.12853470437018	0	0	0	0	0	0	0	0	0	0	0	0	0
