"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	170	"AWI"	170	5750	7714	6911	2.96052631578947	0	0	0	0	0	24.0131578947368	0	0	0	0	19.4078947368421	3.61842105263158	0	0	0	0	0.657894736842105	0	0.986842105263158	34.8684210526316	0	8.88157894736842	0	2.30263157894737	0	0	0	0	0.657894736842105	0	0	0	1.64473684210526	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	175	"AWI"	175	6670	7819	7315	0.638977635782748	0	0	0.319488817891374	0	0	23.3226837060703	0	0	0	0	20.1277955271566	2.87539936102236	0	0	0	0	0	0	0.319488817891374	36.741214057508	0	11.1821086261981	0	0.638977635782748	0	0	0	0	1.2779552715655	0	0.319488817891374	0	2.23642172523962	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	180	"AWI"	180	7283	8049	7738	1.18110236220472	0	0	0	0	0	19.0944881889764	0	0	0	0	17.3228346456693	2.16535433070866	6.10236220472441	0	0	0	0.590551181102362	0	1.18110236220472	35.6299212598425	0	10.8267716535433	0	1.5748031496063	0	0	0	0.393700787401575	2.36220472440945	0	0	0	1.5748031496063	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	185	"AWI"	185	7423	8421	7916	0.623052959501558	0	0	0	0	0	12.7725856697819	0	0	0	0	8.09968847352025	0.311526479750779	24.9221183800623	0	0	0	0	0	0.934579439252336	45.1713395638629	0	2.18068535825545	0	1.55763239875389	0	0	0	0.623052959501558	0.623052959501558	0	0	0	2.18068535825545	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	190	"AWI"	190	7527	8968	8069	0.273224043715847	0	0	0	0	0	16.9398907103825	0	0	0	0	15.8469945355191	2.73224043715847	12.8415300546448	0	0	0	0.273224043715847	0	3.55191256830601	33.879781420765	0	8.7431693989071	0	1.91256830601093	0	0	0	0	1.36612021857923	0	0	0	1.63934426229508	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	195	"AWI"	195	7661	9238	8272	0.961538461538462	0	0	0	0	0	18.9102564102564	0	0	0	0	12.8205128205128	3.2051282051282	15.0641025641026	0	0	0	0	0	0	41.3461538461538	0	3.2051282051282	0	0.641025641025641	0	0	0	0.32051282051282	1.28205128205128	0	0	0	2.24358974358974	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	200	"AWI"	200	7749	9646	8451	0	0	0	0	0	0	33.3333333333333	0	0	0	0	21.8637992831541	3.584229390681	0	0	0	0	0	0	0	34.0501792114695	0	1.7921146953405	0	1.0752688172043	0	0	0	0	1.0752688172043	0	0	0	3.2258064516129	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	205	"AWI"	205	7886	9907	8655	0.350877192982456	0.701754385964912	0	0	0	0	23.859649122807	0	0	0	0	27.3684210526316	0.350877192982456	0	0	0	0	0	0	0	42.4561403508772	0	0.701754385964912	0	1.40350877192982	0	0	0	0	0.350877192982456	0	0	0	2.10526315789474	0.350877192982456	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	210	"AWI"	210	7985	10259	8845	0	0	0	0	0	0	22.8260869565217	0	0	0	0	11.4130434782609	2.98913043478261	26.9021739130435	0	0	0	0	0	0.271739130434783	28.5326086956522	0	2.71739130434783	0	0.815217391304348	0	0	0	0.815217391304348	0.543478260869565	0	0	0	2.17391304347826	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	215	"AWI"	215	8118	10479	9052	0.313479623824451	0	0	0.313479623824451	0	0	44.2006269592476	0	0	0	0	20.6896551724138	3.13479623824451	4.07523510971787	0	0	0	0	0	3.44827586206897	15.3605015673981	0	2.19435736677116	0	2.19435736677116	0	0	0	0.313479623824451	2.82131661442006	0	0	0	0.940438871473354	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	220	"AWI"	220	8225	10787	9249	1	0	0	0	0	0	44.3333333333333	0	0	0	0	16	3	0	0	0	0	0	0	6	18.3333333333333	0	4.66666666666667	0	2	0	0	0	0.333333333333333	2.66666666666667	0	0.666666666666667	0	1	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	225	"AWI"	225	8390	11032	9446	0.212765957446809	0	0	0	0	0	22.3404255319149	0	0	0	0	21.063829787234	5.53191489361702	0	0	0	0	0	0.212765957446809	10.4255319148936	17.6595744680851	0	16.5957446808511	0.212765957446809	1.06382978723404	0	0	0	0.425531914893617	2.76595744680851	0	0.212765957446809	0.212765957446809	1.06382978723404	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	230	"AWI"	230	8521	11324	9637	0	0	0.424628450106157	0	0	0	33.1210191082803	0.212314225053079	0	0	0	26.5392781316348	4.45859872611465	0	0	0	0	0	0	8.9171974522293	8.70488322717622	0	13.3757961783439	0	0	0	0	0	0.636942675159236	2.9723991507431	0	0	0	0.636942675159236	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	235	"AWI"	235	8673	11564	9837	0.396825396825397	0	0	0	0	0	27.7777777777778	0	0	0	0	21.6269841269841	3.96825396825397	0	1.98412698412698	0	0	0	0	10.9126984126984	9.32539682539683	0	17.2619047619048	0	0.793650793650794	0	0	0	1.78571428571429	2.57936507936508	0	0.198412698412698	0	1.38888888888889	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	240	"AWI"	240	8785	11875	10027	0	0	0	0	0	0	27.5510204081633	0	0	0	0	23.469387755102	8.33333333333333	0	0	0	0	0	0	11.9047619047619	4.42176870748299	0	14.6258503401361	0	1.02040816326531	0	3.2312925170068	0	1.87074829931973	2.04081632653061	0	0.340136054421769	0	1.02040816326531	0	0.170068027210884
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	245	"AWI"	245	8958	12128	10233	0	0	0	0	0	0	22.4543080939948	0	0	0	0	18.1462140992167	23.4986945169713	0	0	0	0	0	0	9.92167101827676	1.95822454308094	0	15.1436031331593	0	0.783289817232376	0	0	0	4.69973890339426	2.34986945169713	0	0	0	0.913838120104439	0	0.130548302872063
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	250	"AWI"	250	9061	12370	10429	0	0	0	0	0	0	28.3882783882784	0	0	0	0	18.1318681318681	16.4835164835165	0	0	0	0	0	0.183150183150183	6.95970695970696	7.14285714285714	0	15.9340659340659	0	0.549450549450549	0	0	0	1.46520146520147	3.2967032967033	0	0.732600732600733	0	0.732600732600733	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	255	"AWI"	255	9235	12582	10623	0	0	0	0	0	0	43.2494279176201	0	0	0	0	40.045766590389	4.80549199084668	0	0	0	0	0	0	1.83066361556064	1.37299771167048	0	4.11899313501144	0	0.91533180778032	0	0	0	0.91533180778032	2.51716247139588	0	0	0	0.22883295194508	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	260	"AWI"	260	9357	12864	10817	0.209205020920502	0	0	0	0	0	35.7740585774059	0	0	0	0	16.9456066945607	7.74058577405858	0	0	0	0	0	0	11.0878661087866	3.55648535564854	0	10.6694560669456	0	1.25523012552301	0	4.60251046025105	0	3.55648535564854	3.34728033472803	0	0.209205020920502	0	1.04602510460251	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	265	"AWI"	265	9525	13081	11007	0	0	0	0	0	0	37.1428571428571	0	0	0	0	26.3736263736264	8.35164835164835	7.25274725274725	0	0	0	0	0	3.95604395604396	4.61538461538462	0	5.93406593406593	0	1.0989010989011	0	0	0	0.43956043956044	3.2967032967033	0	0.21978021978022	0	1.0989010989011	0	0.21978021978022
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	270	"AWI"	270	9641	13359	11206	0	0	0	0	0	0	29.6774193548387	0.161290322580645	0	0	0	22.258064516129	20.6451612903226	16.6129032258065	0	0	0	0	0	0.483870967741935	1.93548387096774	0	4.67741935483871	0	0.32258064516129	0	0	0	0.161290322580645	2.58064516129032	0	0	0	0.483870967741935	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	275	"AWI"	275	9835	13593	11405	0	0	0	0	0	0	27.4478330658106	0	0	0	0	23.5955056179775	14.7672552166934	15.4093097913323	0	0	0	0	0	0.802568218298555	3.21027287319422	0	10.2728731942215	0	0.321027287319422	0	0	0	0	2.72873194221509	0	0.321027287319422	0	1.12359550561798	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	280	"AWI"	280	9965	13875	11610	0	0	0	0	0	0	46.1805555555556	0	0	0	0	18.0555555555556	17.0138888888889	0	0	0	0	0	0	2.43055555555556	4.86111111111111	0	7.29166666666667	0	0.694444444444444	0	0	0	1.04166666666667	1.04166666666667	0	1.04166666666667	0	0.347222222222222	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	290	"AWI"	290	10278	14347	12004	0	0.196850393700787	0	0	0	0	25.1968503937008	0	0	0	0	13.5826771653543	4.33070866141732	47.244094488189	0	0	0	0	0	0.196850393700787	3.74015748031496	0	2.95275590551181	0	0	0	0	0	0	1.77165354330709	0	0	0	0.590551181102362	0	0.196850393700787
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	300	"AWI"	300	10607	14835	12384	0	0	0	0	0	0	45.514950166113	0	0	0	0	23.2558139534884	11.9601328903654	0	0	0	0	0	0	1.99335548172757	3.32225913621263	0	7.30897009966777	0	0	0	2.6578073089701	0	0.996677740863787	1.99335548172757	0	0	0	0.996677740863787	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	310	"AWI"	310	10936	15315	12774	0	0	0	0	0	0	44.6540880503145	0	0	0	0	18.2389937106918	24.2138364779874	0	0	0	0	0.314465408805031	0	0	2.51572327044025	0	6.91823899371069	0	0	0	0	0	0.314465408805031	2.51572327044025	0	0	0	0.314465408805031	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	320	"AWI"	320	11272	15817	13176	0	0	0	0	0	0	23.9168110918544	0	0	0	0	5.89254766031196	40.3812824956672	0	0.693240901213172	0	0	4.50606585788562	0	0.173310225303293	1.73310225303293	0	12.8249566724437	0	0.173310225303293	0	0	0	4.15944540727903	5.37261698440208	0	0	0	0.173310225303293	0	0
2977	3879	"Allt na Feithe Sheilich"	57.31333	-3.90841	325	"AWI"	325	11452	16041	13362	0	0	0	0	0	0.431034482758621	20.0431034482759	0	0.21551724137931	0	0	5.60344827586207	33.8362068965517	11.2068965517241	0	0	0	3.23275862068966	0	0.21551724137931	1.29310344827586	0	15.948275862069	0	0.21551724137931	1.93965517241379	0	0	1.93965517241379	3.66379310344828	0.21551724137931	0	0	0	0	0
