"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23873	41401	"Balladrum"	46.15919	8.74872	44	"AWI"	44	1060	1879	1477	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	541	0	0	0	0	9	0	16	0	0	0	0	0	2	1	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	48	"AWI"	48	1192	2009	1613	13	0	0	0	0	0	1	2	0	0	14	0	0	0	0	0	0	11	0	0	0	1	37	0	50	0	0	33	0	0	29	1	0	0	0	2	0	0	20	1	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	80	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	52	"AWI"	52	1343	2123	1751	3	0	293	0	0	0	0	1	0	0	14	0	0	0	0	0	0	12	0	0	0	0	39	0	21	0	0	0	0	0	13	5	3	0	0	1	0	0	7	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	106	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	56	"AWI"	56	1500	2244	1895	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	0	0	0	50	0	35	0	0	34	0	0	28	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	78	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	60	"AWI"	60	1648	2360	2032	13	0	196	2	0	0	0	2	0	0	33	0	3	0	0	0	0	1	0	0	0	0	30	0	23	0	0	42	0	0	13	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	68	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	64	"AWI"	64	1827	2470	2174	14	2	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	1	0	0	0	0	76	0	62	0	0	27	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	106	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	3	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	68	"AWI"	68	2026	2558	2309	6	0	175	3	0	0	0	4	0	0	48	0	0	0	3	0	0	0	0	0	0	0	58	0	31	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	1	41	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	72	"AWI"	72	2232	2638	2434	9	2	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	3	0	0	0	0	80	0	21	0	0	18	0	0	7	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	121	0	0	0	0	4	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	76	"AWI"	76	2393	2740	2560	4	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	33	0	21	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	80	"AWI"	80	2471	2920	2679	12	1	0	2	0	0	0	3	0	0	27	0	0	0	0	0	0	2	0	0	1	0	77	0	8	0	0	10	0	0	12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	101	0	0	0	0	2	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	84	"AWI"	84	2565	3059	2789	4	1	301	1	0	0	0	5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	88	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	88	"AWI"	88	2666	3175	2903	11	1	0	1	0	0	0	2	0	0	24	0	1	0	0	0	0	0	0	0	0	0	113	0	5	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	9	0	0	0	0	0	0	0	107	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	2	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	92	"AWI"	92	2772	3311	3015	13	1	308	2	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	74	0	13	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	70	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	96	"AWI"	96	2883	3438	3132	14	0	0	0	0	0	2	3	0	0	19	0	0	0	0	0	0	0	0	0	0	0	83	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	98	"AWI"	98	2952	3490	3187	17	2	0	0	0	0	0	1	0	0	16	0	2	0	0	0	0	0	0	0	0	0	70	0	6	0	0	0	0	0	12	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	100	0	0	0	0	0	0	1	0	0	0	0	0	0	0	29	0	1	0	0	0	2
23873	41401	"Balladrum"	46.15919	8.74872	100	"AWI"	100	3016	3544	3244	8	2	344	0	0	0	0	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	67	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	104	0	0	0	0	0	0	1	0	0	0	0	0	0	2	20	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	101	"AWI"	101	3065	3575	3270	12	1	0	1	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	71	0	14	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	103	0	0	0	0	0	0	3	0	0	0	0	0	0	0	24	0	0	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	102	"AWI"	102	3102	3607	3294	23	4	0	0	0	0	0	7	0	0	19	0	1	0	0	0	0	1	0	0	0	0	62	0	7	0	0	0	0	0	7	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	129	0	0	0	0	1	0	2	0	0	0	0	0	0	0	21	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	103	"AWI"	103	3128	3651	3323	37	2	0	0	0	0	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	69	0	6	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	94	0	0	0	0	1	0	5	0	0	0	0	0	0	0	28	0	2	0	0	0	2
23873	41401	"Balladrum"	46.15919	8.74872	104	"AWI"	104	3181	3687	3349	25	1	0	1	0	0	0	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	83	0	13	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	119	0	0	0	0	0	0	3	0	0	0	0	0	0	0	21	0	4	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	105	"AWI"	105	3247	3719	3374	41	3	0	1	0	0	0	5	0	0	22	0	2	0	0	0	0	1	0	0	0	0	68	0	8	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	85	0	0	1	0	0	0	3	0	1	0	0	0	0	0	25	0	6	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	106	"AWI"	106	3301	3754	3400	19	0	0	1	0	0	1	7	0	0	13	0	2	0	0	0	0	1	0	0	0	0	49	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	65	0	0	0	0	1	0	6	0	0	0	0	1	0	1	16	0	3	0	0	0	2
23873	41401	"Balladrum"	46.15919	8.74872	107	"AWI"	107	3378	3805	3451	25	3	0	0	0	0	0	6	0	0	18	0	0	0	0	0	0	0	0	0	0	0	68	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	24	0	4	0	0	0	2
23873	41401	"Balladrum"	46.15919	8.74872	108	"AWI"	108	3431	3890	3563	25	5	302	1	0	0	0	9	0	0	20	0	1	0	0	0	0	0	0	0	0	0	72	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	3	1	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	109	"AWI"	109	3462	4041	3662	25	0	0	1	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	60	0	12	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	106	0	0	2	0	0	0	3	0	0	0	0	0	0	0	35	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	110	"AWI"	110	3485	4256	3756	26	0	0	0	0	0	0	3	0	0	9	0	2	0	0	0	0	0	0	0	0	0	55	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	81	0	0	0	0	1	0	4	0	0	0	0	0	0	0	35	0	4	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	111	"AWI"	111	3622	4341	3922	15	0	0	1	0	0	0	4	0	0	19	0	5	0	0	0	0	1	0	0	0	0	64	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	94	0	0	0	0	0	0	3	0	0	0	0	0	0	0	28	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	112	"AWI"	112	3707	4442	4100	24	0	0	0	0	0	0	2	0	0	17	0	1	0	0	0	0	0	0	0	0	0	74	0	6	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	94	0	0	0	0	1	0	8	0	0	0	0	1	0	1	27	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	113	"AWI"	113	3785	4603	4267	26	2	0	0	0	0	1	6	0	0	18	0	1	0	0	0	0	1	0	0	0	0	58	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	112	0	0	0	0	1	0	3	0	0	0	0	0	0	0	31	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	114	"AWI"	114	4064	4706	4431	11	0	0	0	0	0	0	1	0	0	13	0	2	0	0	0	0	0	0	0	0	0	61	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	55	0	0	0	0	1	0	4	0	0	0	0	0	0	0	21	0	2	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	115	"AWI"	115	4415	4770	4605	34	1	0	1	0	0	0	2	0	0	17	0	2	0	0	0	0	0	0	0	0	0	71	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	108	0	0	0	0	0	0	1	0	0	0	0	0	0	1	29	0	1	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	116	"AWI"	116	4594	4977	4786	26	2	0	1	0	0	0	1	0	0	41	0	0	0	0	0	0	0	0	0	0	0	70	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	62	0	0	0	0	0	0	70	0	0	0	0	0	0	1	0	0	0	0	0	0	0	26	0	0	0	0	0	2
23873	41401	"Balladrum"	46.15919	8.74872	117	"AWI"	117	4692	5291	4960	32	2	0	1	0	0	0	5	0	0	11	0	1	0	0	0	0	0	0	0	0	0	55	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	75	0	0	0	0	1	0	2	0	0	0	0	0	0	0	34	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	118	"AWI"	118	4760	5640	5124	47	2	0	0	0	0	0	2	0	0	12	0	1	0	0	0	0	0	0	0	0	0	68	0	7	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	63	0	0	0	0	1	0	4	0	0	0	0	0	0	0	22	0	3	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	119	"AWI"	119	4812	6117	5273	43	0	0	1	0	0	2	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	58	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	87	0	0	0	0	0	0	1	0	0	0	0	0	0	0	31	0	4	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	120	"AWI"	120	4858	6615	5422	33	0	0	1	0	0	0	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	61	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	59	0	0	0	0	0	0	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	121	"AWI"	121	4979	6786	5618	42	0	0	1	0	0	2	5	0	0	11	0	2	0	0	0	0	0	0	0	0	0	60	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	65	0	0	0	0	0	0	5	0	0	0	0	0	0	0	21	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	122	"AWI"	122	5063	7018	5809	24	0	0	0	0	0	2	3	0	0	15	0	1	0	0	0	0	0	0	0	0	0	58	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	63	0	0	0	0	0	0	6	0	0	0	0	0	0	0	32	0	0	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	123	"AWI"	123	5131	7359	6000	26	0	0	1	0	0	4	1	0	0	6	0	2	0	0	0	0	0	0	0	0	0	56	0	11	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	4	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	124	"AWI"	124	5240	7553	6190	49	0	0	0	0	0	3	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	49	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	62	0	0	0	0	0	0	4	0	0	0	0	0	0	0	31	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	125	"AWI"	125	5342	7713	6396	26	0	0	1	0	0	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	42	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	56	0	0	0	0	0	0	1	0	0	0	1	0	0	0	26	0	5	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	126	"AWI"	126	5438	7973	6574	19	1	0	0	0	0	2	3	0	0	9	0	1	0	0	0	0	0	0	0	1	0	59	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	82	0	0	0	0	2	0	6	0	0	0	0	0	0	0	21	0	4	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	127	"AWI"	127	5576	8199	6763	41	1	0	1	0	0	2	2	0	0	12	0	1	0	0	0	0	0	0	0	0	0	37	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	68	0	0	0	0	0	0	2	0	0	0	0	0	0	0	54	0	8	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	128	"AWI"	128	5778	8343	6980	40	2	0	0	0	0	0	2	0	0	10	0	1	0	0	0	0	0	0	0	0	0	31	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	58	0	0	0	0	1	0	2	0	0	0	0	0	0	0	30	0	5	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	129	"AWI"	129	5912	8551	7191	59	1	0	1	0	0	2	2	0	0	11	0	1	0	0	0	0	2	0	0	0	0	46	0	8	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	43	0	0	0	0	1	0	3	0	0	0	0	0	0	1	19	0	7	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	130	"AWI"	130	6000	8789	7393	57	0	0	0	0	0	0	2	0	0	11	0	1	0	0	0	0	0	0	0	0	0	34	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	44	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	131	"AWI"	131	6184	8899	7575	55	0	0	0	0	0	1	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	37	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	47	0	0	0	0	2	0	3	0	0	0	0	0	0	2	15	0	7	0	1	0	1
23873	41401	"Balladrum"	46.15919	8.74872	132	"AWI"	132	6305	9038	7763	63	0	119	1	0	0	0	5	0	0	5	0	1	0	0	0	0	0	0	0	0	0	34	0	8	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	51	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	7	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	136	"AWI"	136	6916	9615	8481	95	1	0	0	0	0	2	4	0	0	3	0	1	0	0	0	0	0	0	0	0	0	30	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	4	0	0	0	0	0	0	1	5	0	5	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	140	"AWI"	140	7622	10124	9230	69	1	0	0	0	0	1	4	0	0	24	0	1	0	0	0	0	1	0	0	0	0	30	1	45	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	28	0	0	0	0	0	0	9	0	0	0	0	0	0	1	3	0	4	0	0	0	1
23873	41401	"Balladrum"	46.15919	8.74872	144	"AWI"	144	8968	10480	10003	65	1	0	0	0	0	0	4	0	0	9	0	4	0	0	0	0	0	0	0	0	0	25	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	43	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	7	0	0	0	0
