"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
3046	3973	"Vallon de Provence"	44.39111	6.40417	240	"AWI"	240	6161	6663	6456	100	1	2	0	3	7	0	13	0	0	0	0	0	0	0	0	5	0	1	42	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	176	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	245	"AWI"	245	6231	6718	6508	100	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	4	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	141	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	250	"AWI"	250	6283	6816	6557	113	2	2	1	4	2	0	8	0	0	0	0	1	0	0	0	3	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	22	0	0	0	0	0	0	1	0	0	1	0	0	1	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	260	"AWI"	260	6397	6945	6660	0	0	1	0	0	2	0	8	0	0	0	0	0	0	0	0	1	0	1	14	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	126	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	280	"AWI"	280	6623	7151	6872	133	1	4	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	101	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	290	"AWI"	290	6738	7284	6988	130	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	41	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	291	"AWI"	291	6754	7293	7002	103	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	7	0	0	17	0	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	300	"AWI"	300	6833	7468	7119	150	1	1	1	1	0	0	8	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	305	"AWI"	305	6900	7525	7184	140	0	1	0	0	1	0	10	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	310	"AWI"	310	6933	7613	7252	120	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	315	"AWI"	315	7003	7664	7314	110	0	1	0	1	1	0	16	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	320	"AWI"	320	7048	7748	7378	109	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	1	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	101	0	0	0	0	19	0	0	0	0	0	0	1	0	1	1	0	0	2	1	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	325	"AWI"	325	7127	7793	7444	118	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	12	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	330	"AWI"	330	7172	7871	7512	100	0	0	0	2	1	0	7	0	1	0	0	0	0	0	0	5	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	335	"AWI"	335	7255	7920	7577	91	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	7	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	340	"AWI"	340	7306	7994	7644	94	1	1	0	2	1	0	7	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1
3046	3973	"Vallon de Provence"	44.39111	6.40417	345	"AWI"	345	7392	8045	7704	126	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	350	"AWI"	350	7451	8111	7771	72	1	0	0	3	0	0	8	0	1	0	0	0	0	0	0	9	0	0	17	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	355	"AWI"	355	7564	8169	7829	10	1	0	0	1	2	0	12	0	0	0	0	1	0	0	1	6	0	2	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	1	1	0	0	5	5	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	360	"AWI"	360	7633	8236	7892	70	0	2	0	0	0	0	21	0	0	0	0	0	0	0	0	9	1	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	2	0	0	0	0	4	10	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	365	"AWI"	365	7784	8311	7974	76	0	0	0	1	0	0	12	0	0	0	0	1	0	0	0	6	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	370	"AWI"	370	7846	8430	8069	56	0	2	0	1	1	0	13	0	1	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	375	"AWI"	375	7989	8557	8255	73	2	5	0	0	2	0	24	0	0	0	0	0	0	0	0	10	0	4	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	2	1	0	0	0	0	2	10	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	380	"AWI"	380	8058	8830	8418	8	0	5	0	0	3	0	11	0	0	0	0	0	0	0	0	19	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	385	"AWI"	385	8303	8934	8583	1	0	0	0	1	0	0	28	0	0	0	0	1	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	390	"AWI"	390	8413	9163	8752	1	0	2	0	0	0	0	32	0	0	1	0	0	0	0	0	15	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	395	"AWI"	395	8542	9370	8908	1	2	3	0	0	2	0	24	0	1	0	0	0	0	0	0	24	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	1	1	0	0	5	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	400	"AWI"	400	8601	9713	9048	0	0	1	0	0	1	0	19	0	0	0	0	0	0	0	0	20	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	405	"AWI"	405	8726	9860	9210	1	2	1	0	1	3	0	10	0	0	0	0	0	0	0	0	6	0	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1
3046	3973	"Vallon de Provence"	44.39111	6.40417	410	"AWI"	410	8797	10117	9367	0	1	0	0	3	3	0	28	0	0	0	0	0	0	0	0	18	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	2	1	2	0	0	1	0	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	415	"AWI"	415	8923	10257	9521	0	2	0	0	0	6	0	38	0	0	0	0	0	0	0	0	9	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	2	10	0	0	0	0	3	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	420	"AWI"	420	9001	10476	9676	0	1	4	0	1	3	0	28	0	0	0	0	0	0	0	0	11	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	3	1	7	0	1	1	0	4	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	425	"AWI"	425	9174	10591	9832	0	0	0	0	1	1	0	16	0	1	0	0	0	0	0	0	8	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	2	7	0	0	1	2	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	430	"AWI"	430	9266	10760	9985	0	0	0	0	3	3	0	13	1	0	0	0	0	0	0	0	8	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	4	2	0	0	0	1	2	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	435	"AWI"	435	9439	10872	10139	0	0	0	0	0	8	0	12	0	0	0	0	3	0	0	1	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	440	"AWI"	440	9542	11041	10294	0	0	1	0	2	9	0	15	0	0	0	0	0	0	0	0	7	0	9	10	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	5	1	0	0	1	0	1	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	445	"AWI"	445	9724	11135	10443	0	0	0	0	3	12	0	10	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	6	6	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	450	"AWI"	450	9843	11304	10596	0	0	1	0	1	14	0	23	1	0	0	0	1	0	0	4	0	0	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	16	0	0	0	1	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	452	"AWI"	452	9931	11351	10649	0	0	0	0	0	12	0	15	0	0	0	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	455	"AWI"	455	10020	11419	10736	0	0	0	0	2	16	0	13	1	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	14	0	0	0	1	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	457	"AWI"	457	10057	11482	10791	0	0	0	2	1	9	0	2	0	0	0	0	4	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	460	"AWI"	460	10117	11585	10874	0	0	0	2	0	4	0	3	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	461	"AWI"	461	10143	11605	10893	0	0	0	0	4	9	0	0	0	1	0	0	3	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	463	"AWI"	463	10174	11649	10933	0	0	0	0	2	3	0	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	467	"AWI"	467	10252	11776	11015	0	0	0	5	1	23	0	1	0	1	0	0	1	0	0	1	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	470	"AWI"	470	10287	11892	11076	0	0	0	6	1	19	0	0	0	0	0	0	3	0	0	0	0	0	8	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	472	"AWI"	472	10341	11933	11125	0	0	0	9	2	20	0	2	0	1	0	0	0	0	0	0	0	1	9	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	475	"AWI"	475	10392	12032	11193	0	0	0	6	1	25	0	2	1	1	0	0	2	0	0	0	0	0	11	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	478	"AWI"	478	10435	12142	11255	0	0	0	6	1	16	0	3	0	0	0	0	3	1	0	1	0	0	5	5	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	226	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	479	"AWI"	479	10446	12183	11276	0	0	0	4	1	10	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	2	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	480	"AWI"	480	10464	12233	11295	0	0	0	4	1	22	0	4	0	1	0	0	3	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	413	0	0	0	0	0	0	0	1	0	0	0	2	4	0	0	0	1	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	482	"AWI"	482	10495	12282	11338	0	0	0	4	0	8	0	3	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	483	"AWI"	483	10512	12304	11361	0	0	0	11	0	20	0	1	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	485	"AWI"	485	10544	12362	11404	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	486	"AWI"	486	10566	12396	11426	0	0	1	2	2	12	0	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	488	"AWI"	488	10595	12473	11465	0	0	1	0	3	8	0	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	490	"AWI"	490	10620	12558	11510	0	0	0	1	1	6	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	491	"AWI"	491	10644	12581	11530	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	492	"AWI"	492	10663	12601	11551	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	493	"AWI"	493	10679	12621	11577	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	494	"AWI"	494	10702	12641	11597	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3046	3973	"Vallon de Provence"	44.39111	6.40417	495	"AWI"	495	10722	12672	11618	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
