"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
23834	41310	"Stonetor Brook"	50.65556	-3.91	1	"AWI"	1	-130	40	-35	0.366300366300366	6.95970695970696	0.366300366300366	0	0.366300366300366	0	0	4.02930402930403	0	0	0	0	0	0	6.59340659340659	0	0	24.5421245421245	11.3553113553114	0	6.22710622710623	1.0989010989011	0.366300366300366	0	0	0	0	0	0	0	0	6.22710622710623	16.8498168498169	0	0	0	0	0	11.7216117216117	0.366300366300366	0	1.0989010989011	0	0.732600732600733	0	0	0	0	0.732600732600733
23834	41310	"Stonetor Brook"	50.65556	-3.91	4	"AWI"	4	-113	79	-10	0	4.46428571428571	0.446428571428571	0	0	0	0	5.35714285714286	0	0.892857142857143	0	0	0	0	6.25	0	0	29.4642857142857	0	0	5.80357142857143	2.23214285714286	0	0	0	0	0	0	0	0	0.446428571428571	4.01785714285714	18.75	0	0	0	0.446428571428571	0	18.75	0	0	0	0	0.446428571428571	0	0	0	0.446428571428571	1.78571428571429
23834	41310	"Stonetor Brook"	50.65556	-3.91	8	"AWI"	8	-86	139	25	0	1.71428571428571	0	0	0	0.571428571428571	0	5.14285714285714	0	0	0	0	0	0	5.14285714285714	0	0	40.5714285714286	0	0	4.57142857142857	3.42857142857143	0	0	0	0	0	0	0	0	0	1.71428571428571	13.1428571428571	0	0	0	0	0	18.8571428571429	0	0	0.571428571428571	0	0.571428571428571	0	0	0	2.85714285714286	1.14285714285714
23834	41310	"Stonetor Brook"	50.65556	-3.91	12	"AWI"	12	-51	199	58	0.36231884057971	2.53623188405797	0.72463768115942	0.36231884057971	0	0.36231884057971	0	0.72463768115942	0	0	0	0	0	0	3.6231884057971	0	0	30.7971014492754	29.7101449275362	0	2.53623188405797	0.72463768115942	0	0	0	0	0	0	0	0	0	0	10.1449275362319	0	0	0	0	0	12.3188405797101	1.81159420289855	0	0.36231884057971	0	0.36231884057971	0	0.36231884057971	0.36231884057971	0.72463768115942	1.08695652173913
23834	41310	"Stonetor Brook"	50.65556	-3.91	16	"AWI"	16	-13	272	93	0	0.793650793650794	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	1.58730158730159	0	0	51.5873015873016	20.6349206349206	0	1.19047619047619	1.19047619047619	0.396825396825397	0	0	0	0	0	0	0	0	0.396825396825397	6.74603174603175	0	0	0	0	0.396825396825397	9.52380952380952	1.58730158730159	0	0	0	0	0	0	0	0.793650793650794	1.98412698412698
23834	41310	"Stonetor Brook"	50.65556	-3.91	20	"AWI"	20	19	325	128	0	0.586510263929619	0	0	0	0	0	0.879765395894428	0	0	0	0	0	0	3.51906158357771	0	0	29.6187683284457	39.0029325513196	0	2.34604105571848	0.293255131964809	0	0.586510263929619	0	0	0	0	0	0	0	0	7.62463343108504	0	0	0	0.586510263929619	0	10.5571847507331	1.17302052785924	0	0.293255131964809	0	0	0	0	0	1.75953079178886	1.17302052785924
23834	41310	"Stonetor Brook"	50.65556	-3.91	22	"AWI"	22	51	343	145	0	2.23880597014925	0	0	0	0	0	0.746268656716418	0	0	0	0	0	0.746268656716418	2.23880597014925	0	0	33.2089552238806	38.0597014925373	0	0.746268656716418	1.49253731343284	0	0	0	0	0	0	0	0	0	0	8.58208955223881	0	0	0	0	0	10.8208955223881	0.373134328358209	0	0	0	0.373134328358209	0	0	0	0.373134328358209	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	24	"AWI"	24	73	370	164	0	0.256410256410256	0.256410256410256	0.256410256410256	0	0	0	0.512820512820513	0	0	0	0	0	0	0.769230769230769	0	0	23.5897435897436	58.2051282051282	0	2.56410256410256	0.256410256410256	0	0.256410256410256	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	4.1025641025641	0	0	0	0	0	0	0	0	1.28205128205128	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	26	"AWI"	26	104	396	182	0.29585798816568	1.4792899408284	0	0	0	0	0	0	0	0	0	0	0.29585798816568	0	1.18343195266272	0	0.29585798816568	18.3431952662722	57.9881656804734	0	2.07100591715976	0	0	0	0	0	0	0	0	0	0.29585798816568	0	7.10059171597633	0	0	0	0	0	7.39644970414201	1.18343195266272	0	0.887573964497041	0	0	0	0.29585798816568	0	0.887573964497041	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	28	"AWI"	28	147	417	202	0	1.81268882175227	0.302114803625378	0.302114803625378	0	0.302114803625378	0	1.20845921450151	0	0.302114803625378	0	0	0	0	2.11480362537764	0	0	33.8368580060423	37.1601208459215	0	1.51057401812689	2.11480362537764	0	0.906344410876133	0	0	0	0	0	0	0	0	9.66767371601208	0	0	0	0	0	6.34441087613293	0.302114803625378	0	0.302114803625378	0	0	0	0	0	1.51057401812689	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	30	"AWI"	30	176	453	223	0	8.13953488372093	0	0	0	0	0	1.74418604651163	0	0	0	0	0	0	6.3953488372093	0	0	44.1860465116279	0	0	1.74418604651163	0.581395348837209	0	0	0	0	0	0	0	0	0	0	11.6279069767442	0	0	0.581395348837209	0	0	8.13953488372093	4.06976744186047	9.88372093023256	0	0	0.581395348837209	0	0	0	1.16279069767442	1.16279069767442
23834	41310	"Stonetor Brook"	50.65556	-3.91	32	"AWI"	32	270	518	357	0	2.72108843537415	0	0	0.680272108843537	0	0	1.36054421768707	0	0	0	0	0	0	6.12244897959184	0	0	57.8231292517007	0	0	4.76190476190476	1.36054421768707	0	0	0	0	0	0	0	0	0.680272108843537	0	10.2040816326531	0	0	0	0	0	10.8843537414966	1.36054421768707	0	0.680272108843537	0	0	0	0	0	1.36054421768707	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	34	"AWI"	34	323	611	496	0	3.18021201413428	0	0.706713780918728	0	0	0	0.706713780918728	0	0	0	0	0	0	3.18021201413428	0	0	84.452296819788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76678445229682	0	0	0	0	0	4.59363957597173	0.353356890459364	0	0.353356890459364	0	0	0	0	0	0.706713780918728	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	36	"AWI"	36	435	689	599	0	21.285140562249	0	0	0.401606425702811	0	0	1.20481927710843	0	0	0	0	0	0	13.6546184738956	0	0	17.6706827309237	32.1285140562249	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0.401606425702811	0	7.63052208835341	2.00803212851406	0	0.401606425702811	0	0	0	0	0	0.803212851405622	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	38	"AWI"	38	551	714	672	0	11.8705035971223	0	0	0	0	0	1.07913669064748	0	0	0	0	0	0	12.2302158273381	0	0	10.431654676259	49.6402877697842	0	0.719424460431655	0	0	0	0	0	0	0.359712230215827	0	0	0	0	0.719424460431655	0	0	0	0	0	9.35251798561151	0.359712230215827	0	2.51798561151079	0	0.359712230215827	0	0	0.359712230215827	0	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	40	"AWI"	40	624	841	743	0	11.5577889447236	0.50251256281407	0.50251256281407	0	0	0	1.00502512562814	0	0	0	0	0.50251256281407	0	12.0603015075377	0	0	54.7738693467337	0	0	2.51256281407035	0.50251256281407	0	0	0	0	0	1.00502512562814	0	0	0.50251256281407	0.50251256281407	4.52261306532663	0	0	0	0	0	8.04020100502512	0.50251256281407	0	1.00502512562814	0	0	0	0	0	0	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	42	"AWI"	42	663	857	775	0	25.8278145695364	0	0.662251655629139	0	0	0	3.3112582781457	0	0	0	0	0	0	22.5165562913907	0	0	19.205298013245	0	0	0	0.662251655629139	0	0	0.662251655629139	0	0	1.98675496688742	0	0	0	0	1.98675496688742	0	0	0	0	0	14.5695364238411	7.28476821192053	0	0.662251655629139	0	0.662251655629139	0	0	0	0	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	44	"AWI"	44	698	876	806	0	13.9705882352941	0.735294117647059	0.367647058823529	0	0	0	0	0	0	0	0	0	0	12.5	0	0	13.9705882352941	45.9558823529412	0	0.735294117647059	0	0	0	0	0	0	0	0	0	0.367647058823529	0	0	0	0	0	0	0	11.0294117647059	0	0	0	0	0	0	0	0	0.367647058823529	0
23834	41310	"Stonetor Brook"	50.65556	-3.91	46	"AWI"	46	733	902	856	0	22.8915662650602	0	0	0	0	0	0.602409638554217	0	0	0	0	0	0	33.7349397590361	0	0	17.4698795180723	0	0	0	0.602409638554217	0	0	0.602409638554217	0	0	0	0	0	1.80722891566265	0	0.602409638554217	0	0	0	0	0	18.0722891566265	0	0	1.20481927710843	0	1.20481927710843	0	0.602409638554217	0	0.602409638554217	0
