"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	317	"AWI"	317	4202	4499	4357	0	2.31660231660232	3.86100386100386	0.772200772200772	0	0	0	1.15830115830116	0	0	8.88030888030888	0	0.386100386100386	0	0	0	0	0	0	3.47490347490348	0	1.54440154440154	0	0	0	3.08880308880309	0	0	1.54440154440154	0.386100386100386	0.386100386100386	0	0	0	0	5.01930501930502	0	0.386100386100386	0	0	0	0	0.386100386100386	22.3938223938224	0	0	12.7413127413127	0	0	0	0	23.5521235521236	3.47490347490348	0	0	0	0	0.386100386100386	1.15830115830116	0	0	0	0	0	0	0	0.772200772200772	1.93050193050193	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	318	"AWI"	318	4235	4524	4386	0	1.91570881226054	0	0	0	0	0	0.766283524904214	0	0	14.176245210728	0	0	0	0	0	0	0	0.383141762452107	2.68199233716475	0	1.53256704980843	0	0	0	1.91570881226054	0	0	0	0	0	0	0	0.766283524904214	0	3.44827586206897	0	0	0	0	0	0	0	37.9310344827586	0	0	0	0	0	0	0	22.6053639846743	5.74712643678161	0	0	0	0	0	4.59770114942529	0	0	0	0	0.383141762452107	0	0	0	1.14942528735632	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	319	"AWI"	319	4257	4564	4413	0	2.54237288135593	6.77966101694915	0.564971751412429	0	0	0	0.282485875706215	0	0	17.2316384180791	0	0.282485875706215	0	0	0	0	0	0	5.36723163841808	0.282485875706215	0.564971751412429	0	0	0	3.95480225988701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564971751412429	36.1581920903955	0	0	0	0	0	0	0	15.819209039548	5.93220338983051	0	0	0	0	0.847457627118644	0.564971751412429	0	0	0	0	0	0.564971751412429	0	0.282485875706215	1.12994350282486	0.282485875706215	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	321	"AWI"	321	4313	4628	4463	0	1.57728706624606	4.41640378548896	0.630914826498423	0	0	0	1.89274447949527	0	0	14.8264984227129	0	0	0	0	0	0	0	0	3.47003154574132	0.315457413249211	0.630914826498423	0	0	0	5.04731861198738	0	0	0	0	0	0	0	0	0	7.57097791798107	0	0	0	0	0	0	0	30.9148264984227	0	0	0	0	0	0	0	10.7255520504732	12.9337539432177	0	0	0	0	0.315457413249211	1.26182965299685	0.315457413249211	0	0	0	0	0.630914826498423	0	0	2.20820189274448	0.315457413249211	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	322	"AWI"	322	4338	4639	4489	0	2.34375	5.46875	0.390625	0	0	0	3.515625	0	0	15.625	0	0	0	0	0	0	0	0	6.25	0	1.5625	0	0	0	5.46875	0	0	0.78125	0	0	2.34375	0	0	0	0	0	0	0	0	0	0	0.78125	30.859375	0	0	0	0	0	0	0	10.546875	9.765625	0	0	0	0	0.78125	1.5625	0.78125	0	0	0	0	0.390625	0	0.390625	0.390625	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	324	"AWI"	324	4379	4679	4536	0	4.54545454545455	5.78512396694215	0.413223140495868	0	0	0	2.06611570247934	0	0	7.43801652892562	0	0	0	0	0	0	0	0	4.54545454545455	0.413223140495868	0	0	0	0	2.89256198347107	0	0	0	0	0	0	0	0	0	6.61157024793388	0	0	0	0	0	0	0.413223140495868	37.1900826446281	0	0	0	0	0	0	0	14.0495867768595	7.85123966942149	0	0	0	0	0	2.06611570247934	0.413223140495868	0	0	0	0	0.413223140495868	0	1.2396694214876	1.65289256198347	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	326	"AWI"	326	4428	4726	4581	0	3.72093023255814	0	0	0	0	0	1.3953488372093	0	0	14.4186046511628	0	0.465116279069767	0	0	0	0	0	0	5.11627906976744	0	0.930232558139535	0	0	0	7.44186046511628	0	0	0	0	0	0	0	0	0	11.1627906976744	0	0	0.465116279069767	0	0	0	0.465116279069767	33.953488372093	0	0	0	0	0	0	0	11.6279069767442	5.11627906976744	0	0	0	0	0	0	0.465116279069767	0	0	0	0	0	0	0.930232558139535	1.3953488372093	0.465116279069767	0.465116279069767
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	327	"AWI"	327	4451	4736	4605	0	2.52365930599369	4.41640378548896	0.315457413249211	0	0	0	1.26182965299685	0	0	13.2492113564669	0	0.315457413249211	0	0	0	0	0	0.315457413249211	7.57097791798107	0.315457413249211	0.630914826498423	0	0	0	2.52365930599369	0	0	0.315457413249211	0	0	0	0	0.946372239747634	0	7.25552050473186	0	0	0	0	0	0	0.315457413249211	29.0220820189274	0	0	0	0	0.315457413249211	0	0	20.820189274448	2.8391167192429	0	0	0	0	0.315457413249211	0.946372239747634	0.315457413249211	0	0	0	0.315457413249211	0	0	0.630914826498423	2.20820189274448	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	328	"AWI"	328	4467	4747	4629	0	2.49221183800623	4.67289719626168	0.623052959501558	0	0	0	1.55763239875389	0	0	19.6261682242991	0	0.311526479750779	0	0	0	0	0	0.311526479750779	2.80373831775701	0.311526479750779	0.623052959501558	0	0	0	3.73831775700935	0	0	0.623052959501558	0	0	0	0.311526479750779	0	0	0	0	0	0	0	0	0	0	30.8411214953271	0	0	0	0	0	0	0	19.0031152647975	7.47663551401869	0	0	0	0	0	0	0.311526479750779	0	0	0.311526479750779	0	0	0	0	4.04984423676012	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	333	"AWI"	333	4584	4920	4780	0	5.60747663551402	9.34579439252336	0.934579439252336	0	0	0	0.934579439252336	0	0	18.6915887850467	0	0	0	0	0	0	0	0	9.81308411214953	0	0.467289719626168	0	0	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.9065420560748	0	0	0	0	0	0	0	16.8224299065421	3.27102803738318	0	0	0	0	0	0.467289719626168	0.467289719626168	0	0	0	0	0	0	0.467289719626168	1.86915887850467	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	334	"AWI"	334	4599	5010	4803	0	1.85185185185185	11.1111111111111	0.925925925925926	0	0	0	2.77777777777778	0	0	15.2777777777778	0	0	0	0	0	0	0	0	6.48148148148148	0.462962962962963	1.38888888888889	0	0	0	1.38888888888889	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925925925925926	29.1666666666667	0	0	0	0	0	0	0	14.3518518518519	2.77777777777778	0	0	0	0	0.925925925925926	1.85185185185185	0.462962962962963	0	0	0	0	0.925925925925926	0	0	2.31481481481481	1.85185185185185	0.925925925925926
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	335	"AWI"	335	4610	5096	4828	0	2.65486725663717	0	0	0	0	0	1.76991150442478	0	0	23.8938053097345	0	0	0	0	0	0	0	0	7.9646017699115	0	0.884955752212389	0	0	0	0.442477876106195	0	0	0.442477876106195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.7964601769912	0	0	10.6194690265487	0	0	0	0	19.4690265486726	2.65486725663717	0	0	0	0	1.32743362831858	3.98230088495575	0.442477876106195	0	0	0	0	0	0	0	0.884955752212389	1.76991150442478	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	336	"AWI"	336	4651	5120	4869	0	5.91397849462366	0	0	0	0	0	2.68817204301075	0	0	26.8817204301075	0	0	0	0	0	0	0	0.537634408602151	8.06451612903226	0	1.61290322580645	0	0	0	2.1505376344086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537634408602151	33.8709677419355	0	0	0	0	0	0	0	9.13978494623656	2.1505376344086	0	0	0	0	0	2.68817204301075	0.537634408602151	0	0	0	0	0.537634408602151	0	0	2.1505376344086	0.537634408602151	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	338	"AWI"	338	4695	5197	4946	0	2.05128205128205	0	1.53846153846154	0	0	0	4.1025641025641	0	0	17.4358974358974	0	0	0	0	0	0	0	0	9.74358974358974	0	1.02564102564103	0	0	0	1.02564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0	0	0	0.512820512820513	34.8717948717949	0	0	0	0	0	0	0	13.8461538461538	4.61538461538462	0	0	0	0	1.02564102564103	2.05128205128205	0.512820512820513	0	0	0	0	0.512820512820513	0	0	3.07692307692308	1.53846153846154	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	340	"AWI"	340	4724	5336	5025	0	0.925925925925926	8.33333333333333	1.38888888888889	0	0	0	0.925925925925926	0	0	18.9814814814815	0	0	0	0	0	0	0	0	10.1851851851852	0.462962962962963	1.38888888888889	0	0	0	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462962962962963	22.6851851851852	0	0	0	0	0	0	0	18.0555555555556	4.16666666666667	0	0	0	0	1.38888888888889	4.62962962962963	0.462962962962963	0	0	0	0	0	0	0.925925925925926	1.38888888888889	0.925925925925926	0.462962962962963
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	344	"AWI"	344	4913	5429	5220	0	1.35135135135135	0	0.45045045045045	0	0	0	1.35135135135135	0	0	19.8198198198198	0	0	0	0	0	0	0	0.900900900900901	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25225225225225	0	0	0	0	0.45045045045045	0	0	0	0.45045045045045	27.4774774774775	0	0	16.6666666666667	0	0	0	0	8.10810810810811	5.40540540540541	0	0	0	0	0.45045045045045	4.05405405405405	0.900900900900901	0	0	0	0	0	0	1.35135135135135	1.35135135135135	1.8018018018018	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	348	"AWI"	348	5178	5507	5380	0	4.10958904109589	4.5662100456621	0.45662100456621	0	0	0	2.73972602739726	0	0	13.2420091324201	0	0	0	0	0	0	0	0	5.93607305936073	0	0	0	0	0	0	1.82648401826484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5936073059361	0	0	15.9817351598174	0	0	0	0	8.67579908675799	0	0	0	0	0	0.91324200913242	9.1324200913242	0.45662100456621	0	0	0	0	0	0	0.45662100456621	0.91324200913242	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	349	"AWI"	349	5249	5528	5428	0	2.35294117647059	7.05882352941176	0.784313725490196	0	0	0	1.56862745098039	0	0	12.156862745098	0	0	0	0	0	0	0	0.392156862745098	3.52941176470588	0	1.96078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784313725490196	0.784313725490196	0	0	0	0	30.1960784313725	0	0	14.1176470588235	0	0	0	0	9.01960784313725	0.784313725490196	0	0	0	0	0.784313725490196	10.9803921568627	0	0	0	0	0	0.392156862745098	0	0.392156862745098	0.784313725490196	1.17647058823529	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	351	"AWI"	351	5331	5563	5491	0	3.18181818181818	6.81818181818182	0.909090909090909	0	0	0	0.909090909090909	0	0	6.81818181818182	0	0	0	0	0	0	0	0	3.63636363636364	0	0.909090909090909	0	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	30.9090909090909	0.454545454545455	0	20.4545454545455	0	0	0	0	11.8181818181818	3.18181818181818	0	0	0	0	0.454545454545455	5	0.909090909090909	0	0	0	0	0	0	0.454545454545455	1.81818181818182	0.454545454545455	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	352	"AWI"	352	5343	5569	5503	0	3.15789473684211	0	1.57894736842105	0	0	0	3.15789473684211	0	0	15.7894736842105	0	0	0	0	0	0	0	0	6.31578947368421	0.526315789473684	1.57894736842105	0	0	0	0.526315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3157894736842	0	0	0	0	0	0	0	18.9473684210526	3.68421052631579	0	0	0	0	0.526315789473684	5.26315789473684	0.526315789473684	0	0	0.526315789473684	0	0	0	0.526315789473684	1.05263157894737	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	353	"AWI"	353	5354	5577	5516	0	2	0	0.666666666666667	0	0	0	2	0	0	13.3333333333333	0	0	0	0	0	0	0.666666666666667	0	6.66666666666667	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	1.33333333333333	40.6666666666667	0	0	0	0	0	0	0	13.3333333333333	7.33333333333333	0	0.666666666666667	0	0	0	6.66666666666667	0.666666666666667	0	0	0	0	0.666666666666667	0	0	1.33333333333333	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	354	"AWI"	354	5363	5587	5531	0	1.43540669856459	0	0.956937799043062	0	0	0	0.956937799043062	0	0	15.7894736842105	0	0	0	0	0	0	0	0	4.30622009569378	0.478468899521531	2.39234449760766	0	0	0	0.478468899521531	0	0	0.478468899521531	0.478468899521531	0	0	0	0	0	0	0	0	0	0	0	0	0	34.4497607655502	0	0	0	0	0	0	0	22.488038277512	4.30622009569378	0	0	0	0	1.43540669856459	4.30622009569378	1.43540669856459	0	0	0	0	0.478468899521531	0	0	1.43540669856459	1.91387559808612	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	356	"AWI"	356	5416	5687	5585	0	3.3210332103321	5.16605166051661	0.738007380073801	0	0	0	1.4760147601476	0	0	12.9151291512915	0	0	0	0	0	0	0	0.3690036900369	8.85608856088561	0	0.738007380073801	0	0	0	0.3690036900369	0	0	0.3690036900369	0	0	0	0	0	0	0	0	0	0.738007380073801	0	0	0	0	28.7822878228782	0.3690036900369	0	9.96309963099631	0	0	0	0	13.2841328413284	1.8450184501845	0	0	0	0	0.3690036900369	2.9520295202952	2.5830258302583	0	0	0.3690036900369	0	1.1070110701107	0	0	1.8450184501845	1.4760147601476	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	357	"AWI"	357	5446	5786	5621	0	3.38983050847458	7.6271186440678	0.423728813559322	0	0	0	2.11864406779661	0	0	13.135593220339	0	0.423728813559322	0	0	0	0	0	0	5.50847457627119	0	0.423728813559322	0	0	0	0.423728813559322	0	0	0.423728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3898305084746	0	0	10.5932203389831	0	0	0	0	14.8305084745763	4.23728813559322	0	0	0	0	0	2.54237288135593	4.66101694915254	0	0	0	0	0.423728813559322	0	0	0.423728813559322	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	358	"AWI"	358	5475	5889	5655	0	3.7593984962406	4.13533834586466	0.75187969924812	0	0	0	1.50375939849624	0	0	14.6616541353383	0	0.37593984962406	0	0	0	0	0	0	5.6390977443609	0	0	0	0	0	0.37593984962406	0	0	0	0	0	0	0	0	0	4.13533834586466	0	0	0	0	0	0	0	30.0751879699248	0.37593984962406	0	10.5263157894737	0	0	0	0	12.781954887218	2.63157894736842	0	0	0	0	0.37593984962406	3.38345864661654	1.50375939849624	0	0	0	0	0	0	0.75187969924812	1.8796992481203	0.37593984962406	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	359	"AWI"	359	5494	5998	5694	0	2	0	0	0	0	0	2	0	0	13.5	0	0.5	0	0	0	0	0	0	8	1	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0.5	32	0	0	12.5	0	0	0	0	14.5	0.5	0	0	0	0	0.5	5	2	0	0	0	0	0	0	0.5	2	0.5	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	360	"AWI"	360	5511	6111	5732	0	3.94088669950739	6.89655172413793	0.985221674876847	0	0	0	1.47783251231527	0	0	15.7635467980296	0	0	0	0	0	0	0	0	5.41871921182266	0	1.97044334975369	0	0	0	0.492610837438424	0	0	0.492610837438424	0	0	0	0	0.985221674876847	0	2.95566502463054	0	0	0	0	0	0	0	31.0344827586207	0	0	0	0	0	0	0	12.3152709359606	0.492610837438424	0	0	0	0	2.95566502463054	5.41871921182266	2.46305418719212	0	0	0	0	0	0	0.985221674876847	2.95566502463054	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	361	"AWI"	361	5560	6144	5782	0	4.81283422459893	0	1.06951871657754	0	0	0	1.60427807486631	0	0	20.855614973262	0	0	0	0	0	0	0.53475935828877	0	7.48663101604278	0	1.06951871657754	0	0	0	0	0	0	0.53475935828877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2245989304813	0.53475935828877	0	0	0	0	0	0	11.7647058823529	3.20855614973262	0	0	0	0	0.53475935828877	5.3475935828877	1.60427807486631	0	0	0.53475935828877	0	0	0	1.06951871657754	2.67379679144385	0.53475935828877	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	364	"AWI"	364	5631	6289	5929	0	4.36681222707424	3.49344978165939	0.873362445414847	0	0	0	1.74672489082969	0	0	13.5371179039301	0	0	0	0	0	0	0	0	6.55021834061135	0.436681222707424	0.436681222707424	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5545851528384	0.436681222707424	0	9.60698689956332	0	0	0	0	10.9170305676856	2.18340611353712	0	0	0	0	0.436681222707424	1.74672489082969	1.31004366812227	0	0	0	0	0	0	1.31004366812227	2.18340611353712	0	0.436681222707424
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	366	"AWI"	366	5709	6387	6021	0	2.06185567010309	3.60824742268041	1.03092783505155	0	0	0	1.54639175257732	0	0	14.4329896907216	0	0	0	0	0	0	0.515463917525773	0.515463917525773	6.70103092783505	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.360824742268	0	0	0	0	0	0	0	12.3711340206186	3.09278350515464	0	0	0	0	0	3.09278350515464	1.03092783505155	0	0	0	0	0.515463917525773	0	1.03092783505155	2.57731958762887	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	367	"AWI"	367	5746	6412	6068	0	3.09278350515464	4.12371134020619	0	0	0	0	0.515463917525773	0	0	16.4948453608247	0	0	0	0	0	0	0	0	4.12371134020619	0	0	0	0	0	1.54639175257732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.0309278350515	0	0	0	0	0	0	0	8.76288659793814	2.57731958762887	0	0	0	0	0	3.09278350515464	0.515463917525773	0	0	0	0	0	0	1.03092783505155	3.09278350515464	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	368	"AWI"	368	5777	6441	6114	15.3846153846154	2.34113712374582	0	0.334448160535117	0	0	0	1.00334448160535	0	0	15.7190635451505	0	0	0	0	0	0	0	0	7.02341137123746	0	0.668896321070234	0	0	0	0.668896321070234	0	0	0	0	0	0	0	2.67558528428094	0	0	0	0	0.668896321070234	0	0	0	0	27.0903010033445	0	0	5.68561872909699	0	0	0	0	12.0401337792642	1.67224080267559	0	0	0	0	0	1.33779264214047	1.00334448160535	0	0	0	0	0	0	0	4.34782608695652	0.334448160535117	0
