"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Pyrus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Urticaceae"
3142	4087	"Hawks Tor"	50.540892	-4.612328	3.5	"AWI"	3.5	12125.5	13362	12714.5	0.153846153846154	0	1.53846153846154	0	0	2.46153846153846	0.153846153846154	0.153846153846154	1.07692307692308	0	0	0	0	14.7692307692308	0	3.07692307692308	0	0.307692307692308	0	23.3846153846154	0.461538461538462	0	0	0.153846153846154	0	0	0	0.769230769230769	0	0	50.1538461538461	0	0	0	0	0.615384615384615	0	0.615384615384615	0	0.153846153846154	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	4.5	"AWI"	4.5	12202.5	13423.5	12777.5	0	0.166389351081531	3.16139767054908	0	0	5.49084858569052	0	0.166389351081531	0	0	0	0	0	31.6139767054908	0	0	0	0	0	12.9783693843594	0.166389351081531	0	0	0	0	0	0	0.332778702163062	0	0	43.261231281198	0	0	0	0	2.49584026622296	0	0.166389351081531	0	0	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	5.5	"AWI"	5.5	12276.5	13480	12841	0	0.181159420289855	5.61594202898551	0	0	6.88405797101449	0.181159420289855	0	0	0	0	0	0	28.4420289855072	0	0	0	0.36231884057971	0	8.8768115942029	0.543478260869565	0	0	0	0	0	0	0.181159420289855	0	0	46.7391304347826	0	0	0	0	0.905797101449275	0	0.543478260869565	0	0.543478260869565	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	7.5	"AWI"	7.5	12418	13596.5	12970.5	0	0.392156862745098	0.196078431372549	0	0	8.43137254901961	0.392156862745098	0	0	0	0	0	0	40.3921568627451	0	0	0	0.196078431372549	0	9.01960784313725	1.96078431372549	0	0	0	0	0	0	0.196078431372549	0	0	30.1960784313725	0	0	0	0	6.47058823529412	0	1.76470588235294	0	0.392156862745098	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	9.5	"AWI"	9.5	12562.5	13705.5	13095	0	0	0.803212851405622	0	0	30.5220883534137	0.200803212851406	0.200803212851406	0	0	0	0	0	26.7068273092369	0	0	0	0	0	5.22088353413655	0	0	0	0	0	0	0	0	0	0	32.9317269076305	0	0	0	0	2.81124497991968	0	0.401606425702811	0	0.200803212851406	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	11.5	"AWI"	11.5	12706.5	13814	13222	0	0.485436893203883	0.242718446601942	0	0	5.33980582524272	0.728155339805825	0	0	0	0	0	0	46.3592233009709	0	0	0	0.242718446601942	0	8.98058252427185	3.39805825242718	0	0	0	0	0	0	0.242718446601942	0	0	29.3689320388349	0	0	0	0	4.36893203883495	0	0.242718446601942	0	0	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	13.5	"AWI"	13.5	12860.5	13921.5	13348	0	0	1.18811881188119	0	0	11.2871287128713	0.396039603960396	0	0.594059405940594	0	0	0	0	36.4356435643564	0	0	0	0	0	8.31683168316832	3.36633663366337	0	0	0	0	0	0	0	0	0	35.8415841584158	0	0	0	0	1.18811881188119	0	0.594059405940594	0	0.792079207920792	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	15.5	"AWI"	15.5	13006.5	14035	13473.5	0	0.19723865877712	0.788954635108481	0	0	3.55029585798817	0.591715976331361	0	0	0	0	0	0	55.818540433925	0	0	0	0	0	7.29783037475345	1.9723865877712	0	0	0.19723865877712	0.19723865877712	0	0	0	0	0	27.6134122287968	0	0	0	0	1.18343195266272	0	0.19723865877712	0	0.394477317554241	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	16.5	"AWI"	16.5	13078.5	14101	13538	0	0	0.560747663551402	0	0	3.73831775700935	0	0	0	0	0	0	0	60.5607476635514	0	0	0	0	0	5.60747663551402	0.934579439252336	0	0	0	0	0	0	0	0	0	27.1028037383178	0	0	0	0	0.373831775700935	0	0.934579439252336	0	0.186915887850467	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	18.5	"AWI"	18.5	13212.5	14238.5	13671	0	0.204081632653061	0	0	0	0.816326530612245	0	0	0	0	0	0	0	66.1224489795918	0	0	0	0	0	6.53061224489796	2.24489795918367	0	0.408163265306122	0	0	0	0	0.204081632653061	0	0	21.0204081632653	0	0	0	0	0.408163265306122	0	0.612244897959184	0	1.42857142857143	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	21.5	"AWI"	21.5	13405	14439	13870	0	0.184162062615101	0.736648250460405	0	0	0.736648250460405	0	0	0	0.368324125230203	0	0	0	67.0349907918969	0	0	0	0	0	9.39226519337017	0.920810313075507	0	0	0	0	0	0.184162062615101	0	0	0	18.4162062615101	0	0	0	0	1.47329650092081	0	0.368324125230203	0	0.184162062615101	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	24.5	"AWI"	24.5	13604.5	14629	14068.5	0	0.24390243902439	1.95121951219512	0	0	2.92682926829268	0.24390243902439	0	0	0	0	0	0	61.219512195122	0	0	0	0.24390243902439	0	5.1219512195122	1.46341463414634	0	0	0	0	0	0	0.24390243902439	0	0	20.9756097560976	0	0	0	0	3.17073170731707	0	0.48780487804878	0	1.70731707317073	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	25.5	"AWI"	25.5	13670.5	14694	14134.5	0	0	2.09424083769634	0	0	2.61780104712042	1.30890052356021	0	0	0	0	0	0	59.6858638743455	0	0	0	0	0	6.54450261780105	0.785340314136126	0	0	1.30890052356021	0.261780104712042	0	0	0.261780104712042	0	0	19.3717277486911	0	0	0	0	2.87958115183246	0	1.04712041884817	0	1.83246073298429	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	26.5	"AWI"	26.5	13739.5	14757	14199	0	0.25	1.5	0	0	0.5	0.25	0	0	0	0.25	0	0	60	0	0	0	0.25	0	8	1.25	0	0	0	0	0	0	0.25	0	0	22.5	0	0	0	0	3	0	0.75	0	1.25	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	27.5	"AWI"	27.5	13806.5	14820.5	14264.5	0	0.265957446808511	1.86170212765957	0	0	1.32978723404255	0	0	0	0	0	0.265957446808511	0	59.3085106382979	0.265957446808511	0	0	0.265957446808511	0	4.52127659574468	1.59574468085106	0	0	0	0	0	0	0	0	0	25.2659574468085	0	0	0	0	2.3936170212766	0	1.06382978723404	0.531914893617021	1.06382978723404	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	28.5	"AWI"	28.5	13869.5	14888	14332	0	0	6.47887323943662	0	0	0.28169014084507	0	0	0	0	0	0	0	56.9014084507042	0.28169014084507	0	0	0	0	4.50704225352113	0.28169014084507	0	0	0	0	0	0	0.28169014084507	0	0	25.9154929577465	0	0	0	0	3.66197183098592	0	0.563380281690141	0	0.845070422535211	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	29.5	"AWI"	29.5	13937.5	14961.5	14399	0	0.268096514745308	5.36193029490617	0	0	1.60857908847185	0.268096514745308	0	0	0	0	0	0	56.0321715817694	0	0	0	0	0.268096514745308	8.57908847184987	1.34048257372654	0	0	1.07238605898123	0	0	0	0.268096514745308	0	0	19.5710455764075	0	0	0	0	2.94906166219839	0	1.87667560321716	0.268096514745308	0.268096514745308	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	30.5	"AWI"	30.5	14006.5	15032	14465	0	0	2.30179028132992	0	0	1.53452685421995	0.255754475703325	0	0	0	0	0	0	48.0818414322251	0	0	0	0.255754475703325	0	8.95140664961637	0.767263427109974	0	0.255754475703325	0	0	0	0	0.255754475703325	0	0	29.923273657289	0	0	0	0	3.32480818414322	0	3.83631713554987	0.255754475703325	0	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	31.5	"AWI"	31.5	14070.5	15098.5	14530.5	0	0	3.37662337662338	0	0	1.2987012987013	0	0	1.03896103896104	0	0	0.25974025974026	0	21.038961038961	0	3.11688311688312	0	0	0	28.5714285714286	0.25974025974026	0	0	1.03896103896104	0	0	0	1.03896103896104	0	0	32.2077922077922	0	0	0	0	1.03896103896104	0	4.93506493506494	0	0.779220779220779	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	32.5	"AWI"	32.5	14131	15165	14596	0.289855072463768	0.289855072463768	1.44927536231884	0	0	1.73913043478261	0.579710144927536	0	0	0	0	0	0	48.1159420289855	0	0	0.289855072463768	0.289855072463768	0	8.98550724637681	1.15942028985507	0	0	0.289855072463768	0.289855072463768	0	0	0.579710144927536	0	0	29.2753623188406	0	0	0	0	3.18840579710145	0	3.18840579710145	0	0	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	33.5	"AWI"	33.5	14189	15233	14661.5	0	0.920245398773006	1.22699386503067	0	0	1.84049079754601	0	0.306748466257669	0	0	0	0	0	53.680981595092	0	0	0	0	0	7.05521472392638	0.613496932515337	0	0	0.306748466257669	0.306748466257669	0	0	0.613496932515337	0	0	30.0613496932515	0	0	0	0	0.920245398773006	0	1.53374233128834	0.613496932515337	0	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	34.5	"AWI"	34.5	14247	15303	14726.5	0	0	2.35294117647059	0	0	1.47058823529412	1.17647058823529	0	0	0	0	0.588235294117647	0	47.6470588235294	0	0	0	0	0	12.3529411764706	0	0	0	0	0	0	0	0.294117647058824	0	0	29.1176470588235	0	0	0	0	1.47058823529412	0	2.94117647058824	0	0.588235294117647	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	35.5	"AWI"	35.5	14306.5	15371	14789.5	0	0.597014925373134	1.19402985074627	0	0	1.7910447761194	0.895522388059702	0	0	0	0	0	0	49.5522388059701	0	0	0	0	0.298507462686567	12.8358208955224	0	0	0	0.597014925373134	0	0	0	0.298507462686567	0	0	29.2537313432836	0	0	0	0	0.895522388059702	0	1.19402985074627	0	0.597014925373134	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	36.5	"AWI"	36.5	14369	15438	14852.5	0	0.288184438040346	2.01729106628242	0	0	1.72910662824208	0.288184438040346	0	0	0	0	0.288184438040346	0	48.1268011527378	0	0	0	0	0	12.1037463976945	0	0	0	0	0	0	0	0.288184438040346	0	0	29.3948126801153	0	0	1.44092219020173	0	1.72910662824208	0	1.72910662824208	0.288184438040346	0	0.288184438040346
3142	4087	"Hawks Tor"	50.540892	-4.612328	37.5	"AWI"	37.5	14431.5	15507.5	14917	0	0.595238095238095	1.19047619047619	0	0	0.595238095238095	0.297619047619048	0	0	0	0	0	0.297619047619048	49.4047619047619	0	0	0	0	0	9.82142857142857	0	0	0	0	0	0	0	0	0	0	33.0357142857143	0	0	2.38095238095238	0	0.297619047619048	0	1.48809523809524	0.297619047619048	0.297619047619048	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	38.5	"AWI"	38.5	14494	15577	14982	0	0	0.835654596100279	0	0	1.39275766016713	0	0	0	0	0	0	0	41.5041782729805	0	0	0	0.278551532033426	0	11.9777158774373	0.557103064066852	0	0	0.278551532033426	0	0	0	0.278551532033426	0	0	38.1615598885794	0	0	0.835654596100279	0	1.67130919220056	0	1.67130919220056	0.557103064066852	0	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	39.5	"AWI"	39.5	14557	15645.5	15047.5	0	0.314465408805031	0.943396226415094	0	0	0.943396226415094	0.314465408805031	0	0	0	0	0	0	38.9937106918239	0	0	0	0	0.314465408805031	12.8930817610063	0	0.314465408805031	0	0.314465408805031	0	0	0	0.943396226415094	0	0	38.0503144654088	0.314465408805031	0	0.628930817610063	0	1.57232704402516	0	2.20125786163522	0	0.943396226415094	0
3142	4087	"Hawks Tor"	50.540892	-4.612328	40.5	"AWI"	40.5	14618	15715	15113.5	0	0.789473684210526	0.526315789473684	0.526315789473684	0	1.05263157894737	0.263157894736842	0	0	0	0	0.263157894736842	0	39.2105263157895	0	0	0	0	0	13.4210526315789	0	0	0	0	0	0.526315789473684	0	0.263157894736842	0.789473684210526	0	28.9473684210526	0	0	0	0	1.84210526315789	9.47368421052632	1.05263157894737	0.526315789473684	0.263157894736842	0.263157894736842
