"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acacia"	"Acanthaceae"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Chamaerops"	"Cistaceae"	"Citrus"	"Colchicaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"	"Zelkova"
23928	41543	"Gorgo Basso"	37.6	12.65	220	"AWI"	220	927	1680	1347	0	0	0	0	4	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	7	0	2	0	0	0	0	12	0	0	0	0	0	1	0	0	7	16	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	240	"AWI"	240	1100	1769	1512	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	15	0	3	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	3	0	0	0	0	250	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	260	"AWI"	260	1355	1850	1667	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	47	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	1	0	3	5	0	0	0	1	0	0	250	0	1	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	280	"AWI"	280	1681	1930	1811	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	3	0	0	38	0	0	0	1	0	0	222	0	0	0	0	0	0	0	0	22	88	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	35	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	300	"AWI"	300	1789	2113	1939	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	10	0	1	0	0	10	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	12	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	320	"AWI"	320	1869	2307	2063	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	2	0	21	0	3	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	340	"AWI"	340	1958	2452	2190	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	2	1	0	0	0	0	1	2	0	0	0	0	4	0	0	60	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	360	"AWI"	360	2061	2567	2318	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	78	0	0	0	2	0	0	47	0	0	0	0	0	0	0	0	19	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	370	"AWI"	370	2110	2635	2382	0	0	0	0	2	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	72	0	0	0	7	0	0	50	0	0	0	0	0	0	0	0	22	128	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	390	"AWI"	390	2273	2725	2514	0	0	0	0	0	0	0	0	1	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	56	0	0	0	3	0	0	37	0	0	0	0	0	0	0	0	29	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	410	"AWI"	410	2440	2774	2628	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	4	0	0	0	0	0	1	3	0	0	0	0	1	0	0	50	0	0	1	3	0	2	5	0	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	430	"AWI"	430	2519	2928	2737	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	28	0	0	0	1	0	3	12	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0	79	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	448	"AWI"	448	2578	3011	2798	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	11	0	0	0	2	0	0	20	0	0	1	0	0	0	0	0	16	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	465	"AWI"	465	2648	3090	2857	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	65	0	0	0	2	0	0	57	0	0	0	0	0	0	0	0	35	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	470	"AWI"	470	2664	3125	2876	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	16	0	7	0	0	0	0	1	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	84	0	0	0	2	0	0	51	0	0	0	0	0	0	0	0	20	96	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	480	"AWI"	480	2727	3165	2911	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17	0	0	0	1	0	0	4	0	0	0	0	3	0	0	81	0	0	0	1	0	0	52	0	0	0	0	0	0	0	0	30	147	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	490	"AWI"	490	2770	3219	2948	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	68	0	4	0	1	0	0	94	0	0	0	0	0	0	0	0	43	117	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	3	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	500	"AWI"	500	2862	3329	3018	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	1	0	12	1	0	0	0	0	0	4	0	0	0	0	0	0	0	88	0	0	0	7	0	0	123	0	0	0	0	0	0	0	0	56	211	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	506	"AWI"	506	2884	3396	3065	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	5	0	0	0	0	0	26	0	0	0	1	0	1	5	0	0	0	0	2	0	0	123	0	4	0	1	0	0	85	0	0	0	0	0	0	0	0	27	179	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	513	"AWI"	513	2919	3497	3122	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	6	0	0	0	0	1	18	1	0	0	0	0	0	6	0	0	0	0	0	0	0	62	0	0	0	6	0	0	112	0	0	0	0	0	0	0	0	38	177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	520	"AWI"	520	2971	3587	3223	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	6	0	6	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	56	0	0	0	7	0	0	56	0	0	0	0	0	0	0	0	25	191	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	5	0
23928	41543	"Gorgo Basso"	37.6	12.65	526	"AWI"	526	3004	3732	3303	0	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	1	37	1	0	0	0	0	0	6	0	0	0	0	0	0	0	75	0	0	0	6	0	0	91	0	0	0	0	0	0	0	0	28	238	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	533	"AWI"	533	3050	3916	3395	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	17	1	0	0	0	0	0	2	0	0	0	0	0	0	0	75	0	0	0	1	0	0	145	0	0	0	0	0	0	1	0	25	189	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	540	"AWI"	540	3160	3987	3501	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	45	0	2	0	11	0	2	115	0	0	0	0	0	0	0	0	22	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	546	"AWI"	546	3202	4087	3606	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	4	0	0	0	1	1	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	44	0	0	0	5	0	0	101	0	0	0	0	0	0	0	0	42	208	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	552	"AWI"	552	3238	4207	3695	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	10	0	0	0	0	1	21	1	0	0	0	0	0	2	0	0	0	0	0	0	0	79	0	0	0	10	0	0	209	0	0	0	0	0	0	0	0	42	155	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	558	"AWI"	558	3370	4266	3789	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	16	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	41	0	0	0	7	0	0	220	0	0	0	0	0	0	0	0	20	63	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	566	"AWI"	566	3475	4361	3930	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	12	0	0	0	0	1	14	3	0	0	0	0	0	3	0	0	1	0	0	0	0	55	0	0	1	5	0	0	166	0	0	0	0	0	0	0	0	38	129	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0
23928	41543	"Gorgo Basso"	37.6	12.65	571	"AWI"	571	3525	4451	4013	0	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	8	0	0	0	0	0	21	0	0	0	0	0	0	3	0	1	0	0	0	0	0	56	0	5	0	7	0	0	176	0	0	0	0	0	0	0	0	27	154	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	576	"AWI"	576	3615	4521	4082	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	52	0	5	0	6	0	0	156	0	0	0	0	0	0	1	0	32	120	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	582	"AWI"	582	3737	4565	4164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	3	0	9	0	0	1	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	9	0	0	96	0	0	0	0	0	0	0	0	8	75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	593	"AWI"	593	3873	4694	4318	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	15	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	27	0	5	0	14	1	0	166	0	0	0	0	0	0	0	0	41	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	600	"AWI"	600	4146	4740	4417	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	8	0	11	0	0	0	1	0	21	0	0	0	0	0	0	1	0	0	1	0	0	0	0	61	0	7	0	5	0	0	161	0	0	0	0	0	0	0	0	62	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	606	"AWI"	606	4332	4784	4511	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	24	0	0	0	10	0	0	111	0	0	0	0	0	0	0	0	31	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	613	"AWI"	613	4417	4957	4650	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	2	0	33	0	1	0	0	0	0	1	0	0	1	0	1	0	0	67	0	0	0	15	0	0	136	0	0	0	0	0	0	0	0	50	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	620	"AWI"	620	4603	5065	4801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	33	0	0	0	6	0	0	120	0	0	0	0	0	0	0	0	16	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	626	"AWI"	626	4742	5175	4936	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	30	0	0	1	8	0	0	113	0	0	0	0	0	0	0	0	17	278	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	633	"AWI"	633	4854	5385	5086	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	51	0	0	0	12	0	0	129	0	0	0	0	0	0	0	0	17	218	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
23928	41543	"Gorgo Basso"	37.6	12.65	640	"AWI"	640	4996	5701	5328	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	10	0	0	0	1	0	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	82	0	2	0	2	0	0	150	0	0	0	0	0	0	0	0	12	62	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23928	41543	"Gorgo Basso"	37.6	12.65	648	"AWI"	648	5085	6331	5617	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	9	0	0	0	0	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	2	0	3	142	0	0	0	0	0	0	0	0	11	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	1	0
