"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	100	"AWI"	100	411	827	625	5.16129032258065	0	3.2258064516129	1.61290322580645	0	0	1.29032258064516	0	0.32258064516129	0	0.32258064516129	0	1.29032258064516	0.645161290322581	0	0.32258064516129	0	27.741935483871	0	0	0	12.9032258064516	0	0	0	0	0.32258064516129	0	0.32258064516129	0	0.645161290322581	0	0	0	0	0	0	0	4.51612903225806	0	24.5161290322581	0	0	6.45161290322581	2.25806451612903	1.61290322580645	0	0	3.87096774193548	0	0	0	0	0.32258064516129	0	0.32258064516129	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	120	"AWI"	120	567	956	760	13.5693215339233	0.589970501474926	3.24483775811209	0.294985250737463	0.884955752212389	0	1.76991150442478	0	0.884955752212389	0	0.294985250737463	0.294985250737463	0	0	0	0.589970501474926	0	39.2330383480826	0	0.589970501474926	0	9.14454277286136	0	0	0	0	0	0.294985250737463	0	0.294985250737463	1.17994100294985	0	0	0	0	0	0	0.589970501474926	4.71976401179941	0	13.5693215339233	0	0	5.01474926253687	0.589970501474926	0.294985250737463	0	0	1.47492625368732	0	0	0	0	0	0	0	0.294985250737463	0.294985250737463
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	130	"AWI"	130	655	1018	826	33.3333333333333	0	2.86975717439294	0.441501103752759	0	0	0.662251655629139	0	0	0	0.22075055187638	0	0	0.22075055187638	0	1.1037527593819	0	19.8675496688742	0	0	0	3.75275938189845	0	0.441501103752759	0	0	0.22075055187638	0.662251655629139	0.22075055187638	0	1.1037527593819	0	0	0	0	0	0	1.54525386313466	7.50551876379691	0	16.1147902869757	0	0	3.3112582781457	1.1037527593819	1.1037527593819	0	0	3.75275938189845	0	0	0	0.22075055187638	0	0	0.22075055187638	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	140	"AWI"	140	774	1068	896	11.1413043478261	0	9.51086956521739	0	0	0	0.271739130434783	0	0.271739130434783	0	0.543478260869565	0	0	0	0	1.08695652173913	0	20.9239130434783	0	0.815217391304348	0	9.23913043478261	0.271739130434783	0.271739130434783	0	0	1.08695652173913	0	0	0	0.543478260869565	0	0	0.271739130434783	0.271739130434783	0	0	0.271739130434783	14.4021739130435	0	16.0326086956522	0	0	5.70652173913043	0.543478260869565	2.71739130434783	0	0	3.53260869565217	0	0	0	0	0	0	0.271739130434783	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	150	"AWI"	150	840	1230	989	4.37601296596434	0	11.9935170178282	0	0	0	0.486223662884927	0	0	0	0.324149108589951	0	0	0.162074554294976	0	0.324149108589951	0	51.0534846029173	0	0.324149108589951	0	3.88978930307942	0	0	0	0	0.162074554294976	0.162074554294976	0.162074554294976	0.162074554294976	0.324149108589951	0	0	0	0	0	0	0.486223662884927	5.83468395461913	0	13.7763371150729	0	0	2.59319286871961	0.648298217179903	0.648298217179903	0	0	1.13452188006483	0	0	0.162074554294976	0	0	0.324149108589951	0.486223662884927	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	160	"AWI"	160	913	1389	1114	8.16733067729084	0.199203187250996	6.97211155378486	0.199203187250996	0	0.199203187250996	0.796812749003984	0	0	0	0	0	0	0.199203187250996	0	2.39043824701195	0	20.5179282868526	0	0.597609561752988	0	13.1474103585657	0	0.199203187250996	0	0	0	0.199203187250996	1.79282868525896	0.199203187250996	0	0.398406374501992	0	0.398406374501992	0	0	0	0.99601593625498	12.7490039840637	0	19.9203187250996	0	0	6.77290836653386	0.796812749003984	1.19521912350598	0	0	0.796812749003984	0	0	0	0	0	0	0	0	0.199203187250996
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	170	"AWI"	170	995	1493	1243	5.30785562632696	0	9.97876857749469	0.424628450106157	0	0	1.48619957537155	0	1.06157112526539	0	0.212314225053079	0	0.636942675159236	0	0.212314225053079	4.24628450106157	0	19.3205944798301	0	0.212314225053079	0	6.36942675159236	0.212314225053079	0.212314225053079	0	0	0	0.849256900212314	0.424628450106157	0	0	0	0	0	0	0	0	0.212314225053079	11.8895966029724	1.91082802547771	22.2929936305732	0	0.212314225053079	7.21868365180467	1.06157112526539	1.48619957537155	0	0	1.69851380042463	0	0	0.212314225053079	0	0	0.424628450106157	0.212314225053079	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	180	"AWI"	180	1077	1609	1350	2.88624787775891	0	6.6213921901528	0	0	0.509337860780985	1.18845500848896	0	0.33955857385399	0	0.169779286926995	0	1.18845500848896	0	0	2.88624787775891	0	27.5042444821732	0	0.169779286926995	0	6.11205432937182	0.169779286926995	0	0	0	0	0.33955857385399	0.169779286926995	0.33955857385399	0	0	0	0.33955857385399	0.169779286926995	0	0	0.169779286926995	2.88624787775891	0	36.5025466893039	0	0.169779286926995	4.24448217317487	0.33955857385399	3.3955857385399	0	0	0.169779286926995	0	0	0	0	0	0.848896434634975	0	0	0.169779286926995
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	190	"AWI"	190	1196	1685	1471	15.234375	0	3.125	0.390625	0	0.390625	0	0	0.78125	0	0	0	0	0.390625	0	0.78125	0	12.5	0	0	0	14.84375	0.390625	0	0	0	0.390625	0.78125	0	0	0.78125	0	0	0	0	0	0	0	16.40625	0	21.484375	0	0	6.640625	1.171875	0.78125	0	0	1.5625	0	0	0	0	0	0	0	0.390625	0.78125
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	200	"AWI"	200	1343	1763	1576	9.1743119266055	0	2.38532110091743	0.73394495412844	0	0	0.36697247706422	0	0.55045871559633	0	0.36697247706422	0	0	0	0	0.73394495412844	0	55.045871559633	0	0	0	5.87155963302752	0	0	0	0	0.18348623853211	0.73394495412844	0.55045871559633	0.73394495412844	0	0.55045871559633	0	0	0	0	0	0.55045871559633	9.54128440366972	0	0	0	0	6.42201834862385	0.18348623853211	1.65137614678899	0	0	1.28440366972477	0.18348623853211	0	1.10091743119266	0.18348623853211	0.18348623853211	0.73394495412844	0	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	210	"AWI"	210	1536	1834	1675	20.9737827715356	1.12359550561798	4.11985018726592	0.374531835205993	0	0	0	0	0.374531835205993	0	0	0	0	0	0.374531835205993	2.24719101123596	0	35.2059925093633	0	0	0	5.99250936329588	0.374531835205993	0	0	0	0.374531835205993	0.749063670411985	0.374531835205993	0.374531835205993	0	0.374531835205993	0	0.749063670411985	0	0	0	1.12359550561798	13.8576779026217	1.87265917602996	0	0	0	5.2434456928839	0	0	0	0	1.87265917602996	0	0	0	0.749063670411985	0	0.749063670411985	0.374531835205993	0	0
14474	22662	"Rifugio Mondovi"	44.189588	7.73232	220	"AWI"	220	1591	1967	1757	32.258064516129	0.403225806451613	0	0.403225806451613	0	0.403225806451613	0.403225806451613	0	0.403225806451613	0	0	0.403225806451613	0	0	0	0.806451612903226	0	31.8548387096774	0	0	0	4.43548387096774	0	0	0	0	0.403225806451613	0	0	0	0	0.403225806451613	0	0	0.403225806451613	0	0	0.403225806451613	12.5	0	0	0.403225806451613	0	6.04838709677419	0	3.2258064516129	0	0	2.82258064516129	0	0	1.20967741935484	0	0	0	0.403225806451613	0	0
