"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"
3403	4411	"Sérent"	47.80944	-2.46806	5	"AWI"	5	-54	320	82	0.840336134453782	0.280112044817927	0	0	0	0	0.280112044817927	0	7.00280112044818	0	0	0	0	1.40056022408964	0.840336134453782	1.40056022408964	30.2521008403361	0	0.280112044817927	0.560224089635854	0	0	0	0	0	0.280112044817927	0	0	0	6.44257703081232	0	0	29.4117647058824	0	8.68347338935574	0	0	0	9.80392156862745	0.280112044817927	0	1.12044817927171	0	0	0	0	0.840336134453782	0	0
3403	4411	"Sérent"	47.80944	-2.46806	10	"AWI"	10	-25	670	204	1.32450331125828	0.33112582781457	0	0	0	0	0.33112582781457	0	0	0	0	0	0	0.662251655629139	2.98013245033113	4.63576158940397	51.3245033112583	0	0.33112582781457	3.3112582781457	0	0.33112582781457	0	0	0	0	0	0	0	8.60927152317881	0	0	2.31788079470199	0	15.2317880794702	0	0	0	7.6158940397351	0	0	0.33112582781457	0	0.33112582781457	0	0	0	0	0
3403	4411	"Sérent"	47.80944	-2.46806	15	"AWI"	15	65	745	353	0	1.10803324099723	0	0	0	0	0.277008310249307	0	0	0	0	0	0.554016620498615	0.554016620498615	0.277008310249307	1.93905817174515	47.0914127423823	0	0	2.49307479224377	0	0	0.554016620498615	0	0.277008310249307	0.831024930747922	0	0.277008310249307	0	4.15512465373961	0	0	0.277008310249307	6.09418282548476	26.0387811634349	0	0	0	6.37119113573407	0.277008310249307	0	0.277008310249307	0	0.277008310249307	0	0	0	0	0
3403	4411	"Sérent"	47.80944	-2.46806	20	"AWI"	20	114	920	492	0.40650406504065	0.40650406504065	0	0	0.203252032520325	0	0.40650406504065	0	0	0	0	0	0	0.203252032520325	0.813008130081301	0.203252032520325	38.4146341463415	0	0.203252032520325	1.21951219512195	0	0	0	0	0.813008130081301	0.203252032520325	0	0	0	42.8861788617886	0	0	0.813008130081301	0	8.73983739837398	0.203252032520325	0	0	2.84552845528455	0	0	0.203252032520325	0	0.609756097560976	0	0	0	0	0.203252032520325
3403	4411	"Sérent"	47.80944	-2.46806	30	"AWI"	30	360	1115	800	1.20192307692308	0	0	0.240384615384615	0.240384615384615	0	2.40384615384615	0	0	0	0.240384615384615	0	0	0	1.92307692307692	1.20192307692308	20.6730769230769	0	0	1.68269230769231	0.240384615384615	0	0	0	0	0.240384615384615	0	0	0	35.8173076923077	0	0.240384615384615	0	0	23.0769230769231	0	0	0	6.73076923076923	0	0	0.240384615384615	0	3.60576923076923	0	0	0	0	0
3403	4411	"Sérent"	47.80944	-2.46806	35	"AWI"	35	652	1153	924	1.99637023593466	0.362976406533575	0	0	0	0	0.907441016333938	0	0	0	0	0	0	0	0.362976406533575	1.08892921960073	14.1560798548094	0	0.181488203266788	1.4519056261343	0	0	0	0	0	0	0	0	0	54.6279491833031	0	0	0	0	15.426497277677	0	0	0	3.26678765880218	0	0.181488203266788	2.17785843920145	0.181488203266788	2.9038112522686	0.544464609800363	0	0.181488203266788	0	0
3403	4411	"Sérent"	47.80944	-2.46806	40	"AWI"	40	837	1231	1063	5.6140350877193	1.75438596491228	0	0.350877192982456	0	0	3.15789473684211	1.75438596491228	0	0	0	0	0	0.350877192982456	5.96491228070175	5.96491228070175	18.9473684210526	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0.701754385964912	0	0	0	0	33.6842105263158	0.350877192982456	0	0	8.07017543859649	0	0	1.05263157894737	1.05263157894737	4.91228070175439	1.05263157894737	0	0	0	0
3403	4411	"Sérent"	47.80944	-2.46806	45	"AWI"	45	1011	1317	1171	7.76255707762557	0.228310502283105	0	0	0.228310502283105	0	10.0456621004566	0	0	0	0	0	0	0.228310502283105	2.96803652968037	1.14155251141552	2.51141552511416	0	0	8.21917808219178	0	0	0.228310502283105	0	0	0	0	0	0	47.2602739726027	0	0.228310502283105	0	0	12.5570776255708	0	0	0	5.93607305936073	0.228310502283105	0	0	0	0.228310502283105	0	0	0	0	0
3403	4411	"Sérent"	47.80944	-2.46806	50	"AWI"	50	1070	1575	1274	6.9364161849711	0.289017341040462	0	0.289017341040462	0	0	15.028901734104	0	0	0	0	0	1.15606936416185	0	3.75722543352601	0.867052023121387	1.73410404624277	0	0	10.6936416184971	0	0	0	0	0	0	0	0	0	47.1098265895954	0	0	0.289017341040462	0	0	0	0	0	8.67052023121387	0.867052023121387	0	0	0.578034682080925	0.867052023121387	0.289017341040462	0	0.289017341040462	0.289017341040462	0
3403	4411	"Sérent"	47.80944	-2.46806	55	"AWI"	55	1155	1677	1378	13.785046728972	0.233644859813084	0	0.700934579439252	0.233644859813084	0	12.6168224299065	0	0	0	0	0	0	0.233644859813084	3.97196261682243	0	0	0	0.233644859813084	14.4859813084112	0	0	0.233644859813084	0	0	0.233644859813084	0	0	0	37.8504672897196	0	0	0.233644859813084	0	0	0	0	0	14.018691588785	0	0	0.233644859813084	0	0.233644859813084	0.233644859813084	0	0.233644859813084	0	0
