"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14273	22344	"Hurecká slat"	49.15258	13.325802	5	"AWI"	5	-136	29	-56	0	0	4.34782608695652	0	0	0	0	2.17391304347826	0	15.2173913043478	0	0	0	0	0	0	0	2.17391304347826	8.69565217391304	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	0	63.0434782608696	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	0	0
14273	22344	"Hurecká slat"	49.15258	13.325802	10	"AWI"	10	-67	495	106	4.67289719626168	0	9.34579439252336	2.80373831775701	0	0	0	0	0	28.0373831775701	0	0	0	0	0	0	0	1.86915887850467	2.80373831775701	0	0	0	0	5.60747663551402	0	0	0	0.934579439252336	0	0	0	0	0	0	0	22.4299065420561	0	0	14.9532710280374	0	0	0	0	2.80373831775701	0	0	0	1.86915887850467	1.86915887850467	0	0	0	0	0	0	0
14273	22344	"Hurecká slat"	49.15258	13.325802	15	"AWI"	15	15	772	291	1.58730158730159	1.58730158730159	9.52380952380952	0	0	0	0	0	0	10.3174603174603	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34920634920635	0	6.34920634920635	0	0	0	0	0	0	0	1.58730158730159	0	58.7301587301587	0	0	0	0	0	0	0	3.17460317460317	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0
14273	22344	"Hurecká slat"	49.15258	13.325802	20	"AWI"	20	131	1014	482	1.73076923076923	0	6.15384615384615	0.192307692307692	0	0.384615384615385	0	1.15384615384615	0	29.4230769230769	0	0.192307692307692	0	0	0	0	0	10.9615384615385	4.42307692307692	0	0	0	0	9.42307692307692	0	0.192307692307692	0	0	0.384615384615385	0	0	0	0	0.192307692307692	0	19.6153846153846	0	0	10.3846153846154	0	0	0	0	2.69230769230769	0.576923076923077	0	0	0.576923076923077	0	0	0	0	0	0.769230769230769	0.576923076923077	0
14273	22344	"Hurecká slat"	49.15258	13.325802	22	"AWI"	22	192	1054	556	5.20833333333333	0	7.29166666666667	0.260416666666667	0	0	0	0.520833333333333	0	20.8333333333333	0	0	0	0	0	0	0	5.20833333333333	2.34375	0	0	0	0.260416666666667	21.6145833333333	0	0.260416666666667	0	0	0.260416666666667	0	0	0	0	1.30208333333333	0	14.84375	0	0	13.28125	0	0	0	0	2.86458333333333	0.520833333333333	0	0.260416666666667	2.34375	0.260416666666667	0	0	0	0	0	0.260416666666667	0
14273	22344	"Hurecká slat"	49.15258	13.325802	25	"AWI"	25	245	1198	669	5.43933054393306	0.418410041841004	3.34728033472803	0.418410041841004	0	0	0	0.418410041841004	0	18.8284518828452	0	0	0	0	0	0.418410041841004	0	6.27615062761506	0	0	0	0	0	15.0627615062762	0	0.836820083682008	0	0	0	0	0	0	0	0.418410041841004	0	43.0962343096234	0	0	0	0	0	0	0	3.34728033472803	0.418410041841004	0	0	0	0.418410041841004	0	0	0	0	0	0.836820083682008	0
14273	22344	"Hurecká slat"	49.15258	13.325802	27	"AWI"	27	327	1252	743	8.96551724137931	0	5.74712643678161	0.229885057471264	0	0	0	0.689655172413793	0	12.8735632183908	0	0.229885057471264	0	0.229885057471264	0	0	0	3.44827586206897	0.919540229885057	0	0	0	0	19.0804597701149	0	0	0	0	0.459770114942529	0	0	0	0	1.14942528735632	0	30.5747126436782	0	2.06896551724138	7.81609195402299	0	0	0	0	2.98850574712644	0	0	0	1.37931034482759	0.229885057471264	0	0	0	0	0	0.689655172413793	0.229885057471264
14273	22344	"Hurecká slat"	49.15258	13.325802	30	"AWI"	30	416	1369	860	3.2122905027933	0	7.26256983240224	0	0	0	0	0.698324022346369	0	13.1284916201117	0	0	0	0	0	0	0	4.32960893854749	1.11731843575419	0	0	0	0	30.4469273743017	0	0	0	0	0	0	0	0	0	1.53631284916201	0	31.8435754189944	0	0	0	0	0	0	0	2.79329608938547	1.53631284916201	0	0	0.139664804469274	0.279329608938547	0	0	0	0	0.698324022346369	0.977653631284916	0
14273	22344	"Hurecká slat"	49.15258	13.325802	32	"AWI"	32	484	1414	931	9.22131147540984	0.409836065573771	8.81147540983607	0	0	0	0	0.614754098360656	0	5.73770491803279	0	0	0	0	0	0	0	4.50819672131148	0	0	0	0	0	24.7950819672131	0	0.204918032786885	0	0	0	0	0	0	0	1.4344262295082	0	40.7786885245902	0	0	0	0	0	0	0	3.07377049180328	0	0	0	0.204918032786885	0	0	0	0	0	0.204918032786885	0	0
14273	22344	"Hurecká slat"	49.15258	13.325802	35	"AWI"	35	568	1519	1055	9.35875216637782	0	8.31889081455806	0.346620450606586	0	0.173310225303293	0	0.346620450606586	0	6.75909878682842	0	0	0	0.346620450606586	0	0	0	3.98613518197574	1.38648180242634	0	0	0	0	34.8353552859619	0.173310225303293	0.173310225303293	0	0	0	0	0.173310225303293	0	0	2.4263431542461	0	25.8232235701906	0	0	0	0	0	0	0	4.50606585788562	0	0	0	0.173310225303293	0	0	0.173310225303293	0	0	0.173310225303293	0.346620450606586	0
14273	22344	"Hurecká slat"	49.15258	13.325802	37	"AWI"	37	641	1579	1128	4.98960498960499	0	8.73180873180873	0.207900207900208	0	0	0	0	0	4.15800415800416	0	0	0	0	0	0.207900207900208	0	2.49480249480249	0	0	0	0	0	20.1663201663202	0	0.415800415800416	0	0	0	0	0	0	0	1.03950103950104	0	56.5488565488565	0	0	0	0	0	0	0	0.623700623700624	0	0	0	0	0	0	0	0	0	0	0.415800415800416	0
14273	22344	"Hurecká slat"	49.15258	13.325802	40	"AWI"	40	716	1689	1234	9.2511013215859	0	9.54478707782673	0	0	0	0	0	0	10.2790014684288	0	0	0	0	0	0	0	2.79001468428781	1.02790014684288	0	0	0	0	34.3612334801762	0	0.440528634361234	0	0	0	0	0	0	0	3.81791483113069	0	23.935389133627	0	0	0	0	0	0	0	3.23054331864905	0.146842878120411	0	0	0	0.146842878120411	0	0	0	0.146842878120411	0.440528634361234	0.440528634361234	0
14273	22344	"Hurecká slat"	49.15258	13.325802	42	"AWI"	42	807	1733	1311	9.03426791277258	0	9.03426791277258	0	0	0	0	0	0	6.23052959501558	0	0	0	0	0	0	0	9.03426791277258	0.311526479750779	0	0	0	0	34.2679127725857	0	0.311526479750779	0	0	0	0	0	0	0	2.49221183800623	0	25.5451713395639	0	0	0	0	0	0	0	3.11526479750779	0	0	0	0	0	0	0	0	0.311526479750779	0.311526479750779	0	0
14273	22344	"Hurecká slat"	49.15258	13.325802	45	"AWI"	45	927	1840	1430	15.3846153846154	0	8.17307692307692	0	0	0	0	0.240384615384615	0	4.80769230769231	0	0	0	0	0	0	0	5.28846153846154	1.20192307692308	0	0	0	0	30.2884615384615	0	0	0	0	0	0	0	0	0	2.40384615384615	0	26.2019230769231	0	0	0	0	0	0	0	4.32692307692308	0	0	0.240384615384615	0	0.240384615384615	0	0	0	0	0	1.20192307692308	0
14273	22344	"Hurecká slat"	49.15258	13.325802	47	"AWI"	47	1035	1883	1501	5.60344827586207	0	8.62068965517241	0	0	0.21551724137931	0	0.431034482758621	0	3.23275862068966	0	0	0	0	0	0	0	2.37068965517241	0	0	0	0	0	28.448275862069	0	0	0	0	0	0	0	0	0	0.862068965517241	0	48.2758620689655	0	0	0	0	0	0	0	1.93965517241379	0	0	0	0	0	0	0	0	0	0	0	0
14273	22344	"Hurecká slat"	49.15258	13.325802	50	"AWI"	50	1133	1981	1605	10.2272727272727	0	11.0795454545455	0	0	0	0	0.568181818181818	0	4.54545454545455	0	0.284090909090909	0	0	0	0	0	3.97727272727273	1.70454545454545	0	0	0	0	42.3295454545455	0	0	0	0	0.284090909090909	0	0	0	0	4.26136363636364	0	15.625	0	0	0	0	0	0	0	4.26136363636364	0	0	0	0.284090909090909	0	0	0	0	0	0	0.568181818181818	0
14273	22344	"Hurecká slat"	49.15258	13.325802	52	"AWI"	52	1264	2023	1682	18.859649122807	0.43859649122807	5.26315789473684	0	0	0	0	0	0	4.3859649122807	0	0	0	0	0	0	0	2.63157894736842	1.31578947368421	0	0	0	0	29.8245614035088	0	0.43859649122807	0	0	0	0	0	0	0	3.07017543859649	0	26.7543859649123	0	0	0	0	0	0	0	6.14035087719298	0	0	0	0	0	0	0	0	0	0	0.87719298245614	0
