"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
3338	4332	"Påidre"	58.27592	25.50484	250	"AWI"	250	2874	3870	3456	17.8260869565217	0	0	0	23.0434782608696	6.52173913043478	3.04347826086957	0	21.7391304347826	22.6086956521739	2.60869565217391	0.434782608695652	0	0	0	0.434782608695652	1.73913043478261
3338	4332	"Påidre"	58.27592	25.50484	260	"AWI"	260	3064	3977	3597	14.2322097378277	0	0	0.374531835205993	22.8464419475655	3.74531835205993	3.37078651685393	0.374531835205993	25.0936329588015	19.1011235955056	1.87265917602996	3.37078651685393	1.87265917602996	0	0	1.12359550561798	2.62172284644195
3338	4332	"Påidre"	58.27592	25.50484	270	"AWI"	270	3246	4072	3736	15.2985074626866	0	0	1.11940298507463	23.5074626865672	2.23880597014925	3.35820895522388	0	26.4925373134328	19.4029850746269	2.61194029850746	2.98507462686567	0	0	0	0.373134328358209	2.61194029850746
3338	4332	"Påidre"	58.27592	25.50484	280	"AWI"	280	3481	4157	3875	10.2459016393443	0	0.409836065573771	0.819672131147541	17.2131147540984	4.91803278688525	1.63934426229508	0.409836065573771	31.1475409836066	20.9016393442623	2.45901639344262	4.0983606557377	1.22950819672131	0	0	2.45901639344262	2.04918032786885
3338	4332	"Påidre"	58.27592	25.50484	290	"AWI"	290	3759	4252	3999	13.6585365853659	0	0	0	20.9756097560976	3.41463414634146	3.41463414634146	0.48780487804878	27.8048780487805	20	1.95121951219512	1.46341463414634	1.95121951219512	0.48780487804878	0	0	4.39024390243902
3338	4332	"Påidre"	58.27592	25.50484	300	"AWI"	300	3927	4381	4134	11.2554112554113	0	0	0.432900432900433	22.9437229437229	4.32900432900433	2.16450216450216	0	28.5714285714286	20.7792207792208	2.5974025974026	1.2987012987013	2.5974025974026	0	0	0.865800865800866	2.16450216450216
3338	4332	"Påidre"	58.27592	25.50484	310	"AWI"	310	3994	4617	4253	11.787072243346	0.380228136882129	0	0	21.6730038022814	9.1254752851711	2.6615969581749	0	25.4752851711027	20.1520912547529	1.52091254752852	2.28136882129278	1.52091254752852	0	0	0.380228136882129	3.04182509505703
3338	4332	"Påidre"	58.27592	25.50484	320	"AWI"	320	4099	4769	4390	12.5506072874494	0.404858299595142	0.404858299595142	0.404858299595142	17.4089068825911	7.69230769230769	2.83400809716599	0	28.7449392712551	20.6477732793522	1.61943319838057	0.809716599190283	0	0.404858299595142	0	2.42914979757085	3.64372469635628
3338	4332	"Påidre"	58.27592	25.50484	330	"AWI"	330	4197	4909	4528	12.707182320442	0	0.552486187845304	0	21.5469613259669	4.41988950276243	2.76243093922652	0	29.8342541436464	17.6795580110497	2.20994475138122	2.76243093922652	0	0.552486187845304	0	1.65745856353591	3.31491712707182
3338	4332	"Påidre"	58.27592	25.50484	340	"AWI"	340	4308	5043	4664	11.7924528301887	0	0	0.471698113207547	16.0377358490566	8.9622641509434	2.83018867924528	0	27.8301886792453	21.6981132075472	2.35849056603774	1.41509433962264	2.35849056603774	0	0	1.41509433962264	2.83018867924528
3338	4332	"Påidre"	58.27592	25.50484	350	"AWI"	350	4411	5165	4803	15.7894736842105	0	0.478468899521531	0.478468899521531	15.7894736842105	6.2200956937799	2.87081339712919	0	30.622009569378	19.6172248803828	1.91387559808612	1.43540669856459	0	0	0	0.956937799043062	3.82775119617225
3338	4332	"Påidre"	58.27592	25.50484	360	"AWI"	360	4531	5279	4945	9.92063492063492	0.396825396825397	0	0.396825396825397	17.4603174603175	9.12698412698413	2.77777777777778	0	26.984126984127	20.2380952380952	1.58730158730159	1.58730158730159	0	0	0	3.17460317460317	6.34920634920635
3338	4332	"Påidre"	58.27592	25.50484	370	"AWI"	370	4693	5363	5084	13.9830508474576	0	0	0	19.0677966101695	7.20338983050847	2.96610169491525	0	29.2372881355932	19.0677966101695	1.27118644067797	1.69491525423729	0	0	0	2.54237288135593	2.96610169491525
3338	4332	"Påidre"	58.27592	25.50484	380	"AWI"	380	4900	5450	5216	17.4887892376682	0	0	0	21.52466367713	5.38116591928251	3.1390134529148	0	23.7668161434978	17.9372197309417	3.1390134529148	3.1390134529148	0	0	0	1.34529147982063	3.1390134529148
3338	4332	"Påidre"	58.27592	25.50484	390	"AWI"	390	5042	5533	5340	16.271186440678	0	0.338983050847458	0.338983050847458	23.728813559322	8.13559322033898	2.3728813559322	0	20	18.6440677966102	1.69491525423729	5.08474576271187	0	0	0	2.03389830508475	1.35593220338983
3338	4332	"Påidre"	58.27592	25.50484	400	"AWI"	400	5149	5653	5456	19.2182410423453	0	0.325732899022801	0.325732899022801	15.3094462540717	6.18892508143322	1.95439739413681	0	26.0586319218241	17.9153094462541	1.95439739413681	4.88599348534202	0	0	0	1.95439739413681	3.90879478827362
3338	4332	"Påidre"	58.27592	25.50484	410	"AWI"	410	5233	5792	5543	17.5742574257426	0	0	0.495049504950495	18.5643564356436	6.43564356435644	2.22772277227723	0	19.8019801980198	20.7920792079208	1.73267326732673	4.20792079207921	1.73267326732673	0.247524752475248	0	3.21782178217822	2.97029702970297
3338	4332	"Påidre"	58.27592	25.50484	420	"AWI"	420	5320	5912	5629	14.9321266968326	0	0.226244343891403	0.226244343891403	18.552036199095	12.6696832579186	2.94117647058824	0	14.7058823529412	18.7782805429864	2.48868778280543	4.97737556561086	2.26244343891403	0	0	3.16742081447964	4.07239819004525
3338	4332	"Påidre"	58.27592	25.50484	430	"AWI"	430	5407	6037	5715	17.3529411764706	0	0.294117647058824	0.294117647058824	21.1764705882353	10.5882352941176	4.70588235294118	0	6.76470588235294	21.4705882352941	2.64705882352941	2.94117647058824	0	0.588235294117647	0	2.35294117647059	8.82352941176471
3338	4332	"Påidre"	58.27592	25.50484	440	"AWI"	440	5484	6145	5801	17.5792507204611	0.288184438040346	0.288184438040346	0	17.8674351585014	9.22190201729107	4.03458213256484	0	13.5446685878963	23.6311239193084	1.44092219020173	2.59365994236311	0	0.576368876080692	0	1.72910662824208	7.20461095100865
3338	4332	"Påidre"	58.27592	25.50484	450	"AWI"	450	5550	6249	5889	20.1520912547529	0	0.190114068441065	0.190114068441065	23.574144486692	13.4980988593156	2.47148288973384	0	8.74524714828897	17.680608365019	1.33079847908745	2.85171102661597	0	0	0	3.04182509505703	6.27376425855513
3338	4332	"Påidre"	58.27592	25.50484	460	"AWI"	460	5630	6340	5978	21.356783919598	0	0.251256281407035	0	19.3467336683417	8.29145728643216	4.77386934673367	0	9.54773869346734	16.3316582914573	2.76381909547739	2.76381909547739	3.01507537688442	0	0	4.52261306532663	7.03517587939699
3338	4332	"Påidre"	58.27592	25.50484	470	"AWI"	470	5716	6431	6070	18.6157517899761	0	0	0	19.8090692124105	10.2625298329356	3.5799522673031	0	15.2744630071599	16.4677804295943	1.90930787589499	1.90930787589499	1.43198090692124	0	0	2.86396181384248	7.87589498806683
3338	4332	"Påidre"	58.27592	25.50484	480	"AWI"	480	5797	6526	6158	24.5614035087719	0	0.194931773879142	0.194931773879142	20.2729044834308	11.3060428849903	3.31384015594542	0	9.74658869395711	11.8908382066277	2.92397660818713	1.75438596491228	2.14424951267056	0.194931773879142	0	3.11890838206628	8.38206627680312
3338	4332	"Påidre"	58.27592	25.50484	490	"AWI"	490	5867	6625	6246	22.9059829059829	0.341880341880342	0.170940170940171	0	19.8290598290598	15.5555555555556	2.39316239316239	0	6.66666666666667	12.6495726495726	2.56410256410256	1.88034188034188	1.53846153846154	0	0	4.78632478632479	8.71794871794872
3338	4332	"Påidre"	58.27592	25.50484	500	"AWI"	500	5958	6705	6341	19.1304347826087	0.173913043478261	0	0.347826086956522	18.4347826086957	14.2608695652174	2.60869565217391	0	9.04347826086957	15.1304347826087	3.47826086956522	1.56521739130435	1.04347826086957	0.173913043478261	0	4.69565217391304	9.91304347826087
3338	4332	"Påidre"	58.27592	25.50484	505	"AWI"	505	5998	6756	6387	17.9540709812109	0	0.208768267223382	0.208768267223382	17.5365344467641	14.19624217119	5.21920668058455	0	7.72442588726514	15.866388308977	3.54906054279749	1.67014613778706	1.87891440501044	0	0	5.01043841336117	8.97703549060543
3338	4332	"Påidre"	58.27592	25.50484	510	"AWI"	510	6040	6788	6432	17.9245283018868	0	0	0.235849056603774	17.9245283018868	17.9245283018868	4.24528301886792	0	5.89622641509434	12.2641509433962	3.5377358490566	1.65094339622642	1.65094339622642	0.471698113207547	0	5.18867924528302	11.0849056603774
3338	4332	"Påidre"	58.27592	25.50484	515	"AWI"	515	6077	6834	6478	19.6339434276206	0.166389351081531	0.332778702163062	0.332778702163062	23.4608985024958	15.973377703827	2.82861896838602	0	5.82362728785358	10.4825291181364	2.82861896838602	1.66389351081531	1.16472545757072	0.166389351081531	0	5.15806988352745	9.98336106489185
3338	4332	"Påidre"	58.27592	25.50484	520	"AWI"	520	6138	6862	6523	19.6917808219178	0.171232876712329	0.171232876712329	0.342465753424658	22.2602739726027	15.0684931506849	2.73972602739726	0	4.45205479452055	15.2397260273973	2.3972602739726	0.856164383561644	2.3972602739726	0.342465753424658	0	5.47945205479452	8.39041095890411
3338	4332	"Påidre"	58.27592	25.50484	525	"AWI"	525	6178	6904	6568	20.6322795341098	0.166389351081531	0.166389351081531	0.499168053244592	23.9600665557404	11.9800332778702	2.66222961730449	0	6.32279534109817	13.9767054908486	2.1630615640599	1.66389351081531	0.998336106489185	0.166389351081531	0	6.4891846921797	8.15307820299501
3338	4332	"Påidre"	58.27592	25.50484	530	"AWI"	530	6227	6948	6610	21.8905472636816	0.33167495854063	0.33167495854063	0.33167495854063	25.3731343283582	11.9402985074627	3.48258706467662	0	4.14593698175788	13.4328358208955	2.98507462686567	0.33167495854063	1.32669983416252	0.165837479270315	0	4.97512437810945	8.95522388059701
3338	4332	"Påidre"	58.27592	25.50484	535	"AWI"	535	6277	6979	6658	21.3692946058091	0.4149377593361	0.20746887966805	0.4149377593361	22.6141078838174	13.0705394190871	3.11203319502075	0	4.5643153526971	15.1452282157676	3.11203319502075	0.4149377593361	1.45228215767635	0.4149377593361	0	5.18672199170125	8.50622406639004
3338	4332	"Påidre"	58.27592	25.50484	540	"AWI"	540	6317	7024	6704	24.0066225165563	0.165562913907285	0.165562913907285	0.165562913907285	24.8344370860927	15.2317880794702	2.31788079470199	0	2.81456953642384	13.4105960264901	2.64900662251656	0.993377483443709	1.15894039735099	0.165562913907285	0	3.3112582781457	8.60927152317881
3338	4332	"Påidre"	58.27592	25.50484	545	"AWI"	545	6374	7057	6751	24.1735537190083	0.413223140495868	0.206611570247934	0	21.6942148760331	16.3223140495868	4.33884297520661	0	1.65289256198347	13.2231404958678	2.68595041322314	0.826446280991736	1.65289256198347	0	0	3.71900826446281	9.09090909090909
3338	4332	"Påidre"	58.27592	25.50484	550	"AWI"	550	6432	7094	6797	23.4375	0.390625	0	0.9765625	24.609375	15.4296875	3.3203125	0	1.953125	8.3984375	2.9296875	0.9765625	1.171875	0.390625	0.1953125	5.2734375	10.546875
3338	4332	"Påidre"	58.27592	25.50484	555	"AWI"	555	6474	7133	6841	19.9612403100775	0.387596899224806	0.193798449612403	0.387596899224806	31.9767441860465	12.7906976744186	3.10077519379845	0	1.93798449612403	11.2403100775194	3.10077519379845	0.193798449612403	1.35658914728682	0.581395348837209	0.193798449612403	1.74418604651163	10.8527131782946
3338	4332	"Påidre"	58.27592	25.50484	560	"AWI"	560	6535	7161	6885	20.3735144312394	0.33955857385399	0.33955857385399	0.33955857385399	31.5789473684211	13.7521222410866	3.3955857385399	0	1.18845500848896	9.33786078098472	3.05602716468591	0.509337860780985	1.01867572156197	0.33955857385399	0	2.03735144312394	12.3938879456706
3338	4332	"Påidre"	58.27592	25.50484	565	"AWI"	565	6582	7202	6931	21.0820895522388	0.559701492537313	0.373134328358209	0.186567164179104	28.3582089552239	13.6194029850746	3.54477611940298	0	1.49253731343284	15.6716417910448	2.61194029850746	0.746268656716418	2.05223880597015	0.186567164179104	0	1.11940298507463	8.3955223880597
3338	4332	"Påidre"	58.27592	25.50484	570	"AWI"	570	6643	7232	6974	20.2945990180033	0.16366612111293	0	0	33.5515548281506	14.8936170212766	3.27332242225859	0	1.30932896890344	13.5842880523732	2.29132569558101	0.327332242225859	1.14566284779051	0	0	0.981996726677578	8.18330605564648
3338	4332	"Påidre"	58.27592	25.50484	575	"AWI"	575	6711	7264	7020	21.3675213675214	0	0.170940170940171	0.683760683760684	34.5299145299145	14.3589743589744	3.76068376068376	0	0.854700854700855	11.1111111111111	3.07692307692308	0.341880341880342	1.02564102564103	0	0	1.88034188034188	6.83760683760684
3338	4332	"Påidre"	58.27592	25.50484	580	"AWI"	580	6762	7311	7066	4.02097902097902	0	0.174825174825175	0.174825174825175	47.9020979020979	8.21678321678322	1.04895104895105	0	0.874125874125874	29.3706293706294	0.874125874125874	0.174825174825175	0.524475524475524	0	0	0	6.64335664335664
3338	4332	"Påidre"	58.27592	25.50484	585	"AWI"	585	6848	7337	7108	2.28758169934641	0	0.326797385620915	0	54.5751633986928	3.59477124183007	1.63398692810458	0	0.980392156862745	32.0261437908497	1.30718954248366	0.326797385620915	0	0	0.326797385620915	0	2.61437908496732
3338	4332	"Påidre"	58.27592	25.50484	590	"AWI"	590	6912	7366	7153	4.3859649122807	0.657894736842105	0.657894736842105	0	50.219298245614	8.1140350877193	1.53508771929825	0	0.219298245614035	27.4122807017544	1.31578947368421	0	0	0	0	0	5.48245614035088
3338	4332	"Påidre"	58.27592	25.50484	595	"AWI"	595	6962	7408	7202	4.16666666666667	1.11111111111111	1.38888888888889	0	54.1666666666667	6.38888888888889	1.38888888888889	0	0	28.6111111111111	0.833333333333333	0	1.38888888888889	0	0	0	0.555555555555556
3338	4332	"Påidre"	58.27592	25.50484	600	"AWI"	600	7000	7477	7245	3.42465753424658	0.684931506849315	1.02739726027397	0	55.1369863013699	5.13698630136986	1.02739726027397	0	0	31.8493150684932	1.02739726027397	0	0	0	0	0	0.684931506849315
3338	4332	"Påidre"	58.27592	25.50484	605	"AWI"	605	7024	7585	7286	3.7344398340249	0.4149377593361	1.2448132780083	0	50.207468879668	1.2448132780083	1.2448132780083	0	0	41.0788381742739	0.829875518672199	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	610	"AWI"	610	7059	7651	7336	0	0.366300366300366	0	0.549450549450549	64.1025641025641	0	3.11355311355311	0	0	27.4725274725275	4.21245421245421	0	0	0.183150183150183	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	615	"AWI"	615	7090	7736	7382	0	0.471698113207547	0.471698113207547	0	63.2075471698113	0	2.35849056603774	0	0	31.1320754716981	2.35849056603774	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	620	"AWI"	620	7121	7829	7427	0	0.434782608695652	3.47826086956522	0	62.6086956521739	0	3.47826086956522	0	0	24.3478260869565	4.34782608695652	0	1.30434782608696	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	625	"AWI"	625	7155	7897	7479	0.37037037037037	0.37037037037037	1.48148148148148	0.37037037037037	60.3703703703704	1.85185185185185	1.48148148148148	0	0	30.7407407407407	1.85185185185185	0	0	0	0.740740740740741	0	0.37037037037037
3338	4332	"Påidre"	58.27592	25.50484	630	"AWI"	630	7178	7980	7531	0	0.809716599190283	0.809716599190283	0	63.5627530364373	0	2.42914979757085	0	0	30.3643724696356	2.02429149797571	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	635	"AWI"	635	7223	8054	7581	0	4.2483660130719	3.92156862745098	0	47.3856209150327	0	5.22875816993464	0	0	34.3137254901961	4.90196078431373	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	640	"AWI"	640	7258	8129	7632	0	1.42348754448399	2.84697508896797	0	49.8220640569395	0	3.20284697508897	0	0.355871886120996	38.7900355871886	3.55871886120996	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	645	"AWI"	645	7295	8218	7681	0	0.735294117647059	1.47058823529412	0	56.25	0	2.57352941176471	0	0	35.6617647058824	2.57352941176471	0	0.735294117647059	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	650	"AWI"	650	7336	8281	7735	0	0.357142857142857	0.714285714285714	0	46.4285714285714	0	3.57142857142857	0	0	43.5714285714286	3.57142857142857	0	1.78571428571429	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	655	"AWI"	655	7370	8353	7785	0	0	2.10526315789474	0.350877192982456	32.6315789473684	0	3.50877192982456	0	0.350877192982456	54.7368421052632	4.21052631578947	0	2.10526315789474	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	660	"AWI"	660	7406	8420	7835	0	0.740740740740741	1.85185185185185	0	30.7407407407407	0	1.48148148148148	0	0	61.8518518518518	1.11111111111111	0	2.22222222222222	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	665	"AWI"	665	7447	8490	7886	0	1.68539325842697	2.52808988764045	0	31.1797752808989	0	5.0561797752809	0	0	53.0898876404494	4.21348314606742	0	2.24719101123596	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	670	"AWI"	670	7480	8568	7933	0	2.1505376344086	2.68817204301075	0	31.1827956989247	0	4.3010752688172	0	0	54.3010752688172	5.37634408602151	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	675	"AWI"	675	7525	8627	7988	0	4.32989690721649	6.80412371134021	0	28.659793814433	0	3.91752577319588	0	0	54.020618556701	2.2680412371134	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	680	"AWI"	680	7563	8696	8041	0	8.9041095890411	10.958904109589	1.36986301369863	25.3424657534247	0	4.79452054794521	0	2.05479452054794	41.0958904109589	5.47945205479452	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	685	"AWI"	685	7601	8770	8090	0	8.38926174496644	12.751677852349	0	16.1073825503356	0	5.70469798657718	0	5.36912751677852	47.3154362416107	4.36241610738255	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	690	"AWI"	690	7646	8830	8142	0	8.46905537459283	15.3094462540717	0	16.6123778501629	0	6.84039087947883	0	3.58306188925081	44.9511400651466	4.23452768729642	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	695	"AWI"	695	7678	8894	8191	0	7.80780780780781	17.7177177177177	0	13.8138138138138	1.2012012012012	7.80780780780781	0	6.00600600600601	40.2402402402402	5.40540540540541	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	700	"AWI"	700	7720	8956	8245	0	10.0755667506297	17.1284634760705	1.00755667506297	22.1662468513854	0.503778337531486	5.79345088161209	0	5.03778337531486	30.2267002518892	5.54156171284635	0	2.51889168765743	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	705	"AWI"	705	7755	9025	8295	0	10.9090909090909	15.4545454545455	0	18.6363636363636	0	7.72727272727273	0	7.27272727272727	33.1818181818182	6.81818181818182	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	710	"AWI"	710	7788	9101	8347	0	8.60215053763441	10.752688172043	0	13.2616487455197	0	5.73476702508961	0	5.73476702508961	51.6129032258064	4.3010752688172	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	715	"AWI"	715	7838	9170	8400	0	7.02702702702703	16.7567567567568	0	20	0	13.5135135135135	0	4.86486486486486	29.1891891891892	8.64864864864865	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	720	"AWI"	720	7873	9238	8454	0	5.09259259259259	11.5740740740741	0	31.0185185185185	0	5.55555555555556	0	1.85185185185185	36.5740740740741	8.33333333333333	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	725	"AWI"	725	7916	9297	8510	0	5.93607305936073	12.7853881278539	0	26.4840182648402	0	5.93607305936073	0	0.91324200913242	41.0958904109589	6.84931506849315	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	730	"AWI"	730	7955	9364	8563	0	5.23809523809524	9.52380952380952	0	22.8571428571429	0	12.3809523809524	0	1.9047619047619	41.9047619047619	6.19047619047619	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	735	"AWI"	735	7999	9430	8615	0	5.33333333333333	8.44444444444444	0	26.2222222222222	0	11.5555555555556	0	2.22222222222222	38.2222222222222	8	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	740	"AWI"	740	8044	9492	8666	0	6.06060606060606	4.54545454545455	1.51515151515152	14.3939393939394	0	6.06060606060606	0	2.27272727272727	59.8484848484849	5.3030303030303	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	745	"AWI"	745	8077	9550	8717	0	5.3030303030303	6.06060606060606	0	19.6969696969697	0	7.57575757575758	0	3.78787878787879	52.2727272727273	5.3030303030303	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	750	"AWI"	750	8118	9616	8766	0	4.0983606557377	6.55737704918033	0	22.1311475409836	0	4.0983606557377	0	3.27868852459016	56.5573770491803	3.27868852459016	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	755	"AWI"	755	8163	9684	8818	0	4	6.4	0	17.6	0	5.6	0	2.4	60	4	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	760	"AWI"	760	8196	9751	8871	0	5.57029177718833	6.10079575596817	0	11.6710875331565	0	5.03978779840849	0	4.24403183023873	63.6604774535809	3.71352785145889	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	765	"AWI"	765	8243	9805	8918	0	5.52147239263804	8.58895705521472	0	11.6564417177914	0	5.21472392638037	0	3.68098159509202	61.3496932515337	3.98773006134969	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	770	"AWI"	770	8278	9874	8969	0	7.03812316715543	9.67741935483871	0	4.98533724340176	0	6.158357771261	0	7.62463343108504	60.7038123167155	3.81231671554252	0	0	0	0	0	0
3338	4332	"Påidre"	58.27592	25.50484	773	"AWI"	773	8293	9920	8995	0	7.48663101604278	11.7647058823529	0	13.903743315508	0	13.903743315508	0	10.6951871657754	32.620320855615	9.62566844919786	0	0	0	0	0	0
