"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14560	22828	"Preluca Tiganului"	47.809986	23.52917	4	"AWI"	4	-81	202	27	0	0	2.90556900726392	1.21065375302663	0.242130750605327	0	0.726392251815981	0	0.726392251815981	0	0	0	0	0	0	0	3.6319612590799	28.0871670702179	0	0	0	0	49.3946731234867	0	0	0	0	0	0	0	0	1.21065375302663	0	0.484261501210654	0.726392251815981	0	0	0	8.71670702179177	0	0	0	1.21065375302663	0	0.242130750605327	0	0	0	0	0.484261501210654	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	8	"AWI"	8	-62	420	95	0	0	2.2680412371134	0.618556701030928	0	0	0.824742268041237	0	2.2680412371134	0	0	0	0	0	0	0	2.2680412371134	22.2680412371134	0	0	0	0	54.2268041237113	0	0	0	0	0	0	0	0	0.618556701030928	0	0.412371134020619	0.618556701030928	0	6.5979381443299	0	6.39175257731959	0	0	0	0	0	0.206185567010309	0	0	0.206185567010309	0.206185567010309	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	12	"AWI"	12	-49	647	161	0	0.213219616204691	2.98507462686567	0.639658848614073	0.639658848614073	0	0.426439232409382	0	1.49253731343284	0	0	0	0.426439232409382	0	0	0	4.05117270788913	38.592750533049	0	0	0	0	40.9381663113006	0.639658848614073	0	0	0	0	0	0	0	0.639658848614073	0	0	0.426439232409382	0	0	0	6.18336886993603	0	0	0	0.639658848614073	0	0.639658848614073	0	0	0.213219616204691	0	0	0.213219616204691	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	16	"AWI"	16	-38	878	226	0	0.612244897959184	4.28571428571429	0.408163265306122	0	0	0.408163265306122	0	2.24489795918367	0	0	0	0	0	0	0	4.69387755102041	48.1632653061224	0	0	0	0	31.6326530612245	0.408163265306122	0	0	0	0	0	0	0	0.612244897959184	0	0.612244897959184	0.612244897959184	0	0	0	4.08163265306122	0	0	0	0.204081632653061	0	1.02040816326531	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	24	"AWI"	24	46	1048	400	0	0	0.910273081924577	0.260078023407022	0.260078023407022	0	0.650195058517555	0	0.910273081924577	0	0	0	0	0	0	0	1.95058517555267	0	0	0	0	0	24.0572171651495	0.390117035110533	0	0	0	0	0	0	0	0.520156046814044	0	0.260078023407022	0	0	0	0	1.82054616384915	0	0	0	0.130039011703511	0	66.9700910273082	0	0	0	0	0.910273081924577	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	28	"AWI"	28	76	1147	482	0	0	5.14541387024608	0.223713646532438	2.01342281879195	0	2.01342281879195	0	2.68456375838926	0	0	0	0	0	0	0	5.14541387024608	0.671140939597315	0	0.223713646532438	0	0	43.1767337807606	0.223713646532438	0	0	0	0	0.223713646532438	0	0	0.671140939597315	0	0.447427293064877	0.223713646532438	0	0	0	8.7248322147651	0	0	0	0.894854586129754	0	26.8456375838926	0.223713646532438	0	0	0	0.223713646532438	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	32	"AWI"	32	100	1297	554	0.544959128065395	0.272479564032698	5.99455040871935	0	4.90463215258856	0	1.08991825613079	0	2.17983651226158	0	0	0	0.272479564032698	0	0	0	6.26702997275204	15.8038147138965	0	0	0	0	41.41689373297	0.544959128065395	0	0	0	0	0	0	0	5.17711171662125	0	0.817438692098093	0.272479564032698	0	0	0	10.3542234332425	0	0	0	0	0	1.90735694822888	0	0	0.272479564032698	0.272479564032698	1.63487738419619	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	36	"AWI"	36	147	1386	635	0.217391304347826	0	4.1304347826087	0.217391304347826	0.434782608695652	0	1.30434782608696	0	2.60869565217391	0	0	0	0.217391304347826	0	0	0	1.95652173913044	1.73913043478261	0	0	0	0	68.0434782608696	0.217391304347826	0	0	0	0	0	0	0	7.60869565217391	0	0.434782608695652	1.30434782608696	0	0	0	7.60869565217391	0	0	0	0.434782608695652	0	0	0	0	0.434782608695652	0.434782608695652	0.652173913043478	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	40	"AWI"	40	191	1470	728	0.207900207900208	0	6.23700623700624	0.831600831600832	0.415800415800416	0	2.28690228690229	0	2.49480249480249	0	0	0	0.415800415800416	0	0	0	2.28690228690229	7.27650727650728	0	0	0	0	58.004158004158	0.207900207900208	0	0	0	0	0	0	0	7.06860706860707	0	1.66320166320166	0.623700623700624	0	0	0	6.44490644490645	0	0	0	0	0	0.415800415800416	0	0	0	0.207900207900208	2.91060291060291	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	44	"AWI"	44	231	1569	809	0	0	4.31965442764579	0.431965442764579	0.863930885529158	0	1.51187904967603	0	4.53563714902808	0	0	0	0.215982721382289	0	0	0	3.02375809935205	10.1511879049676	0	0	0	0	49.8920086393089	0.215982721382289	0	0	0	0	0	0	0	9.93520518358531	0	1.29589632829374	1.29589632829374	0	0	0	7.77537796976242	0	0	0	0.215982721382289	0	0.431965442764579	0	0	0	0	3.88768898488121	0	0	0
