"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Larix"	"Liliaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	0	"AWI"	0	-90	75	-9	1.48148148148148	0	8.67724867724868	0.105820105820106	0	0	0.740740740740741	0	1.37566137566138	0.105820105820106	0.211640211640212	0	0	0.105820105820106	0	0.211640211640212	6.34920634920635	1.37566137566138	0.105820105820106	1.16402116402116	0	0	0	0.211640211640212	0.317460317460317	0	0	0	20	44.973544973545	0	11.4285714285714	0	0.529100529100529	0	0	0.105820105820106	0.317460317460317	0	0	0	0	0	0	0	0.105820105820106
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	2.5	"AWI"	2.5	-16	490.5	144	0.723140495867769	0.103305785123967	10.8471074380165	0	0.103305785123967	0	0.723140495867769	0	2.68595041322314	0	0.206611570247934	0	0.103305785123967	0	0.103305785123967	0.309917355371901	3.82231404958678	0.929752066115702	0	1.96280991735537	0	0	0	0	0.413223140495868	0	0	0	16.7355371900826	47.5206611570248	0	11.4669421487603	0	0.723140495867769	0	0	0	0.413223140495868	0	0	0	0	0	0	0.103305785123967	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	5	"AWI"	5	15	959	292	1.03806228373702	0	12.9181084198385	0.115340253748558	0	0	0.922722029988466	0	3.34486735870819	0	0.115340253748558	0	0.115340253748558	0.230680507497116	0	0.346020761245675	6.9204152249135	0.576701268742791	0.115340253748558	2.19146482122261	0	0	0.115340253748558	0	0.807381776239908	0	0	0	19.0311418685121	49.0196078431373	0	0	0	0.461361014994233	0	0	0	0.69204152249135	0	0	0	0	0	0	0.346020761245675	0.576701268742791
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	10	"AWI"	10	156	1557	665	1.74672489082969	0	19.4323144104804	0	0	0	0.436681222707424	0	4.25764192139738	0.218340611353712	0	0	0.109170305676856	0	0	0.655021834061135	2.51091703056769	0.545851528384279	0.109170305676856	2.62008733624454	0	0	0	0	0.436681222707424	0	0	0	14.8471615720524	40.6113537117904	0.764192139737991	9.06113537117904	0	0.764192139737991	0	0	0	0.764192139737991	0	0	0	0	0	0	0	0.109170305676856
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	15	"AWI"	15	336	2133	1038	3.34928229665072	0	20.3349282296651	0	0.239234449760766	0	0.598086124401914	0	4.66507177033493	0	0.358851674641148	0	0.119617224880383	0	0	0.598086124401914	2.87081339712919	0	0	2.63157894736842	0	0.119617224880383	0	0	0.478468899521531	0	0	0	21.1722488038277	39.7129186602871	0	0	0	1.67464114832536	0	0	0.119617224880383	0.598086124401914	0	0	0	0	0	0	0.119617224880383	0.239234449760766
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	20	"AWI"	20	509	2606	1430	2.52252252252252	0	13.6936936936937	0.18018018018018	0.18018018018018	0	0.540540540540541	0	2.16216216216216	0.0900900900900901	0	0	0.0900900900900901	0	0	0.720720720720721	7.2972972972973	1.17117117117117	0.18018018018018	1.62162162162162	0	0	0	0.0900900900900901	0.18018018018018	0	0	0	15.3153153153153	39.6396396396396	0	11.8018018018018	0	0.810810810810811	0	0	0.0900900900900901	0.540540540540541	0	0.0900900900900901	0	0	0	0	0	0.990990990990991
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	25	"AWI"	25	826	2878	1827	4.23011844331641	0	15.5668358714044	0.0846023688663283	0.0846023688663283	0	0.50761421319797	0	3.97631133671743	0.0846023688663283	0	0	0	0	0	0.846023688663283	5.16074450084602	0.676818950930626	0	2.36886632825719	0	0	0	0	0.169204737732657	0	0	0	31.1336717428088	34.4331641285956	0	0	0	0.50761421319797	0	0	0	0	0	0	0	0	0	0	0	0.169204737732657
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	30	"AWI"	30	1149	3186	2201	4.89192263936291	0	11.0352673492605	0	0.113765642775882	0	0.113765642775882	0	2.16154721274175	0	0.113765642775882	0	0	0	0	0.227531285551763	10.9215017064846	0	0	2.95790671217292	0	0	0	0	0	0	0	0	36.1774744027304	30.8304891922639	0	0	0	0.341296928327645	0	0	0	0	0	0	0	0	0.113765642775882	0	0	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	35	"AWI"	35	1494	3515	2571	6.47249190938511	0	18.2308522114347	0	0.323624595469256	0	0.323624595469256	0	3.45199568500539	0	0.107874865156419	0	0	0	0	1.51024811218986	14.0237324703344	0.431499460625674	0	6.14886731391586	0	0	0	0	0.107874865156419	0.107874865156419	0	0	23.3009708737864	23.5167206040992	0	0	0	0.75512405609493	0	0	0	0.215749730312837	0.107874865156419	0	0	0	0	0.107874865156419	0.539374325782093	0.215749730312837
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	40	"AWI"	40	1867	3833	2968	5.37848605577689	0.199203187250996	15.0398406374502	0	0.199203187250996	0	0	0	2.29083665338645	0.099601593625498	0	0	0	0	0	0.99601593625498	23.5059760956175	0	0	5.0796812749004	0.099601593625498	0	0	0	0	0	0	0	25.6972111553785	18.9243027888446	0	0	0	0.896414342629482	0	0	0	0.199203187250996	0.099601593625498	0	0	0.199203187250996	0.199203187250996	0.199203187250996	0.49800796812749	0.199203187250996
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	45	"AWI"	45	2356	4018	3376	5.57413600891862	0.111482720178372	18.7290969899666	0	0.111482720178372	0	0.111482720178372	0	1.56075808249721	0	0.111482720178372	0	0	0	0	0.445930880713489	13.4894091415831	0	0	4.0133779264214	0	0	0	0	0.222965440356745	0	0	0	29.3199554069119	24.4147157190635	0	0	0	0.780379041248606	0	0	0	0.111482720178372	0	0	0	0	0	0.557413600891862	0.334448160535117	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	48	"AWI"	48	2732	4154	3592	6.0126582278481	0	12.0253164556962	0	0	0	0.316455696202532	0	2.32067510548523	0	0	0	0	0	0	0.738396624472574	20.1476793248945	0	0	3.90295358649789	0	0.105485232067511	0	0	0.316455696202532	0	0	0	31.6455696202532	20.253164556962	0	0	0	0.738396624472574	0	0	0	0	0.105485232067511	0	0	0	0	0.421940928270042	0.738396624472574	0.210970464135021
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	52	"AWI"	52	3258	4276	3879	6.58737419945105	0.182982616651418	11.3449222323879	0	0.274473924977127	0	0.274473924977127	0	2.28728270814273	0	0	0	0	0	0	1.18938700823422	9.24062214089662	0.365965233302836	0	4.11710887465691	0	0	0	0	0	0	0	0	36.6880146386093	26.2580054894785	0	0	0	0.823421774931381	0	0	0	0	0	0	0	0	0	0.182982616651418	0.182982616651418	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	55	"AWI"	55	3536	4379	4041	3.6741214057508	0.0798722044728434	15.4153354632588	0	0.23961661341853	0	0.23961661341853	0	1.67731629392971	0	0.399361022364217	0	0	0	0	0.399361022364217	27.3961661341853	0.23961661341853	0	3.75399361022364	0	0	0	0	0.0798722044728434	0	0	0	29.3130990415335	14.776357827476	0	0	0	0.399361022364217	0	1.35782747603834	0	0	0.0798722044728434	0	0	0	0	0.23961661341853	0.159744408945687	0.0798722044728434
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	60	"AWI"	60	3834	4579	4272	5.40758676351897	0	13.1557707828894	0	0	0	0.242130750605327	0	1.53349475383374	0	0.161420500403551	0	0	0	0	0.968523002421308	14.4471347861178	0.322841000807102	0.0807102502017756	1.53349475383374	0	0	0	0	0.0807102502017756	0	0	0	36.4810330912026	23.6481033091203	0	0	0	0.564971751412429	0	0	0	0	0.0807102502017756	0	0	0	0.0807102502017756	0.322841000807102	0.887812752219532	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	65	"AWI"	65	4007	4707	4402	4.11471321695761	0	14.0897755610973	0	0.124688279301746	0	0	0	2.36907730673317	0	0	0	0	0	0	1.99501246882793	6.60847880299252	0	0.249376558603491	2.24438902743142	0	0	0	0	0	0	0	0	41.645885286783	25.3117206982544	0	0	0	0.374064837905237	0	0	0	0	0	0	0	0	0	0	0.872817955112219	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	70	"AWI"	70	4189	4842	4531	5.10204081632653	0	14.868804664723	0	0	0	0.145772594752187	0	2.04081632653061	0	0	0	0	0	0	0.583090379008746	6.26822157434402	0	0	3.2069970845481	0	0.145772594752187	0	0	0	0	0	0.145772594752187	36.1516034985423	28.8629737609329	0	0	0.145772594752187	1.02040816326531	0	0	0	0.145772594752187	0.145772594752187	0	0	0	0.145772594752187	0.145772594752187	0.43731778425656	0.291545189504373
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	75	"AWI"	75	4387	5003	4667	3.92609699769053	0	17.3210161662818	0	0	0	0.115473441108545	0	1.270207852194	0	0	0	0	0	0	0.577367205542725	16.3972286374134	0	0	1.73210161662818	0	0	0	0	0	0	0	0	27.9445727482679	27.9445727482679	0	0	0	1.15473441108545	0	0	0	0	0	0	0	0.115473441108545	0.23094688221709	0.46189376443418	0.808314087759815	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	80	"AWI"	80	4525	5193	4818	3.62573099415205	0	13.4502923976608	0	0	0	0.350877192982456	0	2.33918128654971	0	0.233918128654971	0	0	0	0	0.701754385964912	5.38011695906433	0	0	1.6374269005848	0	0	0	0	0	0	0	0	33.4502923976608	37.4269005847953	0	0	0	0.467836257309942	0	0	0	0.116959064327485	0	0	0	0.116959064327485	0	0.350877192982456	0.350877192982456	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	85	"AWI"	85	4646	5423	4991	3.60551431601273	0	23.8600212089077	0	0.106044538706257	0	0.106044538706257	0	1.90880169671262	0	0	0	0	0	0.31813361611877	1.27253446447508	9.5440084835631	0	0.212089077412513	0.742311770943796	0	0	0	0	0	0	0	0	28.9501590668081	27.0413573700954	0	0	0.530222693531283	1.27253446447508	0	0	0	0.212089077412513	0	0	0	0	0	0.212089077412513	0.106044538706257	0
16616	26319	"Dortmunder Hütte"	47.21091	11.00155	90	"AWI"	90	4801	5616	5185	4.32098765432099	0	11.7283950617284	0	0	0.102880658436214	0.205761316872428	0	1.95473251028807	0	0	0	0	0	0	0.720164609053498	9.5679012345679	0	0	1.02880658436214	0	0	0	0	0.205761316872428	0	0	0	40.5349794238683	28.1893004115226	0	0	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0.308641975308642	0.205761316872428	0
