"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	185	"AWI"	185	3139	4560	3902	1	0	16	0	0	0	3	0	0	4	0	2	0	10	0	0	1	0	40	2	0	0	0	1	0	30	0	0	0	0	14	0	0	0	0	8	0	24	0	22	0	46	0	0	1	0	0	3	0	0	0	0	0	0	1	10	1
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	195	"AWI"	195	3298	4814	4075	2	0	27	0	0	0	1	0	0	13	0	2	0	9	0	0	3	0	46	1	0	0	0	2	0	20	4	0	0	0	21	3	0	0	0	8	3	12	0	23	0	70	1	0	2	0	0	0	0	0	0	0	0	0	2	2	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	205	"AWI"	205	3454	4998	4236	2	1	22	0	0	0	0	0	0	9	0	0	0	10	0	0	4	0	40	8	0	0	0	2	0	35	0	0	0	0	8	0	0	0	0	4	0	2	0	19	0	25	0	0	0	0	0	2	0	0	0	0	0	1	0	5	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	215	"AWI"	215	3585	5212	4390	5	0	46	0	2	1	4	0	0	12	0	0	0	33	0	0	6	0	77	2	0	0	0	1	0	44	1	0	0	0	13	0	0	0	0	1	0	5	0	20	0	34	0	0	0	0	0	1	2	0	0	0	0	1	1	11	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	225	"AWI"	225	3691	5482	4540	5	0	9	0	1	0	2	0	0	5	0	0	0	47	0	1	5	0	25	2	0	0	0	0	0	34	0	0	0	0	6	4	0	0	0	3	2	0	0	29	0	17	0	0	0	0	1	5	0	0	1	0	0	0	4	43	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	235	"AWI"	235	3836	5615	4702	1	0	6	0	0	0	1	0	0	3	0	0	0	9	0	0	1	0	5	0	0	0	0	0	0	12	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	245	"AWI"	245	3926	5826	4851	12	0	25	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	106	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	33	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	250	"AWI"	250	3991	5924	4928	7	1	23	0	0	0	2	0	0	11	0	1	0	65	0	0	2	0	15	3	0	0	0	2	0	38	0	0	0	0	2	0	0	0	0	2	6	4	0	18	0	25	0	0	0	0	0	3	0	0	0	0	0	0	4	66	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	255	"AWI"	255	4069	6004	5006	10	1	37	1	0	1	1	0	0	3	0	0	0	3	0	0	1	0	16	0	0	0	0	0	0	105	5	0	0	0	1	2	0	0	0	1	1	2	0	15	0	41	1	0	0	0	0	2	0	0	0	0	0	0	3	3	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	265	"AWI"	265	4197	6188	5166	17	1	50	0	0	0	0	0	0	7	0	1	0	0	0	1	0	0	39	2	0	0	0	0	0	148	4	0	0	0	0	1	0	0	0	0	0	1	0	7	0	54	0	0	1	0	0	1	0	0	0	0	0	0	5	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	275	"AWI"	275	4324	6375	5322	21	0	55	0	0	0	1	0	0	14	0	1	0	0	0	0	0	0	26	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	46	2	0	0	0	1	0	0	0	0	0	0	0	4	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	285	"AWI"	285	4460	6498	5481	26	0	27	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	100	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	2	0	0	0	0	0	0	0	0	2	0	1	6	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	295	"AWI"	295	4575	6672	5640	35	0	13	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	72	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	3	15	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	305	"AWI"	305	4731	6794	5791	55	0	14	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	105	12	0	0	1	0	0	0	0	0	0	0	2	0	0	0	41	0	0	0	0	0	0	0	0	0	7	0	6	27	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	315	"AWI"	315	4871	6945	5948	111	2	15	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	35	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	28	0	0	0	0	0	2	0	0	0	2	0	11	25	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	325	"AWI"	325	5013	7111	6099	121	1	8	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	18	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	335	"AWI"	335	5216	7221	6267	75	2	9	0	1	1	1	0	0	3	0	0	0	0	0	2	0	0	24	0	0	0	0	0	0	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	1	0	0	0	4	0	8	29	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	345	"AWI"	345	5342	7380	6424	108	2	8	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	16	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	44	1	0	0	0	0	0	0	0	0	0	0	12	23	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	355	"AWI"	355	5523	7487	6578	90	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	8	0	0	0	40	0	0	1	0	0	1	0	0	0	0	0	17	44	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	365	"AWI"	365	5661	7605	6734	93	3	7	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	4	0	0	0	44	0	0	1	0	0	2	0	0	0	0	0	19	57	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	375	"AWI"	375	5841	7739	6884	76	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	1	0	0	0	0	0	7	18	0	0	0	0	0	2	0	0	0	0	6	0	0	0	21	0	0	2	0	0	1	0	0	0	0	0	15	30	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	385	"AWI"	385	6040	7821	7041	93	0	6	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	23	3	0	0	0	1	0	5	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	38	0	0	1	0	0	1	0	0	0	0	0	7	40	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	395	"AWI"	395	6177	7979	7201	88	0	15	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	62	2	0	0	0	0	0	18	8	0	0	0	0	0	0	0	0	0	0	11	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	30	61	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	405	"AWI"	405	6427	8052	7347	130	1	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	43	1	0	0	0	0	0	0	0	0	6	0	13	28	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	415	"AWI"	415	6590	8157	7504	86	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	27	0	0	0	0	0	0	0	0	0	8	0	5	17	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	425	"AWI"	425	6820	8274	7650	116	2	26	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	87	2	0	0	0	0	0	0	0	0	16	0	19	40	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	435	"AWI"	435	7157	8353	7779	105	3	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	0	0	0	6	0	0	0	35	2	0	0	0	0	0	0	0	0	0	0	10	27	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	445	"AWI"	445	7331	8481	7924	85	3	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	53	1	0	0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	0	4	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	14	46	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	455	"AWI"	455	7452	8591	8046	107	5	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	7	0	0	0	47	0	0	0	0	0	0	0	0	0	1	0	15	41	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	465	"AWI"	465	7568	8767	8165	135	1	5	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	47	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	15	0	0	0	41	3	0	0	0	0	0	0	0	1	1	0	17	45	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	475	"AWI"	475	7688	8929	8281	71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	3	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	32	0	0	0	0	0	0	1	0	0	0	0	12	33	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	485	"AWI"	485	7795	9041	8408	62	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	6	20	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	495	"AWI"	495	7884	9209	8529	78	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	500	"AWI"	500	7979	9248	8590	87	1	2	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	37	0	0	0	0	1	0	0	0	1	0	0	13	30	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	505	"AWI"	505	8044	9297	8656	80	3	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	7	0	0	0	53	0	0	0	0	0	1	2	0	0	0	0	7	50	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	510	"AWI"	510	8101	9371	8722	93	2	3	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	5	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	23	62	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	520	"AWI"	520	8178	9541	8844	64	5	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	4	0	0	0	27	2	0	0	0	0	0	2	0	0	0	0	12	41	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	530	"AWI"	530	8366	9633	8964	62	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	6	27	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	540	"AWI"	540	8470	9756	9088	37	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	550	"AWI"	550	8750	9884	9273	37	5	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	60	0	0	0	0	0	0	2	0	0	0	0	26	90	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	560	"AWI"	560	9003	10060	9507	13	1	6	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	57	0	0	0	0	0	0	2	0	0	0	0	12	71	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	570	"AWI"	570	9163	10356	9731	0	1	0	0	0	6	0	0	0	1	0	0	1	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	13	54	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	580	"AWI"	580	9361	10660	9986	0	2	0	0	0	5	2	0	0	5	0	1	0	0	0	0	0	0	199	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	85	0	0	0	0	0	0	1	1	0	0	0	28	83	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	585	"AWI"	585	9424	10901	10099	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	82	2	0	0	0	0	0	1	0	0	0	0	25	73	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	590	"AWI"	590	9490	11176	10206	0	1	2	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	60	2	0	1	0	1	1	0	0	0	0	0	17	70	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	595	"AWI"	595	9562	11400	10313	0	0	2	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	65	1	0	1	0	0	0	0	2	0	0	0	19	67	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	605	"AWI"	605	9753	11610	10561	0	0	4	0	1	3	3	0	0	1	0	0	0	0	0	0	0	0	283	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	72	3	0	0	0	0	0	0	0	0	0	0	14	63	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	615	"AWI"	615	9878	11947	10801	0	0	1	0	0	3	1	0	0	3	0	0	0	0	0	0	0	1	215	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	40	0	0	1	0	0	0	0	0	0	0	0	5	34	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	625	"AWI"	625	10073	12179	11040	0	1	2	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	240	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	50	2	0	0	0	0	1	2	0	0	0	0	10	50	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	635	"AWI"	635	10259	12364	11291	0	1	6	0	2	13	0	0	0	1	0	0	0	0	0	0	0	0	275	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	65	4	0	0	0	0	1	0	0	0	0	0	13	91	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	645	"AWI"	645	10430	12649	11531	0	0	2	0	1	2	2	0	0	5	0	0	0	0	0	0	0	0	260	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	16	0	0	0	53	0	0	0	0	0	0	0	0	0	0	1	18	56	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	655	"AWI"	655	10698	12756	11769	0	2	5	0	0	6	2	0	0	5	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	0	56	0	0	0	0	0	1	0	0	0	0	1	20	92	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	660	"AWI"	660	10796	12839	11891	0	0	4	0	1	6	0	0	0	8	0	0	0	0	0	0	0	0	330	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	51	1	0	1	0	0	1	0	0	0	0	1	8	77	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	670	"AWI"	670	10991	13044	12128	0	0	2	0	0	6	0	0	0	12	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	58	0	0	0	0	1	1	0	0	0	0	0	12	81	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	690	"AWI"	690	11464	13462	12614	0	0	0	1	1	0	3	0	0	40	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	41	0	0	0	33	0	0	0	0	0	2	20	0	1	0	0	0	1	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	702	"AWI"	702	11748	13731	12883	0	0	1	0	1	0	3	0	0	35	0	0	0	1	0	0	0	0	320	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	120	0	0	0	28	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	705	"AWI"	705	11805	13795	12953	0	1	1	0	2	0	4	0	0	66	0	0	0	0	0	0	0	0	182	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	38	0	0	0	0	1	6	5	0	0	0	0	0	1	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	708	"AWI"	708	11852	13861	13027	0	0	2	0	2	0	7	0	0	155	0	0	0	0	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	307	0	0	0	25	0	0	0	0	1	7	7	0	0	0	0	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	710	"AWI"	710	11877	13921	13075	0	0	0	0	2	0	5	0	0	101	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	222	0	0	0	5	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	712	"AWI"	712	11904	13992	13118	0	0	0	1	2	0	18	0	0	180	0	0	0	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	315	0	0	0	8	0	0	0	0	0	11	13	0	0	0	0	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	713	"AWI"	713	11920	14029	13140	0	1	3	0	3	0	27	0	0	150	4	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	260	0	0	0	6	0	0	0	0	0	4	11	0	0	0	2	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	714	"AWI"	714	11935	14062	13163	0	0	2	0	3	0	21	0	0	238	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	243	0	0	0	2	0	0	0	0	2	5	5	0	0	0	0	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	715	"AWI"	715	11950	14098	13185	0	0	3	0	2	0	8	0	0	176	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	208	0	0	0	3	0	0	0	0	2	4	2	0	0	0	1	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	716	"AWI"	716	11959	14134	13209	0	0	0	0	2	0	14	0	0	228	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	320	0	0	0	1	0	0	0	0	3	2	12	0	0	0	0	0	2	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	718	"AWI"	718	11980	14199	13249	0	1	2	0	13	0	37	0	0	143	0	0	0	0	0	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	257	0	0	0	1	0	2	0	0	2	5	4	0	0	0	2	0	0	2	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	720	"AWI"	720	12008	14238	13281	0	0	0	2	1	0	26	0	0	65	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	258	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	721	"AWI"	721	12019	14260	13298	0	0	1	2	6	0	69	0	0	105	0	0	0	0	0	3	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	287	0	0	0	0	0	0	0	0	5	2	3	0	1	0	3	0	0	0	0
3373	4374	"Saint Julien de Ratz"	45.34833	5.65528	723	"AWI"	723	12049	14314	13334	0	0	2	2	11	0	53	0	0	70	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	351	0	0	0	2	0	5	0	0	2	3	0	0	0	0	8	0	2	0	0
