"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Myrica"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
26046	45173	"Lake Sapanca"	40.71667	30.25	18.5	"AWI"	18.5	-85	119.5	13	0.244498777506112	0	12.7139364303178	1.46699266503667	0	0	3.42298288508557	0	0.244498777506112	0	0.488997555012225	0	0	0	0	0.733496332518337	0	0	0	0	1.46699266503667	3.9119804400978	0.97799511002445	0	0	0	1.22249388753056	0	0	20.0488997555012	1.9559902200489	0	0	0	1.9559902200489	0	0	0	0	0	0	0	0	0	0	0.488997555012225	16.6259168704156	0	0	1.9559902200489	0	0	0	22.9828850855746	0.733496332518337	0.488997555012225	0	0.97799511002445	0	0	1.22249388753056	0	0	0	0.488997555012225	1.9559902200489	0.733496332518337	0	0.488997555012225
26046	45173	"Lake Sapanca"	40.71667	30.25	40	"AWI"	40	-23	208	90	2.08333333333333	0	14.5833333333333	0.694444444444444	0	0	2.08333333333333	0	2.77777777777778	0	0	0	0	0	0	0.694444444444444	0.694444444444444	0	0	0	2.77777777777778	2.08333333333333	2.77777777777778	0	0	0	0.694444444444444	0	0	7.63888888888889	0	0	0.694444444444444	2.77777777777778	2.08333333333333	0	0	0	0	0	0	0.694444444444444	0	0	0	0	23.6111111111111	2.08333333333333	4.86111111111111	0.694444444444444	0	0	0.694444444444444	10.4166666666667	0	0	2.77777777777778	0	0.694444444444444	0	0.694444444444444	0	0	0	0.694444444444444	3.47222222222222	2.08333333333333	0	1.38888888888889
26046	45173	"Lake Sapanca"	40.71667	30.25	74	"AWI"	74	93	325	213	2.83018867924528	0	7.54716981132075	1.88679245283019	0.943396226415094	0	2.83018867924528	0	0	0	0.943396226415094	0	0	0	0	3.77358490566038	0	0	0	0	5.66037735849057	0	0.943396226415094	0	0	0	0	0	0	17.9245283018868	0	0	0	3.77358490566038	0	0	0	0	0	0	0	0	0	8.49056603773585	0	0	21.6981132075472	0	0	0.943396226415094	0	0	0	10.377358490566	1.88679245283019	0	1.88679245283019	0	0	0	0	0	0	0	0.943396226415094	0.943396226415094	0.943396226415094	0	2.83018867924528
26046	45173	"Lake Sapanca"	40.71667	30.25	102.5	"AWI"	102.5	197.5	413	315	0.3690036900369	0	18.450184501845	0.3690036900369	0.3690036900369	0	2.2140221402214	0	0	0	0.3690036900369	0	0	0	0	0.738007380073801	0	0	0	0	2.9520295202952	7.01107011070111	2.2140221402214	0	0	0	2.2140221402214	0	0.3690036900369	15.1291512915129	0	0	0	0	0.3690036900369	0.3690036900369	0	0	0	0	1.1070110701107	0	0.3690036900369	0	0	0	9.96309963099631	0.3690036900369	0	1.4760147601476	0	0	0	26.9372693726937	2.2140221402214	0	0.3690036900369	0	0	0	2.2140221402214	0	0	0	0	1.1070110701107	0	0	0.3690036900369
26046	45173	"Lake Sapanca"	40.71667	30.25	128.5	"AWI"	128.5	308.5	481.5	409.5	0	0	10.9333333333333	0.533333333333333	0	0.266666666666667	1.86666666666667	0	0.266666666666667	0	0	0	0	0	0	0	0	0	0	0	1.6	1.06666666666667	0.266666666666667	0	0	0	0.266666666666667	0	0.266666666666667	10.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8666666666667	0	0	14.9333333333333	0	0	1.6	0	0	0	37.3333333333333	0.533333333333333	0	0	0	0.266666666666667	0	0	0	0.266666666666667	0	0.8	1.6	0	0	0.8
26046	45173	"Lake Sapanca"	40.71667	30.25	157.5	"AWI"	157.5	445.5	640.5	552	0	0.342465753424658	18.8356164383562	0	0	0	1.71232876712329	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3972602739726	2.3972602739726	1.02739726027397	0	0	0	1.02739726027397	0	0	4.79452054794521	0	0	0	0	1.02739726027397	0	0	0	0	0	0	0	0	0	0	0	13.013698630137	0	0	4.45205479452055	0	0	0	43.4931506849315	0	0	0	0	0	0	0.684931506849315	0	0	0	0.342465753424658	4.45205479452055	0	0	0
26046	45173	"Lake Sapanca"	40.71667	30.25	194.5	"AWI"	194.5	643	793.5	728.5	1.30718954248366	0	9.80392156862745	0.65359477124183	0.65359477124183	0.326797385620915	0.980392156862745	0	0	0	0	0	0	0	0	2.28758169934641	0	0	0	0	0.980392156862745	0.980392156862745	5.55555555555556	0	0	0	2.28758169934641	0	0.326797385620915	11.1111111111111	0	0	0.326797385620915	0	0.65359477124183	0	0	0	0	0	0	0	0	0	0	0	26.1437908496732	0	0	1.30718954248366	0	0	0	24.8366013071895	0	0	3.92156862745098	0	0.326797385620915	0	1.63398692810458	0	0	0	1.63398692810458	0.980392156862745	0.65359477124183	0	0.326797385620915
26046	45173	"Lake Sapanca"	40.71667	30.25	217.25	"AWI"	217.25	724	873	802.75	0.763358778625954	0	21.3740458015267	0.381679389312977	0	0.381679389312977	1.90839694656489	0	0	0	0	0	0	0	0	5.34351145038168	0	0	0	0	1.14503816793893	0	1.14503816793893	0	0	0	0.763358778625954	0	0	8.77862595419847	0	0	0.381679389312977	0	0.381679389312977	0	0	0	0	0	0	0.381679389312977	0	0	0	0	26.7175572519084	0	0	3.05343511450382	0	0	0	22.1374045801527	0	0	1.90839694656489	0	0	0	0.381679389312977	0	0	0	0	0.763358778625954	0.763358778625954	0	1.14503816793893
26046	45173	"Lake Sapanca"	40.71667	30.25	263	"AWI"	263	824	1009	929	0	0	11.2068965517241	1.14942528735632	0	0	1.4367816091954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28735632183908	0.862068965517241	1.4367816091954	0	0	0	0.574712643678161	0	0.28735632183908	9.48275862068965	0	0	0	0	0.28735632183908	0	0	0	0	0	0	0.862068965517241	0	0	0	0	31.6091954022989	0	0	3.73563218390805	0	0	0	29.8850574712644	0.28735632183908	0	0	0	0.28735632183908	0	2.01149425287356	0	0	0	0	1.72413793103448	0.574712643678161	0	2.01149425287356
26046	45173	"Lake Sapanca"	40.71667	30.25	298.5	"AWI"	298.5	908.5	1088.5	1000	0.359712230215827	0	15.4676258992806	0.359712230215827	0	0	2.15827338129496	0	0.359712230215827	0	0.719424460431655	0	0	0	0	5.39568345323741	0	0	0	0	1.43884892086331	1.07913669064748	1.79856115107914	0	0	0	1.43884892086331	0	0	8.99280575539568	1.43884892086331	0	0	1.79856115107914	0.719424460431655	0	0	0	0	0	0	0	0	0	0	0	15.4676258992806	0	0	2.15827338129496	0	0	0	34.5323741007194	0	0	0.359712230215827	1.07913669064748	0	0	0.359712230215827	0	0	0	0.359712230215827	2.15827338129496	0	0	0
