"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Aristolochiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14664	23008	"Stoyanov 2"	50.35164	24.669768	12.5	"AWI"	12.5	-17	382.5	150	0.714285714285714	0.357142857142857	0	0.357142857142857	0	0	0.714285714285714	0	2.85714285714286	0	0.714285714285714	0	0	0	0	0.357142857142857	0	7.14285714285714	0	0.357142857142857	0	0	0	0	0.357142857142857	0	0	3.21428571428571	0	0	0.714285714285714	78.9285714285714	0	1.42857142857143	0	0	0	1.07142857142857	0	0	0	0.357142857142857	0	0.357142857142857	0	0	0	0	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	25	"AWI"	25	173	547	380	0	0.668896321070234	3.01003344481605	1.00334448160535	0	0	1.00334448160535	0	2.0066889632107	0	0.334448160535117	0	0	0	0	0.334448160535117	0	9.03010033444816	0	0	0	0.334448160535117	0	0	0	0	0	1.33779264214047	0	0	0.334448160535117	73.2441471571906	0	1.67224080267559	1.33779264214047	0.334448160535117	0.334448160535117	2.0066889632107	0	0	0	0	0.334448160535117	0.668896321070234	0	0	0	0.668896321070234	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	37.5	"AWI"	37.5	364.5	674	575.5	0.357142857142857	0.357142857142857	0	0	0.357142857142857	0	0	0	2.85714285714286	0	0	0	0	0	0	1.42857142857143	0	6.42857142857143	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	80.3571428571429	0	1.78571428571429	0	0.357142857142857	0	4.28571428571429	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	50	"AWI"	50	519	898	706	0.374531835205993	0.749063670411985	0	0	0	0	0.374531835205993	0	5.2434456928839	0	0.374531835205993	0	0	0	0	1.12359550561798	0.374531835205993	6.74157303370786	0	0	0	0	0.374531835205993	0	0	0	0	1.12359550561798	0	0	1.87265917602996	76.0299625468165	0	2.62172284644195	0	0	0.374531835205993	0	0	0	0	0.749063670411985	0	1.49812734082397	0	0	0	0	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	62.5	"AWI"	62.5	647	1032.5	829.5	0.955414012738854	0.318471337579618	0	0.318471337579618	0	0	0.955414012738854	0	4.14012738853503	0	0.636942675159236	0	0	0	0	0.955414012738854	0.318471337579618	14.6496815286624	0	0	0	0	0.318471337579618	0	0.318471337579618	0	0	1.59235668789809	0	0	1.27388535031847	63.0573248407643	0	1.91082802547771	0	0	0	6.36942675159236	0	0	0	0.636942675159236	0	0.955414012738854	0	0	0	0.318471337579618	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	75	"AWI"	75	784	1146	956	0.69204152249135	0	5.5363321799308	0.69204152249135	0	0	0.346020761245675	0	3.80622837370242	0	0	0	0	0	0	0.69204152249135	0	9.34256055363322	0	0.346020761245675	0.69204152249135	0.346020761245675	0	0	0	0	0	0.346020761245675	0	0	1.73010380622837	67.8200692041522	0	0	0	0	0	5.5363321799308	0.69204152249135	0	0	0	0	1.03806228373702	0	0	0	0.346020761245675	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	87.5	"AWI"	87.5	948	1265	1088.5	0.689655172413793	1.03448275862069	4.82758620689655	0.344827586206897	0	0	1.37931034482759	0	6.55172413793103	0	0	0	0	0	0	0.344827586206897	0	10.3448275862069	0	0	1.37931034482759	0	0.344827586206897	0	0	0	0	2.06896551724138	0	0	1.37931034482759	64.8275862068965	0	3.10344827586207	0	0	0	0	0	0	0	0	0	0.689655172413793	0	0	0	0.689655172413793	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	100	"AWI"	100	1053	1539	1263	0.636942675159236	0	3.82165605095541	0	0	0.318471337579618	0.636942675159236	0	4.14012738853503	0	0.955414012738854	0	0	0	0	0.318471337579618	0	14.0127388535032	0	0	0	0.318471337579618	0.318471337579618	0	0	0	0	1.91082802547771	0.318471337579618	0	2.22929936305732	54.4585987261147	0	2.86624203821656	0	0	0.318471337579618	10.5095541401274	0	0	0	0.318471337579618	0.318471337579618	0.318471337579618	0	0	0	0.955414012738854	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	112.5	"AWI"	112.5	1203.5	1725	1452.5	0.719424460431655	2.15827338129496	0	0	0.719424460431655	0	0	0	19.7841726618705	0	0	0	0	0	0	2.15827338129496	0	3.59712230215827	0.359712230215827	0	0	1.79856115107914	1.43884892086331	0	0.359712230215827	0	0	3.23741007194245	0	0	1.79856115107914	35.2517985611511	0	6.11510791366906	0	0	0	17.2661870503597	0	0.359712230215827	0	0	0.359712230215827	0.719424460431655	0	0	0	1.07913669064748	0.359712230215827	0.359712230215827	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	125	"AWI"	125	1392	1875	1634	0	0.357142857142857	0	0	0.357142857142857	0	1.07142857142857	0	17.1428571428571	0	0	0	0	0	0.357142857142857	1.78571428571429	0	5.35714285714286	0	0	0.357142857142857	0	0	0	0	0	0	6.07142857142857	0	0	0.357142857142857	50	0	3.57142857142857	0	0.357142857142857	0.714285714285714	10	0	0	0	0.714285714285714	0	0	0	0	0	1.07142857142857	0.357142857142857	0	0
