"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
23833	41308	"Windmill Rough"	50.97472	-3.63306	40	"AWI"	40	57	341	197	0	0.757575757575758	0	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	1.51515151515152	0	0.378787878787879	62.1212121212121	0	0	5.68181818181818	0.757575757575758	0	3.03030303030303	0	0	0	0	0	0	0.378787878787879	0	7.95454545454545	2.65151515151515	0	9.84848484848485	1.13636363636364	0	0	0	0	0	0	0	1.13636363636364	0.378787878787879	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	44	"AWI"	44	71	369	220	0.29673590504451	0	0.29673590504451	0	0.29673590504451	0	0	0	0.29673590504451	0.29673590504451	0	0	0	0	0.29673590504451	0	0	0	64.6884272997033	10.9792284866469	0	0.890207715133531	0.29673590504451	0	5.04451038575668	0	0	0	0	0	0	0	0.29673590504451	4.45103857566766	4.15430267062314	0	5.34124629080119	1.18694362017804	0	0	0	0	0	0	0	0.890207715133531	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	48	"AWI"	48	99	384	242	0	0	0	0	0	0	0	0	0	0	0.314465408805031	0	0	0	0	1.25786163522013	0	0	63.2075471698113	10.062893081761	0	0.628930817610063	0.628930817610063	0	10.062893081761	0	0	0	0	0	0	0.314465408805031	0.628930817610063	2.51572327044025	2.83018867924528	0	4.40251572327044	1.88679245283019	0	0	0	0	0	0.943396226415094	0	0.314465408805031	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	52	"AWI"	52	116	404	266	0	0	1.56739811912226	0	0	0	0	0	0.313479623824451	0	0.313479623824451	0	0	0	0	1.56739811912226	0	0	55.4858934169279	9.71786833855799	0	0.626959247648903	0.313479623824451	0	10.9717868338558	0	0	0	0	0	0	0	0	5.64263322884013	5.01567398119122	0	5.95611285266458	1.56739811912226	0	0	0	0.313479623824451	0	0.313479623824451	0	0.313479623824451	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	56	"AWI"	56	135	423	290	0	0	1.23456790123457	0	0	0	0.308641975308642	0	0.925925925925926	0	0	0	0	0	0.308641975308642	0.925925925925926	0	0	79.320987654321	0	0	0	0	0	2.77777777777778	0	0	0	0	0	0	0	0	2.77777777777778	4.62962962962963	0	4.93827160493827	1.23456790123457	0	0	0	0	0	0.308641975308642	0	0.308641975308642	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	60	"AWI"	60	162	440	314	0	0	0	0	0.29673590504451	0	0	0	0	0	0	0	0	0	0	0.593471810089021	0	0	66.7655786350148	5.04451038575668	0	0.29673590504451	0.29673590504451	0.593471810089021	16.3204747774481	0	0	0	0	0	0	0.29673590504451	0.29673590504451	0.890207715133531	2.37388724035608	0	5.34124629080119	0.593471810089021	0	0	0	0	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	64	"AWI"	64	181	459	339	0	0	0.619834710743802	0.206611570247934	0	0	0.206611570247934	1.44628099173554	0.206611570247934	0	0	0	0	0	0	0.619834710743802	0	0	48.9669421487603	5.57851239669422	0	1.03305785123967	0	0.413223140495868	6.61157024793388	0	0	0	0	0	0	0	0.413223140495868	0.619834710743802	3.09917355371901	26.8595041322314	1.2396694214876	1.8595041322314	0	0	0	0	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	68	"AWI"	68	215	478	361	0	0	1.69491525423729	0.282485875706215	0	0	0	5.08474576271187	0	0	0	0	0	0	0	2.25988700564972	0	0	61.0169491525424	12.7118644067797	0	0.564971751412429	0.282485875706215	0	4.23728813559322	0	0	0	0	0	0	0.282485875706215	0	1.9774011299435	1.69491525423729	0	6.21468926553672	1.12994350282486	0	0	0	0	0	0	0	0.564971751412429	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	72	"AWI"	72	245	492	383	0.574712643678161	0	0.574712643678161	0	0	0	0.28735632183908	0	0.574712643678161	0	0	0	0	0	0	1.4367816091954	0	0	60.9195402298851	8.9080459770115	0.28735632183908	1.4367816091954	0	0	14.6551724137931	0	0	0	0	0	0	0	0	1.72413793103448	2.01149425287356	0	5.17241379310345	1.4367816091954	0	0	0	0	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	76	"AWI"	76	267	513	406	0	0	0.649350649350649	0	0	0	0	0	0	0.216450216450216	0	0	0	0	0.216450216450216	2.16450216450216	0	0	33.982683982684	4.76190476190476	0	0.216450216450216	0	0.216450216450216	4.97835497835498	0	0	0	0	0	0	0	0.432900432900433	0.649350649350649	3.24675324675325	38.0952380952381	7.14285714285714	2.38095238095238	0	0.216450216450216	0	0	0	0.216450216450216	0	0.216450216450216	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	80	"AWI"	80	310	583	453	0	0	0.458715596330275	0	0	0.229357798165138	0	0	0.458715596330275	0.229357798165138	0	0	0	0	0	0.688073394495413	0	0	36.0091743119266	9.63302752293578	0	0.229357798165138	0	0	2.98165137614679	0	0	0	0	0.229357798165138	0	0	0.229357798165138	0.229357798165138	1.14678899082569	40.8256880733945	4.12844036697248	1.14678899082569	0	0.458715596330275	0	0	0	0	0.229357798165138	0.458715596330275	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	84	"AWI"	84	335	703	498	0	0	1.69133192389006	0	0	0	0	0	0.211416490486258	0	0	0	0.422832980972516	0	0	4.22832980972516	0	0	22.4101479915433	8.45665961945032	0	0.211416490486258	0	0	1.26849894291755	0	0	0	0	0	0	0.211416490486258	0.634249471458774	0.211416490486258	2.32558139534884	49.2600422832981	6.34249471458774	1.47991543340381	0	0	0.634249471458774	0	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	88	"AWI"	88	362	825	543	0.210526315789474	0	1.47368421052632	0	0	0	0	0	0	0	0.631578947368421	0.210526315789474	0.210526315789474	0	0.421052631578947	0.631578947368421	0	0.210526315789474	33.4736842105263	10.1052631578947	0	0	0.210526315789474	0	0.421052631578947	0	0	0	0	0	0	0	1.26315789473684	0	2.94736842105263	40.8421052631579	5.68421052631579	0.631578947368421	0	0	0	0.210526315789474	0	0	0	0.210526315789474	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	92	"AWI"	92	417	872	607	0	0	0	0	0	0	0	0	0	2.28690228690229	0.623700623700624	0	0	0	0	1.87110187110187	0	0	24.5322245322245	0	0	0.207900207900208	0.207900207900208	0	0	0	0	0	0	0	0	0	2.91060291060291	0	4.15800415800416	47.6091476091476	7.27650727650728	4.57380457380457	1.66320166320166	0	1.66320166320166	0.415800415800416	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	96	"AWI"	96	446	954	668	0	0	2.37580993520518	0	0.215982721382289	0.215982721382289	0	0	0.431965442764579	0	0.431965442764579	0	0	0	0.431965442764579	1.9438444924406	0	0	39.3088552915767	0	0	0.647948164146868	0	0.431965442764579	2.15982721382289	0	0	0	0	0	0.215982721382289	0	2.59179265658747	0	2.59179265658747	31.5334773218143	11.0151187904968	1.9438444924406	0	0.215982721382289	0.863930885529158	0.215982721382289	0	0	0	0	0.215982721382289	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	100	"AWI"	100	490	1038	726	0	0	4.72279260780287	0	0	0	0	5.95482546201232	0.205338809034908	0.205338809034908	0.410677618069815	0	0.205338809034908	0	0.82135523613963	4.10677618069815	0	0	29.9794661190965	6.36550308008214	0	0.410677618069815	0.205338809034908	0.616016427104723	2.46406570841889	0	0	0	0	0	0	0	0.616016427104723	0.616016427104723	1.84804928131417	33.4702258726899	5.3388090349076	1.02669404517454	0	0	0	0	0	0	0.205338809034908	0.205338809034908	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	104	"AWI"	104	539	1087	788	0	0	2.29357798165138	0	0	0	0.229357798165138	0	0.688073394495413	0	0.229357798165138	0	0	0	0.458715596330275	3.44036697247706	0	0	39.6788990825688	0	0	0.458715596330275	0	0	0.688073394495413	0	0	0	0	0	0	0.229357798165138	7.79816513761468	0	1.60550458715596	34.1743119266055	6.19266055045872	1.14678899082569	0	0.458715596330275	0	0.229357798165138	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	108	"AWI"	108	572	1151	851	0	0	3.83795309168444	0	0	0	0	0	0.426439232409382	0.213219616204691	0	0.213219616204691	0	0	0.426439232409382	1.06609808102345	0	0	34.9680170575693	9.80810234541578	0	0.213219616204691	0	0.426439232409382	0.639658848614073	0	0	0	0	0	0	0	0.426439232409382	0.639658848614073	1.70575692963753	38.8059701492537	5.75692963752665	0.426439232409382	0	0	0	0	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	112	"AWI"	112	642	1211	911	0	0	0.404040404040404	0.202020202020202	0	0	0	2.02020202020202	0.404040404040404	0	0.202020202020202	0	0	0	0.202020202020202	2.42424242424242	0	0	34.1414141414141	7.07070707070707	0	1.21212121212121	0	0.202020202020202	2.62626262626263	0	0	0	0	0	0	0.404040404040404	1.01010101010101	0.606060606060606	1.81818181818182	37.1717171717172	6.46464646464646	0.808080808080808	0	0	0	0.606060606060606	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	116	"AWI"	116	701	1256	970	0	0	0.656455142231947	0	0	0	0	0	0	0	0.218818380743982	0	0	0	1.96936542669584	0.437636761487965	0	0	39.3873085339169	0	0	0.437636761487965	0.218818380743982	0	1.96936542669584	0	0	0	0	0	0	0	1.96936542669584	0.218818380743982	1.31291028446389	43.5448577680525	5.90809628008753	1.31291028446389	0	0.218818380743982	0	0	0	0.218818380743982	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	120	"AWI"	120	741	1329	1033	0	0	2.28310502283105	0	0	0	0	0	0	0	0.684931506849315	0	0	0	0.91324200913242	1.82648401826484	0	0	34.2465753424658	0	0	0.228310502283105	0	0	0.684931506849315	0	0	0	0	0.228310502283105	0	0	0	0.91324200913242	1.59817351598174	43.8356164383562	10.958904109589	0.45662100456621	0	0.228310502283105	0	0.228310502283105	0.228310502283105	0	0.228310502283105	0.228310502283105	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	124	"AWI"	124	843	1370	1087	0	0	3.73831775700935	0	0	0	0	0	0.233644859813084	0.233644859813084	0	0	0	0	0.700934579439252	3.03738317757009	0	0	44.392523364486	0	0	0.467289719626168	0	0.467289719626168	0.467289719626168	0.233644859813084	0	0	0	0	0	0	0	1.16822429906542	0.233644859813084	34.3457943925234	8.41121495327103	1.86915887850467	0	0	0	0	0	0	0	0	0	0
23833	41308	"Windmill Rough"	50.97472	-3.63306	128	"AWI"	128	920	1420	1147	0	0	5.55555555555556	0	0	0	0.231481481481481	0	0.231481481481481	0	0.231481481481481	0	0	0	0.231481481481481	4.16666666666667	0	0	37.7314814814815	0	0	0.462962962962963	0.694444444444444	0.462962962962963	1.15740740740741	0	0	0	0	0.231481481481481	0	0	0.231481481481481	0.231481481481481	1.15740740740741	38.6574074074074	6.71296296296296	0.231481481481481	0	0.462962962962963	0	0	0	0.231481481481481	0.231481481481481	0.462962962962963	0	0
