"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Myrica"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15911	24499	"Trois-Oeufs"	47.36806	-0.74	5	"AWI"	5	4613	5409	5044	0.980392156862745	16.1764705882353	11.7647058823529	1.47058823529412	0	0	0	0	5.3921568627451	0.980392156862745	0	0	0.490196078431373	4.41176470588235	0	0	0	2.45098039215686	0	0	0.490196078431373	0	3.92156862745098	0.490196078431373	0	11.7647058823529	0.980392156862745	0	0	0	19.1176470588235	0	0	0.980392156862745	0	0	0.980392156862745	0	0	0	17.156862745098	0	0
15911	24499	"Trois-Oeufs"	47.36806	-0.74	10	"AWI"	10	4727	5513	5154	2.73972602739726	22.3744292237443	37.4429223744292	0	0	0	0	0	0	0.91324200913242	0	0	0	2.28310502283105	0.91324200913242	0	0	2.28310502283105	0	0	2.73972602739726	0	0.91324200913242	0.91324200913242	0	5.47945205479452	0	0	0	0	2.73972602739726	0.91324200913242	0.91324200913242	0	0	0	1.36986301369863	0	0.45662100456621	1.36986301369863	13.2420091324201	0	0
15911	24499	"Trois-Oeufs"	47.36806	-0.74	15	"AWI"	15	4843	5624	5266	6.17283950617284	12.962962962963	13.5802469135802	0	0	0	0	0	0	1.23456790123457	0	0	0	3.08641975308642	2.46913580246914	0	0	0.617283950617284	0	0	1.85185185185185	0	1.23456790123457	0	6.79012345679012	5.55555555555556	0	0	0	0	4.93827160493827	0.617283950617284	0.617283950617284	0	0	0	1.85185185185185	0	0	0	29.0123456790123	0	7.40740740740741
15911	24499	"Trois-Oeufs"	47.36806	-0.74	20	"AWI"	20	4951	5736	5374	0	6.08365019011407	29.277566539924	0.760456273764259	0	0.760456273764259	0	0	0.760456273764259	0	0	0	0.380228136882129	3.42205323193916	0.760456273764259	1.14068441064639	0.380228136882129	7.22433460076046	0	0	1.90114068441065	0.380228136882129	6.4638783269962	0.380228136882129	0	4.56273764258555	0	0	0	0	28.8973384030418	0.380228136882129	0.380228136882129	0	0	0.380228136882129	0.380228136882129	0.380228136882129	1.14068441064639	0	2.6615969581749	0.760456273764259	0
15911	24499	"Trois-Oeufs"	47.36806	-0.74	25	"AWI"	25	5060	5842	5482	0.662251655629139	20.5298013245033	21.1920529801325	0	0	0	0	0	2.64900662251656	3.3112582781457	0	0	0	0.662251655629139	2.64900662251656	0	0	19.205298013245	0	0	3.3112582781457	0	1.32450331125828	0.662251655629139	1.32450331125828	2.64900662251656	1.32450331125828	0	0	0.662251655629139	11.9205298013245	0	0.662251655629139	0	1.32450331125828	0	0.662251655629139	0	0.662251655629139	0	1.98675496688742	0.662251655629139	0
15911	24499	"Trois-Oeufs"	47.36806	-0.74	30	"AWI"	30	5167	5954	5591	2.04081632653061	2.55102040816327	11.734693877551	1.53061224489796	0.510204081632653	0	0.510204081632653	0	0.510204081632653	0.510204081632653	0	0	1.53061224489796	3.57142857142857	0.510204081632653	2.04081632653061	0.510204081632653	3.06122448979592	0	0.510204081632653	0	0	17.3469387755102	1.53061224489796	0.510204081632653	5.61224489795918	0	0	0	0	40.8163265306122	0	0.510204081632653	0	0	0	0.510204081632653	0	0.510204081632653	0.510204081632653	0.510204081632653	0	0
15911	24499	"Trois-Oeufs"	47.36806	-0.74	35	"AWI"	35	5279	6067	5700	2.45398773006135	13.4969325153374	22.0858895705521	0	0	0	0	3.06748466257669	0	1.22699386503067	0	0	0	0	4.9079754601227	0	1.22699386503067	4.29447852760736	0	0	1.84049079754601	0	2.45398773006135	0	1.84049079754601	4.29447852760736	0	0	0	0	14.1104294478528	0	0	0	0	0	1.22699386503067	0	0	1.22699386503067	0	0	20.2453987730061
15911	24499	"Trois-Oeufs"	47.36806	-0.74	40	"AWI"	40	5388	6181	5807	0	2.64550264550265	13.7566137566138	0	0	0	0.529100529100529	0	0.529100529100529	1.58730158730159	0	0	0	0.529100529100529	2.64550264550265	0	2.64550264550265	1.58730158730159	0	0	1.05820105820106	0	3.17460317460317	0.529100529100529	4.23280423280423	7.40740740740741	1.05820105820106	0	0	0	19.5767195767196	0	0.529100529100529	0	0	0	0.529100529100529	0	0	0	0	0	35.4497354497354
15911	24499	"Trois-Oeufs"	47.36806	-0.74	45	"AWI"	45	5493	6286	5917	1.45631067961165	1.94174757281553	22.8155339805825	3.39805825242718	0	0	0.485436893203883	0	0.485436893203883	0.970873786407767	0	0.485436893203883	0	1.94174757281553	1.45631067961165	0.485436893203883	0.485436893203883	7.28155339805825	0	0	0.485436893203883	0	6.31067961165049	0	0.970873786407767	4.85436893203883	0	0	0	0	41.2621359223301	0	0	0	0	0	1.45631067961165	0	0.485436893203883	0.485436893203883	0	0	0
15911	24499	"Trois-Oeufs"	47.36806	-0.74	50	"AWI"	50	5601	6397	6026	1.17647058823529	5.29411764705882	15.2941176470588	0	0	0	0	0	0	0.588235294117647	0	0	0	2.35294117647059	3.52941176470588	0	2.94117647058824	2.35294117647059	0	0	3.52941176470588	0	0.588235294117647	0	2.94117647058824	10	0	0	0	0	12.3529411764706	0	0.588235294117647	0	0	0	0	0	0.588235294117647	0.588235294117647	2.94117647058824	0	32.3529411764706
