"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16143	24950	"Lac Cerin"	45.77722	5.56194	60	"AWI"	60	54	848	356	0.665188470066519	0.221729490022173	2.4390243902439	0.443458980044346	0.221729490022173	0	0.221729490022173	0	1.77383592017738	0.443458980044346	0	1.99556541019956	0	0	1.10864745011086	0	0	11.7516629711752	16.8514412416851	0	0	0.443458980044346	5.98669623059867	0.221729490022173	1.55210643015521	0	0	4.8780487804878	0.665188470066519	0	1.33037694013304	0.221729490022173	0	0	0	0	1.99556541019956	0	1.55210643015521	8.64745011086474	3.32594235033259	5.32150776053215	0	0	0	0	21.7294900221729	1.33037694013304	0	0.665188470066519	1.10864745011086	0.443458980044346	0.221729490022173	0	0	0	0.221729490022173	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	65	"AWI"	65	89	873	393	0.45766590389016	0	1.1441647597254	1.1441647597254	0.45766590389016	0	0.45766590389016	0	2.05949656750572	0	0	1.1441647597254	0	0	0.22883295194508	0	0	13.7299771167048	12.3569794050343	0	0	0.68649885583524	9.38215102974828	0	0.91533180778032	0	0	5.94965675057208	0.91533180778032	0	0.91533180778032	0	0	0	0	0	6.40732265446224	0	1.60183066361556	9.61098398169336	0	1.83066361556064	0	0	0	0	25.629290617849	0.45766590389016	0	0	0.45766590389016	1.1441647597254	0	0.22883295194508	0.22883295194508	0	0.22883295194508	0.22883295194508	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	70	"AWI"	70	118	898	432	0.749063670411985	0.187265917602996	1.68539325842697	0.374531835205993	0.187265917602996	0	0.187265917602996	0	1.87265917602996	0.749063670411985	0	0.936329588014981	0	0	0.374531835205993	0	0	10.4868913857678	16.8539325842697	0	0	0.374531835205993	6.36704119850187	0.187265917602996	0.936329588014981	0	0	5.80524344569288	1.12359550561798	0	0.374531835205993	0	0	0	0	0	6.36704119850187	0	0	9.36329588014981	0	2.99625468164794	0	0	0.187265917602996	0	29.4007490636704	0.561797752808989	0	0.187265917602996	0.374531835205993	0.561797752808989	0	0	0	0.187265917602996	0	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	75	"AWI"	75	140	930	471	0.626304801670146	0.208768267223382	3.54906054279749	0	0.417536534446764	0	0.835073068893528	0	2.50521920668058	0.208768267223382	0	0.208768267223382	0	0	0.208768267223382	0.208768267223382	0	13.9874739039666	13.7787056367432	0	0	0.417536534446764	7.30688935281837	0	1.25260960334029	0	0	3.75782881002088	1.25260960334029	0	0.417536534446764	0	0	0	0	0	9.60334029227557	0	0.626304801670146	8.76826722338205	0	2.50521920668058	0.208768267223382	0	0.417536534446764	0.208768267223382	23.1732776617954	1.04384133611691	0	0	0.417536534446764	1.25260960334029	0.417536534446764	0.208768267223382	0	0	0	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	80	"AWI"	80	157	972	505	0.405679513184584	0.811359026369168	3.24543610547667	0.608519269776876	0.405679513184584	0	1.01419878296146	0	2.23123732251521	0	0.202839756592292	0.202839756592292	0	0	0.608519269776876	0.202839756592292	0	17.6470588235294	16.8356997971602	0	0	0	7.91075050709939	0	1.21703853955375	0	0	5.47667342799189	1.21703853955375	0	0.405679513184584	0	0	0.405679513184584	0	0	3.24543610547667	0	1.41987829614604	3.65111561866126	3.65111561866126	2.23123732251521	0	0	0.405679513184584	0	20.2839756592292	0.608519269776876	0	0.811359026369168	0.405679513184584	1.41987829614604	0.202839756592292	0	0	0	0	0.608519269776876	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	85	"AWI"	85	171	1018	540	0.255754475703325	0	3.32480818414322	0.51150895140665	0	0	0.767263427109974	0	0.767263427109974	0.767263427109974	0	1.79028132992327	0	0	1.0230179028133	0	0	16.1125319693095	19.693094629156	0	0.255754475703325	0.51150895140665	6.1381074168798	0.255754475703325	0.51150895140665	0.255754475703325	0.255754475703325	3.83631713554987	1.0230179028133	0	1.0230179028133	0	0	0	0.255754475703325	0	4.0920716112532	0.255754475703325	1.27877237851662	4.60358056265985	4.60358056265985	2.81329923273657	0	0	0.255754475703325	0.255754475703325	20.7161125319693	0	0	0	1.27877237851662	0.255754475703325	0	0	0	0	0.255754475703325	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	90	"AWI"	90	188	1072	576	1.4957264957265	0.213675213675214	2.99145299145299	0.641025641025641	0.641025641025641	0	1.06837606837607	0	1.06837606837607	0	0	0.427350427350427	0	0	0.641025641025641	0.213675213675214	0	12.3931623931624	21.5811965811966	0	0	0.213675213675214	5.98290598290598	0	0.213675213675214	0	0	4.27350427350427	0	0.213675213675214	0.641025641025641	0	0	0	0	0	2.35042735042735	0	0.854700854700855	2.77777777777778	6.1965811965812	3.41880341880342	0	0.213675213675214	0	0.854700854700855	25	0.427350427350427	0	0	1.4957264957265	1.06837606837607	0.213675213675214	0	0	0	0.213675213675214	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	95	"AWI"	95	227	1097	611	0.817438692098093	0	2.45231607629428	0.817438692098093	0.272479564032698	0	0	0	1.63487738419619	0.272479564032698	0	0.544959128065395	0	0	0.272479564032698	0.272479564032698	0.272479564032698	11.716621253406	15.2588555858311	0	0	0	7.08446866485014	0	0	0	0	4.63215258855586	0.817438692098093	0	0.817438692098093	0	0	0	0	0	2.45231607629428	0.272479564032698	0.544959128065395	3.54223433242507	5.17711171662125	5.72207084468665	0	0	0	2.17983651226158	28.3378746594005	0.544959128065395	0	0.544959128065395	1.08991825613079	1.08991825613079	0	0	0	0	0.544959128065395	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	100	"AWI"	100	257	1131	648	1.23762376237624	0	2.72277227722772	0.247524752475248	0.247524752475248	0	0.247524752475248	0	1.23762376237624	0	0.247524752475248	0.99009900990099	0	0	0.247524752475248	0	0	14.8514851485149	25	0	0	0.742574257425743	7.92079207920792	0	0.247524752475248	0	0	2.97029702970297	0.495049504950495	0	0.495049504950495	0	0	0	0	0	1.98019801980198	0	0.495049504950495	3.46534653465347	3.46534653465347	2.22772277227723	0	0.247524752475248	0	0.99009900990099	21.7821782178218	0	2.22772277227723	0.247524752475248	1.98019801980198	0.495049504950495	0	0.247524752475248	0	0	0	0	0	0	0
16143	24950	"Lac Cerin"	45.77722	5.56194	110	"AWI"	110	311	1199	726	3.28947368421053	0	3.94736842105263	0.43859649122807	0.657894736842105	0	0.657894736842105	0	2.19298245614035	1.09649122807018	0	1.97368421052632	0	0	0	0	0	20.6140350877193	14.6929824561404	0	0	0.219298245614035	7.67543859649123	0	0.43859649122807	0	0	1.75438596491228	0.219298245614035	0.219298245614035	0.43859649122807	0	0	0	0	0	3.07017543859649	0	1.09649122807018	1.09649122807018	2.85087719298246	1.75438596491228	0	0.43859649122807	0	0	25.219298245614	0.87719298245614	0	0	1.53508771929825	0.219298245614035	0	0	0	0.219298245614035	0.657894736842105	0.43859649122807	0	0	0
