"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Apocynaceae"	"Araceae"	"Aristolochiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Casuarina"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frankeniaceae"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Laurus"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malus"	"Morus"	"Myrtus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prosopis"	"Prunus"	"Pterocarya"	"Punica"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
15734	24157	"Ladik Gölü"	40.90936	36.00906	345	"AWI"	345	2150	3012	2632	0	0	0	14	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	9	0	2	0	0	0	0	34	0	0	53	1	0	0	0	0	81	0	0	1	0	0	0	0	0	0	53	0	0	1	0	0	0	0	0	0	0	4	0	0	58	0	1	1	137	2	0	0	0	0	0	0	0	2	0	0	157	1	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2
15734	24157	"Ladik Gölü"	40.90936	36.00906	360	"AWI"	360	2350	3110	2743	1	0	0	5	0	0	0	0	0	0	8	0	0	2	0	0	0	0	7	4	0	4	0	0	0	1	0	0	14	0	1	49	0	0	0	0	0	62	0	0	1	0	0	0	1	1	0	22	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	160	1	0	0	0	0	1	0	0	0	0	0	56	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2
15734	24157	"Ladik Gölü"	40.90936	36.00906	375	"AWI"	375	2664	3189	2843	1	0	0	2	0	0	0	0	0	0	21	0	0	2	0	0	0	0	1	0	0	10	0	6	0	1	0	0	33	1	0	82	0	0	1	0	0	53	0	0	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	24	3	2	0	161	1	0	0	0	0	0	0	0	1	0	0	67	1	0	0	0	0	0	7	2	0	1	0	0	0	0	1	0	0	4	0	0	0	1
15734	24157	"Ladik Gölü"	40.90936	36.00906	390	"AWI"	390	3263	3686	3410	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	34	0	0	49	3	0	0	0	0	72	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	336	1	0	0	0	0	0	0	0	0	0	0	113	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	2	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	400	"AWI"	400	3888	4401	4130	3	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	31	0	0	34	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
15734	24157	"Ladik Gölü"	40.90936	36.00906	420	"AWI"	420	4668	5570	5085	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	258	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	435	"AWI"	435	4777	6391	5409	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	363	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	331	1	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	445	"AWI"	445	4968	6666	5664	1	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	250	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	465	"AWI"	465	5221	7132	6203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	5	0	0	303	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	480	"AWI"	480	5713	7271	6569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	875	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	495	"AWI"	495	6067	7477	6965	0	0	0	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	488	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	152	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
15734	24157	"Ladik Gölü"	40.90936	36.00906	505	"AWI"	505	6742	7547	7213	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	38	0	0	292	0	2	0	0	0	53	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	520	"AWI"	520	7316	7931	7616	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	302	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	4	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	525	"AWI"	525	7427	8179	7765	1	0	0	3	0	0	0	0	0	0	84	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	125	0	0	226	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	65	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	1	0	0	1	1
15734	24157	"Ladik Gölü"	40.90936	36.00906	530	"AWI"	530	7484	8550	7896	1	0	0	11	0	0	0	0	0	0	53	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	109	0	0	116	0	0	0	0	0	92	0	0	0	0	0	0	0	2	0	6	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	535	"AWI"	535	7531	8953	8031	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	78	0	0	634	1	0	0	0	0	55	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	26	0	0	0	0	0	4	0	0	1	0	0	34	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	4	1	0	0	2	1
15734	24157	"Ladik Gölü"	40.90936	36.00906	540	"AWI"	540	7561	9389	8160	2	0	0	1	0	0	0	0	0	0	93	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	0	0	246	1	0	0	0	0	81	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	8	0	0	0	0	1
15734	24157	"Ladik Gölü"	40.90936	36.00906	555	"AWI"	555	7779	10265	8612	1	0	0	1	0	0	0	0	0	0	50	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	134	0	2	0	0	0	361	0	0	0	0	0	0	0	4	2	10	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	1	0	57	2	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	4	0	0	0	2	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	630	"AWI"	630	9358	12933	11217	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	247	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	3	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	660	"AWI"	660	10398	13585	12228	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	680	"AWI"	680	11161	13913	12909	1	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	251	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	710	"AWI"	710	13335	14521	13798	0	2	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	79	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	61	1	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	740	"AWI"	740	13844	15739	14471	1	0	0	1	0	0	0	0	0	0	0	0	0	137	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	1	0	0	55	1	0	0	0	0	0	8	0	0	2	0	0	2	0	2	0	0	2	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	750	"AWI"	750	14008	15978	14697	1	1	0	0	0	1	0	0	0	0	163	0	0	155	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	9	0	0	0	0	0	1	0	0	0	0	0	13	3	0	0	0	0	0	24	5	0	2	0	0	0	2	6	0	1	0	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	770	"AWI"	770	14205	16728	15130	1	1	0	0	0	0	0	0	0	8	51	0	0	5	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	195	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
15734	24157	"Ladik Gölü"	40.90936	36.00906	785	"AWI"	785	14435	17064	15485	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	922	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
