"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	55	"AWI"	55	558	1020	808	4	0	38	2	4	0	1	0	2	0	2	0	1	0	0	2	0	0	0	0	0	13	0	14	0	4	0	0	0	2	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	0	1	0	14	3	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	3	0	0	0	2	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	60	"AWI"	60	626	1087	885	2	0	23	2	5	0	0	0	2	0	2	0	0	3	0	2	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	26	3	0	0	0	0	0	0	10	0	4	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	65	"AWI"	65	765	1133	949	1	0	80	1	4	1	3	0	0	1	2	0	0	0	0	3	0	0	0	0	0	8	0	8	0	3	1	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	20	3	0	0	0	0	0	0	13	0	3	0	0	0	0	1	0	0	2	0	0	2	4	0	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	70	"AWI"	70	833	1215	1021	2	0	86	2	11	0	2	0	2	0	2	0	0	1	0	1	0	0	0	0	0	10	0	20	0	5	0	0	0	2	2	0	0	0	0	1	2	0	14	1	0	0	1	0	0	0	0	1	5	1	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	2	0	1	2	5	0	2	1	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	75	"AWI"	75	896	1291	1087	0	2	97	2	7	0	4	0	1	0	0	1	0	0	0	1	0	0	0	0	0	7	0	21	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	2	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	2	0	2	2	2	2	2	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	80	"AWI"	80	932	1423	1150	2	0	195	2	20	2	3	0	2	0	3	0	0	0	0	2	0	0	0	0	0	9	0	2	0	5	1	0	0	3	0	0	0	0	0	0	2	0	12	2	1	0	2	0	0	0	2	0	2	2	0	0	0	0	0	0	4	0	5	0	0	1	2	2	0	0	2	0	0	2	4	0	6	0	3
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	85	"AWI"	85	1000	1480	1217	2	0	148	2	11	2	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	3	0	22	0	0	1	0	0	2	0	0	0	0	0	1	2	0	2	1	0	0	2	0	0	0	0	0	4	3	0	0	0	0	0	0	13	0	3	0	0	0	0	1	0	0	1	0	0	0	2	1	2	0	4
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	90	"AWI"	90	1041	1579	1282	1	0	72	2	20	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	9	0	22	1	4	0	0	0	4	1	0	0	0	0	1	2	0	12	0	0	0	1	0	0	0	2	0	2	11	51	0	0	0	0	0	4	0	4	0	0	0	3	0	0	0	0	0	0	1	2	2	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	95	"AWI"	95	1118	1623	1347	2	0	69	2	26	0	3	0	3	1	2	0	1	1	0	2	1	1	0	0	0	7	0	35	0	0	0	0	4	6	1	0	0	0	1	2	4	0	12	0	0	0	2	0	0	0	2	0	2	8	0	1	0	1	0	0	15	0	5	0	0	0	0	2	0	0	0	0	0	2	3	0	2	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	100	"AWI"	100	1158	1707	1413	1	2	44	2	42	2	2	0	2	0	2	0	0	2	0	1	0	0	0	0	0	4	0	82	1	0	0	0	0	3	0	0	0	0	0	3	4	0	13	2	2	0	1	0	0	0	2	0	2	4	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	1	0	0	1	2	0	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	103	"AWI"	103	1216	1738	1454	2	0	38	4	71	2	2	0	1	1	1	0	1	1	0	2	0	0	0	0	1	2	0	17	0	4	0	0	2	4	0	0	0	0	0	2	6	0	8	2	0	0	0	1	0	0	0	0	7	7	0	1	0	0	0	2	15	0	0	0	0	0	3	1	0	0	2	0	0	7	3	0	2	2	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	107	"AWI"	107	1276	1790	1506	2	1	100	3	45	2	3	0	2	1	2	1	0	1	0	2	2	0	0	0	0	6	2	8	1	3	0	0	3	3	0	0	0	0	1	0	3	0	3	1	1	0	1	2	0	0	1	0	2	4	0	0	0	0	0	0	7	0	0	0	0	1	6	3	0	0	5	1	1	2	2	0	2	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	110	"AWI"	110	1305	1853	1547	1	1	230	2	12	2	1	0	3	0	2	1	0	3	0	0	1	0	0	0	0	10	1	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	6	0	0	0	1	0	0	6	0	0	2	0	0	0	5	0	0	6	2	2	1	4	0	4	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	115	"AWI"	115	1455	1924	1626	2	0	226	2	2	2	1	0	2	0	1	0	0	1	0	2	0	0	0	0	0	9	0	2	0	4	0	0	0	8	2	0	0	0	1	0	2	0	3	2	0	0	0	0	0	0	2	0	2	8	0	0	0	0	0	1	33	0	0	0	5	0	0	1	0	0	2	0	1	2	10	0	2	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	120	"AWI"	120	1527	2035	1710	0	0	250	0	4	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	2	0	0	2	8	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	125	"AWI"	125	1684	2361	1994	2	0	228	2	0	2	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	12	0	2	0	2	1	0	0	4	2	0	0	0	0	1	2	0	2	0	0	0	0	1	0	0	1	0	2	2	0	0	0	0	0	0	19	0	0	1	0	0	0	2	0	0	0	0	0	2	4	0	2	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	130	"AWI"	130	1756	2905	2260	2	0	210	4	4	2	2	0	6	0	0	0	0	2	0	0	0	0	0	0	0	17	1	0	0	0	0	0	2	4	2	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	12	0	4	0	0	0	0	2	0	0	1	0	0	2	2	0	1	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	135	"AWI"	135	2190	2981	2558	1	0	194	4	7	0	3	0	2	0	0	0	1	1	0	2	0	0	0	0	0	11	0	11	0	0	0	0	0	3	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	2	2	1	2	2	0	1	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	139	"AWI"	139	2374	3104	2818	2	1	210	5	6	2	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	11	3	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	3	0	0	10	2	0	2	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	143	"AWI"	143	2719	3206	2978	2	0	200	3	9	2	3	0	2	0	3	0	0	0	0	0	1	0	0	0	0	9	0	3	0	2	0	0	0	3	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	4	5	0	1	0	0	0	0	21	0	0	0	0	0	0	3	0	0	3	0	0	9	7	0	0	0	3
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	148	"AWI"	148	2947	3407	3176	0	0	177	1	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	30	0	4	0	0	0	0	0	21	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	26	0	0	0	0	1	0	1	0	0	0	0	1	9	5	0	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	153	"AWI"	153	3050	3651	3321	0	4	181	2	2	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	35	0	6	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	29	0	0	0	0	0	0	3	0	0	0	0	2	3	3	1	0	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	158	"AWI"	158	3105	3801	3442	0	1	215	1	3	2	2	0	8	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	2	1	0	0	0	0	2	0	0	0	3	3	0	0	0	0	0	0	45	0	0	0	0	0	0	2	0	0	3	0	0	7	4	0	1	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	163	"AWI"	163	3200	3936	3558	2	2	186	2	4	5	4	0	3	0	1	1	0	0	0	2	0	0	0	0	0	23	0	2	0	3	0	0	0	3	2	0	0	0	1	1	0	0	2	2	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	40	0	3	0	0	0	0	3	0	0	4	0	2	8	8	0	2	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	168	"AWI"	168	3293	4042	3677	2	0	230	2	2	2	2	0	2	0	1	0	0	2	0	1	0	0	0	0	0	5	0	8	0	4	0	0	0	2	5	0	0	0	1	2	0	0	2	1	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	39	0	0	1	0	0	0	1	0	0	2	0	1	8	5	2	2	0	3
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	173	"AWI"	173	3424	4142	3790	2	1	158	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	19	0	10	0	0	0	0	0	3	2	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	9	1	0	0	0	1	0	0	46	0	0	1	0	0	0	1	0	0	1	1	1	10	9	0	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	177	"AWI"	177	3507	4200	3893	2	2	192	2	1	2	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	7	0	15	1	0	0	0	0	3	2	0	0	0	0	2	0	0	2	2	2	0	1	0	0	0	0	0	6	1	0	0	0	0	0	0	29	0	0	1	0	0	0	1	0	0	3	0	0	7	3	1	0	1	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	180	"AWI"	180	3555	4275	3969	3	2	160	2	2	2	1	0	3	0	2	0	0	0	0	1	0	0	0	0	0	30	0	14	0	0	0	0	0	5	0	0	0	0	0	1	0	0	2	0	0	0	2	0	1	0	0	0	11	3	0	0	0	0	0	0	60	1	0	1	0	2	0	0	1	0	1	0	0	8	4	0	0	0	6
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	185	"AWI"	185	3811	4319	4081	4	2	164	2	2	2	1	0	2	0	2	0	1	0	0	2	0	0	1	0	0	24	1	10	0	4	0	0	0	3	2	0	0	0	0	0	0	1	2	2	0	0	2	0	0	0	1	0	6	2	0	0	0	0	0	0	45	0	0	0	0	0	3	2	0	0	2	0	2	10	2	0	2	0	4
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	190	"AWI"	190	3966	4395	4200	2	0	190	1	1	2	2	0	0	0	1	0	0	2	0	0	0	0	1	0	0	21	0	3	0	3	0	0	0	2	1	0	0	0	1	1	0	0	4	1	0	0	2	0	2	0	0	0	2	2	0	0	0	1	0	0	35	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	1	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	195	"AWI"	195	4126	4535	4331	2	1	190	2	0	2	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	20	0	3	0	3	0	0	0	2	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	7	2	0	0	0	1	0	0	67	0	0	0	0	0	0	1	0	0	1	0	2	4	3	0	2	0	4
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	200	"AWI"	200	4187	4851	4447	1	0	212	0	1	1	2	0	2	0	1	0	0	0	0	1	0	0	0	0	0	15	0	8	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	2	0	0	0	0	0	0	31	0	0	0	0	0	0	2	0	0	0	0	1	6	2	0	1	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	205	"AWI"	205	4284	4954	4574	1	0	184	2	2	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	17	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	20	3	0	0	0	0	0	0	40	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	2	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	210	"AWI"	210	4327	5145	4693	2	2	171	1	3	2	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	23	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	16	2	0	0	0	1	0	0	35	0	0	1	0	0	0	1	0	0	0	0	0	10	1	1	10	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	215	"AWI"	215	4464	5210	4829	1	0	185	2	2	0	2	0	1	1	1	0	1	1	0	1	0	0	0	0	0	20	0	26	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	9	2	0	2	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	220	"AWI"	220	4535	5363	4962	2	1	175	2	2	2	2	0	3	0	2	0	0	2	0	2	0	0	0	0	0	32	0	11	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	29	0	4	0	0	0	0	2	0	0	2	0	1	6	2	0	2	0	5
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	225	"AWI"	225	4698	5418	5092	2	0	172	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	2	4	1	0	2	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	230	"AWI"	230	4780	5532	5226	1	0	145	4	6	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	39	0	12	1	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	24	0	0	0	0	0	0	1	0	0	0	0	0	14	1	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	235	"AWI"	235	5022	5571	5336	2	0	76	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	14	0	0	0	0	0	0	2	1	0	0	0	2	7	1	0	1	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	240	"AWI"	240	5156	5655	5464	2	0	101	2	8	1	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	15	0	4	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	2	0	2	8	2	0	2	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	245	"AWI"	245	5263	5708	5522	2	2	156	2	3	0	1	0	2	0	2	0	0	0	0	1	0	0	0	0	0	14	0	26	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	13	1	0	0	0	0	0	0	15	0	3	1	0	0	0	0	0	0	0	0	1	8	2	1	2	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	250	"AWI"	250	5344	5806	5581	2	1	170	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	11	1	1	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	255	"AWI"	255	5408	5851	5636	0	0	176	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	33	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	260	"AWI"	260	5456	5935	5686	0	0	131	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	28	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	265	"AWI"	265	5567	6019	5768	2	0	150	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	5	3	3	0	0	3
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	270	"AWI"	270	5620	6145	5840	3	0	122	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1	0	1	1	0	0	13	0	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	275	"AWI"	275	5710	6413	5991	0	0	71	7	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	34	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	280	"AWI"	280	5759	6836	6142	0	0	112	10	0	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	25	0	4	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0	12	0	0	1	0	0	0	1	0	0	1	0	0	8	3	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	285	"AWI"	285	5879	6997	6332	0	0	109	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	41	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	31	0	0	0	0	4	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	14	1	2	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	290	"AWI"	290	5953	7264	6512	0	0	154	2	7	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	11	0	28	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	6	0	0	0	0	0	0	5	0	3	1	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	300	"AWI"	300	6205	7619	6896	1	0	35	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	2	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	23	2	1	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	305	"AWI"	305	6376	7712	7095	0	0	88	0	2	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	24	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	24	0	0	0	0	0	0	1	0	0	0	0	0	17	1	2	0	0	2
