"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
3212	4171	"Kupena"	41.98333	24.33333	0	"AWI"	0	-143	24	-67	3.125	0	4.6875	3.125	0	0	0	3.90625	0	0	3.90625	0	0.78125	0	0	0	0	0	0	0	0	10.9375	14.0625	0	0	0	0	14.84375	0	0.78125	0	0.78125	0.78125	0	0	0	0	0	0	14.0625	0	2.34375	0	0	0	0	0	0	0	0	7.8125	0	0	0	10.15625	2.34375	0.78125	0	0	0	0	0	0	0	0	0	0	0.78125
3212	4171	"Kupena"	41.98333	24.33333	5	"AWI"	5	5	1796	646	3.04878048780488	0	3.65853658536585	0.609756097560976	0	0	0	5.48780487804878	0	0	7.31707317073171	0	0	0	0	0	0	0	0	0	1.82926829268293	6.09756097560976	12.8048780487805	0	0	0	0	17.0731707317073	0	3.04878048780488	0	0	1.21951219512195	1.82926829268293	0.609756097560976	0	0	0	0	11.5853658536585	0	3.65853658536585	0	0	0	0	0	0	0	0.609756097560976	9.75609756097561	0	0	0	6.70731707317073	1.21951219512195	0.609756097560976	0	0	0	0	0	0.609756097560976	0.609756097560976	0	0	0	0
3212	4171	"Kupena"	41.98333	24.33333	10	"AWI"	10	87	3688	1360	1.32450331125828	0	0.827814569536424	0.33112582781457	0	0	0	0.827814569536424	0	0	3.64238410596026	0	0	0.165562913907285	0.33112582781457	0	0	0	0	0	0	2.64900662251656	6.62251655629139	0	0	0	0	9.27152317880795	0.33112582781457	0	0	0	0.827814569536424	1.15894039735099	0	0	0	0	0	3.14569536423841	0	1.32450331125828	59.7682119205298	0	0	0	0	0	0	0.165562913907285	3.3112582781457	0	0	0	1.15894039735099	1.32450331125828	0.165562913907285	0	0	0	0	0	0	1.15894039735099	0	0	0	0.165562913907285
3212	4171	"Kupena"	41.98333	24.33333	15	"AWI"	15	552	4725	2197	1.76029962546816	0.0374531835205993	1.19850187265918	0.149812734082397	0	0	0.112359550561798	1.87265917602996	0	0	3.44569288389513	0	0.187265917602996	0	0.0749063670411985	0	0	0	0	0	0	13.4831460674157	30.2247191011236	0	0	0	0	4.49438202247191	3.33333333333333	0	0	0	0	0	0.149812734082397	0	0	0	0	2.69662921348315	0	1.12359550561798	0	0	0	0	0	0	0	0	25.2434456928839	0	0	0	0.374531835205993	0.636704119850187	0.0749063670411985	0.0374531835205993	0	0	0	0.0749063670411985	2.47191011235955	6.59176029962547	0	0.0374531835205993	0	0.112359550561798
3212	4171	"Kupena"	41.98333	24.33333	20	"AWI"	20	849	5692	3038	1.99485199485199	0.225225225225225	1.38352638352638	0.28957528957529	0	0	0.193050193050193	2.05920205920206	0	0	2.96010296010296	0	0.0321750321750322	0.0643500643500644	0	0	0	0	0	0	0	16.5701415701416	17.1492921492922	0	0	0	0	3.92535392535393	4.40797940797941	0	0	0	0	0.0643500643500644	0.0965250965250965	0	0	0	0	2.12355212355212	0.0965250965250965	0.482625482625483	0	0.0321750321750322	0	0	0	0	0	0	32.5933075933076	0	0.0321750321750322	0	1.02960102960103	0.353925353925354	0.225225225225225	0	0	0	0	0.0965250965250965	3.41055341055341	7.97940797940798	0	0	0	0.128700128700129
3212	4171	"Kupena"	41.98333	24.33333	25	"AWI"	25	1581	6276	3832	1.90641247833622	0.346620450606586	1.38648180242634	0.173310225303293	0	0	0.138648180242634	2.0103986135182	0	0	3.53552859618717	0	0	0.103986135181976	0	0	0.103986135181976	0	0	0	0	17.261698440208	17.157712305026	0	0	0	0	1.97573656845754	3.98613518197574	0.0346620450606586	0	0.103986135181976	0	0	0	0	0	0	0	0.935875216637782	0	0.207972270363951	0	0	0	0	0	0	0	0	33.1022530329289	0	0	0	1.21317157712305	0.450606585788561	0.0346620450606586	0	0	0.138648180242634	0	0.138648180242634	3.63951473136915	9.91334488734835	0	0	0	0
3212	4171	"Kupena"	41.98333	24.33333	30	"AWI"	30	1921	7503	4667	2.51256281407035	0.231928875144956	1.0436799381523	0.463857750289911	0	0	0.0773096250483185	1.97139543873212	0	0	4.79319675299575	0	0	0.115964437572478	0	0	0	0	0	0.0386548125241593	0	13.6451488210282	20.4097410127561	0	0.0386548125241593	0	0	3.51758793969849	3.47893312717433	0	0	0.0773096250483185	0	0	0.0386548125241593	0	0	0.0386548125241593	0	2.12601468882876	0	0.270583687669115	0	0	0	0	0	0	0	0	31.1171240819482	0	0	0	0.889060688055663	0.54116737533823	0.154619250096637	0	0	0	0	0.231928875144956	3.28565906455354	8.73598763045999	0	0.0386548125241593	0.0386548125241593	0.0773096250483185
3212	4171	"Kupena"	41.98333	24.33333	35	"AWI"	35	2775	8040	5573	1.74570088587806	0.338718082334549	1.7196456487754	0.286607608129234	0.0260552371026576	0	0.156331422615946	1.19854090672225	0.0521104742053153	0	2.99635226680563	0	0	0.130276185513288	0.0521104742053153	0	0	0	0.0781657113079729	0	0.0781657113079729	18.1083897863471	13.0536737884315	0	0	0	0	0.0781657113079729	4.89838457529963	0	0	0.182386659718603	0	0.0260552371026576	0.182386659718603	0.0260552371026576	0	0	0	0.54715997915581	0	0	0	0.0521104742053153	0	0	0	0	0	0	38.0406461698801	0	0	0	0.703491401771756	0.781657113079729	0.0781657113079729	0.0260552371026576	0	0.234497133923919	0	0.286607608129234	4.48150078165711	9.24960917144346	0	0.0521104742053153	0	0.0521104742053153
3212	4171	"Kupena"	41.98333	24.33333	40	"AWI"	40	3284	8992	6451	0.502152080344333	0.430416068866571	1.29124820659971	0.358680057388809	0	0	0.143472022955524	1.14777618364419	0	0	2.4390243902439	0	0.0717360114777618	0.107604017216643	0	0	0	0	0	0	0.0358680057388809	11.9440459110473	15.6384505021521	0	0	0.0358680057388809	0	0.0358680057388809	5.84648493543759	0	0	0.286944045911047	0	0	0.0717360114777618	0	0	0	0	0	0	0.0717360114777618	0	0.0717360114777618	0	0	0	0	0	0	41.6786226685796	0	0	0	1.6857962697274	0.645624103299857	0.0358680057388809	0	0	0	0	0.286944045911047	4.44763271162123	10.3658536585366	0.143472022955524	0	0	0.179340028694405
3212	4171	"Kupena"	41.98333	24.33333	45	"AWI"	45	4411	9310	7228	0.0570125427594071	0.0570125427594071	1.76738882554162	0.456100342075257	0	0	0	1.71037628278221	0	0	6.67046750285063	0	0.0570125427594071	0	0	0	0	0	0	0	0	0.627137970353478	18.7571265678449	0	0	0	0	0	5.47320410490308	0	0	0.114025085518814	0	0	0.0570125427594071	0	0	0	0.0570125427594071	0	0	0.0570125427594071	0	0	0	0	0	0	0	0	46.2371721778791	0	0	0	1.08323831242873	1.53933865450399	0	0	0	0	0	0.342075256556442	2.33751425313569	12.3147092360319	0	0	0	0.228050171037628
