"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Liquidambar"	"Lythraceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3453	4470	"Svencele Bog"	55.49528	21.29222	47	"AWI"	47	505	2146	1231	0	15.5950752393981	0	0.136798905608755	0	0.410396716826265	0	0.136798905608755	37.4829001367989	0	0	0	5.19835841313269	11.4911080711354	0	0.27359781121751	0	0.136798905608755	0	0	0	0	0	0	0.27359781121751	0	0.410396716826265	2.87277701778386	18.4678522571819	0	3.69357045143639	0	0.136798905608755	1.77838577291382	0	0	0	0	0	0.410396716826265	0	0	0	0.136798905608755	0.957592339261286	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	52	"AWI"	52	576	2330	1370	0	11.426116838488	0.257731958762887	0	0	0.0859106529209622	0	0	29.3814432989691	0	0	0.257731958762887	2.23367697594502	26.5463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0.257731958762887	4.29553264604811	18.7285223367698	0	3.00687285223368	0	0	1.03092783505155	0	0	0	0.343642611683849	0	0.515463917525773	0	0	0	0.859106529209622	0.77319587628866	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	57	"AWI"	57	723	2436	1519	0.119189511323004	11.3230035756853	0	0	0	0.119189511323004	0.238379022646007	0.119189511323004	18.8319427890346	0	0	0.119189511323004	4.52920143027414	29.5589988081049	0	0	0	0.953516090584029	0	0	0	0	0	0	0	0	0.119189511323004	4.05244338498212	21.0965435041716	0	2.74135876042908	0	0.357568533969011	2.50297973778308	0	0	1.78784266984505	0.119189511323004	0	0.715137067938021	0	0	0	0.238379022646007	0.357568533969011	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	62	"AWI"	62	818	2555	1668	0	14.4615384615385	0	0	0	0.205128205128205	0.102564102564103	0	23.7948717948718	0	0	0	2.05128205128205	30.0512820512821	0	0	0	0.205128205128205	0	0	0	0	0	0	0	0	0.205128205128205	2.56410256410256	20	0	2.97435897435897	0	0	2.15384615384615	0	0	0	0	0	0.307692307692308	0	0	0	0.307692307692308	0.615384615384615	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	72	"AWI"	72	1080	2791	1959	0	18.8372093023256	0	0	0	0	0.232558139534884	0	27.6744186046512	0	0	0	3.13953488372093	22.3255813953488	0	0	0	0	0	0	0	0	0	0	0	0	0.465116279069767	4.65116279069767	15.2325581395349	0	3.37209302325581	0	0	2.32558139534884	0	0	0	0.116279069767442	0	0.232558139534884	0	0	0	0.348837209302326	1.04651162790698	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	77	"AWI"	77	1177	2918	2097	0.214592274678112	27.2532188841202	0	0	0	0.214592274678112	0.107296137339056	0.107296137339056	16.5236051502146	0	0	0.214592274678112	4.72103004291846	21.0300429184549	0	0	0	1.07296137339056	0	0	0	0	0	0.107296137339056	0	0	0.536480686695279	3.21888412017167	13.8412017167382	0	3.00429184549356	0	0	2.78969957081545	0	0.107296137339056	2.03862660944206	0.536480686695279	0	0.536480686695279	0	0	0	0.536480686695279	1.18025751072961	0	0.107296137339056
3453	4470	"Svencele Bog"	55.49528	21.29222	87	"AWI"	87	1529	3080	2394	0	4.79846449136276	0	0.191938579654511	0	0	0	0	12.8598848368522	0	0	0	8.25335892514395	27.2552783109405	0	0	0	1.91938579654511	0	0	0	0	0	0	0	0	0.383877159309021	7.67754318618042	20.7293666026871	0	4.79846449136276	0	0	3.83877159309021	0	0	2.49520153550864	0.191938579654511	0	1.53550863723608	0	0	0.191938579654511	0.383877159309021	2.49520153550864	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	92	"AWI"	92	1637	3203	2550	0	39.938080495356	0	0.412796697626419	0	0	0.103199174406605	0	8.04953560371517	0	0	0	5.05675954592363	17.3374613003096	0	0	0	0.722394220846233	0	0	0	0	0	0.103199174406605	0	0	0.412796697626419	6.08875128998968	13.0030959752322	0	2.57997936016512	0	0	3.50877192982456	0	0.103199174406605	0	0	0	0.515995872033024	0	0	0	0.722394220846233	1.34158926728586	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	97	"AWI"	97	1848	3262	2690	0.142247510668563	36.4153627311522	0	0	0	0	0.42674253200569	0	10.9530583214794	0	0	0	4.83641536273115	21.3371266002845	0	0	0	1.5647226173542	0	0	0	0	0	0	0.284495021337127	0	0.142247510668563	3.12944523470839	5.12091038406828	0	4.83641536273115	0	0.142247510668563	3.98293029871977	0	0	4.40967283072546	0.42674253200569	0	1.13798008534851	0	0	0	0.284495021337127	0.42674253200569	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	102	"AWI"	102	1996	3335	2836	0	38.9692585895118	0.361663652802893	0.27124773960217	0	0	0.0904159132007233	0.0904159132007233	7.14285714285714	0	0	0	6.69077757685353	20.1627486437613	0	0	0	0.27124773960217	0	0	0	0	0	0	0.180831826401447	0	0.27124773960217	2.35081374321881	12.748643761302	0	3.61663652802893	0.0904159132007233	0	3.25497287522604	0	0.0904159132007233	0	0.27124773960217	0.180831826401447	0.180831826401447	0	0	0	0.361663652802893	2.26039783001808	0	0.0904159132007233
3453	4470	"Svencele Bog"	55.49528	21.29222	107	"AWI"	107	2161	3425	2978	0.303643724696356	36.1336032388664	0	0.303643724696356	0.101214574898785	0	0.101214574898785	0.101214574898785	6.57894736842105	0	0	0	6.98380566801619	18.3198380566802	0	0	0.101214574898785	0.708502024291498	0	0	0	0.101214574898785	0	0	0	0	0.607287449392713	6.17408906882591	16.2955465587045	0.101214574898785	2.32793522267206	0	0	2.42914979757085	0	0	0	0.202429149797571	0	0.101214574898785	0	0	0	1.01214574898785	0.910931174089069	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	112	"AWI"	112	2462	3472	3111	0.0919963201471941	39.0064397424103	0	0.275988960441582	0	0	0.0919963201471941	0.275988960441582	5.97976080956762	0.183992640294388	0	0	5.42778288868445	16.0073597056118	0	0	0	0.275988960441582	0	0	0	0	0	0.0919963201471941	0	0	0.459981600735971	6.89972401103956	17.1113155473781	0	2.94388224471021	0	0	2.48390064397424	0	0.183992640294388	0	0.275988960441582	0	0.183992640294388	0	0	0	0.735970561177553	1.01195952161914	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	117	"AWI"	117	2687	3556	3259	0	37.7721943048576	0	0.251256281407035	0	0	0	0.0837520938023451	5.69514237855946	0	0	0.0837520938023451	6.11390284757119	14.9916247906198	0	0	0	0.418760469011725	0	0	0	0	0.0837520938023451	0.0837520938023451	0	0.0837520938023451	0.50251256281407	8.71021775544389	17.5041876046901	0	3.43383584589615	0	0	2.76381909547739	0	0.0837520938023451	0	0.16750418760469	0	0.418760469011725	0	0	0	0.251256281407035	0.50251256281407	0	0
3453	4470	"Svencele Bog"	55.49528	21.29222	122	"AWI"	122	3028	3628	3386	0	55.1056338028169	0	0.0880281690140845	0	0	0	0.0880281690140845	6.07394366197183	0	0	0	4.66549295774648	7.21830985915493	0	0	0	0.176056338028169	0	0	0.0880281690140845	0	0	0	0	0	0.0880281690140845	5.63380281690141	13.0281690140845	0.0880281690140845	1.49647887323944	0	0	1.84859154929577	0	0.264084507042254	0.704225352112676	0.0880281690140845	0	0.176056338028169	0	0	1.93661971830986	0.176056338028169	0.792253521126761	0	0.176056338028169
3453	4470	"Svencele Bog"	55.49528	21.29222	132	"AWI"	132	3455	4003	3660	0.120918984280532	42.4425634824668	0.120918984280532	0.241837968561064	0	0	0	0	4.83675937122128	0	0	0	4.47400241837969	16.0822249093108	0	0	0	0.725513905683192	0	0	0	0	0	0.120918984280532	0	0	0.483675937122128	4.71584038694075	16.0822249093108	0	2.90205562273277	0	0	2.78113663845224	0	0.241837968561064	1.20918984280532	0	0	0.241837968561064	0	0	0	0.60459492140266	1.57194679564692	0	0
