"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"
26023	45105	"Rezina marsh"	39.98778	20.77556	16	"AWI"	16	-70	281	47	2.55681818181818	0	0	0.284090909090909	0.284090909090909	1.42045454545455	4.26136363636364	1.42045454545455	0	44.3181818181818	0	1.13636363636364	0	0	2.27272727272727	1.70454545454545	0.852272727272727	22.1590909090909	0.284090909090909	1.13636363636364	10.2272727272727	0	4.26136363636364	0	0	0.852272727272727	0.284090909090909	0	0.284090909090909
26023	45105	"Rezina marsh"	39.98778	20.77556	24	"AWI"	24	-59	439	89	1.34228187919463	0	0.335570469798658	1.00671140939597	1.00671140939597	0.335570469798658	2.01342281879195	0.335570469798658	0	54.3624161073826	0	1.67785234899329	0	0	1.00671140939597	0	0	23.1543624161074	0	0	8.7248322147651	0.335570469798658	2.68456375838926	0	0	1.67785234899329	0	0	0
26023	45105	"Rezina marsh"	39.98778	20.77556	32	"AWI"	32	-48	595	132	0.584795321637427	0	0	0.292397660818713	0.292397660818713	0.584795321637427	0	0.292397660818713	0	64.0350877192982	0	0	0	0	1.16959064327485	1.46198830409357	0	11.4035087719298	0	0	11.9883040935673	0	7.89473684210526	0	0	0	0	0	0
26023	45105	"Rezina marsh"	39.98778	20.77556	40	"AWI"	40	-40	752	175	1.36186770428016	0	0.389105058365759	0	0	0.194552529182879	0	0.583657587548638	0.778210116731518	70.2334630350195	0	0	0	0.389105058365759	0	0	0	11.6731517509728	0	0	6.80933852140078	0	6.22568093385214	0	0	0.389105058365759	0.972762645914397	0	0
26023	45105	"Rezina marsh"	39.98778	20.77556	212	"AWI"	212	621	1973	1262	0	0	0	0	0	0	0	0.680272108843537	0.680272108843537	72.108843537415	0	0	0	0	0	1.36054421768707	0.680272108843537	14.9659863945578	0	0	4.76190476190476	0	4.76190476190476	0	0	0	0	0	0
26023	45105	"Rezina marsh"	39.98778	20.77556	228	"AWI"	228	722	2062	1363	1.75438596491228	0	0.87719298245614	1.31578947368421	1.31578947368421	0.87719298245614	4.3859649122807	1.75438596491228	0.43859649122807	19.2982456140351	0	1.75438596491228	0	0	0	0	0.87719298245614	11.8421052631579	0	0	35.5263157894737	0.87719298245614	9.64912280701754	0	3.07017543859649	3.50877192982456	0.43859649122807	0.43859649122807	0
26023	45105	"Rezina marsh"	39.98778	20.77556	244	"AWI"	244	800	2172	1465	0.45662100456621	0	0.91324200913242	0.228310502283105	0.228310502283105	0.45662100456621	0	1.14155251141552	0.45662100456621	60.5022831050228	0	0.684931506849315	0	0	0.228310502283105	0	0	14.1552511415525	0	0	13.013698630137	0	5.02283105022831	0	0.228310502283105	1.82648401826484	0	0.45662100456621	0
26023	45105	"Rezina marsh"	39.98778	20.77556	260	"AWI"	260	891	2273	1567	1.85185185185185	0.308641975308642	0.925925925925926	0.925925925925926	1.54320987654321	0.925925925925926	5.8641975308642	5.24691358024691	0.308641975308642	11.4197530864198	0.308641975308642	0	0	0	0	0	0	34.5679012345679	0.308641975308642	1.85185185185185	21.2962962962963	1.23456790123457	6.79012345679012	0	0.308641975308642	3.39506172839506	0.308641975308642	0.308641975308642	0
26023	45105	"Rezina marsh"	39.98778	20.77556	276	"AWI"	276	977	2362	1673	4.76190476190476	0	0.952380952380952	0.952380952380952	0.476190476190476	0	0	2.85714285714286	0.952380952380952	36.6666666666667	0	0.952380952380952	0	0	0	0	0.476190476190476	31.9047619047619	0	0	4.28571428571429	0	14.2857142857143	0	0	0.476190476190476	0	0	0
26023	45105	"Rezina marsh"	39.98778	20.77556	284	"AWI"	284	1015	2414	1723	4.93562231759657	0	0	0.214592274678112	0.214592274678112	0	1.07296137339056	0	0	19.9570815450644	0	0.214592274678112	0	0	0	3.00429184549356	0.429184549356223	51.931330472103	0	0	10.3004291845494	0.214592274678112	6.22317596566524	0	0.214592274678112	0.214592274678112	0.429184549356223	0.429184549356223	0
