"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3319	4311	"Lac Noir"	45.45194	2.62278	10	"AWI"	10	-61	162	65	25.2336448598131	0	4.04984423676012	0.311526479750779	0.623052959501558	0	0	0	4.98442367601246	0	0	0	0	0.311526479750779	1.55763239875389	0	0	2.49221183800623	0	0.934579439252336	0	0	0	0.311526479750779	0	10.2803738317757	1.55763239875389	0	0	0.934579439252336	0	0	0	0.934579439252336	0	0.934579439252336	0	4.98442367601246	1.55763239875389	22.7414330218069	0	0	0	8.41121495327103	0	0	0	0	0	3.11526479750779	0.623052959501558	0	0	0	0	0	0	0.623052959501558	0.311526479750779	1.55763239875389	0	0.623052959501558
3319	4311	"Lac Noir"	45.45194	2.62278	12.5	"AWI"	12.5	-54	201	90.5	13.2890365448505	0.332225913621262	3.65448504983389	0	0.664451827242525	0	0	0	7.30897009966777	0.332225913621262	0	0	0	0	1.99335548172757	0	0	2.32558139534884	0	0	0	0	6.31229235880399	0	0	17.6079734219269	0.332225913621262	0	0	0.664451827242525	0	0	0	1.66112956810631	0	0.332225913621262	0	1.99335548172757	3.98671096345515	25.2491694352159	0	0	0	7.9734219269103	0.332225913621262	0	0	0	0.332225913621262	2.6578073089701	0.332225913621262	0	0	0	0	0	0	0	0.332225913621262	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	14	"AWI"	14	-50	224	106	11.400651465798	0	3.25732899022801	0	0	0	0	0	4.88599348534202	0	0	0.651465798045603	0	0	0.977198697068404	0	0	3.25732899022801	0	2.60586319218241	0	0	6.18892508143322	0	0.325732899022801	26.7100977198697	0	0	0.325732899022801	0.325732899022801	0.325732899022801	0	0	0.325732899022801	0	0	0	3.25732899022801	4.23452768729642	17.9153094462541	0	0	0	7.81758957654723	0	0.325732899022801	0	0	0	3.90879478827362	0.325732899022801	0	0	0	0	0	0	0.325732899022801	0.325732899022801	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	15	"AWI"	15	-48	241	116	7.55287009063444	0	6.64652567975831	0	0	0	0	3.02114803625378	4.22960725075529	0	0	0.906344410876133	0	0	1.20845921450151	0	0	2.41691842900302	0	1.51057401812689	0	0	5.13595166163142	0	0.302114803625378	24.1691842900302	0.302114803625378	0	0	0.302114803625378	0.302114803625378	0.302114803625378	0	0.604229607250755	0.604229607250755	0.302114803625378	0	1.81268882175227	2.41691842900302	19.6374622356495	0	0	0	9.36555891238671	0	0	0	0	0.604229607250755	4.83383685800604	0.302114803625378	0	0	0	0.302114803625378	0	0	0	0.604229607250755	0	0	0.302114803625378
3319	4311	"Lac Noir"	45.45194	2.62278	17.5	"AWI"	17.5	-42	283	142	8.10055865921788	0	4.18994413407821	0	0.558659217877095	0	0.279329608938547	0	4.46927374301676	0.279329608938547	0	0.558659217877095	0.279329608938547	0	2.51396648044693	0	0	2.79329608938547	0	2.23463687150838	0	0	7.54189944134078	0.279329608938547	0	26.2569832402235	0.279329608938547	0	0	0.558659217877095	0	0	0	0.558659217877095	0.279329608938547	0	0	0.558659217877095	3.91061452513966	15.0837988826816	0	0	0.279329608938547	14.5251396648045	0	0	0	0	0	3.35195530726257	0	0	0	0	0	0	0	0	0.279329608938547	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	20	"AWI"	20	-36	328	167	7.10059171597633	0	4.43786982248521	0.29585798816568	0	0	0.29585798816568	0	4.73372781065089	0	0	0	0.29585798816568	0	2.66272189349112	0	0	2.07100591715976	0.29585798816568	2.36686390532544	0	0	10.9467455621302	0	0.591715976331361	25.7396449704142	0.29585798816568	0	0	0.591715976331361	0	0	0	0.29585798816568	0	0.591715976331361	0	0.591715976331361	1.4792899408284	17.7514792899408	0	0	0	10.9467455621302	0	0.591715976331361	0	0	0	3.84615384615385	0.591715976331361	0	0.29585798816568	0	0	0	0	0	0	0.29585798816568	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	22.5	"AWI"	22.5	-32	372.5	192.5	11.2637362637363	0	2.1978021978022	0.274725274725275	0.274725274725275	0	0.549450549450549	0	1.92307692307692	0	0.274725274725275	0	0	0	0.549450549450549	0	0	4.12087912087912	0	1.0989010989011	0	0	7.14285714285714	0	0	31.5934065934066	0.274725274725275	0	0.274725274725275	0	0	0	0	0.549450549450549	0.274725274725275	0.274725274725275	0	0.274725274725275	1.64835164835165	15.9340659340659	0	1.0989010989011	0.274725274725275	12.0879120879121	0.274725274725275	0.824175824175824	0	0	0.274725274725275	4.12087912087912	0.274725274725275	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	25	"AWI"	25	-27	417	219	2.95698924731183	0	2.1505376344086	0	0.268817204301075	0	0	1.0752688172043	2.1505376344086	0	0.537634408602151	0	0.268817204301075	0	1.61290322580645	0	0	3.76344086021505	0	2.95698924731183	0	0	4.56989247311828	0.268817204301075	0	48.1182795698925	0	0	0	0.268817204301075	0	0	0	0.268817204301075	0.268817204301075	0.806451612903226	0	1.88172043010753	1.34408602150538	10.4838709677419	0	0	0	9.13978494623656	0	0.268817204301075	0	0	0.268817204301075	4.03225806451613	0	0	0	0	0	0	0	0	0	0	0	0.268817204301075
3319	4311	"Lac Noir"	45.45194	2.62278	27.5	"AWI"	27.5	-22.5	461.5	245	0	0.325732899022801	3.90879478827362	0.325732899022801	0.325732899022801	0	0.651465798045603	0	5.21172638436482	0	0.325732899022801	0	0.325732899022801	0	1.95439739413681	0	0	3.90879478827362	0.325732899022801	2.60586319218241	0	0	3.58306188925081	0.325732899022801	0	39.7394136807818	0.651465798045603	0	0	0.651465798045603	0	0	0	0.325732899022801	0	0.651465798045603	0	1.62866449511401	2.28013029315961	13.0293159609121	0	0	0	13.0293159609121	0	0.651465798045603	0	0	0.325732899022801	2.28013029315961	0	0	0	0	0	0.325732899022801	0	0	0.325732899022801	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	30	"AWI"	30	-1	484	266	3.4375	0	6.25	0.3125	0.3125	0	0.3125	0	0.9375	0.3125	0.3125	0	0	0	1.5625	0	0	4.0625	0	3.75	0	0	6.875	0.3125	0	35.9375	0.3125	0	0.3125	0.625	0.625	0	0.3125	0.625	0.3125	0.9375	0	1.25	2.1875	12.5	0	0	0	12.1875	0	0	0	0	0	2.1875	0.3125	0	0	0	0	0	0	0.3125	0.3125	0	0	0
