"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
3407	4415	"Shombashuo"	65.09296	32.96292	5	"AWI"	5	-75	440	89	0	1.24610591900312	0	0	0	0	0	0	0	3.11526479750779	0	8.72274143302181	0	0	0	3.11526479750779	78.1931464174455	5.29595015576324	0	0	0	0.311526479750779	0	0	0	0	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	25	"AWI"	25	115	2037	737	0	2.1671826625387	0	0	0	0	0	0	0	6.19195046439629	0	0.309597523219814	0	0	0	7.73993808049536	76.4705882352941	6.5015479876161	0	0	0	0.619195046439629	0	0	0	0	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	50	"AWI"	50	589	3238	1661	0	1.61943319838057	0	0	0	0	0	0	0	19.4331983805668	0	0	0	0	0	9.31174089068826	65.587044534413	4.04858299595142	0	0	0	0	0	0	0	0	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	75	"AWI"	75	1181	4066	2611	0.314465408805031	1.57232704402516	0	0	0.628930817610063	0	0	0	0.314465408805031	21.0691823899371	0	1.57232704402516	0	0.628930817610063	0	9.11949685534591	53.7735849056604	9.43396226415094	0	0	0.314465408805031	0	0	0	0	0.314465408805031	0	0.314465408805031	0.628930817610063
3407	4415	"Shombashuo"	65.09296	32.96292	100	"AWI"	100	2002	4772	3537	0.214592274678112	1.931330472103	0	0	0.214592274678112	0	35.8369098712446	0	0.429184549356223	5.36480686695279	0	3.6480686695279	0.214592274678112	0.214592274678112	0	6.86695278969957	40.343347639485	3.43347639484979	0	0	0.429184549356223	0.214592274678112	0.214592274678112	0	0	0	0	0	0.429184549356223
3407	4415	"Shombashuo"	65.09296	32.96292	125	"AWI"	125	3044	5296	4415	0.775193798449612	3.87596899224806	0	0.775193798449612	0	0	0	0	1.55038759689922	4.65116279069767	0	7.75193798449612	0	0	0.775193798449612	12.4031007751938	52.7131782945737	10.077519379845	0	0	0.775193798449612	0.775193798449612	0.775193798449612	0	0.775193798449612	0.775193798449612	0	0.775193798449612	0
3407	4415	"Shombashuo"	65.09296	32.96292	150	"AWI"	150	4502	5684	5274	0.383141762452107	7.27969348659004	0	0	0.383141762452107	0.383141762452107	0	0	1.14942528735632	5.3639846743295	0	7.27969348659004	0	0	0	13.4099616858238	53.2567049808429	7.66283524904215	0	0	0.383141762452107	0	0	0	0.383141762452107	0.766283524904214	0	0.383141762452107	1.53256704980843
3407	4415	"Shombashuo"	65.09296	32.96292	175	"AWI"	175	5092	6215	5769	0.235849056603774	3.5377358490566	0	0	0.471698113207547	0	55.4245283018868	0	0.471698113207547	10.377358490566	0	3.5377358490566	1.17924528301887	0.235849056603774	0	2.35849056603774	17.688679245283	0.943396226415094	0	0	0	0.235849056603774	1.65094339622642	0.471698113207547	0.471698113207547	0	0	0.235849056603774	0.471698113207547
3407	4415	"Shombashuo"	65.09296	32.96292	200	"AWI"	200	5392	6661	6057	0	6.90298507462687	0	0.373134328358209	0.746268656716418	0.186567164179104	54.6641791044776	0	0.186567164179104	5.03731343283582	0	0.746268656716418	0.373134328358209	0	0	0.746268656716418	26.865671641791	1.49253731343284	0	0	0	0.373134328358209	0	0	0	0.186567164179104	0	0.186567164179104	0.932835820895522
3407	4415	"Shombashuo"	65.09296	32.96292	225	"AWI"	225	5702	7031	6370	0	2.71317829457364	0	0	0.193798449612403	0	43.4108527131783	0	0.775193798449612	9.68992248062016	0	0	0	0	0	0.775193798449612	40.3100775193798	1.16279069767442	0	0	0	0.387596899224806	0.193798449612403	0	0.193798449612403	0	0	0	0.193798449612403
3407	4415	"Shombashuo"	65.09296	32.96292	250	"AWI"	250	5981	7355	6684	0	1.95121951219512	0	0	0.48780487804878	0	0	0.48780487804878	1.46341463414634	20	0	0.48780487804878	0.48780487804878	0	0	0.975609756097561	67.8048780487805	2.4390243902439	0	0	0	0.48780487804878	0	0	0	1.95121951219512	0	0	0.975609756097561
3407	4415	"Shombashuo"	65.09296	32.96292	275	"AWI"	275	6255	7677	6987	0	0	0	0	1.30718954248366	0	0	0	0	27.4509803921569	0	0	0	0	0	0	67.9738562091503	1.30718954248366	0	0	0	0	0	0	0	1.96078431372549	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	300	"AWI"	300	6590	7944	7292	0	0	0	0	0	0	0	0	2.75229357798165	22.9357798165138	0.917431192660551	0	0	0	0	0	70.6422018348624	1.8348623853211	0	0	0	0	0	0	0	0.917431192660551	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	325	"AWI"	325	6936	8179	7607	0	0	0	0	0.432900432900433	0	35.4978354978355	0.432900432900433	0	22.5108225108225	0	0.432900432900433	0	0	0	0.432900432900433	38.0952380952381	0.865800865800866	0	0	0	0.865800865800866	0	0	0	0.432900432900433	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	350	"AWI"	350	7306	8416	7915	0	0	0	0	2.97029702970297	0	0	0	0.99009900990099	54.4554455445545	0	0	0	0	0	0	30.6930693069307	4.95049504950495	0	0.99009900990099	0	1.98019801980198	0.99009900990099	0	0	1.98019801980198	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	375	"AWI"	375	7735	8672	8217	0	0	0	0	1.06382978723404	0	0	0	0	67.0212765957447	0	2.12765957446809	1.06382978723404	0	0	1.06382978723404	10.6382978723404	12.7659574468085	0	0	0	0	0	0	0	3.19148936170213	0	0	1.06382978723404
3407	4415	"Shombashuo"	65.09296	32.96292	400	"AWI"	400	8130	8984	8500	0	0	0	3.15789473684211	6.31578947368421	0	0	0	1.05263157894737	24.2105263157895	0	3.15789473684211	0	0	0	1.05263157894737	12.6315789473684	28.4210526315789	0	0	0	5.26315789473684	0	0	1.05263157894737	10.5263157894737	2.10526315789474	0	1.05263157894737
3407	4415	"Shombashuo"	65.09296	32.96292	410	"AWI"	410	8194	9181	8601	0	0	0	0.689655172413793	0.689655172413793	0.689655172413793	0	0	0	62.0689655172414	0	7.58620689655172	0.689655172413793	0	0	1.37931034482759	13.1034482758621	8.96551724137931	0	0	0	0.689655172413793	0	0	0	3.44827586206897	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	420	"AWI"	420	8269	9354	8713	0	0	0	1.49253731343284	7.46268656716418	2.98507462686567	0	2.98507462686567	0	20.8955223880597	0	5.97014925373134	0	0	0	0	31.3432835820896	14.9253731343284	0	0	0	5.97014925373134	0	0	0	4.47761194029851	1.49253731343284	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	430	"AWI"	430	8329	9543	8826	0	0	0	0	0.540540540540541	0	0	0	0	43.2432432432432	0	0.540540540540541	1.62162162162162	0	0	0	1.08108108108108	51.3513513513513	0	0	0	0	0.540540540540541	0	0	1.08108108108108	0	0	0
3407	4415	"Shombashuo"	65.09296	32.96292	440	"AWI"	440	8416	9713	8935	0	0	0	0	1.14942528735632	0	0	0	0	58.6206896551724	0	0	0	0	0	1.14942528735632	19.5402298850575	13.7931034482759	0	0	0	2.29885057471264	1.14942528735632	0	0	2.29885057471264	0	0	0
