"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3171	24256	"Borkovická blata"	49.232262	14.621568	0	"AWI"	0	-99	67	-22	20	0	3.78947368421053	0.421052631578947	0	0.105263157894737	0.210526315789474	0	8	0	0	0	0	0	0	0	2.52631578947368	0.947368421052632	0	0	0	0	0.105263157894737	5.57894736842105	0	0.105263157894737	0	0.105263157894737	0	0	0	0	0	0.421052631578947	0	13.8947368421053	34	1.15789473684211	0	0	0	0	0	0.105263157894737	1.78947368421053	0	0	0	0.105263157894737	6.21052631578947	0	0	0	0	0	0	0.105263157894737	0.105263157894737	0.210526315789474	0
3171	24256	"Borkovická blata"	49.232262	14.621568	5	"AWI"	5	-40	409	99	4.47916666666667	0.104166666666667	4.16666666666667	0.3125	0	0	0.625	0	10	0.104166666666667	0	0	0	0	0	0	0.520833333333333	1.77083333333333	0	0	0	0	0.625	2.91666666666667	0	0	0	0.208333333333333	0	0.104166666666667	0	0	0	0.416666666666667	0	2.60416666666667	47.5	0.520833333333333	0	0	0	0	0	0	2.08333333333333	0	1.77083333333333	0	0.104166666666667	18.5416666666667	0	0	0	0	0	0	0	0.104166666666667	0.104166666666667	0.3125
3171	24256	"Borkovická blata"	49.232262	14.621568	10	"AWI"	10	-15	819	215	5.35055350553506	0	2.5830258302583	0.0922509225092251	0	0	0.922509225092251	0	11.070110701107	0.0922509225092251	0	0	0	0	0	0	0.276752767527675	1.29151291512915	0	0	0	0	0	2.12177121771218	0	0.18450184501845	0	0.18450184501845	0	0	0	0	0	0.645756457564576	0	3.13653136531365	58.3948339483395	0	0	0	0	0	0	0	0.18450184501845	0	2.5830258302583	0	0	10.239852398524	0.0922509225092251	0	0	0	0	0	0.0922509225092251	0.276752767527675	0	0.18450184501845
3171	24256	"Borkovická blata"	49.232262	14.621568	15	"AWI"	15	5	1238	332	6.81145113524186	0	2.36920039486673	0.0987166831194472	0	0	0.197433366238894	0	8.39091806515301	0.394866732477789	0	0.296150049358342	0	0	0	0	0.789733464955577	0.493583415597236	0	0	0	0	0.0987166831194472	3.94866732477789	0	0.0987166831194472	0	0	0	0	0	0	0	0.394866732477789	0	4.04738400789733	60.6120434353406	0.789733464955577	0	0	0	0	0.0987166831194472	0	0.493583415597236	0	1.8756169792695	0	0.0987166831194472	6.81145113524186	0	0	0	0	0	0	0	0.493583415597236	0.197433366238894	0.0987166831194472
3171	24256	"Borkovická blata"	49.232262	14.621568	20	"AWI"	20	20	1649	449	12.1786197564276	0	7.98376184032476	0	0	0	0.13531799729364	0	9.20162381596752	0	0	0.27063599458728	0	0	0	0	1.3531799729364	2.16508795669824	0	0	0	0	0	19.2151556156969	0	0	0	0	0	0	0	0	0	2.30040595399188	0	7.98376184032476	30.7171853856563	0	0	0	0	0	0.27063599458728	0	4.60081190798376	0	0.13531799729364	0	0	0	0	0.13531799729364	0.27063599458728	0	0	0	0	0.54127198917456	0.54127198917456	0
3171	24256	"Borkovická blata"	49.232262	14.621568	25	"AWI"	25	34	2066	566	17.7966101694915	0	6.14406779661017	0	0	0	0.423728813559322	0	6.99152542372881	0	0	0	0	0	0	0	0.423728813559322	1.48305084745763	0	0	0	0	0	13.5593220338983	0	0.211864406779661	0	0	0	0.211864406779661	0	0	0	0.211864406779661	0	8.05084745762712	41.3135593220339	0	0	0	0	0	0	0	2.96610169491525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211864406779661	0
3171	24256	"Borkovická blata"	49.232262	14.621568	30	"AWI"	30	46	2481	681	12.8644939965695	0.171526586620926	4.45969125214408	0.171526586620926	0	0	0.171526586620926	0	7.89022298456261	0	0	0	0	0	0	0	0.686106346483705	5.14579759862779	0	0	0	0	0	10.8061749571184	0	0	0	0.171526586620926	0	0	0	0	0	0.514579759862779	0	4.63121783876501	48.3704974271012	0	0	0	0	0	0.171526586620926	0	2.40137221269297	0	0	0	0.171526586620926	0.171526586620926	0	0	0	0	0	0	0	0.343053173241852	0.171526586620926	0.514579759862779
3171	24256	"Borkovická blata"	49.232262	14.621568	35	"AWI"	35	154	2576	836	15.780998389694	0	4.50885668276973	0	0	0	0	0	12.56038647343	0	0	0	0	0	0	0	0.644122383252818	3.22061191626409	0	0	0	0	0	5.47504025764895	0	0	0	0.161030595813205	0	0	0	0	0	0.161030595813205	0	4.83091787439614	49.9194847020934	0	0	0	0	0	0	0	2.25442834138486	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322061191626409	0.161030595813205
3171	24256	"Borkovická blata"	49.232262	14.621568	40	"AWI"	40	211	2703	998	8.81057268722467	0	3.81791483113069	0.293685756240822	0	0	0	0	8.37004405286344	0.146842878120411	0	0	0	0	0	0	0.734214390602056	3.67107195301028	0	0	0	0	0	5.13950073421439	0	0	0	0	0	0	0	0	0	0.440528634361234	0	7.34214390602056	59.3245227606461	0	0	0	0	0	0	0	1.3215859030837	0	0	0	0	0	0.146842878120411	0	0	0	0	0	0.146842878120411	0.146842878120411	0.146842878120411	0
3171	24256	"Borkovická blata"	49.232262	14.621568	45	"AWI"	45	264	2852	1158	6.70731707317073	0	4.8780487804878	0.152439024390244	0	0	0.76219512195122	0	10.9756097560976	0	0	0	0	0	0	0	1.3719512195122	2.13414634146341	0	0	0	0	0	5.48780487804878	0	0	0	0	0	0	0	0	0	0.152439024390244	0	2.4390243902439	63.2621951219512	0.304878048780488	0	0	0	0	0	0	1.21951219512195	0	0	0	0.152439024390244	0	0	0	0	0	0	0	0	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	50	"AWI"	50	310	3085	1299	19.5979899497487	0	5.27638190954774	0.251256281407035	0	0	1.50753768844221	0	9.2964824120603	0	0	0	0	0	0	0	0.50251256281407	2.76381909547739	0	0	0	0	0	12.0603015075377	0	0	0	0	0	0	0	0	0	0	0	8.5427135678392	32.6633165829146	0	0	0	0.50251256281407	0	0	0	1.25628140703518	0	0	0	0	4.02010050251256	0.753768844221105	0	0	0	0.251256281407035	0	0	0	0.753768844221105	0
3171	24256	"Borkovická blata"	49.232262	14.621568	60	"AWI"	60	388	3550	1580	19.5833333333333	0	5.69444444444444	0	0	0	0.138888888888889	0	6.94444444444444	0	0	0	0	0	0	0	0.277777777777778	3.88888888888889	0	0	0	0	0	7.63888888888889	0	0.138888888888889	0	0	0	0	0	0	0	0.416666666666667	0	10	44.7222222222222	0	0	0	0	0	0	0	0.555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	70	"AWI"	70	638	3775	1882	26.3333333333333	0	2.55555555555556	0	0	0	0.333333333333333	0	4.44444444444444	0	0	0	0	0	0	0	0.222222222222222	31.5555555555556	0	0	0	0	0	6.55555555555556	0	0.111111111111111	0	0	0	0	0	0	0	0.333333333333333	0	8.66666666666667	18.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	0.222222222222222	0.111111111111111	0
3171	24256	"Borkovická blata"	49.232262	14.621568	80	"AWI"	80	790	4014	2177	35.8231707317073	0	5.03048780487805	0	0	0	0.152439024390244	0	5.94512195121951	0.152439024390244	0	0	0	0	0	0	0.914634146341463	3.96341463414634	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0.152439024390244	0	9.45121951219512	24.390243902439	0	0	0	0	0	0.152439024390244	0	0.304878048780488	0	0	0	0	0.457317073170732	0.304878048780488	0	0	0	0	0	0	0.152439024390244	0.152439024390244	0
