"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Malvaceae"	"Myrica"	"Nartheciaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
9691	14276	"Ballyduff"	53.081188	-7.994152	20	"AWI"	20	-22	251	81	0	0	1.70940170940171	0	0	0.284900284900285	0	0	5.41310541310541	0.284900284900285	0	0	0	0	0	3.41880341880342	3.98860398860399	41.8803418803419	0	0	3.98860398860399	1.99430199430199	0	0	0	0	0.854700854700855	0	0	0	0	0.854700854700855	26.2108262108262	4.84330484330484	0	0	2.56410256410256	1.13960113960114	0	0	0	0.284900284900285	0	0	0	0	0	0.284900284900285	0
9691	14276	"Ballyduff"	53.081188	-7.994152	22	"AWI"	22	-12	269	96	0	0.45662100456621	2.73972602739726	0	0	0.45662100456621	0.45662100456621	0	10.0456621004566	0.45662100456621	0	0	0	0	0	9.1324200913242	12.7853881278539	0	0	0	2.28310502283105	4.10958904109589	1.36986301369863	0	0	0	1.36986301369863	0	0	0	0	0	22.8310502283105	23.7442922374429	0	0	2.28310502283105	0.91324200913242	0	0	0	0.91324200913242	0	0.45662100456621	0	0	0	3.19634703196347	0
9691	14276	"Ballyduff"	53.081188	-7.994152	24	"AWI"	24	-4	295	110	0	0	2.06185567010309	0.515463917525773	0	2.06185567010309	1.03092783505155	0	11.8556701030928	0	0	0	0	0	0	10.3092783505155	22.1649484536082	0	0	0	1.54639175257732	5.15463917525773	0	0	0	0	0	0	0	0	0	0	17.0103092783505	20.1030927835052	0	0	2.06185567010309	1.54639175257732	0	0	0	0.515463917525773	0	0	0	0	0	2.06185567010309	0
9691	14276	"Ballyduff"	53.081188	-7.994152	26	"AWI"	26	8	317	124	0	0	1.71428571428571	0.285714285714286	0	0.571428571428571	0.285714285714286	0	7.14285714285714	0.285714285714286	0	0	0	0	0	8.28571428571428	6.28571428571429	34.8571428571429	0	0	3.42857142857143	3.42857142857143	0	0	0	0	0.571428571428571	0	0	0	0	0	8	16.5714285714286	0	0	4.85714285714286	0.571428571428571	0	0	0	0.571428571428571	0	0	0	0.285714285714286	0	2	0
9691	14276	"Ballyduff"	53.081188	-7.994152	28	"AWI"	28	27	334	138	0	0	1.04895104895105	0.699300699300699	0	1.3986013986014	0.699300699300699	0	9.09090909090909	0.699300699300699	0	0	0	0	0	6.99300699300699	5.24475524475525	0	0	0	7.69230769230769	3.84615384615385	0	0	0	0	0.34965034965035	0.34965034965035	0	0	0	0.34965034965035	26.9230769230769	22.7272727272727	0	0	3.4965034965035	1.04895104895105	0	0	3.4965034965035	0.699300699300699	0	0	0	0.34965034965035	0.34965034965035	2.44755244755245	0
9691	14276	"Ballyduff"	53.081188	-7.994152	30	"AWI"	30	43	350	152	0.749063670411985	0	1.87265917602996	0.749063670411985	0	0.749063670411985	0	0	4.11985018726592	0	0	0.749063670411985	0	0	0	16.8539325842697	12.7340823970037	0	0	0	4.11985018726592	4.8689138576779	0	0	0	0	0	0	0	0	0	0	16.8539325842697	26.5917602996255	0	0	4.8689138576779	0.374531835205993	0	0	0	0	0	0	0.374531835205993	0	0.374531835205993	2.99625468164794	0
9691	14276	"Ballyduff"	53.081188	-7.994152	32	"AWI"	32	56	374	169	0	0.373831775700935	1.1214953271028	0	0	0.747663551401869	0	0	2.24299065420561	0.373831775700935	0	0	0	0	0	9.34579439252336	10.0934579439252	0	0	0	8.97196261682243	8.97196261682243	1.1214953271028	0	0	0	0	0	0	0	0	0	13.6448598130841	32.1495327102804	0	0	3.36448598130841	2.24299065420561	0	0	0	0.373831775700935	0	0	0	0	0	4.48598130841121	0.373831775700935
9691	14276	"Ballyduff"	53.081188	-7.994152	34	"AWI"	34	72	398	188	0	0	1.76678445229682	0.353356890459364	0	1.06007067137809	0.353356890459364	0	8.48056537102473	0	0	0	0	0	0	6.36042402826855	20.1413427561837	10.2473498233216	0	0	4.9469964664311	4.9469964664311	0	0	0	0	0	0	0	0	0	0	8.8339222614841	22.6148409893993	0.353356890459364	0	4.59363957597173	1.76678445229682	0	0	0	0.706713780918728	0	0	0	0	1.41342756183746	0.706713780918728	0.353356890459364
9691	14276	"Ballyduff"	53.081188	-7.994152	36	"AWI"	36	171	413	262	0	0	5.3968253968254	0.634920634920635	0	0.634920634920635	0	0	5.07936507936508	0	0	0.634920634920635	0	0	0	17.7777777777778	13.015873015873	0	0	0	3.49206349206349	4.76190476190476	0	0	0	0	0	0	0	0	0	0	14.2857142857143	25.3968253968254	0	0	4.44444444444444	0.952380952380952	0	0.317460317460317	0	0.634920634920635	0	0	0	0	0	2.53968253968254	0
9691	14276	"Ballyduff"	53.081188	-7.994152	38	"AWI"	38	265	428	334	0	0	6.3758389261745	0.335570469798658	0	0	0	0	4.36241610738255	0	0	0.335570469798658	0	0	0.671140939597315	36.9127516778523	12.751677852349	0	0	0	1.00671140939597	2.01342281879195	0.335570469798658	0	0	0	0	0	0	0	0	0	12.751677852349	15.4362416107383	0	0	4.02684563758389	0	0	0	0	0	0	0	0	0.335570469798658	0	2.3489932885906	0
9691	14276	"Ballyduff"	53.081188	-7.994152	40	"AWI"	40	339	463	405	0.216450216450216	0	2.5974025974026	0.216450216450216	0	0.216450216450216	0.649350649350649	0	2.5974025974026	0.216450216450216	0	0	0	0	0	30.3030303030303	4.76190476190476	27.9220779220779	0	0	0.432900432900433	1.73160173160173	0	0	0	0	0	0.216450216450216	0	0	0	0	8.65800865800866	12.5541125541126	0	0	3.67965367965368	0.216450216450216	0	0	0	0.216450216450216	0	0	0	0	0	2.5974025974026	0
9691	14276	"Ballyduff"	53.081188	-7.994152	42	"AWI"	42	396	554	471	0	0	5.25164113785558	0.218818380743982	0	0	0.218818380743982	0	4.59518599562363	0	0	0	0	0	0	39.3873085339169	4.37636761487965	24.2888402625821	0	0	0	2.18818380743982	0	0	0	0	0	0	0	0	0	0	4.37636761487965	5.90809628008753	0	0	5.68927789934355	0.218818380743982	0	0	0	0.656455142231947	0	0	0	0	0	2.62582056892779	0
9691	14276	"Ballyduff"	53.081188	-7.994152	44	"AWI"	44	468	600	528	0	0	9.7165991902834	0	0	0	0	0	6.74763832658569	0	0	0	0	0	0	50.2024291497976	5.12820512820513	0	0	0	0.269905533063428	2.69905533063428	0.539811066126856	0	0	0	0	0	0	0	0.539811066126856	0	0.404858299595142	9.17678812415655	0	0	6.74763832658569	1.07962213225371	0	0	0	1.34952766531714	0	0	0	0.539811066126856	0	4.8582995951417	0
9691	14276	"Ballyduff"	53.081188	-7.994152	46	"AWI"	46	542	640	585	0	0	9.14127423822715	0	0	0	0	0	11.9113573407202	0	0	0	0	0	0	50.6925207756233	5.54016620498615	0	0	0	0	3.32409972299169	0	0.277008310249307	0	0	0	0	0	0	0	0	0	5.54016620498615	0	0	8.31024930747922	0.554016620498615	0	0	0	0.831024930747922	0	0	0	0.831024930747922	0	3.04709141274238	0
9691	14276	"Ballyduff"	53.081188	-7.994152	48	"AWI"	48	595	688	644	0	0	4.71204188481675	0	0	0	0	0	4.71204188481675	0	0	0.261780104712042	0	0	0	60.9947643979058	5.75916230366492	0	0	0	0	2.35602094240838	0	0	0	0	0	0	0	0	0	0	0.523560209424084	8.1151832460733	0	0	7.32984293193717	2.35602094240838	0	0	0	0.261780104712042	0	0	0	0	0	2.61780104712042	0
9691	14276	"Ballyduff"	53.081188	-7.994152	50	"AWI"	50	643	751	700	0	0	8.5427135678392	0	0	0.753768844221105	0	0	3.51758793969849	0	0	0.251256281407035	0	0	0	57.7889447236181	6.78391959798995	0	0	0	0.251256281407035	2.51256281407035	0	0	0	0	0.50251256281407	0	0	0	0	0	0	3.51758793969849	0	0	11.5577889447236	1.00502512562814	0	0	0	0.50251256281407	0	0	0	0.251256281407035	0	2.26130653266332	0
9691	14276	"Ballyduff"	53.081188	-7.994152	53	"AWI"	53	677	790	739	0	0	7.94520547945206	0	0	0	0	0	9.04109589041096	0	0	0	0	0	0	58.3561643835616	2.73972602739726	0	0	0	0	4.10958904109589	0	0	0	0	2.73972602739726	0	0	0	0	0	0	4.93150684931507	0	0	6.02739726027397	1.36986301369863	0	0	0	0.273972602739726	0	0.273972602739726	0	0	0	2.19178082191781	0
9691	14276	"Ballyduff"	53.081188	-7.994152	55	"AWI"	55	694	800	756	0	0	4.5346062052506	0	0	0.238663484486874	0.238663484486874	0	4.5346062052506	0	0	0.238663484486874	0	0	0	52.5059665871122	3.34128878281623	10.5011933174224	0	0	0	3.10262529832936	0	0	0	0	0.715990453460621	0	0	0	0	0	0.238663484486874	5.48926014319809	0	0	8.83054892601432	2.14797136038186	0	0	0	0.715990453460621	0	0.238663484486874	0	0	0	1.90930787589499	0.477326968973747
9691	14276	"Ballyduff"	53.081188	-7.994152	57	"AWI"	57	709	818	771	0	0	8.76288659793814	0.257731958762887	0	0	0	0	5.67010309278351	0	0	0	0	0	0	53.3505154639175	4.63917525773196	0	0	0	0.257731958762887	3.09278350515464	0	0	0	0	2.06185567010309	0	0	0	0	0	0.77319587628866	3.09278350515464	0	0	9.5360824742268	2.31958762886598	0	0	0	1.03092783505155	0	0	0	0	0	4.89690721649485	0.257731958762887
9691	14276	"Ballyduff"	53.081188	-7.994152	59	"AWI"	59	720	839	786	0	0	5.76923076923077	0.240384615384615	0	0.240384615384615	0	0	6.00961538461539	0.240384615384615	0	0	0	0	0	50.4807692307692	2.64423076923077	5.76923076923077	0	0	0	7.21153846153846	0	0	0	0	3.84615384615385	0	0	0	0	0	0.480769230769231	6.49038461538462	0	0	7.21153846153846	0.961538461538462	0	0	0	0.480769230769231	0	0	0	0	0	1.92307692307692	0
9691	14276	"Ballyduff"	53.081188	-7.994152	61	"AWI"	61	739	846	796	0	0	6	0	0	0.25	0.5	0	2.25	0	0	0	0	0	0	54.25	4.75	0	0	0	0.25	4.5	0	0	0	0	5	0	0	0.25	0	0	0	2.5	0	0	14.5	4	0	0	0	0	0	0	0	0	0	1	0
9691	14276	"Ballyduff"	53.081188	-7.994152	63	"AWI"	63	756	852	807	0	0	10.126582278481	0.253164556962025	0	0.253164556962025	0	0	4.05063291139241	0.253164556962025	0	0	0	0	0	69.620253164557	0	0	0	0	0	1.26582278481013	0	0	0	0	1.0126582278481	0	0	0	0	0	0	1.26582278481013	0	0	7.84810126582278	1.26582278481013	0	0	0	0	0	0	0	0	0	2.78481012658228	0
9691	14276	"Ballyduff"	53.081188	-7.994152	64	"AWI"	64	764	855	813	0	0	9.72568578553616	0	0	0.748129675810474	0	0	0.748129675810474	0	0	0.249376558603491	0	0	0	62.3441396508728	7.48129675810474	0	0	0	0	3.24189526184539	0	0	0	0	0	0	0	0	0	0	0	3.49127182044888	0	0	9.72568578553616	0.249376558603491	0	0	0	0.498753117206983	0	0	0	0	0	1.49625935162095	0
9691	14276	"Ballyduff"	53.081188	-7.994152	65	"AWI"	65	773	859	819	0	0	11.1940298507463	0.248756218905473	0	0.497512437810945	0	0	2.23880597014925	0	0	0.248756218905473	0	0	0	65.9203980099502	0	0	0	0	0.248756218905473	1.99004975124378	0	0	0	0	1.74129353233831	0	0	0	0	0	0	2.98507462686567	0	0	10.4477611940298	1.24378109452736	0	0	0	0	0	0	0	0	0	0.995024875621891	0
9691	14276	"Ballyduff"	53.081188	-7.994152	67	"AWI"	67	786	869	830	0	0	8.58585858585858	0.252525252525253	0	0.505050505050505	0	0	4.29292929292929	0	0	0	0	0	0	68.4343434343434	0	0	0	0	0	0.252525252525253	0	0	0	0	1.51515151515152	0	0	0	0	0	0	1.26262626262626	0	0	10.3535353535354	2.52525252525253	0	0	0	0.252525252525253	0	0	0	0	0.252525252525253	1.51515151515152	0
9691	14276	"Ballyduff"	53.081188	-7.994152	69	"AWI"	69	797	877	838	0	0	7.96019900497512	0.248756218905473	0	0.497512437810945	0.248756218905473	0	3.73134328358209	0	0	0	0	0	0	71.1442786069652	0	0	0	0	0.248756218905473	0.746268656716418	0	0	0	0	0.995024875621891	0	0	0	0	0	0	0.995024875621891	0	0	8.2089552238806	2.7363184079602	0	0	0	0.248756218905473	0	0	0	0	0	1.99004975124378	0
9691	14276	"Ballyduff"	53.081188	-7.994152	71	"AWI"	71	805	882	847	0	0	6.47668393782383	0	0	0.518134715025907	0.259067357512953	0	2.33160621761658	0.259067357512953	0	0.518134715025907	0	0	0	72.5388601036269	0	0	0	0	0.259067357512953	1.03626943005181	0	0	0	0	0.518134715025907	0	0	0	0	0	0.259067357512953	2.59067357512953	0	0	8.54922279792746	2.33160621761658	0	0	0	0.259067357512953	0	0	0	0	0	1.29533678756477	0
9691	14276	"Ballyduff"	53.081188	-7.994152	73	"AWI"	73	810	890	855	0	0	6.21890547263682	0	0	0	0	0	2.98507462686567	0	0	0	0	0	0	67.1641791044776	0	0	0	0	0.248756218905473	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	3.48258706467662	0	0	13.9303482587065	2.98507462686567	0	0	0	0.248756218905473	0	0	0	0	0	1.24378109452736	0
9691	14276	"Ballyduff"	53.081188	-7.994152	75	"AWI"	75	813	898	864	0	0	11.1702127659574	0	0	1.06382978723404	0.531914893617021	0	3.45744680851064	0	0	0	0	0	0	67.2872340425532	1.86170212765957	0	0	0	0	1.59574468085106	0	0	0	0	0.265957446808511	0	0	0	0	0	0	2.65957446808511	0	0	6.38297872340426	1.59574468085106	0	0	0	0	0	0	0	0	0	2.12765957446809	0
9691	14276	"Ballyduff"	53.081188	-7.994152	77	"AWI"	77	819	906	872	0	0	13.8957816377171	0	0	0.744416873449132	0.248138957816377	0	3.2258064516129	0.496277915632754	0	0	0	0	0	57.0719602977667	2.72952853598015	0	0	0	0	2.48138957816377	0	0	0	0	1.73697270471464	0	0	0	0	0	0	1.24069478908189	0	0	7.44416873449131	1.98511166253102	0	0	0	0.744416873449132	0	0	0	0	0	5.95533498759305	0
9691	14276	"Ballyduff"	53.081188	-7.994152	79	"AWI"	79	826	910	880	0	0	6.50602409638554	0.240963855421687	0	0.481927710843374	0	0	2.65060240963855	0	0	0	0	0	0	55.6626506024096	6.02409638554217	0	0	0	0	5.30120481927711	0.240963855421687	0	0	0	0.481927710843374	0	0	0	0	0	0	0.72289156626506	0	0	14.4578313253012	2.40963855421687	0	0	0	0.481927710843374	0	0	0	0	0	4.33734939759036	0
9691	14276	"Ballyduff"	53.081188	-7.994152	80	"AWI"	80	829	914	885	0	0	9.18114143920596	0	0	0.992555831265509	0	0	2.72952853598015	0	0	0	0	0	0	58.560794044665	4.46650124069479	0	0	0	0	4.96277915632754	0	0	0	0	0.248138957816377	0	0	0	0	0	0	2.23325062034739	0	0	10.6699751861042	2.23325062034739	0	0	0	0	0	0	0	0	0	3.72208436724566	0
9691	14276	"Ballyduff"	53.081188	-7.994152	81	"AWI"	81	831	918	890	0	0	5.69306930693069	0	0	0.495049504950495	0.247524752475248	0	2.22772277227723	0.247524752475248	0	0	0	0	0	65.8415841584158	4.45544554455445	0	0	0	0	3.21782178217822	0	0	0	0	0.99009900990099	0	0	0	0	0	0	0.99009900990099	0	0	9.9009900990099	1.98019801980198	0	0	0	0	0	0	0	0	0	3.71287128712871	0
9691	14276	"Ballyduff"	53.081188	-7.994152	83	"AWI"	83	835	928	898	0	0	7.10659898477157	0	0	0.253807106598985	0	0	2.28426395939086	0	0	0	0	0	0	58.3756345177665	4.31472081218274	0	0	0	0	2.79187817258883	0	0	0	0	1.01522842639594	0	0	0	0	0	0	2.53807106598985	0	0	14.7208121827411	2.79187817258883	0	0	0	0	0	0	0	0	0	3.80710659898477	0
9691	14276	"Ballyduff"	53.081188	-7.994152	85	"AWI"	85	843	943	906	0	0	9.04645476772616	0	0	0.244498777506112	0	0	4.40097799511002	0	0	0	0	0	0	55.5012224938875	3.9119804400978	0	0	0	0	4.64547677261614	0	0	0	0	0.488997555012225	0	0	0	0	0	0.244498777506112	2.68948655256724	0	0	9.7799511002445	4.64547677261614	0	0	0	0	0	0	0	0	0	4.40097799511002	0
9691	14276	"Ballyduff"	53.081188	-7.994152	87	"AWI"	87	861	969	917	0	0	10.952380952381	0	0	0.238095238095238	0	0	4.28571428571429	0.238095238095238	0	0	0	0	0	55.2380952380952	6.66666666666667	0	0	0	0	6.66666666666667	0.238095238095238	0	0	0	1.9047619047619	0	0	0	0	0	0	2.14285714285714	0	0	3.80952380952381	2.61904761904762	0	0	0	0.476190476190476	0	0	0	0	0	4.52380952380952	0
9691	14276	"Ballyduff"	53.081188	-7.994152	89	"AWI"	89	875	1002	928	0	0	8.39328537170264	0	0	0.239808153477218	0	0	4.31654676258993	0	0	0	0	0	0	62.3501199040767	1.67865707434053	0	0	0	0	7.43405275779376	0	0	0	0	0.959232613908873	0	0	0	0	0	0	0.239808153477218	0	0	8.87290167865707	1.19904076738609	0	0	0	0.719424460431655	0.479616306954436	0	0	0	0	3.11750599520384	0
9691	14276	"Ballyduff"	53.081188	-7.994152	90	"AWI"	90	880	1020	932	0	0	13.75	0	0	0.25	0.25	0	4.75	0	0	0	0	0	0	53	1.5	2.25	0	0	0	1.5	0.25	0	0.5	0	0	0	0	0	0	0	0.25	4	0	0	10.25	1.25	0	0	0	0.25	0	0	0	0	0	6	0
9691	14276	"Ballyduff"	53.081188	-7.994152	92	"AWI"	92	888	1060	942	0	0	13.6038186157518	0	0	0.238663484486874	0	0	7.63723150357995	0	0	0	0	0	0	63.0071599045346	2.86396181384248	0	0	0	0	3.10262529832936	0	0	0	0	0	0	0	0	0	0	0	2.38663484486873	0.238663484486874	0	3.5799522673031	0	0	0	0	0.238663484486874	0	0	0	0	0	3.10262529832936	0
9691	14276	"Ballyduff"	53.081188	-7.994152	94	"AWI"	94	908	1084	959	0	0	8.83838383838384	0	0	0	0.252525252525253	0	3.78787878787879	0	0	0	0	0	0	64.1414141414141	1.76767676767677	0	0	0	0	3.78787878787879	0	0	0	0	0	0	0	0	0	0	0	1.51515151515152	0	0	10.1010101010101	0.252525252525253	0	0	0	0.252525252525253	0	0	0	0	0	5.05050505050505	0.252525252525253
9691	14276	"Ballyduff"	53.081188	-7.994152	96	"AWI"	96	933	1097	985	0	0	10.2564102564103	0	0	1.16550116550117	0	0	6.06060606060606	0	0	0	0	0	0	43.5897435897436	3.72960372960373	0	0	0	0	8.39160839160839	0.233100233100233	0	0	0	0	0	0	0	0	0	0	2.7972027972028	0	0	20.979020979021	0.466200466200466	0	0	0	0	0	0	0	0	0	2.33100233100233	0
9691	14276	"Ballyduff"	53.081188	-7.994152	98	"AWI"	98	946	1117	1011	0	0	7.36040609137056	0	0	0.253807106598985	0.761421319796954	0	7.10659898477157	0	0	0	0	0	0	58.8832487309645	2.28426395939086	0	0	0	0	3.55329949238579	0	0	0	0	0	0	0	0	0	0	0.253807106598985	1.26903553299492	0	0	17.005076142132	0	0	0	0	0.253807106598985	0	0	0	0	0	1.01522842639594	0
9691	14276	"Ballyduff"	53.081188	-7.994152	100	"AWI"	100	957	1146	1036	0	0	11.138014527845	0	0	0	0.242130750605327	0	7.74818401937046	0	0	0	0	0	0	58.8377723970944	0.726392251815981	0	0	0	0	3.38983050847458	0.242130750605327	0	0	0	0.242130750605327	0	0	0	0	0	0	3.6319612590799	0	0	11.3801452784504	0.242130750605327	0	0	0	0.242130750605327	0	0	0	0	0	1.93704600484262	0
9691	14276	"Ballyduff"	53.081188	-7.994152	102	"AWI"	102	970	1182	1060	0	0	10.6699751861042	0.248138957816377	0	0.744416873449132	0.496277915632754	0	9.42928039702233	0	0	0.248138957816377	0	0	0	50.3722084367246	3.72208436724566	0	0	0	0	3.97022332506203	0	0	0	0	0	0	0	0	0	0	0	3.47394540942928	0	0	11.9106699751861	0.248138957816377	0	0	0	0.992555831265509	0	0	0	0.744416873449132	0	2.72952853598015	0
9691	14276	"Ballyduff"	53.081188	-7.994152	104	"AWI"	104	994	1193	1084	0	0	10.15625	0	0	0.260416666666667	0	0	7.55208333333333	0	0	0	0	0	0	57.8125	1.30208333333333	0	0	0	0	4.6875	0.520833333333333	0	0	0	0	0	0	0	0	0	0	4.42708333333333	0	0	10.9375	0	0	0	0	0.78125	0	0	0	0	0	1.5625	0
9691	14276	"Ballyduff"	53.081188	-7.994152	112	"AWI"	112	1069	1257	1186	0	0	4.71464019851117	0	0	0.744416873449132	0.496277915632754	0	1.73697270471464	0	0	0	0	0	0	78.1637717121588	1.73697270471464	0	0	0	0	2.97766749379653	0.496277915632754	0	0	0	0	0	0	0	0	0	0	1.98511166253102	0	0	5.70719602977668	0.248138957816377	0	0	0	0	0	0	0	0	0	0.992555831265509	0
9691	14276	"Ballyduff"	53.081188	-7.994152	120	"AWI"	120	1162	1333	1280	0	0	8.08823529411765	0	0	0.735294117647059	0	0	8.08823529411765	0	0	0	0	0	0	57.843137254902	2.20588235294118	0	0	0	0	5.88235294117647	0.490196078431373	0	0	0	0	0	0	0	0	0	0.245098039215686	0	0	0	11.0294117647059	0.245098039215686	0	0	0	0.245098039215686	0	0	0	0	0	4.90196078431373	0
