"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23789	41210	"Bazel-Sluis"	51.13583	4.32306	46	"AWI"	46	5024	5248	5155	0	42.6751592356688	0	0.212314225053079	0	0	0	0	3.39702760084926	0.424628450106157	0	0	2.76008492569002	0.212314225053079	0	13.3757961783439	0	0	0	0.212314225053079	0.424628450106157	0	0	0	0.849256900212314	0	0	5.09554140127389	18.895966029724	0	0	0	0.212314225053079	0	0	0	0	0	0	0	0.212314225053079	0	0.424628450106157	7.85562632696391	1.69851380042463	0	1.06157112526539	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	51	"AWI"	51	5047	5264	5177	0	34.375	0	0.183823529411765	0.367647058823529	0.183823529411765	0.735294117647059	0	2.75735294117647	3.86029411764706	0	0.735294117647059	2.94117647058824	2.20588235294118	0	16.5441176470588	0.367647058823529	0.367647058823529	0	0.551470588235294	0	0	0	0.367647058823529	0.551470588235294	0	0	6.06617647058824	16.7279411764706	0	0	0	0	0	0	0	0	0.551470588235294	0.367647058823529	0	0.367647058823529	0	0.183823529411765	4.04411764705882	1.83823529411765	0.735294117647059	1.83823529411765	0.183823529411765
23789	41210	"Bazel-Sluis"	51.13583	4.32306	56	"AWI"	56	5069	5280	5197	0.181818181818182	41.6363636363636	0	0.545454545454546	0.181818181818182	0.363636363636364	0.363636363636364	0	2.36363636363636	1.27272727272727	0	0.545454545454546	4	2.18181818181818	0	11.4545454545455	0	0	0	0.181818181818182	0	0.181818181818182	0	0	0.363636363636364	0	0	4.18181818181818	20.3636363636364	0	0	0	0.181818181818182	0	0	0	0.181818181818182	1.27272727272727	0.181818181818182	0	0.181818181818182	0	0.181818181818182	3.63636363636364	2	0.545454545454546	1.27272727272727	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	61	"AWI"	61	5092	5295	5219	0	42.7385892116183	0.20746887966805	0	0	0.4149377593361	0.4149377593361	0	2.4896265560166	2.0746887966805	0	0.20746887966805	3.3195020746888	5.39419087136929	0	6.01659751037344	0	0	0	0.829875518672199	0	0	0	0	1.03734439834025	0.4149377593361	0	4.149377593361	18.6721991701245	0	0	1.2448132780083	0	0	0	0	0	0	0.622406639004149	0	0.4149377593361	0	0.829875518672199	4.35684647302905	2.9045643153527	0	1.2448132780083	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	66	"AWI"	66	5114	5309	5241	0	36.7424242424242	0	0	0	0.189393939393939	0	0	1.51515151515152	2.65151515151515	0	0.189393939393939	2.65151515151515	3.03030303030303	0	18.5606060606061	0	0	0	0	0.378787878787879	0	0	0	0.946969696969697	0	0	3.78787878787879	19.5075757575758	0	0	0	0	0	0	0	0	1.32575757575758	0.378787878787879	0	0.378787878787879	0	0	3.59848484848485	2.27272727272727	0.189393939393939	1.70454545454545	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	71	"AWI"	71	5138	5324	5263	0	33.8144329896907	0	0.206185567010309	0	0.206185567010309	0.206185567010309	0	1.44329896907216	1.85567010309278	0.206185567010309	0.206185567010309	1.44329896907216	1.03092783505155	0	16.9072164948454	0	0	0	0	0	0	0.206185567010309	0	0.824742268041237	0	0	3.71134020618557	15.0515463917526	0	0	0	0	0	0	0	0	0	1.44329896907216	0	0.412371134020619	0	0.206185567010309	17.7319587628866	1.64948453608247	0.412371134020619	0.824742268041237	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	76	"AWI"	76	5157	5348	5284	0	63.5338345864662	0	0	0	0	0	0	1.31578947368421	0.93984962406015	0	0	0.75187969924812	0.75187969924812	0	17.8571428571429	0	0.18796992481203	0	0	0.18796992481203	0	0	0	0	0	0	2.81954887218045	7.89473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0.37593984962406	0	1.12781954887218	1.69172932330827	0	0.56390977443609	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	80	"AWI"	80	5173	5365	5298	0	49.5967741935484	0	0	0	0.403225806451613	0.201612903225806	0	1.81451612903226	0.403225806451613	0	0.201612903225806	1.81451612903226	1.81451612903226	0	10.6854838709677	0	0	0	0	0.403225806451613	0	0	0	0.604838709677419	0.604838709677419	0	3.42741935483871	17.1370967741935	0	0	0.604838709677419	0.403225806451613	0	0	0	0	0	0.604838709677419	0	0	0	0	4.23387096774194	2.41935483870968	0.403225806451613	2.21774193548387	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	84	"AWI"	84	5190	5382	5313	0	75.0433275563258	0	0	0	1.55979202772964	0	0	0	0	0	0	0.346620450606586	0.519930675909879	0.173310225303293	2.77296360485269	0	0	0	0	0	0	0	0	0.693240901213172	0	0	1.21317157712305	16.1178509532062	0	0	0	0	0	0	0	0	0	0.173310225303293	0	0	0	0	0.693240901213172	0.519930675909879	0	0.173310225303293	0
23789	41210	"Bazel-Sluis"	51.13583	4.32306	89	"AWI"	89	5211	5401	5331	0	38.3534136546185	0	0	0	2.81124497991968	0.200803212851406	0	1.40562248995984	0	0.200803212851406	0	1.80722891566265	0.803212851405622	0	6.82730923694779	0.200803212851406	0	0	0.200803212851406	0.602409638554217	0	0	0	0.803212851405622	0	0	1.40562248995984	37.14859437751	0	0	0.602409638554217	0	0	0	0	0	0	0	0.200803212851406	0	0.401606425702811	0	4.81927710843374	0.401606425702811	0	0.803212851405622	0
