"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"
3141	4085	"Halsjön II"	56.23333	15.31667	478	"AWI"	478	9869	11406	10735	0.0556483027267668	0	0	0.0556483027267668	0	21.9254312743461	0	0	0	0	1.05731775180857	0	0	0	0.556483027267668	0	0.0556483027267668	0	74.9026154702282	0	0	0.1669449081803	0	0	0	0	0.1669449081803	0.890372843628269	0	0	0	0	0.1669449081803
3141	4085	"Halsjön II"	56.23333	15.31667	482	"AWI"	482	10315	11541	10964	0.286532951289398	0.0955109837631328	0	0.764087870105062	0	33.810888252149	0	0	0	0	2.48328557784145	0.764087870105062	0	0	2.38777459407832	0	0	0	54.8233046800382	0	0	0.191021967526266	0	0	0	0	0.286532951289398	3.43839541547278	0.191021967526266	0.191021967526266	0.286532951289398	0	0
3141	4085	"Halsjön II"	56.23333	15.31667	487	"AWI"	487	10888	11766	11271	0.191387559808612	0.0956937799043062	0	1.72248803827751	0	22.2966507177033	0	0	0	0.574162679425837	6.60287081339713	0.0956937799043062	0	0	4.21052631578947	0.0956937799043062	0	0.191387559808612	60.2870813397129	0	0	0.0956937799043062	0	0	0	0	0.191387559808612	3.15789473684211	0	0	0.191387559808612	0	0
3141	4085	"Halsjön II"	56.23333	15.31667	490	"AWI"	490	11207	11941	11557	0.363967242948135	0.727934485896269	0	3.63967242948135	0	29.3903548680619	0.0909918107370337	0	0	0.272975432211101	8.00727934485896	0.0909918107370337	0	0	1.91082802547771	0	0	0.363967242948135	50.0454959053685	0.181983621474067	0	0.272975432211101	0.0909918107370337	0	0	0.0909918107370337	0.272975432211101	3.91264786169245	0.0909918107370337	0	0.181983621474067	0	0
3141	4085	"Halsjön II"	56.23333	15.31667	492	"AWI"	492	11357	12124	11773	0.123762376237624	0.742574257425743	0	6.06435643564356	0	33.0445544554455	0.123762376237624	0	0	0.495049504950495	9.9009900990099	0	0	0	2.84653465346535	0	0	0.495049504950495	38.8613861386139	0	0	0.371287128712871	0.247524752475248	0	0	0.247524752475248	1.48514851485149	4.45544554455445	0.123762376237624	0	0.371287128712871	0	0
3141	4085	"Halsjön II"	56.23333	15.31667	496	"AWI"	496	11601	12376	12047	1.89165950128977	1.11779879621668	0	6.53482373172829	0	26.7411865864144	0.0859845227858985	0	0.0859845227858985	1.37575236457438	9.11435941530524	0.0859845227858985	0	0	1.89165950128977	0	0.0859845227858985	0.343938091143594	45.743766122098	0	0	0.60189165950129	0.257953568357696	0	0	0.257953568357696	0.773860705073087	2.57953568357696	0.171969045571797	0	0.171969045571797	0	0.0859845227858985
3141	4085	"Halsjön II"	56.23333	15.31667	498	"AWI"	498	11680	12529	12165	3.37477797513321	0.621669626998224	0.088809946714032	5.32859680284192	0	28.0639431616341	0.177619893428064	0	0	2.2202486678508	9.23623445825933	0.088809946714032	0	0	1.77619893428064	0	0.266429840142096	1.06571936056838	41.9182948490231	0.088809946714032	0	0.266429840142096	0.799289520426288	0	0	0	0.799289520426288	2.93072824156306	0.44404973357016	0	0.355239786856128	0	0.088809946714032
3141	4085	"Halsjön II"	56.23333	15.31667	499	"AWI"	499	11783	12544	12222	1.86084142394822	0.566343042071197	0.161812297734628	5.2588996763754	0	23.462783171521	0.0809061488673139	0.0809061488673139	0.161812297734628	1.61812297734628	7.20064724919094	0	0	0	2.58899676375405	0	0.242718446601942	0.323624595469256	51.7799352750809	0	0	0.161812297734628	0.485436893203883	0	0	0.0809061488673139	0.566343042071197	2.75080906148867	0.161812297734628	0	0.40453074433657	0	0
3141	4085	"Halsjön II"	56.23333	15.31667	502	"AWI"	502	11978	12624	12410	2.03125	1.796875	0.390625	7.8125	0	29.84375	0	0.390625	0.234375	1.953125	10.078125	0	0	0	4.53125	0	0.15625	0.625	31.875	0	0	0.46875	0.546875	0	0	0.234375	1.09375	5.390625	0.15625	0	0.390625	0	0
3141	4085	"Halsjön II"	56.23333	15.31667	503	"AWI"	503	12022	12674	12470	1.43540669856459	0.837320574162679	0.119617224880383	9.33014354066986	0	29.066985645933	0	0	0	0.358851674641148	8.37320574162679	0	0	0	3.58851674641148	0	0.239234449760766	0	39.2344497607655	0.119617224880383	0	0.358851674641148	0.119617224880383	0	0	0	1.07655502392344	5.38277511961723	0.119617224880383	0	0.239234449760766	0	0
