"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lentibulariaceae"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phrymaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
11577	47005	"Glendalough Valley"	53.00528	-6.356412	744	"AWI"	744	2904	3574	3182	63	0	0	0	0	0	0	32	0	0	0	0	0	0	0	75	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	110	1	0	0	0	11	0	0	0	14	0	0	12	1	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	760	"AWI"	760	2953	3666	3259	49	0	0	2	0	0	0	54	0	0	0	0	0	0	0	82	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	91	0	0	0	0	12	0	0	2	16	0	0	5	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	776	"AWI"	776	3021	3730	3340	92	0	0	1	1	0	0	42	0	0	0	0	0	0	0	73	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	85	1	0	0	0	13	0	0	1	22	0	0	5	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	787	"AWI"	787	3055	3799	3389	109	0	1	1	0	0	0	47	0	0	0	0	0	0	0	95	0	1	0	5	0	0	0	0	0	1	0	1	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	2	0	65	0	0	0	0	19	0	1	1	29	0	0	2	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	808	"AWI"	808	3138	3904	3489	56	0	2	2	0	0	0	44	0	1	0	0	0	0	0	98	0	1	0	4	0	0	0	0	0	0	0	6	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	94	0	0	0	0	13	0	0	1	13	0	0	4	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	824	"AWI"	824	3206	3962	3564	64	2	0	1	0	0	0	35	1	0	0	0	0	0	0	81	0	0	0	4	0	0	0	0	0	0	0	2	1	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	72	2	0	0	0	12	0	1	1	28	0	0	5	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	840	"AWI"	840	3271	4031	3639	88	0	1	1	0	0	0	53	0	0	0	0	0	0	0	69	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	68	1	0	0	0	8	0	1	2	23	0	0	5	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	856	"AWI"	856	3333	4114	3718	75	0	0	1	0	0	0	44	0	0	0	0	0	0	0	77	1	0	0	4	0	0	0	0	0	0	0	5	0	0	0	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1	71	1	0	0	0	13	0	0	1	21	0	0	2	2	2	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	872	"AWI"	872	3413	4185	3795	59	0	0	0	0	0	0	50	0	0	0	0	0	0	0	61	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	5	17	0	0	0	0	0	0	0	0	2	0	0	0	0	18	0	0	0	0	0	84	1	0	0	0	16	0	1	2	26	0	0	4	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	888	"AWI"	888	3483	4249	3876	77	0	2	2	0	0	0	38	0	0	0	0	0	0	0	86	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	94	1	0	0	0	11	0	0	3	28	0	0	4	0	2	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	904	"AWI"	904	3550	4326	3947	74	0	0	1	0	0	0	43	0	0	0	0	0	0	0	89	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	97	1	0	0	0	9	0	0	2	17	0	0	7	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	920	"AWI"	920	3639	4378	4020	75	0	0	5	0	0	0	36	0	1	0	0	0	0	0	79	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	1	0	71	1	0	0	0	9	0	0	0	20	0	0	8	0	2	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	936	"AWI"	936	3718	4443	4096	73	0	0	1	0	0	0	27	0	0	0	0	0	0	0	83	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	1	130	1	0	0	0	10	0	0	2	19	0	0	2	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	952	"AWI"	952	3781	4505	4172	101	0	0	2	0	0	0	42	0	0	0	0	0	0	0	59	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	123	0	0	0	0	7	0	1	2	23	0	0	3	1	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	960	"AWI"	960	3835	4537	4207	91	0	0	1	0	0	0	33	0	0	0	0	0	0	0	74	0	0	0	3	0	0	0	0	0	0	0	6	1	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	1	0	91	0	0	0	0	4	0	0	0	28	0	0	3	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	978	"AWI"	978	3949	4601	4289	97	0	0	1	0	0	0	30	0	0	0	0	0	0	0	69	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	0	91	3	0	0	0	9	0	0	0	13	0	0	2	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	992	"AWI"	992	4044	4635	4352	102	0	1	1	0	0	0	12	0	2	0	0	0	0	0	63	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	97	1	0	0	0	4	0	1	2	12	0	0	6	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1008	"AWI"	1008	4122	4690	4424	84	0	0	0	0	0	0	33	0	0	0	0	0	0	0	85	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	110	1	0	0	0	7	0	0	2	4	0	1	9	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1024	"AWI"	1024	4237	4727	4493	66	0	0	0	0	0	0	26	0	0	0	0	0	0	0	100	0	0	0	4	0	0	0	0	0	1	1	4	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	97	1	0	0	0	6	0	0	0	3	0	0	11	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1032	"AWI"	1032	4285	4752	4527	102	0	0	3	0	0	0	42	0	0	0	0	0	0	0	119	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	1	0	97	0	0	0	0	3	0	0	1	1	0	0	12	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1040	"AWI"	1040	4356	4764	4560	88	0	0	3	0	0	0	31	0	0	0	0	0	0	0	116	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	102	0	0	1	0	6	0	0	1	0	0	0	15	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1048	"AWI"	1048	4402	4780	4590	114	0	0	2	0	0	0	28	0	1	0	0	0	0	0	109	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	88	1	0	0	0	3	0	0	0	1	0	0	18	1	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1056	"AWI"	1056	4453	4810	4627	118	0	1	2	0	0	0	13	0	0	0	0	0	0	0	125	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	2	0	75	0	0	0	0	6	0	0	2	1	0	0	3	1	2	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1064	"AWI"	1064	4505	4889	4713	114	0	0	2	0	0	0	23	0	0	0	0	0	0	0	143	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	2	0	95	0	0	0	0	2	0	0	0	0	1	0	33	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1072	"AWI"	1072	4535	4994	4794	102	0	0	1	0	0	0	21	0	0	0	0	0	0	0	111	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	82	0	0	0	0	1	0	0	1	0	0	0	29	0	2	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1080	"AWI"	1080	4586	5094	4848	102	0	0	1	0	0	0	16	0	0	0	0	0	0	0	120	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	1	0	73	0	0	0	0	2	0	0	1	1	0	0	24	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1088	"AWI"	1088	4692	5136	4918	78	0	0	1	0	0	0	20	0	0	0	0	0	0	0	101	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	45	0	0	0	0	4	0	0	0	0	0	1	17	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1096	"AWI"	1096	4749	5189	4991	30	0	0	2	0	0	0	36	0	0	0	0	0	0	0	165	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	2	0	88	1	0	0	0	5	0	0	1	0	0	0	25	1	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1104	"AWI"	1104	4907	5329	5148	4	0	1	2	0	0	0	27	0	0	0	0	0	0	0	147	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	2	0	49	0	0	0	0	16	0	0	1	0	0	0	17	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1112	"AWI"	1112	5158	6093	5576	1	0	0	1	0	0	0	33	0	0	0	0	0	0	0	134	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	56	0	0	0	0	17	0	1	1	0	0	0	12	0	2	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1120	"AWI"	1120	5276	7056	6004	0	0	1	1	0	0	0	39	0	0	0	0	0	0	0	173	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	1	0	70	0	0	0	0	8	0	1	1	0	0	0	10	1	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1132	"AWI"	1132	6225	8348	7075	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	192	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	53	1	0	0	0	13	0	1	1	0	0	0	22	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1140	"AWI"	1140	7514	9081	8205	0	0	0	0	0	0	0	22	0	1	0	0	0	0	0	257	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	52	1	0	0	0	14	0	0	1	0	0	0	27	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1148	"AWI"	1148	8627	9869	9351	0	0	0	1	0	0	0	23	0	1	0	0	0	0	0	249	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1	77	0	0	0	0	16	0	1	1	0	0	0	26	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1156	"AWI"	1156	9428	10349	9993	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	332	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	29	0	0	0	0	16	0	0	4	0	0	0	14	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1164	"AWI"	1164	10016	10459	10242	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	342	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	0	0	16	0	0	4	0	0	0	4	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1172	"AWI"	1172	10260	10810	10532	0	0	1	0	0	0	0	42	0	0	0	0	0	0	0	289	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	3	0	0	0	0	14	0	0	4	0	0	0	3	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1180	"AWI"	1180	10405	11124	10732	0	0	0	0	1	0	0	98	0	1	0	0	0	0	0	110	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	1	0	0	0	55	0	1	0	0	0	0	0	0	1	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1188	"AWI"	1188	10571	11172	10886	0	0	1	0	1	0	0	123	0	0	0	0	0	0	0	77	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	25	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	42	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1196	"AWI"	1196	10685	11259	11065	0	0	1	0	0	0	0	154	0	0	0	0	0	0	0	15	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	21	0	78	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1204	"AWI"	1204	10782	11384	11198	0	0	0	0	2	0	0	70	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	242	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	13	0	0	0	0	8	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1212	"AWI"	1212	10843	11500	11261	0	1	0	0	1	0	0	34	0	1	0	0	0	0	2	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	2	0	8	0	0	0	0	2	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1220	"AWI"	1220	10890	11686	11323	0	1	1	0	2	0	0	13	0	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	3	0	9	0	0	0	0	4	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1230	"AWI"	1230	10961	11843	11409	0	1	4	0	1	0	0	74	0	0	0	0	0	0	0	2	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	55	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	18	0	0	0	0	4	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1238	"AWI"	1238	11020	11936	11485	0	0	0	0	1	0	0	65	0	3	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	54	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	4	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1246	"AWI"	1246	11054	12042	11561	0	0	2	0	11	0	0	88	0	4	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	49	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	1	0	13	0	0	0	0	3	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1254	"AWI"	1254	11142	12140	11635	0	0	1	0	8	0	0	73	0	5	0	0	0	0	1	0	1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	32	0	3	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1262	"AWI"	1262	11227	12206	11716	0	1	3	0	8	0	0	76	0	6	0	0	0	0	0	0	0	0	0	44	0	1	0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1270	"AWI"	1270	11286	12296	11786	0	0	2	0	4	0	0	63	0	10	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	3	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1278	"AWI"	1278	11373	12384	11865	0	0	3	0	7	0	0	146	0	4	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	17	0	4	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	5	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1286	"AWI"	1286	11442	12437	11948	0	0	1	0	6	0	0	91	0	4	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	5	0	0	0	0	4	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1294	"AWI"	1294	11486	12515	12027	0	1	0	0	7	0	0	80	0	6	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	23	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0	5	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1302	"AWI"	1302	11558	12580	12104	0	1	0	0	12	0	0	85	0	2	0	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	14	0	0	0	0	5	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1310	"AWI"	1310	11666	12622	12185	0	1	1	0	12	0	0	105	0	1	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	5	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1318	"AWI"	1318	11724	12685	12263	0	1	0	0	10	0	11	104	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	25	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	3	0	1	0	0	15	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1330	"AWI"	1330	11882	12769	12381	1	1	1	0	8	0	0	100	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	4	0	0	0	0	9	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1338	"AWI"	1338	11979	12811	12463	0	0	0	0	11	0	0	83	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	30	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	7	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1346	"AWI"	1346	12042	12885	12546	0	0	1	0	2	0	0	123	0	1	0	0	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	32	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1354	"AWI"	1354	12217	12919	12615	0	0	1	0	1	0	0	126	0	2	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	28	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	9	0	0	0	0	5	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1362	"AWI"	1362	12391	12949	12679	0	0	0	0	3	0	0	90	0	1	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	20	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	3	0	0	0	0	5	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1370	"AWI"	1370	12501	12997	12750	0	0	1	0	1	0	0	106	0	0	0	0	0	0	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1374	"AWI"	1374	12571	13024	12787	1	1	4	0	1	0	0	95	0	0	0	0	0	0	1	0	1	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	29	0	108	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1378	"AWI"	1378	12663	13039	12821	0	0	0	0	0	0	0	155	0	1	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	5	0	128	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1382	"AWI"	1382	12739	13058	12856	0	0	1	0	1	0	0	117	0	0	0	0	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	16	0	154	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1386	"AWI"	1386	12774	13094	12896	0	0	1	0	1	0	0	62	0	2	0	0	0	0	1	0	1	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	15	0	161	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	3	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1390	"AWI"	1390	12789	13150	12940	0	1	1	0	1	0	0	100	0	0	0	0	0	0	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	15	0	142	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	1	2	0	1	0	5	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1394	"AWI"	1394	12803	13217	12981	0	0	2	0	2	0	0	142	0	0	0	0	0	0	1	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	7	0	100	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	3	0	1	0	0	3	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1398	"AWI"	1398	12829	13271	13021	0	0	3	0	0	0	0	229	0	0	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	14	0	85	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	4	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1402	"AWI"	1402	12869	13294	13057	0	0	2	0	1	0	0	212	0	1	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	12	0	62	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1406	"AWI"	1406	12896	13324	13095	0	0	1	0	0	0	0	204	0	0	0	0	0	0	2	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	6	0	89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1410	"AWI"	1410	12915	13359	13136	0	1	2	0	1	0	0	119	0	1	0	0	0	0	1	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	5	0	113	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	2	0	7	0	0	0	0	1	0	0	1	0	0
11577	47005	"Glendalough Valley"	53.00528	-6.356412	1414	"AWI"	1414	12931	13406	13175	0	0	3	0	1	0	0	138	0	0	2	0	0	0	2	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	8	0	201	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	8	0	0	0	0	0
