"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1056	"AWI"	1056	6602	8684	7800	1.2847965738758	0	0.428265524625268	0	0	70.2355460385439	0	0	0	15.4175588865096	0	1.2847965738758	0	0	0	1.9271948608137	0.642398286937901	0	0	0	1.71306209850107	0	0	1.49892933618844	0.214132762312634	1.2847965738758	0	0	0	0	3.42612419700214	0	0	0	0	0	0.642398286937901	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1060	"AWI"	1060	6944	8802	8003	0.367647058823529	0	0	0	0	55.1470588235294	0	0	0	23.5294117647059	0	1.83823529411765	0	0	0	6.98529411764706	0	0	0	0	3.30882352941176	0.735294117647059	0	2.20588235294118	1.65441176470588	0.735294117647059	0	0	0	0	2.75735294117647	0	0	0.183823529411765	0	0	0.551470588235294	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1064	"AWI"	1064	7172	8919	8188	0	0	0	0	0	54.7385620915033	0	0	0	23.8562091503268	0	0.490196078431373	0	0.163398692810458	0	13.562091503268	0.326797385620915	0	0	0	0.816993464052288	0	0	1.96078431372549	0.163398692810458	0.980392156862745	0	0	0	0	2.28758169934641	0	0	0	0	0	0.65359477124183	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1068	"AWI"	1068	7387	9032	8379	0	0	0	0	0	56.8862275449102	0	0	0	30.9880239520958	0	0.898203592814371	1.04790419161677	0	0	5.53892215568862	0	0	0	0	0.748502994011976	0.29940119760479	0	1.34730538922156	0.149700598802395	0.748502994011976	0.149700598802395	0	0	0	0.598802395209581	0	0	0.29940119760479	0	0	0.29940119760479	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1072	"AWI"	1072	7618	9168	8568	0	0	0.118343195266272	0	0	52.0710059171598	0	0	0	33.8461538461538	0	0.591715976331361	1.53846153846154	0	0	5.44378698224852	0.118343195266272	0	0	0	0.591715976331361	0.236686390532544	0	0.828402366863905	0.828402366863905	1.30177514792899	0	0	0	0	2.01183431952663	0	0	0	0	0	0.473372781065089	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1076	"AWI"	1076	7875	9306	8759	0	0	0	0	0	49.2537313432836	0.447761194029851	0	0	34.0298507462687	0	1.19402985074627	0	0	0	5.97014925373134	0.746268656716418	0	0	0	1.19402985074627	0	0	0.895522388059702	0.597014925373134	1.34328358208955	0	0	0	0	3.88059701492537	0	0	0.149253731343284	0	0	0.298507462686567	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1080	"AWI"	1080	8198	9383	8958	0	0	0.0647668393782384	0	0	49.1580310880829	0	0	0	38.860103626943	0	0.518134715025907	0.906735751295337	0	0	3.0440414507772	0	0	0	0	0.582901554404145	0.323834196891192	0	2.26683937823834	0.323834196891192	0.38860103626943	0	0	0	0.0647668393782384	3.49740932642487	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1084	"AWI"	1084	8536	9477	9141	0	0	0	0	0	68.3734939759036	0	0	0	14.1566265060241	0	0	0	0	0	8.73493975903614	1.50602409638554	0	0	0	0.301204819277108	0	0	5.42168674698795	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0.301204819277108	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1088	"AWI"	1088	8864	9571	9317	0	0	0	0	0	40.6050029086678	0	0	0	50.6108202443281	0	0.58173356602676	0.698080279232112	0	0	1.10529377545084	0.232693426410704	0	0	0	0.232693426410704	0.174520069808028	0	2.38510762070972	0.349040139616056	0.465386852821408	0	0	0	0.058173356602676	2.50145433391507	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1092	"AWI"	1092	9214	9661	9493	0	0	0	0	0	49.0161001788909	0	0	0	32.5581395348837	0	1.43112701252236	0	0	0	5.72450805008945	0.35778175313059	0	0	0	0.536672629695885	0	0	3.93559928443649	0	0.536672629695885	0	0	0	0.178890876565295	4.83005366726297	0	0	0.35778175313059	0	0	0.536672629695885	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1094	"AWI"	1094	9474	9714	9578	0	0	0	0	0	51.7699115044248	0	0	0	34.8082595870207	0.589970501474926	0.737463126843658	0	0	0	7.22713864306785	0	0	0	0	0.147492625368732	0.147492625368732	0	1.17994100294985	0	0.589970501474926	0	0	0	0	2.65486725663717	0	0	0	0	0	0.147492625368732	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1096	"AWI"	1096	9567	9878	9675	0	0	0	0	0	48.780487804878	0	0	0	37.3614190687361	0	0.332594235033259	1.21951219512195	0	0	3.54767184035477	0.221729490022173	0	0	0	0.665188470066519	0.332594235033259	0	2.99334811529933	0.665188470066519	0.221729490022173	0	0	0	0	3.32594235033259	0	0	0.221729490022173	0	0	0.110864745011086	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1100	"AWI"	1100	9665	10469	9928	0	0	0	0	0	0	0	0	0.36231884057971	65.2173913043478	5.07246376811594	3.26086956521739	0	0	0	3.98550724637681	0.36231884057971	0	0	0	0.72463768115942	0.72463768115942	0	8.33333333333333	0	1.08695652173913	0	0	0	0.36231884057971	9.42028985507246	0	0	0.72463768115942	0	0	0.36231884057971	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1104	"AWI"	1104	9805	10841	10210	0	0	0	0	0	75.2202643171806	0	0	0.110132158590308	8.03964757709251	0	0.881057268722467	1.65198237885463	0	0	1.43171806167401	0	0	0	0	0.770925110132159	0	0	4.95594713656388	0.66079295154185	0	0	0	0	0.881057268722467	5.17621145374449	0	0	0.220264317180617	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1108	"AWI"	1108	9957	11176	10497	0	0.156494522691706	0	0	0	76.3693270735524	0	0	0	5.16431924882629	0	0.782472613458529	0	0	0	7.19874804381847	0	0	0	0	0.938967136150235	0	0	5.16431924882629	0.156494522691706	0.156494522691706	0	0	0	0	3.28638497652582	0	0	0.312989045383412	0	0	0.312989045383412	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1112	"AWI"	1112	10158	11435	10788	0	0	0	0	0	77.0804911323329	0	0	0	5.04774897680764	0	0.409276944065484	0	0	0	2.04638472032742	1.09140518417462	0	0	0	0.682128240109141	0.272851296043656	0	6.41200545702592	0	0	0	0	0	0.409276944065484	6.27557980900409	0	0	0	0.272851296043656	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1116	"AWI"	1116	10376	11660	11080	0	0	0.280112044817927	0	0	55.7422969187675	0	0	0	1.40056022408964	0	4.20168067226891	0	0	0	3.64145658263305	1.12044817927171	0	0.280112044817927	0	2.80112044817927	0.280112044817927	0	22.96918767507	0	0	1.40056022408964	0	0	2.52100840336134	3.0812324929972	0	0	0	0	0	0.280112044817927	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1120	"AWI"	1120	10733	11796	11378	0	0.574712643678161	0	2.29885057471264	0	0	0	1.14942528735632	0	0.574712643678161	0	25.2873563218391	0	0	0	13.7931034482759	0	0	0	0	2.8735632183908	0.574712643678161	0.574712643678161	33.3333333333333	0	0	0.574712643678161	0	0	13.2183908045977	5.17241379310345	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1122	"AWI"	1122	10913	11882	11508	0	1.93236714975845	0	4.83091787439614	0	7.72946859903382	0	11.5942028985507	0	0.966183574879227	0	4.83091787439614	0	0	0	18.8405797101449	0	0	0	0	6.76328502415459	0	5.31400966183575	9.66183574879227	0	0	0	0	0.483091787439614	24.1545893719807	2.89855072463768	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1126	"AWI"	1126	11267	12009	11772	0	1.52284263959391	0	6.09137055837564	0	12.1827411167513	2.53807106598985	8.62944162436548	0	1.01522842639594	1.01522842639594	9.13705583756345	0	0	0	23.8578680203046	1.01522842639594	0	0	0	4.56852791878173	0.50761421319797	0.50761421319797	12.1827411167513	0	0	1.01522842639594	0	0.50761421319797	10.1522842639594	3.55329949238579	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1128	"AWI"	1128	11466	12033	11833	0	0.649350649350649	0	5.19480519480519	0	0	1.2987012987013	14.9350649350649	0.649350649350649	0.649350649350649	0	9.74025974025974	0	0	0	26.6233766233766	0	0	0	0	7.14285714285714	0	0.649350649350649	14.9350649350649	0	0	0.649350649350649	0	0	9.09090909090909	7.79220779220779	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1130	"AWI"	1130	11615	12076	11891	0	1.51515151515152	0	6.81818181818182	0	6.06060606060606	0	19.6969696969697	0	0	1.51515151515152	5.3030303030303	0	0	2.27272727272727	41.6666666666667	0.757575757575758	0	0	0	4.54545454545455	0	0.757575757575758	2.27272727272727	0	0	0	0	0	6.06060606060606	0.757575757575758	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1131	"AWI"	1131	11661	12108	11925	0	1.21212121212121	0.606060606060606	3.63636363636364	0	5.45454545454545	0	10.9090909090909	0	0	0.606060606060606	10.3030303030303	0	0	0	44.2424242424242	0	0	0	0	3.03030303030303	0	1.81818181818182	4.84848484848485	0	0	1.21212121212121	0	0	8.48484848484849	3.03030303030303	0	0	0	0.606060606060606	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1133	"AWI"	1133	11722	12139	11963	0	0.62111801242236	0	6.83229813664596	0	3.72670807453416	0	4.96894409937888	0	1.24223602484472	0	2.48447204968944	0	0	0	27.3291925465839	0	0	0	0	5.59006211180124	0	2.48447204968944	18.0124223602484	0	0	0.62111801242236	0	0	13.6645962732919	12.4223602484472	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1134	"AWI"	1134	11746	12160	11983	0	1.94805194805195	0	5.19480519480519	0	5.84415584415584	0	14.9350649350649	0	1.94805194805195	1.94805194805195	6.49350649350649	0	0	0	32.4675324675325	0	0	0	0	3.8961038961039	0	3.8961038961039	10.3896103896104	0	0	0.649350649350649	0	0	1.94805194805195	7.79220779220779	0	0	0	0.649350649350649	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1135	"AWI"	1135	11762	12191	12002	0	2	0	10	0	8.66666666666667	0	6	0	2	0	6	0	0	0	35.3333333333333	0	0	0	0	7.33333333333333	0	1.33333333333333	12	0	0	0	0	0	6	2.66666666666667	0	0	0	0.666666666666667	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1138	"AWI"	1138	11824	12259	12059	0	6.12244897959184	0	5.10204081632653	0	0	0	9.18367346938776	0	0	5.10204081632653	6.12244897959184	0	0	0	34.6938775510204	0	0	0	0	6.12244897959184	0	1.02040816326531	10.2040816326531	0	0	0	0	0	11.2244897959184	4.08163265306122	0	0	0	1.02040816326531	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1140	"AWI"	1140	11857	12313	12095	0	0	0	6.17283950617284	0	7.40740740740741	0	6.17283950617284	0	0	0	1.23456790123457	0	0	0	44.4444444444444	0	0	0	0	6.17283950617284	0	1.23456790123457	12.3456790123457	1.23456790123457	0	2.46913580246914	0	0	4.93827160493827	4.93827160493827	0	0	0	1.23456790123457	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1142	"AWI"	1142	11891	12360	12134	0	1.35135135135135	0	10.8108108108108	0	0	0	9.45945945945946	0	0	0	9.45945945945946	0	0	0	55.4054054054054	0	0	0	0	2.7027027027027	0	0	2.7027027027027	0	0	2.7027027027027	0	0	1.35135135135135	4.05405405405405	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1144	"AWI"	1144	11920	12390	12173	0	0	0	6.2992125984252	0	0	0	0.78740157480315	1.5748031496063	0	0	33.8582677165354	0	0	0	25.9842519685039	0	0	0	0	3.1496062992126	1.5748031496063	0	5.51181102362205	0	0	2.36220472440945	0	0	5.51181102362205	12.5984251968504	0	0	0	0	0	0	0.78740157480315
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1146	"AWI"	1146	11950	12438	12211	0	1.28205128205128	0	2.56410256410256	0	11.5384615384615	0	11.5384615384615	0	1.28205128205128	2.56410256410256	3.84615384615385	0	0	0	33.3333333333333	0	0	0	0	5.12820512820513	0	1.28205128205128	8.97435897435897	0	0	0	0	1.28205128205128	10.2564102564103	5.12820512820513	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1148	"AWI"	1148	12003	12465	12248	0	1.06382978723404	0	6.38297872340426	0	13.8297872340426	2.12765957446809	5.31914893617021	2.12765957446809	1.06382978723404	0	7.4468085106383	0	0	0	26.5957446808511	0	0	0	0	7.4468085106383	0	0	10.6382978723404	2.12765957446809	0	0	0	0	6.38297872340426	7.4468085106383	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1152	"AWI"	1152	12081	12528	12325	0	0	0	3.84615384615385	0	3.84615384615385	0	6.15384615384615	0	0	0	19.2307692307692	0	0	0	33.0769230769231	0	0	0	0	3.07692307692308	0	1.53846153846154	15.3846153846154	0	0	2.30769230769231	0	0	1.53846153846154	10	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1154	"AWI"	1154	12121	12554	12363	0	0.840336134453782	0.840336134453782	0	0	0	0	5.04201680672269	0	1.68067226890756	0	5.88235294117647	0	0	0	47.8991596638655	0	0.840336134453782	0.840336134453782	0	0.840336134453782	0	0	25.2100840336134	0.840336134453782	0	0	0	0	1.68067226890756	7.56302521008403	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1156	"AWI"	1156	12154	12597	12403	0	1.31578947368421	0	3.94736842105263	0	6.57894736842105	0	6.57894736842105	0	0	0	3.94736842105263	0	0	0	23.6842105263158	0	0	0	0	6.57894736842105	1.31578947368421	0	11.8421052631579	0	0	3.94736842105263	0	0	13.1578947368421	17.1052631578947	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1158	"AWI"	1158	12208	12615	12441	0	0.99009900990099	0	1.98019801980198	0	2.97029702970297	0	6.93069306930693	0	0	0	3.96039603960396	0	0	0	52.4752475247525	0	0	0	0	2.97029702970297	0	0	17.8217821782178	0	0	0	0	0	0.99009900990099	8.91089108910891	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1160	"AWI"	1160	12247	12643	12483	0	0	0	1.33333333333333	0	3.33333333333333	0	2	0	1.33333333333333	0	22.6666666666667	0	0	0	37.3333333333333	0	0	0	0	1.33333333333333	0	0	17.3333333333333	0	0	2	0	0	3.33333333333333	8	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1162	"AWI"	1162	12300	12675	12524	0	0	0	0	0	0	0	5.35714285714286	0	0	0	5.35714285714286	0	0	0	62.5	0	0	0	0	0	0	0	25	0	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1164	"AWI"	1164	12352	12699	12564	0	5.73770491803279	0	4.91803278688525	0	6.55737704918033	0	4.91803278688525	0	0.819672131147541	0	16.3934426229508	0	0	0	21.3114754098361	1.63934426229508	0	0	0	1.63934426229508	0	0	11.4754098360656	1.63934426229508	0	1.63934426229508	0	0	9.83606557377049	11.4754098360656	0	0	0	0	0	0	0
