"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3194	4150	"King's Pool"	52.807804	-2.109106	100	"AWI"	100	-33	1135	529	1.72872340425532	0.398936170212766	0	0	0	0	0	0	0.531914893617021	0	0	0.398936170212766	0	0	0	1.06382978723404	0	6.91489361702128	0	0	0	0	0	0.265957446808511	0	0.664893617021277	0	0	0	0	0	0	0	0.797872340425532	0	0	81.9148936170213	0	0	0	0	3.05851063829787	0	0	0	0	0.132978723404255	0.132978723404255	0	0	0	0	0	0.265957446808511	1.72872340425532	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	110	"AWI"	110	74	1157	597	2.30326295585413	1.91938579654511	0	0	0	0	0	0	0.191938579654511	0	0	0.383877159309021	0	0	0	1.91938579654511	0	14.9712092130518	0	0	0	0	0	0	0	0	0.191938579654511	0	0	0	0	0	0	1.34357005758157	0	0	72.552783109405	0	0	0	0	3.26295585412668	0	0	0	0	0	0	0	0	0	0	0	0	0.959692898272553	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	120	"AWI"	120	144	1182	667	1.67173252279635	0.303951367781155	0	0	0	0	0	0	1.3677811550152	0	0	1.82370820668693	0	0.455927051671732	0	2.12765957446809	0	17.0212765957447	0	0	0	0	0	0.303951367781155	0	1.06382978723404	0.151975683890578	0.151975683890578	0	0	0	0	0	0.759878419452888	0	0	65.9574468085106	0	0	0	0	3.19148936170213	2.43161094224924	0	0.60790273556231	0	0.151975683890578	0	0	0	0	0	0	0	0.303951367781155	0.151975683890578	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	140	"AWI"	140	257	1239	824	1.85758513931889	0.619195046439629	0	0	0	0	0	0	0.928792569659443	0	0	0.928792569659443	0	0	0	2.94117647058824	0	39.7832817337461	0	0	0	0	0	0.619195046439629	0	0.309597523219814	0.154798761609907	0	0	0	0	0	0	0	0	0	43.6532507739938	0	0	0	0	5.88235294117647	0	0	0.464396284829721	0	1.70278637770898	0	0	0	0	0	0	0	0	0.154798761609907	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	170	"AWI"	170	555	1373	1048	1.27551020408163	0	0	5.10204081632653	0	0	0	0	3.57142857142857	0	0	0	0	0	0	2.29591836734694	0	21.1734693877551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.2448979591837	0	0	0	0	3.31632653061224	0	0	0.510204081632653	0	0.510204081632653	0	0	0	0	0	0	0	0	0	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	180	"AWI"	180	752	1404	1118	1.69133192389006	0.634249471458774	0	0	0	0	0	0	1.47991543340381	0	0	1.90274841437632	0	0	0	4.43974630021142	0	24.3128964059197	0	0	0	0	0.422832980972516	0	0	0	0	0	0	0	0	0	0.211416490486258	0.211416490486258	0	0	58.7737843551797	0	0	0	0	5.49682875264271	0	0	0	0	0.211416490486258	0	0	0	0	0	0	0	0	0	0	0.211416490486258
3194	4150	"King's Pool"	52.807804	-2.109106	190	"AWI"	190	939	1444	1187	5.41176470588235	0.470588235294118	0	0	0	0	0	0	0.941176470588235	0	0	0	0	0	0	6.58823529411765	0	19.7647058823529	0	0	0	0	0	0.235294117647059	0	0	0	0	0	0	0	0.235294117647059	0.235294117647059	0	0	0	56.7058823529412	0	0	0	0	8.47058823529412	0	0	0.235294117647059	0	0.470588235294118	0	0	0	0	0	0	0	0	0	0.235294117647059	0
3194	4150	"King's Pool"	52.807804	-2.109106	210	"AWI"	210	1135	1586	1346	2.91666666666667	0	0	0	0	0	0	0	0.416666666666667	0	0	0	0	0	0	4.16666666666667	0	54.5833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2083333333333	0	0	0	0	1.45833333333333	0	0	0.208333333333333	0	0.833333333333333	0	0	0	0	0	0	0	0	0.208333333333333	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	220	"AWI"	220	1176	1744	1419	3.48027842227378	0	0	0	0	0	0	0	0.696055684454756	0	0	0	0	0	0	7.88863109048724	0	39.907192575406	0	0	0	0	0	0.232018561484919	0	0	0	0	0	0	0	0	0	0.232018561484919	0	0	40.8352668213457	0	0	0	0	3.94431554524362	0	0	0.464037122969838	0	1.62412993039443	0.232018561484919	0	0	0	0	0	0	0.232018561484919	0.232018561484919	0	0
3194	4150	"King's Pool"	52.807804	-2.109106	230	"AWI"	230	1258	1814	1505	3.95189003436426	0.171821305841924	0.171821305841924	0	0	0	0	0	0.343642611683849	0	0	0	0	0	0	5.15463917525773	0	44.5017182130584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171821305841924	0	0	42.2680412371134	0	0	0	0	2.40549828178694	0	0	0.859106529209622	0	0	0	0	0	0	0	0	0	0	0	0	0
