"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Dioscoreaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
26062	45207	"Chalkney wood"	51.91361	0.72333	0.5	"AWI"	0.5	-62	-45.5	-53	0	0	30.2349336057201	0.510725229826353	0	0	0	0	0	17.2625127681307	0	0.102145045965271	0	0	0	19.2032686414709	0.102145045965271	2.04290091930541	0	0	0	0	0	0	4.39223697650664	0	0	0	0	0	0	0	0	0.408580183861083	0	0.612870275791624	0	7.04800817160368	0	0	0	11.2359550561798	0	0	0.102145045965271	0	5.41368743615935	0	0	0	0.102145045965271	0.102145045965271	0.102145045965271	0	0.204290091930541	0.715015321756895	0.102145045965271	0
26062	45207	"Chalkney wood"	51.91361	0.72333	1.3	"AWI"	1.3	-59.4	-44.4	-51.4	0	0.100300902708124	27.4824473420261	0.300902708124373	0	0	0	0.100300902708124	0	14.3430290872618	0	0.902708124373119	0	0	0	20.2607823470411	0	2.70812437311936	0.200601805416249	0	0	0	0	0	4.1123370110331	0	0	0	0	0	0	0	0	0.200601805416249	0	0.601805416248746	0	7.8234704112337	0	0	0	11.4343029087262	0.100300902708124	0	0	0	7.92377131394183	0	0	0	0.100300902708124	0	0	0	0.501504513540622	0.300902708124373	0.501504513540622	0
26062	45207	"Chalkney wood"	51.91361	0.72333	1.7	"AWI"	1.7	-58.6	-43.6	-50.6	0	0	31.547619047619	0.496031746031746	0	0	0	0	0	13.7896825396825	0	0.297619047619048	0	0	0	14.8809523809524	0.0992063492063492	2.87698412698413	0.297619047619048	0	0	0	0	0.0992063492063492	4.56349206349206	0	0	0	0	0	0	0	0	0.992063492063492	0	0.793650793650794	0	7.83730158730159	0	0	0	11.7063492063492	0.396825396825397	0	0	0	6.25	0.0992063492063492	0	0	0.793650793650794	0.297619047619048	0	0	0.892857142857143	0.793650793650794	0.198412698412698	0
26062	45207	"Chalkney wood"	51.91361	0.72333	2	"AWI"	2	-58	-43	-50	0	0	29.5362903225806	0.806451612903226	0	0	0	0.100806451612903	0	13.508064516129	0	0.604838709677419	0	0	0	20.4637096774194	0	2.62096774193548	0.201612903225806	0	0	0	0	0.201612903225806	2.72177419354839	0	0	0	0	0	0	0	0	0.201612903225806	0	0.30241935483871	0	6.55241935483871	0.100806451612903	0	0	12.7016129032258	0	0	0.100806451612903	0	7.15725806451613	0	0	0.100806451612903	0	0.100806451612903	0	0	0.604838709677419	1.10887096774194	0.201612903225806	0
26062	45207	"Chalkney wood"	51.91361	0.72333	2.5	"AWI"	2.5	-56.5	-42.5	-49	0	0	28.116213683224	1.12464854732896	0	0	0.0937207122774133	0	0	17.9943767572634	0	0.28116213683224	0	0	0	17.6194939081537	0	2.43673851921275	0	0	0	0.187441424554827	0	0.0937207122774133	3.65510777881912	0	0	0	0.0937207122774133	0	0.187441424554827	0	0	0.374882849109653	0	0.28116213683224	0	7.12277413308341	0	0	0	11.8088097469541	0.374882849109653	0	0	0	6.74789128397376	0	0	0	0.0937207122774133	0.28116213683224	0	0	0.468603561387066	0.374882849109653	0.187441424554827	0
26062	45207	"Chalkney wood"	51.91361	0.72333	3.2	"AWI"	3.2	-54.4	-41.6	-47.6	0	0	24.5702730030334	0.303336703741153	0	0	0	0	0	17.6946410515672	0	0.303336703741153	0	0	0	24.5702730030334	0	1.61779575328615	0.101112234580384	0	0	0	0	0.101112234580384	4.14560161779575	0	0	0	0	0	0	0	0	0.505561172901921	0	0.101112234580384	0	7.0778564206269	0	0	0	10.6167846309403	0.101112234580384	0	0	0	6.47118301314459	0	0	0	0.303336703741153	0.202224469160768	0	0	0.303336703741153	0.505561172901921	0.404448938321537	0
26062	45207	"Chalkney wood"	51.91361	0.72333	2.8	"AWI"	2.8	-55.6	-42.2	-48.4	0	0.0941619585687382	25.894538606403	0.470809792843691	0	0.188323917137476	0	0	0	16.8549905838041	0	0.564971751412429	0	0	0	21.4689265536723	0	1.9774011299435	0.188323917137476	0	0	0.282485875706215	0	0.0941619585687382	2.91902071563088	0	0	0.0941619585687382	0	0	0	0	0	0.0941619585687382	0	0.564971751412429	0	6.96798493408663	0	0	0	11.2052730696798	0.0941619585687382	0	0.0941619585687382	0	8.00376647834275	0	0	0	0	0.0941619585687382	0	0.0941619585687382	0.376647834274953	0.564971751412429	0.564971751412429	0.188323917137476
26062	45207	"Chalkney wood"	51.91361	0.72333	3.5	"AWI"	3.5	-53.5	-41	-47	0	0	22.7043390514632	0.605449041372351	0	0	0.100908173562059	0.201816347124117	0	17.4571140262361	0	0.201816347124117	0	0	0	28.4561049445005	0	2.21997981836529	0.100908173562059	0	0	0.100908173562059	0	0.100908173562059	3.83451059535822	0	0	0.100908173562059	0	0	0	0	0	0.504540867810293	0	0.302724520686176	0	4.84359233097881	0	0	0	10.0908173562059	0.201816347124117	0	0	0	6.05449041372351	0	0	0	0	0	0.100908173562059	0	0.504540867810293	0.908173562058527	0.302724520686176	0
26062	45207	"Chalkney wood"	51.91361	0.72333	3.9	"AWI"	3.9	-52.3	-40.2	-46.2	0	0.0964320154291225	29.0260366441659	0.578592092574735	0	0.0964320154291225	0.192864030858245	0	0	17.4541947926712	0	0.289296046287367	0	0	0	20.9257473481196	0	1.92864030858245	0.0964320154291225	0	0	0.0964320154291225	0	0	2.60366441658631	0	0	0	0	0	0	0	0	0.38572806171649	0	0.38572806171649	0	5.88235294117647	0	0	0	11.5718418514947	0.0964320154291225	0	0	0	6.8466730954677	0	0	0	0.289296046287367	0	0	0	0.289296046287367	0.578592092574735	0.289296046287367	0
26062	45207	"Chalkney wood"	51.91361	0.72333	4.2	"AWI"	4.2	-51.8	-39.6	-45.6	0	0.0991080277502478	33.6967294350842	0.396432111000991	0	0.198216055500496	0.0991080277502478	0	0	14.2715559960357	0	0.198216055500496	0	0	0	20.3171456888008	0	1.38751238850347	0.0991080277502478	0.0991080277502478	0	0	0	0	1.28840436075322	0	0	0	0	0	0	0	0	0.297324083250743	0	0.594648166501487	0.693756194251734	6.24380574826561	0	0	0	11.7938553022795	0	0	0.0991080277502478	0	6.6402378592666	0.0991080277502478	0	0	0.396432111000991	0.0991080277502478	0	0	0.396432111000991	0.198216055500496	0.297324083250743	0
26062	45207	"Chalkney wood"	51.91361	0.72333	4.5	"AWI"	4.5	-51.5	-39	-45	0	0	45.5010224948875	1.02249488752556	0	0	0.102249488752556	0	0	16.359918200409	0	0.102249488752556	0	0	0	14.6216768916155	0	1.32924335378323	0.306748466257669	0	0	0	0	0.204498977505113	1.32924335378323	0	0	0	0	0	0	0	0	0.408997955010225	0	0.204498977505113	0	0	0	0	0	11.3496932515337	0.511247443762781	0	0	0	5.31697341513292	0	0	0	0.102249488752556	0.102249488752556	0.204498977505113	0	0.204498977505113	0.511247443762781	0.204498977505113	0
26062	45207	"Chalkney wood"	51.91361	0.72333	4.9	"AWI"	4.9	-51.1	-38.2	-44.2	0.0902527075812274	0	27.5270758122744	0.72202166064982	0	0	0	0	0	16.3357400722022	0	0.541516245487365	0	0	0	21.3898916967509	0	2.70758122743682	0.180505415162455	0	0	0	0	0	2.6173285198556	0	0	0	0	0	0	0	0	0.270758122743682	0	0.180505415162455	0	7.03971119133574	0	0	0	11.5523465703971	0.0902527075812274	0	0.0902527075812274	0	7.12996389891697	0	0	0	0.36101083032491	0	0	0	0.631768953068592	0.270758122743682	0.270758122743682	0
26062	45207	"Chalkney wood"	51.91361	0.72333	5.4	"AWI"	5.4	-49.8	-37.6	-43.2	0	0	25.2261306532663	0.904522613065327	0	0.100502512562814	0	0	0	15.1758793969849	0	0.100502512562814	0	0	0	14.3718592964824	0	2.01005025125628	0.100502512562814	0	0	0	0	0.100502512562814	2.21105527638191	0	0	0	0	0	0	0	0	0	0	0.100502512562814	0	6.03015075376884	0	0	0	16.2814070351759	0.201005025125628	0	0	0	15.5778894472362	0	0	0.100502512562814	0.201005025125628	0	0	0	0	0.402010050251256	0.804020100502513	0
26062	45207	"Chalkney wood"	51.91361	0.72333	6	"AWI"	6	-48	-37	-42	0	0	25.2234359483615	0.496524329692155	0	0	0	0	0	21.2512413108242	0	0.496524329692155	0	0	0	15.1936444885799	0.099304865938431	3.27706057596822	0.297914597815293	0	0	0	0	0.297914597815293	2.38331678252234	0	0	0	0.099304865938431	0	0	0	0	0.297914597815293	0	0.297914597815293	0	6.25620655412115	0	0	0	15.4915590863952	0.397219463753724	0	0.099304865938431	0	6.45481628599801	0	0	0	0.297914597815293	0	0	0	0.397219463753724	0.198609731876862	0.695134061569017	0
26062	45207	"Chalkney wood"	51.91361	0.72333	6.5	"AWI"	6.5	-47	-36	-41	0	0	21.8289085545723	0.491642084562439	0	0	0.0983284169124877	0	0	20.4523107177974	0	0.196656833824975	0	0	0	6.48967551622419	0.0983284169124877	5.50639134709931	0.0983284169124877	0	0	0	0	0	1.96656833824975	0.196656833824975	0	0	0	0	0	0	0	0.0983284169124877	0	0.294985250737463	0	7.1779744346116	0	0	0	25.9587020648968	0.0983284169124877	0	0.196656833824975	0	7.57128810226155	0	0	0	0.0983284169124877	0.196656833824975	0	0	0.0983284169124877	0.196656833824975	0.589970501474926	0
26062	45207	"Chalkney wood"	51.91361	0.72333	8.9	"AWI"	8.9	-43.1	-32.1	-37.2	0	0	19.3269230769231	0.480769230769231	0	0.192307692307692	0	0	0	17.7884615384615	0	0.192307692307692	0	0	0	2.21153846153846	0.0961538461538462	7.59615384615385	0.192307692307692	0	0	0	0	0.0961538461538462	1.44230769230769	0	0	0	0	0	0	0	0	0	0	0	0	9.23076923076923	0	0	0	31.0576923076923	0.0961538461538462	0	0.0961538461538462	0	8.75	0	0	0	0.288461538461538	0	0	0	0.0961538461538462	0.480769230769231	0.288461538461538	0
26062	45207	"Chalkney wood"	51.91361	0.72333	9.5	"AWI"	9.5	-42.5	-31	-36.5	0	0.0999000999000999	22.7772227772228	0.3996003996004	0	0	0	0	0	22.2777222777223	0	0	0	0	0	2.3976023976024	0	10.3896103896104	0.2997002997003	0	0	0	0	0	0.599400599400599	0	0	0	0	0	0	0	0	0.0999000999000999	0	0.1998001998002	0	7.99200799200799	0	0	0	23.4765234765235	0	0	0	0	7.89210789210789	0	0	0	0.1998001998002	0.1998001998002	0	0	0.0999000999000999	0.2997002997003	0.2997002997003	0
26062	45207	"Chalkney wood"	51.91361	0.72333	10.7	"AWI"	10.7	-40.6	-29.3	-34.6	0	0.0963391136801541	21.0982658959538	0.192678227360308	0	0	0	0	0	17.5337186897881	0	0.0963391136801541	0	0.0963391136801541	0	2.60115606936416	0	11.5606936416185	0.385356454720617	0	0	0	0	0.192678227360308	1.0597302504817	0	0	0	0	0	0	0	0	0.0963391136801541	0	0	0	8.67052023121387	0	0	0	27.5529865125241	0.192678227360308	0	0.192678227360308	0	7.61078998073218	0	0.289017341040462	0.0963391136801541	0	0.0963391136801541	0	0	0.0963391136801541	0.192678227360308	0	0
